 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, rowcost
C major (0), 2, 0, 2, 0, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 0, 1, 0, 2, 2, 0, 2, 0, 2, 1, 1, 1, 29
A minor (0), 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 2, 0, 2, 1, 0, 1, 1, 1, 1, 0, 0, 20
F major (1b), 1, 0, 3, 0, 1, 0, 1, 1, 1, 1, 1, 2, 1, 2, 0, 2, 0, 1, 1, 0, 2, 0, 1, 0, 1, 1, 24
G major (1#), 2, 0, 2, 1, 2, 1, 1, 1, 1, 1, 1, 3, 2, 3, 1, 2, 1, 2, 2, 0, 2, 1, 2, 1, 1, 1, 37
D minor (1b), 2, 1, 3, 0, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 0, 1, 0, 0, 2, 1, 3, 0, 1, 1, 1, 1, 29
E minor (1#), 2, 0, 1, 1, 2, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 2, 2, 2, 2, 0, 1, 1, 2, 1, 1, 1, 28
Bb major (2b), 1, 0, 2, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 2, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 16
D major (2#), 3, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 3, 2, 3, 1, 2, 1, 1, 3, 1, 3, 1, 2, 2, 1, 1, 43
G minor (2b), 1, 0, 2, 1, 1, 0, 0, 0, 1, 1, 0, 2, 1, 2, 1, 2, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 23
B minor (2#), 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 0, 2, 1, 3, 1, 1, 1, 1, 1, 33
Eb major (3b), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 8
A major (3#), 2, 1, 1, 2, 1, 2, 1, 1, 0, 0, 1, 2, 2, 2, 1, 3, 1, 1, 2, 1, 2, 2, 1, 2, 0, 0, 34
C minor (3b), 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 2, 1, 0, 0, 0, 1, 1, 0, 0, 11
F# minor (3#), 2, 1, 1, 1, 1, 2, 1, 1, 0, 0, 1, 3, 1, 3, 0, 1, 0, 1, 2, 1, 2, 1, 1, 2, 0, 0, 29
Ab major (4b), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
E major (4#), 2, 1, 0, 2, 1, 2, 0, 0, 0, 0, 0, 1, 1, 1, 1, 3, 2, 1, 2, 1, 1, 2, 1, 2, 0, 0, 27
F minor (4b), 0, 0, 2, 0, 0, 0, 1, 1, 0, 0, 1, 2, 1, 2, 0, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 14
C# minor (4#), 1, 0, 1, 3, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 3, 2, 1, 1, 0, 0, 3, 1, 1, 0, 0, 23
Db major (5b), 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 10
B major (5#), 1, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 0, 1, 1, 1, 2, 0, 1, 0, 0, 19
Bb minor (5b), 1, 0, 2, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 17
G# minor (5#), 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 4, 3, 0, 1, 1, 1, 1, 0, 1, 0, 0, 20
Gb major (6b), 1, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2, 2, 0, 1, 1, 1, 2, 0, 1, 0, 0, 19
F# major (6#), 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 2, 0, 2, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 15
Eb minor (6b), 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 2, 0, 2, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 15
D# minor (6#), 1, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2, 0, 1, 1, 1, 1, 2, 0, 1, 0, 0, 18
Cb major (7b), 2, 2, 0, 3, 0, 2, 0, 0, 0, 0, 0, 1, 1, 1, 1, 3, 3, 0, 2, 2, 2, 3, 0, 2, 0, 0, 30
C# major (7#), 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 12
Ab minor (7b), 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 3, 2, 0, 1, 1, 1, 1, 0, 1, 0, 0, 18
A# minor (7#), 1, 0, 2, 2, 1, 0, 0, 0, 1, 1, 0, 2, 0, 2, 0, 2, 2, 0, 1, 0, 1, 2, 1, 0, 1, 1, 23
