id,title,composer,part,KSgt,KSest,notes,err,time
8460,BWV846_Prelude,Bach,rh,0,,408,0,0.125
8460,BWV846_Prelude,Bach,lh,0,,211,0,0.066
8461,BWV846_Fugue,Bach,rh,0,,487,4,2.549
8461,BWV846_Fugue,Bach,lh,0,,315,6,1.303
8480,BWV848_Prelude,Bach,rh,7,,397,22,0.124
8480,BWV848_Prelude,Bach,lh,7,,425,16,0.140
8481,BWV848_Fugue,Bach,rh,7,,866,41,8.427
8481,BWV848_Fugue,Bach,lh,7,-4.0,623,619,2.862
8540,BWV854_Prelude,Bach,rh,4,,287,5,1.123
8540,BWV854_Prelude,Bach,lh,4,,221,2,0.676
8541,BWV854_Fugue,Bach,rh,4,,475,1,4.528
8541,BWV854_Fugue,Bach,lh,4,,287,1,0.714
8561,BWV856_Fugue,Bach,rh,-1,,481,1,0.952
8561,BWV856_Fugue,Bach,lh,-1,,313,2,0.145
8570,BWV857_Prelude,Bach,rh,-4,,394,8,3.541
8570,BWV857_Prelude,Bach,lh,-4,,249,4,0.725
8571,BWV857_Fugue,Bach,rh,-4,-3.0,735,11,6.230
8571,BWV857_Fugue,Bach,lh,-4,-3.0,688,12,6.744
8580,BWV858_Prelude,Bach,rh,6,,293,24,0.643
8580,BWV858_Prelude,Bach,lh,6,,169,4,0.232
8581,BWV858_Fugue,Bach,rh,6,,583,2,6.764
8581,BWV858_Fugue,Bach,lh,6,,370,10,1.728
8600,BWV860_Prelude,Bach,rh,1,,335,0,2.312
8600,BWV860_Prelude,Bach,lh,1,2.0,275,2,1.678
8601,BWV860_Fugue,Bach,rh,1,,1124,4,3.490
8601,BWV860_Fugue,Bach,lh,1,,705,2,1.723
8620,BWV862_Prelude,Bach,rh,-4,,381,0,0.857
8620,BWV862_Prelude,Bach,lh,-4,,314,0,0.426
8621,BWV862_Fugue,Bach,rh,-4,,477,1,2.531
8621,BWV862_Fugue,Bach,lh,-4,,455,1,2.126
8630,BWV863_Prelude,Bach,rh,5,,344,11,1.322
8630,BWV863_Prelude,Bach,lh,5,,267,14,0.639
8631,BWV863_Fugue,Bach,rh,5,,473,71,3.959
8631,BWV863_Fugue,Bach,lh,5,,374,39,1.394
8640,BWV864_Prelude,Bach,rh,3,,361,2,2.890
8640,BWV864_Prelude,Bach,lh,3,,280,2,1.012
8641,BWV864_Fugue,Bach,rh,3,,813,4,7.605
8641,BWV864_Fugue,Bach,lh,3,,487,6,1.545
8650,BWV865_Prelude,Bach,rh,0,,402,1,2.738
8650,BWV865_Prelude,Bach,lh,0,,246,0,0.208
8651,BWV865_Fugue,Bach,rh,0,,1408,12,12.566
8651,BWV865_Fugue,Bach,lh,0,,1140,6,6.319
8660,BWV866_Prelude,Bach,rh,-2,,317,1,31.734
8660,BWV866_Prelude,Bach,lh,-2,,321,1,349.479
8661,BWV866_Fugue,Bach,rh,-2,,573,2,1.361
