 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, rowcost
E minor (1#), 1, 4, 4, 3, 3, 2, 3, 1, 3, 4, 4, 3, 3, 2, 3, 0, 4, 3, 1, 2, 6, 2, 1, 4, 5, 4, 4, 3, 3, 2, 3, 0, 2, 2, 2, 5, 1, 1, 5, 1,  , 2, 3, 2, 5, 2, 4, 4,  , 2, 2, 6, 1, 4, 2, 5, 5, 1, 0, 1, 2, 2, 4, 5, 0, 1, 174
D minor mel (1b), 1, 1, 1, 2, 0, 0, 3, 2, 2, 1, 1, 2, 0, 0, 3, 1, 2, 3, 1, 0, 2, 0, 0, 4, 3, 1, 1, 2, 0, 0, 3, 1, 3, 0, 2, 2, 2, 4, 2, 1,  , 2, 2, 1, 5, 3, 5, 3,  , 3, 5, 2, 0, 1, 0, 4, 2, 2, 1, 1, 3, 4, 5, 2, 1, 0, 116
E minor mel (1#), 2, 4, 4, 4, 2, 2, 4, 2, 4, 4, 4, 4, 2, 2, 4, 1, 5, 4, 2, 2, 7, 2, 1, 5, 4, 4, 4, 4, 2, 2, 4, 1, 3, 2, 3, 4, 2, 2, 4, 2,  , 2, 3, 2, 6, 3, 5, 5,  , 3, 3, 5, 1, 4, 1, 4, 6, 2, 1, 2, 3, 3, 5, 6, 1, 1, 201
F major blues (1b), 3, 2, 2, 2, 2, 1, 3, 1, 2, 2, 2, 2, 2, 1, 3, 0, 2, 4, 0, 0, 2, 3, 1, 5, 5, 2, 2, 2, 2, 1, 3, 0, 3, 2, 2, 4, 2, 2, 2, 2,  , 6, 3, 1, 4, 3, 5, 3,  , 3, 5, 4, 0, 4, 2, 4, 3, 1, 1, 2, 4, 4, 5, 2, 2, 0, 154
G major blues (1#), 2, 1, 2, 2, 2, 1, 4, 2, 2, 1, 2, 2, 2, 1, 4, 1, 3, 4, 1, 1, 3, 2, 0, 4, 5, 1, 2, 2, 2, 1, 4, 1, 3, 1, 2, 4, 2, 4, 4, 1,  , 2, 3, 1, 5, 3, 6, 5,  , 3, 5, 4, 0, 3, 2, 5, 3, 2, 1, 2, 3, 4, 6, 3, 1, 0, 160
D minor blues (1b), 3, 2, 2, 2, 2, 1, 3, 1, 2, 2, 2, 2, 2, 1, 3, 0, 2, 4, 0, 0, 2, 3, 1, 5, 6, 2, 2, 2, 2, 1, 3, 0, 3, 2, 2, 4, 2, 3, 3, 2,  , 3, 3, 1, 5, 3, 5, 3,  , 3, 5, 4, 0, 4, 2, 5, 3, 1, 1, 2, 4, 5, 5, 2, 2, 0, 157
E minor blues (1#), 2, 4, 3, 4, 2, 1, 4, 2, 3, 4, 3, 4, 2, 1, 4, 1, 4, 5, 1, 1, 7, 2, 0, 5, 6, 4, 3, 4, 2, 1, 4, 1, 4, 1, 3, 4, 2, 4, 4, 1,  , 2, 2, 1, 7, 4, 7, 5,  , 4, 5, 7, 0, 4, 2, 5, 5, 2, 1, 2, 3, 4, 7, 6, 1, 0, 203
F dorian (1b), 0, 1, 1, 1, 1, 0, 2, 1, 1, 1, 1, 1, 1, 0, 2, 0, 1, 2, 0, 0, 1, 0, 0, 3, 3, 1, 1, 1, 1, 0, 2, 0, 2, 0, 1, 3, 1, 2, 2, 0,  , 5, 2, 1, 3, 2, 4, 3,  , 2, 4, 3, 0, 1, 1, 4, 1, 1, 0, 0, 2, 3, 4, 1, 0, 0, 88
G dorian (1#), 1, 1, 2, 2, 1, 1, 4, 2, 2, 1, 2, 2, 1, 1, 4, 1, 3, 4, 1, 1, 3, 1, 0, 3, 4, 1, 2, 2, 1, 1, 4, 1, 2, 1, 2, 3, 2, 3, 3, 1,  , 1, 3, 1, 5, 2, 6, 5,  , 3, 4, 3, 0, 2, 1, 3, 3, 2, 1, 1, 3, 3, 6, 3, 1, 0, 139
F phrygian (1b), 2, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 0, 0, 2, 1, 3, 3, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 2, 1, 1, 1, 1,  , 5, 3, 0, 1, 1, 2, 2,  , 0, 3, 4, 0, 3, 1, 3, 1, 0, 0, 2, 2, 4, 2, 0, 1, 0, 70
G phrygian (1#), 0, 1, 1, 1, 1, 0, 2, 1, 1, 1, 1, 1, 1, 0, 2, 0, 1, 2, 0, 0, 1, 0, 0, 3, 4, 1, 1, 1, 1, 0, 2, 0, 2, 0, 1, 3, 1, 3, 3, 0,  , 2, 2, 1, 4, 2, 4, 3,  , 2, 4, 3, 0, 1, 1, 5, 1, 1, 0, 0, 2, 3, 4, 1, 0, 0, 90
F lydian (1b), 0, 1, 1, 1, 1, 0, 2, 1, 1, 1, 1, 1, 1, 0, 2, 0, 1, 2, 0, 0, 1, 0, 0, 3, 3, 1, 1, 1, 1, 0, 2, 0, 2, 0, 1, 3, 1, 2, 2, 0,  , 5, 2, 1, 3, 2, 4, 3,  , 2, 4, 3, 0, 1, 1, 4, 1, 1, 0, 0, 2, 3, 4, 1, 0, 0, 88
G lydian (1#), 1, 1, 2, 2, 1, 1, 4, 2, 2, 1, 2, 2, 1, 1, 4, 1, 3, 4, 1, 1, 3, 1, 0, 3, 4, 1, 2, 2, 1, 1, 4, 1, 2, 1, 2, 3, 2, 3, 3, 1,  , 1, 3, 1, 5, 2, 6, 5,  , 3, 4, 3, 0, 2, 1, 3, 3, 2, 1, 1, 3, 3, 6, 3, 1, 0, 139
F mixolydian (1b), 2, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 0, 0, 2, 1, 3, 3, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 2, 1, 1, 1, 1,  , 5, 3, 0, 1, 1, 2, 2,  , 0, 3, 4, 0, 3, 1, 3, 1, 0, 0, 2, 2, 4, 2, 0, 1, 0, 70
G mixolydian (1#), 0, 1, 1, 1, 1, 0, 2, 1, 1, 1, 1, 1, 1, 0, 2, 0, 1, 2, 0, 0, 1, 0, 0, 3, 4, 1, 1, 1, 1, 0, 2, 0, 2, 0, 1, 3, 1, 3, 3, 0,  , 2, 2, 1, 4, 2, 4, 3,  , 2, 4, 3, 0, 1, 1, 5, 1, 1, 0, 0, 2, 3, 4, 1, 0, 0, 90
F aeolian (1b), 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 2, 2, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 2, 1, 2, 1, 0,  , 4, 2, 0, 2, 1, 3, 2,  , 1, 4, 3, 0, 2, 1, 3, 0, 0, 0, 1, 1, 3, 3, 0, 0, 0, 57
G aeolian (1#), 0, 1, 2, 1, 2, 1, 3, 1, 1, 1, 2, 1, 2, 1, 3, 0, 2, 3, 0, 1, 2, 1, 0, 2, 5, 1, 2, 1, 2, 1, 3, 0, 1, 1, 1, 4, 1, 2, 4, 0,  , 1, 3, 1, 4, 1, 5, 4,  , 2, 3, 4, 0, 2, 2, 4, 2, 1, 0, 0, 2, 2, 5, 2, 0, 0, 112
F locrian (1b), 3, 1, 1, 1, 2, 1, 2, 0, 1, 1, 1, 1, 2, 1, 2, 0, 1, 3, 0, 0, 1, 3, 1, 4, 4, 1, 1, 1, 2, 1, 2, 0, 2, 2, 1, 3, 2, 1, 1, 2,  , 5, 3, 0, 2, 2, 3, 1,  , 1, 4, 4, 0, 4, 2, 3, 2, 0, 1, 2, 3, 3, 3, 1, 2, 0, 110
G locrian (1#), 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 2, 3, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 2, 1, 3, 2, 0,  , 1, 2, 0, 3, 1, 3, 2,  , 1, 4, 3, 0, 2, 1, 4, 0, 0, 0, 1, 1, 3, 3, 0, 0, 0, 59
Bb major (2b), 3, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 0, 0, 2, 1, 3, 3, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 2, 1, 1, 1, 1,  , 5, 3, 0, 1, 1, 2, 2,  , 0, 3, 4, 0, 3, 1, 3, 1, 0, 0, 3, 2, 4, 2, 0, 1, 0, 72
D major (2#), 1, 1, 2, 2, 1, 1, 4, 2, 2, 1, 2, 2, 1, 1, 4, 1, 3, 4, 1, 1, 3, 1, 0, 3, 4, 1, 2, 2, 1, 1, 4, 1, 2, 1, 2, 3, 2, 3, 3, 1,  , 1, 3, 1, 5, 2, 6, 4,  , 3, 4, 3, 0, 2, 1, 3, 3, 2, 1, 1, 3, 3, 6, 3, 1, 0, 138
G minor (2b), 2, 0, 1, 0, 2, 2, 2, 0, 0, 0, 1, 0, 2, 2, 2, 0, 1, 3, 0, 1, 1, 3, 1, 2, 5, 0, 1, 0, 2, 2, 2, 0, 0, 2, 0, 3, 1, 1, 3, 1,  , 1, 4, 0, 2, 0, 3, 3,  , 0, 2, 5, 0, 4, 2, 3, 2, 0, 0, 2, 2, 3, 3, 1, 1, 0, 94
B minor (2#), 2, 3, 2, 3, 2, 1, 5, 1, 4, 3, 2, 3, 2, 1, 5, 1, 5, 5, 1, 1, 8, 2, 0, 4, 5, 3, 2, 3, 2, 1, 5, 1, 4, 4, 2, 4, 3, 3, 2, 2,  , 0, 3, 0, 8, 4, 7, 4,  , 5, 5, 7, 0, 5, 2, 2, 5, 1, 2, 1, 4, 4, 7, 5, 2, 0, 195
G minor mel (2b), 1, 0, 1, 0, 2, 1, 2, 0, 1, 0, 1, 0, 2, 1, 2, 0, 1, 2, 0, 1, 1, 2, 0, 1, 4, 0, 1, 0, 2, 1, 2, 0, 0, 1, 0, 3, 1, 2, 3, 0,  , 0, 3, 0, 3, 0, 4, 3,  , 1, 3, 4, 0, 3, 2, 3, 1, 0, 0, 1, 1, 2, 4, 1, 0, 0, 81
B minor mel (2#), 2, 4, 3, 4, 3, 2, 6, 1, 4, 4, 3, 4, 3, 2, 6, 1, 6, 6, 1, 2, 9, 3, 0, 5, 6, 4, 3, 4, 3, 2, 6, 1, 5, 5, 3, 4, 2, 4, 3, 2,  , 1, 3, 1, 8, 5, 7, 5,  , 6, 4, 7, 0, 6, 2, 3, 6, 1, 3, 2, 3, 3, 7, 5, 2, 0, 231
Bb major blues (2b), 5, 1, 2, 1, 3, 2, 2, 0, 3, 1, 2, 1, 3, 2, 2, 0, 2, 3, 1, 1, 1, 4, 2, 5, 4, 1, 2, 1, 3, 2, 2, 0, 2, 3, 1, 3, 2, 2, 2, 3,  , 6, 4, 1, 3, 2, 5, 2,  , 3, 5, 5, 1, 5, 2, 4, 3, 0, 1, 4, 3, 4, 5, 1, 2, 1, 154
D major blues (2#), 1, 2, 3, 3, 3, 2, 5, 2, 2, 2, 3, 3, 3, 2, 5, 1, 4, 5, 1, 2, 4, 2, 0, 5, 6, 2, 3, 3, 3, 2, 5, 1, 4, 2, 3, 4, 2, 5, 5, 1,  , 3, 3, 2, 5, 4, 6, 5,  , 4, 5, 4, 0, 3, 2, 6, 4, 2, 2, 2, 3, 4, 6, 3, 1, 0, 195
G minor blues (2b), 4, 1, 2, 1, 3, 2, 2, 0, 3, 1, 2, 1, 3, 2, 2, 0, 2, 3, 1, 1, 1, 4, 2, 5, 5, 1, 2, 1, 3, 2, 2, 0, 2, 3, 1, 4, 2, 3, 3, 3,  , 3, 4, 1, 4, 2, 5, 2,  , 3, 5, 5, 1, 5, 2, 5, 3, 0, 1, 3, 3, 4, 5, 1, 2, 1, 155
B minor blues (2#), 1, 5, 4, 5, 3, 2, 5, 2, 3, 5, 4, 5, 3, 2, 5, 1, 5, 7, 1, 2, 8, 2, 0, 7, 8, 5, 4, 5, 3, 2, 5, 1, 5, 4, 4, 4, 2, 5, 5, 1,  , 3, 3, 2, 7, 5, 6, 6,  , 5, 5, 8, 0, 5, 2, 6, 7, 2, 2, 2, 3, 4, 6, 6, 1, 0, 246
Bb dorian (2b), 2, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 2, 2, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 2, 1, 2, 1, 0,  , 4, 2, 0, 2, 1, 3, 2,  , 1, 4, 3, 0, 2, 1, 3, 0, 0, 0, 2, 1, 3, 3, 0, 0, 0, 59
D dorian (2#), 1, 2, 3, 3, 2, 2, 5, 2, 2, 2, 3, 3, 2, 2, 5, 1, 4, 5, 1, 2, 4, 2, 0, 4, 5, 2, 3, 3, 2, 2, 5, 1, 3, 2, 3, 3, 1, 4, 4, 1,  , 2, 3, 2, 5, 3, 6, 5,  , 4, 3, 3, 0, 3, 1, 4, 4, 2, 2, 2, 2, 2, 6, 3, 1, 0, 174
Bb phrygian (2b), 0, 2, 2, 2, 2, 1, 3, 1, 2, 2, 2, 2, 2, 1, 3, 0, 2, 3, 0, 1, 2, 1, 0, 4, 5, 2, 2, 2, 2, 1, 3, 0, 3, 1, 2, 3, 0, 4, 4, 0,  , 3, 1, 2, 4, 3, 5, 3,  , 4, 3, 6, 0, 3, 1, 6, 2, 1, 1, 1, 1, 2, 5, 1, 0, 0, 132
D phrygian (2#), 0, 2, 3, 2, 3, 2, 4, 1, 2, 2, 3, 2, 3, 2, 4, 0, 3, 4, 0, 2, 3, 2, 0, 3, 6, 2, 3, 2, 3, 2, 4, 0, 2, 2, 2, 4, 0, 3, 5, 0,  , 2, 2, 2, 4, 2, 6, 4,  , 4, 2, 7, 0, 4, 2, 5, 3, 1, 1, 1, 1, 1, 6, 2, 0, 0, 154
Bb lydian (2b), 2, 1, 2, 1, 2, 2, 3, 1, 1, 1, 2, 1, 2, 2, 3, 0, 2, 4, 0, 1, 2, 3, 1, 4, 5, 1, 2, 1, 2, 2, 3, 0, 2, 2, 1, 4, 1, 3, 3, 1,  , 3, 4, 1, 3, 2, 5, 4,  , 2, 4, 5, 0, 4, 2, 4, 3, 1, 0, 2, 3, 4, 5, 2, 1, 0, 140
D lydian (2#), 2, 1, 2, 1, 2, 2, 3, 1, 2, 1, 2, 1, 2, 2, 3, 0, 2, 4, 0, 1, 2, 3, 1, 4, 6, 1, 2, 1, 2, 2, 3, 0, 2, 2, 1, 4, 1, 3, 4, 1,  , 3, 3, 1, 4, 2, 6, 3,  , 3, 4, 8, 0, 5, 2, 5, 3, 1, 0, 2, 3, 4, 6, 2, 1, 0, 150
Bb mixolydian (2b), 0, 1, 2, 1, 2, 1, 3, 1, 1, 1, 2, 1, 2, 1, 3, 0, 2, 3, 0, 1, 2, 1, 0, 2, 4, 1, 2, 1, 2, 1, 3, 0, 1, 1, 1, 4, 1, 2, 3, 0,  , 1, 3, 1, 3, 1, 5, 4,  , 2, 3, 4, 0, 2, 2, 3, 2, 1, 0, 0, 2, 2, 5, 2, 0, 0, 108
D mixolydian (2#), 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 2, 2, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 2, 1, 3, 1, 0,  , 1, 2, 0, 2, 1, 3, 2,  , 1, 4, 3, 0, 2, 1, 3, 0, 0, 0, 1, 1, 3, 3, 0, 0, 0, 55
Bb aeolian (2b), 0, 1, 2, 1, 2, 1, 3, 1, 1, 1, 2, 1, 2, 1, 3, 0, 2, 3, 0, 1, 2, 1, 0, 2, 4, 1, 2, 1, 2, 1, 3, 0, 1, 1, 1, 4, 1, 2, 3, 0,  , 1, 3, 1, 3, 1, 5, 4,  , 2, 3, 4, 0, 2, 2, 3, 2, 1, 0, 0, 2, 2, 5, 2, 0, 0, 108
D aeolian (2#), 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 2, 2, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 2, 1, 3, 1, 0,  , 1, 2, 0, 2, 1, 3, 2,  , 1, 4, 3, 0, 2, 1, 3, 0, 0, 0, 1, 1, 3, 3, 0, 0, 0, 55
Bb locrian (2b), 0, 1, 1, 1, 1, 0, 2, 1, 1, 1, 1, 1, 1, 0, 2, 0, 1, 2, 0, 0, 1, 0, 0, 3, 3, 1, 1, 1, 1, 0, 2, 0, 2, 0, 1, 3, 1, 3, 2, 0,  , 2, 2, 1, 3, 2, 4, 3,  , 2, 4, 3, 0, 1, 1, 4, 1, 1, 0, 0, 2, 3, 4, 1, 0, 0, 86
D locrian (2#), 2, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 0, 0, 2, 1, 3, 3, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 2, 1, 2, 1, 1,  , 2, 3, 0, 1, 1, 2, 2,  , 0, 3, 4, 0, 3, 1, 3, 1, 0, 0, 2, 2, 4, 2, 0, 1, 0, 68
Eb major (3b), 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 2, 2, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 2, 1, 2, 1, 0,  , 4, 2, 0, 2, 1, 3, 2,  , 1, 4, 3, 0, 2, 1, 3, 0, 0, 0, 1, 1, 3, 3, 0, 0, 0, 57
A major (3#), 0, 1, 2, 1, 2, 1, 3, 1, 1, 1, 2, 1, 2, 1, 3, 0, 2, 3, 0, 1, 2, 1, 0, 2, 5, 1, 2, 1, 2, 1, 3, 0, 1, 1, 1, 4, 1, 2, 4, 0,  , 1, 3, 1, 4, 1, 5, 4,  , 2, 3, 4, 0, 2, 2, 4, 2, 1, 0, 0, 2, 2, 5, 2, 0, 0, 112
C minor (3b), 2, 0, 0, 1, 0, 0, 2, 1, 2, 0, 0, 1, 0, 0, 2, 1, 1, 2, 1, 0, 1, 1, 0, 3, 2, 0, 0, 1, 0, 0, 2, 1, 2, 0, 1, 1, 2, 4, 1, 1,  , 1, 2, 0, 4, 2, 4, 2,  , 2, 5, 2, 0, 2, 0, 3, 1, 1, 1, 2, 2, 4, 4, 1, 1, 0, 85
F# minor (3#), 1, 4, 4, 3, 3, 2, 3, 1, 3, 4, 4, 3, 3, 2, 3, 0, 4, 3, 1, 2, 6, 2, 1, 4, 5, 4, 4, 3, 3, 2, 3, 0, 2, 2, 2, 5, 1, 1, 5, 1,  , 2, 3, 2, 5, 2, 4, 4,  , 2, 2, 6, 1, 4, 2, 5, 5, 1, 0, 1, 2, 2, 4, 5, 0, 1, 174
C minor mel (3b), 1, 1, 1, 1, 1, 1, 2, 1, 0, 1, 1, 1, 1, 1, 2, 0, 1, 3, 0, 0, 1, 1, 1, 4, 4, 1, 1, 1, 1, 1, 2, 0, 2, 1, 1, 3, 1, 2, 2, 1,  , 3, 3, 1, 2, 2, 3, 3,  , 1, 3, 4, 0, 2, 1, 4, 2, 1, 0, 1, 3, 4, 3, 1, 1, 0, 99
F# minor mel (3#), 3, 5, 4, 5, 2, 4, 3, 2, 4, 5, 4, 5, 2, 4, 3, 1, 5, 5, 2, 2, 7, 4, 2, 6, 5, 5, 4, 5, 2, 4, 3, 1, 4, 4, 4, 3, 1, 2, 4, 3,  , 4, 5, 3, 4, 4, 4, 5,  , 4, 1, 5, 1, 7, 0, 4, 7, 2, 2, 6, 3, 3, 4, 5, 2, 1, 229
Eb major blues (3b), 0, 1, 1, 1, 1, 0, 2, 1, 1, 1, 1, 1, 1, 0, 2, 0, 1, 2, 0, 0, 1, 0, 0, 3, 3, 1, 1, 1, 1, 0, 2, 0, 2, 0, 1, 3, 1, 3, 2, 0,  , 2, 2, 1, 3, 2, 4, 3,  , 2, 4, 3, 0, 1, 1, 4, 1, 1, 0, 0, 2, 3, 4, 1, 0, 0, 86
A major blues (3#), 0, 2, 2, 2, 2, 1, 3, 1, 2, 2, 2, 2, 2, 1, 3, 0, 2, 3, 0, 1, 2, 1, 0, 4, 5, 2, 2, 2, 2, 1, 3, 0, 3, 1, 2, 3, 0, 4, 4, 0,  , 3, 1, 2, 4, 3, 5, 3,  , 4, 3, 6, 0, 3, 1, 6, 2, 1, 1, 1, 1, 2, 5, 1, 0, 0, 132
C minor blues (3b), 0, 2, 3, 2, 3, 2, 4, 1, 2, 2, 3, 2, 3, 2, 4, 0, 3, 4, 0, 2, 3, 2, 0, 3, 6, 2, 3, 2, 3, 2, 4, 0, 2, 2, 2, 4, 0, 3, 5, 0,  , 2, 2, 2, 4, 2, 6, 4,  , 4, 2, 7, 0, 4, 2, 5, 3, 1, 1, 1, 1, 1, 6, 2, 0, 0, 154
F# minor blues (3#), 2, 1, 2, 1, 2, 2, 3, 1, 1, 1, 2, 1, 2, 2, 3, 0, 2, 4, 0, 1, 2, 3, 1, 4, 5, 1, 2, 1, 2, 2, 3, 0, 2, 2, 1, 4, 1, 3, 3, 1,  , 3, 4, 1, 3, 2, 5, 4,  , 2, 4, 5, 0, 4, 2, 4, 3, 1, 0, 2, 3, 4, 5, 2, 1, 0, 140
