 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, rowcost
A major (3#), 3/3, 1/0, 3/3, 1/0, 1/0, 1/0, 1/0, 1/0, 1/0, 2/4, 1/1, 0/0, 1/0, 3/2, 1/3, 1/1, 3/3, 1/0, 3/3, 1/0, 1/0, 1/0, 1/0, 1/0, 1/0, 2/3, 2/2, 0/0, 3/3, 1/0, 3/1, 1/0, 47/32
C minor (3b), 0/0, 0/0, 0/0, 0/0, 1/0, 0/0, 1/0, 0/0, 0/0, 0/0, 1/0, 1/0, 1/0, 0/0, 2/1, 0/0, 0/0, 0/0, 0/0, 0/0, 1/0, 0/0, 1/0, 0/0, 1/0, 1/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 11/1
F# minor (3#), 3/1, 1/2, 3/1, 1/1, 3/1, 1/0, 3/3, 1/1, 1/0, 2/0, 1/0, 0/0, 1/0, 3/2, 1/0, 1/0, 3/1, 1/2, 3/1, 1/1, 3/1, 1/0, 3/3, 1/1, 1/0, 2/1, 2/1, 0/0, 3/2, 1/0, 3/1, 1/0, 55/27
Ab major (4b), 1/0, 0/0, 1/0, 0/0, 3/2, 0/0, 3/2, 0/0, 0/0, 0/0, 1/0, 1/0, 1/0, 1/0, 1/0, 0/0, 1/0, 0/0, 1/0, 0/0, 3/2, 0/0, 3/2, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 1/0, 0/0, 22/8
E major (4#), 2/1, 1/0, 2/3, 1/0, 3/3, 1/0, 3/3, 1/0, 0/0, 1/0, 1/0, 0/0, 0/0, 2/1, 1/3, 1/1, 2/1, 1/2, 2/1, 1/1, 3/1, 1/0, 3/3, 1/0, 0/0, 2/3, 2/2, 0/0, 2/1, 1/0, 2/3, 0/0, 43/33
F minor (4b), 1/0, 0/0, 1/0, 0/0, 1/0, 0/0, 1/0, 0/0, 0/0, 0/0, 1/3, 1/1, 1/1, 1/0, 1/0, 0/0, 1/0, 0/0, 1/0, 0/0, 1/0, 0/0, 1/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 1/0, 0/0, 14/5
C# minor (4#), 2/1, 2/0, 2/1, 2/0, 3/1, 1/0, 3/1, 1/0, 0/0, 1/0, 1/0, 0/0, 0/0, 2/1, 1/0, 1/0, 2/1, 2/0, 2/1, 2/0, 3/1, 1/0, 3/1, 1/0, 0/0, 2/0, 3/2, 0/0, 3/4, 2/0, 2/1, 0/0, 50/16
Db major (5b), 3/2, 1/0, 3/2, 1/0, 3/2, 0/0, 3/2, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 3/2, 0/0, 0/0, 3/2, 1/0, 3/2, 1/0, 3/2, 0/0, 3/2, 0/0, 0/0, 0/0, 1/0, 0/0, 1/0, 1/0, 2/2, 0/0, 36/20
B major (5#), 2/1, 1/2, 2/1, 1/1, 2/1, 1/2, 2/3, 1/0, 0/0, 0/0, 0/0, 0/0, 0/0, 2/1, 1/0, 1/0, 2/1, 1/2, 2/1, 1/1, 2/1, 1/2, 2/3, 1/0, 0/0, 1/2, 2/2, 0/0, 2/3, 1/2, 2/1, 0/0, 36/33
Bb minor (5b), 1/0, 1/0, 1/0, 1/0, 1/0, 0/0, 1/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 1/0, 0/0, 0/0, 1/0, 1/0, 1/0, 1/0, 1/0, 0/0, 1/0, 0/0, 0/0, 0/0, 1/0, 0/0, 1/1, 1/0, 1/0, 0/0, 17/1
G# minor (5#), 2/0, 2/0, 2/0, 2/0, 2/1, 1/0, 2/1, 1/0, 0/0, 0/0, 0/0, 0/0, 0/0, 2/0, 1/0, 1/0, 2/0, 2/0, 2/0, 2/0, 2/1, 1/0, 2/1, 1/0, 0/0, 1/2, 3/1, 0/0, 3/1, 2/0, 3/0, 0/0, 44/8
Gb major (6b), 3/2, 2/4, 3/2, 2/2, 3/2, 1/0, 3/2, 1/0, 0/0, 0/0, 0/0, 0/0, 0/0, 3/2, 0/0, 0/0, 3/2, 2/4, 3/2, 2/2, 3/2, 1/0, 3/2, 1/0, 0/0, 1/0, 2/2, 0/0, 2/4, 2/4, 2/2, 0/0, 48/42
F# major (6#), 2/1, 1/2, 2/1, 1/1, 2/1, 1/0, 2/1, 1/0, 0/0, 0/0, 0/0, 0/0, 0/0, 2/1, 0/0, 0/0, 2/1, 1/2, 2/1, 1/1, 2/1, 1/0, 2/1, 1/0, 0/0, 1/0, 1/1, 0/0, 1/2, 1/0, 1/1, 0/0, 31/19
Eb minor (6b), 1/0, 1/0, 1/0, 1/0, 1/0, 1/0, 1/0, 1/0, 0/0, 0/0, 0/0, 0/0, 0/0, 1/0, 0/0, 0/0, 1/0, 1/0, 1/0, 1/0, 1/0, 1/0, 1/0, 1/0, 0/0, 1/0, 1/0, 0/0, 1/0, 1/0, 1/0, 0/0, 22/0
D# minor (6#), 2/0, 2/0, 2/0, 2/0, 2/0, 1/0, 2/0, 1/0, 0/0, 0/0, 0/0, 0/0, 0/0, 2/0, 0/0, 0/0, 2/0, 2/0, 2/0, 2/0, 2/0, 1/0, 2/0, 1/0, 0/0, 1/0, 2/1, 0/0, 2/1, 2/0, 2/0, 0/0, 39/2
Cb major (7b), 3/2, 2/4, 3/2, 2/2, 3/2, 2/4, 3/2, 2/2, 0/0, 0/0, 0/0, 0/0, 0/0, 3/2, 1/0, 1/0, 3/2, 2/4, 3/2, 2/2, 3/2, 2/4, 3/2, 2/2, 0/0, 2/4, 3/2, 0/0, 3/4, 2/4, 3/2, 0/0, 58/58
C# major (7#), 2/1, 2/0, 2/1, 2/0, 2/1, 0/0, 2/1, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 2/1, 0/0, 0/0, 2/1, 2/0, 2/1, 2/0, 2/1, 0/0, 2/1, 0/0, 0/0, 0/0, 2/2, 0/0, 2/4, 2/0, 1/1, 0/0, 33/16
Ab minor (7b), 1/0, 1/0, 1/0, 1/0, 3/2, 1/0, 3/2, 1/0, 0/0, 0/0, 0/0, 0/0, 0/0, 1/0, 1/0, 1/0, 1/0, 1/0, 1/0, 1/0, 3/2, 1/0, 3/2, 1/0, 0/0, 1/0, 2/0, 0/0, 2/0, 1/0, 2/0, 0/0, 35/8
A# minor (7#), 2/0, 2/0, 2/0, 2/0, 2/0, 0/0, 2/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 2/0, 0/0, 0/0, 2/0, 2/0, 2/0, 2/0, 2/0, 0/0, 2/0, 0/0, 0/0, 0/0, 2/1, 0/0, 2/1, 2/0, 2/0, 0/0, 34/2
