 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, rowcost
Eb major (3b), 1/1, 1/1, 1/1, 2/1, 1/1, 1/3, 0/0, 0/0, 2/2, 2/1, 1/0, 1/1, 0/0, 1/1, 1/1, 1/1, 1/1, 1/3, 0/0, 1/2, 0/0, 1/2, 1/0, 1/0, 22/23
A major (3#), 1/0, 1/0, 1/0, 1/0, 0/0, 2/0, 0/0, 0/0, 1/0, 1/1, 2/1, 2/1, 2/1, 1/0, 0/0, 0/0, 0/0, 2/0, 0/0, 2/1, 0/0, 1/0, 0/0, 0/0, 20/5
C minor (3b), 1/0, 1/0, 1/0, 1/0, 1/0, 1/0, 0/0, 0/0, 2/0, 2/1, 1/1, 1/0, 0/0, 1/0, 1/0, 1/0, 1/0, 1/0, 0/0, 1/0, 0/0, 1/0, 1/0, 1/0, 21/2
F# minor (3#), 1/1, 1/1, 1/1, 1/1, 0/0, 2/1, 0/0, 0/0, 2/1, 1/0, 3/1, 3/1, 2/1, 2/1, 0/0, 0/0, 0/0, 2/1, 0/0, 2/1, 0/0, 1/0, 0/0, 0/0, 24/12
Ab major (4b), 2/1, 2/1, 2/1, 3/1, 1/1, 1/3, 1/0, 1/0, 3/3, 3/3, 2/2, 1/1, 0/0, 2/2, 1/1, 1/1, 1/1, 1/3, 1/0, 2/2, 1/0, 2/2, 2/2, 2/2, 38/33
E major (4#), 2/1, 2/1, 2/1, 2/1, 0/0, 2/0, 1/0, 1/0, 1/1, 1/1, 3/1, 2/1, 2/1, 2/0, 0/0, 0/0, 0/0, 2/0, 1/0, 3/1, 1/0, 2/2, 0/0, 0/0, 32/12
F minor (4b), 2/0, 2/0, 2/0, 2/1, 1/0, 1/0, 1/0, 1/0, 2/1, 2/1, 1/0, 1/0, 0/0, 2/0, 1/0, 1/0, 1/0, 1/0, 1/0, 2/0, 1/0, 2/0, 1/0, 1/0, 32/3
C# minor (4#), 2/1, 2/1, 2/1, 2/1, 0/0, 3/1, 1/0, 1/0, 2/1, 3/2, 4/3, 4/3, 3/2, 3/1, 0/0, 0/0, 0/0, 3/1, 1/0, 4/3, 1/0, 3/2, 0/0, 0/0, 44/23
Db major (5b), 3/3, 3/3, 3/3, 4/3, 1/0, 2/3, 2/2, 2/2, 3/3, 4/3, 3/2, 2/1, 1/0, 3/3, 1/1, 1/1, 1/1, 2/3, 2/2, 4/4, 2/2, 4/6, 2/2, 2/2, 57/55
B major (5#), 2/1, 2/1, 2/1, 2/1, 0/0, 2/0, 1/0, 1/0, 2/0, 2/0, 2/1, 3/1, 2/1, 3/1, 0/0, 0/0, 0/0, 2/0, 1/0, 3/1, 1/0, 2/0, 1/0, 1/0, 37/9
Bb minor (5b), 2/1, 2/1, 2/1, 3/1, 1/0, 2/0, 1/0, 1/0, 2/1, 3/1, 2/0, 2/1, 1/1, 2/1, 1/0, 1/0, 1/0, 2/0, 1/0, 3/0, 1/0, 3/2, 1/0, 1/0, 41/11
G# minor (5#), 3/2, 3/2, 3/2, 3/3, 0/0, 3/1, 2/0, 2/0, 3/2, 4/2, 3/3, 4/3, 3/2, 4/3, 0/0, 0/0, 0/0, 3/1, 2/0, 5/5, 2/2, 4/6, 1/0, 1/0, 58/39
Gb major (6b), 4/3, 4/3, 4/3, 3/3, 1/0, 4/3, 2/2, 2/2, 4/3, 4/5, 4/4, 3/3, 2/2, 3/3, 1/0, 1/0, 1/0, 4/3, 2/2, 6/6, 2/2, 4/6, 2/2, 2/2, 69/62
F# major (6#), 3/1, 3/1, 3/1, 2/1, 1/0, 3/1, 1/0, 1/0, 3/1, 2/1, 2/1, 2/2, 1/1, 2/1, 1/0, 1/0, 1/0, 3/1, 1/0, 4/1, 1/0, 2/0, 1/0, 1/0, 45/14
Eb minor (6b), 3/1, 3/1, 3/1, 2/1, 1/0, 3/1, 1/0, 1/0, 3/1, 3/1, 2/0, 2/1, 1/0, 2/1, 1/0, 1/0, 1/0, 3/1, 1/0, 4/2, 1/0, 2/2, 1/0, 1/0, 46/14
D# minor (6#), 4/2, 4/2, 4/2, 3/3, 1/0, 4/1, 2/0, 2/0, 4/1, 5/4, 4/2, 3/1, 2/1, 3/1, 1/0, 1/0, 1/0, 4/1, 2/0, 6/3, 2/0, 4/6, 2/2, 2/2, 70/34
Cb major (7b), 4/5, 4/5, 4/5, 4/4, 0/0, 4/4, 2/2, 2/2, 4/5, 4/5, 4/4, 4/3, 3/2, 4/3, 0/1, 0/1, 0/1, 4/7, 2/2, 6/8, 2/2, 4/6, 2/2, 2/2, 69/81
C# major (7#), 2/1, 2/1, 2/1, 3/1, 1/0, 3/1, 1/1, 1/1, 2/2, 4/2, 3/1, 3/1, 2/1, 2/2, 1/0, 1/0, 1/0, 3/1, 1/1, 4/3, 1/0, 4/2, 1/0, 1/0, 49/23
Ab minor (7b), 2/1, 2/1, 2/1, 2/1, 0/0, 2/1, 1/0, 1/0, 4/3, 4/3, 3/2, 3/1, 2/0, 3/1, 0/0, 0/0, 0/0, 2/1, 1/0, 3/2, 1/0, 2/1, 2/2, 2/2, 44/23
A# minor (7#), 4/4, 4/4, 4/4, 4/1, 2/2, 4/7, 2/0, 2/0, 3/1, 5/4, 4/2, 4/3, 2/1, 4/2, 2/2, 2/2, 2/2, 4/7, 2/0, 6/9, 2/2, 5/6, 2/2, 2/2, 77/69
