id,title,composer,KSgt,KSest,notes,err,time
155,155-CPEBach-ariavar2,,,A major (3),57,0,0.018
156,156-Haendel-hornpipeconcertogrosso7,,B- major (-2),F major (-1),79,0,0.418
157,157-Wolf-melodiesitaliennes20,,,B- major (-2),96,2,0.032
158,158-Beethoven-quatuor1op18,,F major (-1),C major (0),94,1,0.111
159,159-Dussek-rondo,,,B- major (-2),141,0,0.101
160,160-Beethoven-trio2op70,,,C major (0),49,0,0.012
161,161-Rimsky-Korsakov-Scheherazade,,,G major (1),117,0,0.062
162,162-Chopin-nocturne1op32,,,B major (5),53,3,0.076
163,163-Beethoven-septuorop20,,,E- major (-3),61,2,0.059
164,164-Clementi-rondosonatine2op38,,,B- major (-2),53,0,0.025
165,165-Balbastre-pastorale,,,C major (0),57,0,0.028
168,168-Beethoven-quatuor1op18,,,F major (-1),94,2,0.030
169,169-Wolf-chantsitaliens29,,,C major (0),93,8,0.113
171,171-Mozart-concertobasson,,,F major (-1),79,0,1.174
172,172-Beethoven-trio2op70,,,C major (0),65,0,0.057
173,173-Kuhlau-sonative1op60,,,F major (-1),132,1,0.121
174,174-negrospiritual,,,C major (0),69,0,0.063
177,177-Boulnois-berceuse,,C major (0),G major (1),84,3,0.095
178,178-Poulenc,,D major (2),A major (3),85,0,0.027
179,179-Clementi-canone33,,,C major (0),83,1,0.035
180,180-Haendel-concertogrosso9op6,,,F major (-1),58,0,0.026
201,201-Beethoven-variation1,,,G major (1),97,2,0.105
202,202-Bach-sarabande,,F major (-1),C major (0),86,1,0.053
203,203-Listz-preludes,,,C major (0),113,1,0.117
205,205-Bach-credo,,,D major (2),105,0,0.073
206,206-Beethoven-sonateop26,,,A- major (-4),67,0,0.028
207,207-Bach-aria,,,G major (1),134,1,0.215
209,209-Beethoven-rondoop13,,,E- major (-3),87,3,0.083
210,210-Schubert-benedictus,,,G major (1),78,3,0.106
211,211-Haydn,,,C major (0),132,0,0.182
213,213-Beethoven-sonate2op14,,,G major (1),85,0,0.024
214,214-Schumann-trio3,,,E- major (-3),128,8,3.657
215,215-Debussy-passepied,,A major (3),B major (5),51,2,0.021
216,216-Haendel,,,D major (2),147,6,0.055
217,217-Beethoven-octuorop103,,(-2),F major (-1),84,2,0.168
218,218-Beethoven-sonateop28,,,F major (-1),85,7,0.039
219,219-Schubert-scherzo,,,B- major (-2),80,1,0.036
220,220-Mozart-sonateKV281,,(-3),B- major (-2),136,0,0.112
221,221-Monteverdi-orfeo,,(-1),B- major (-2),31,0,0.012
222,222-Bartok-burlesque,,C major (0),B- major (-2),66,1,0.027
223,223-Monteverdi-Orfeo,,C major (0),G major (1),43,0,0.012
224,224-Schumann-trio3op110,,,B- major (-2),61,1,0.051
225,225-Beethoven-variationsop24,,,F major (-1),97,2,0.072
226,226-Milhaud-Boeuf,,,C major (0),102,0,0.054
227,227-Mozart-quintetK407,,,B- major (-2),105,1,0.042
228,228-Schuman-myrthen7op25,,(-5),F# major (6),62,42,0.041
229,229-Liszt-melodie,,G major (1),C major (0),81,10,0.074
230,230-Schumann-trio2,,(-1),C major (0),74,2,0.025
231,231-Duparc-elegie,,,F major (-1),47,2,0.013
232,232-Beethoven-sonateop22,,,E- major (-3),70,0,0.118
233,233-Debussy-cloches,,,E major (4),64,0,0.037
234,234-Beethoven-symphonie2op36,,,A major (3),74,0,0.020
235,235-Schumann-quatuor1op41,,,C major (0),142,1,0.151
236,236-Schubert-scherzo,,,G major (1),82,0,0.039
237,237-Beethoven-symphonie6,,,B- major (-2),122,0,0.218
239,239-Beethoven-themavar,,,G major (1),71,0,0.036
240,240-Haydn-sonate5,,,C major (0),124,0,0.080
241,241-Haendel-sicilianaconcertogrosso8,,,E- major (-3),116,0,0.070
243,243-Strauss-melodie1op56,,(-1),E- major (-3),87,11,0.078
244,244-Bach-concerto1violon,,C major (0),G major (1),129,0,3.030
245,245-Debussy-Arabesque2,,,G major (1),184,0,0.332
246,246-Mozart-marcheflute,,,F major (-1),97,0,0.058
247,247-Schubert-Benedictus,,,G major (1),41,0,0.016
248,248-Mozart-sonateKV280,,,A- major (-4),97,0,0.057
249,249-Mozart-andateKV9b,,,B- major (-2),128,4,0.157
250,250-Cliquet-Pleyel,,,C major (0),99,2,0.035
251,251-Schumann-Myrthen10op25,,,E- major (-3),67,0,0.020
252,252-Kuhlau-sonatine2op60,,,A major (3),68,5,0.037
253,253-Schubert-gloria,,,D major (2),50,0,0.013
254,254-Haydn-quatuor5op76,,,D major (2),111,3,0.181
255,255-Mozart-sonateDomKV457,,,E- major (-3),174,12,11.274
256,256-Mozart-sonataKV309,,,F major (-1),138,4,0.375
257,257-Mozart-quintetteDomKV309,,E- major (-3),B- major (-2),112,4,0.224
258,258-Schumann-quatuor2FaMop41,,,F major (-1),105,5,0.036
260,260-Monteverdi-Orfeo,,(0),D major (2),84,5,0.030
262,262-Schumann-Myrthen23op25,,,D major (2),82,0,0.049
263,263-Clergue-Tom,,,F major (-1),70,0,0.035
265,265-Mozart-Aria15,,,E major (4),119,1,0.077
266,266-Debussy-Berger,,,A major (3),72,0,0.094
267,267-Lalo-RoidYs,,,F major (-1),52,1,0.020
268,268-Scarlatti-sonatepastorale,,,G major (1),115,0,0.070
269,269-Beethoven-quatuor1op18,,,F major (-1),132,0,0.053
271,271-Duparc-elegie,,(-1),C major (0),64,0,0.018
272,272-Bach-cantate140duetto,,,E- major (-3),184,7,40.810
273,273-Haendel-concerto2,,,F major (-1),115,0,0.223
274,274-Wolf-melodieespagnole6,,(3),D major (2),123,7,0.102
275,275-Bartok-danceRoumaine1,,(0),G major (1),120,0,0.047
276,276-Bach-AnnaMagdalena,,,E- major (-3),69,0,0.052
277,277-Debussy-quatuorSolmop10,,(-2),E- major (-3),77,1,0.074
278,278-SaintSaens-Cygne,,,G major (1),122,1,0.083
302,302-Chopin-nocturne3op9,,,D major (2),60,7,0.045
303,303-Bach-partita2sinfonia,,,E- major (-3),59,0,0.186
304,304-Bach-polonaise,,,F major (-1),136,0,0.286
306,306-Haendel-concertogrosso3-4mvt,,,G major (1),102,0,0.095
307,307-Mozart-fantaisiekv475,,,B- major (-2),78,0,0.115
308,308-Beethoven-sonateop81,,E- major (-3),B- major (-2),109,3,0.369
309,309-Poulenc-improvisation6,,(-2),F major (-1),129,5,0.062
311,311-Mozart-ariaCosifantutte,,,A major (3),91,0,0.042
312,312-Kuhlau-sonatineop20,,,F major (-1),105,5,0.854
313,313-Schumann-trio1,,,C major (0),72,3,0.392
314,314-Couperin-intime,,,G major (1),60,2,0.026
315,315-Ibert-symphonieconcertante,,C major (0),B- major (-2),147,13,0.480
316,316-Bach-courantesuite3,,(2),A major (3),80,0,0.080
317,317-Mozart-sonateKV333,,,B- major (-2),191,4,0.241
319,319-Haydn-symphonie88,,(1),D major (2),101,1,0.115
320,320-Kuhlau-sonatine2op60,,,C major (0),135,1,0.273
321,321-Debussy-Pelleas,,E major (4),C major (0),62,3,0.031
323,323-Bartok-images,,A major (3),D major (2),55,0,0.299
325,325-Chopin-concertoop21,,,A- major (-4),238,5,0.190
326,326-Mozart-ariaflute,,,E- major (-3),127,0,0.096
327,327-Mendelssohn-romancesp8op30,,,D- major (-5),75,0,0.030
328,328-Bartok-sonatine,,D major (2),A major (3),80,1,0.068
329,329-Debussy-sonateviolon,,,B- major (-2),78,4,0.029
331,331-Beethoven-sonateop26,,,A- major (-4),89,0,0.050
332,332-Milhaud-boeuf,,C major (0),E major (4),88,46,0.030
333,333-Mazas-romance1op36,,,E major (4),150,0,0.443
334,334-Haydn-concertosol,,C major (0),G major (1),166,3,0.458
335,335-Berlioz-BenvenutoCelliniop23,,,G major (1),104,4,0.069
337,337-Beethoven-sonate2op10,,(-1),C major (0),93,0,0.045
338,338-Haendel-sonateV,,,A major (3),155,0,12.249
339,339-Mozart-air17flute,,,B- major (-2),105,3,0.664
340,340-Kuhlau-sonatine4op88,,,A major (3),119,1,0.075
341,341-Mozart-concertolaKV219,,,E major (4),179,5,0.623
343,343-Bach-allemandePartita6,,G major (1),D major (2),134,5,15.915
344,344-Mozart-quintettemibK614,,,B- major (-2),79,1,0.058
345,345-Debussy-PelleasII4,,E major (4),A major (3),48,6,0.057
346,346-Chopin-fantaisie,,,A major (3),60,0,0.030
347,347-Haendel-concertogrosso7,,,B- major (-2),111,0,4.435
348,348-Mozart-flutemarche,,,C major (0),102,0,0.682
349,349-Haydn-quatuor5op76,,,F# major (6),98,8,0.065
351,351-Jones,,,C major (0),145,2,0.372
352,352-Scarlatti-sonateutK502,,,C major (0),86,0,0.038
353,353-Mendelssohn-romancesspop67,,,A major (3),31,0,0.041
354,354-Mozart-sonatefaKV332,,(-2),E- major (-3),147,4,0.992
355,355-Mozart-sonatereKV311,,,G major (1),144,2,0.137
356,356-Chopin-nocturne1op27,,(4),A major (3),68,5,0.028
357,357-Bach-ariaGoldbergBWV988,,G major (1),D major (2),137,0,0.135
359,359-Mozart-romance,,,C major (0),157,1,0.366
360,360-Soulage,,(2),A major (3),115,12,0.050
361,361-Beethoven-sonate2op14,,(1),D major (2),144,8,0.205
363,363-Debussy-clairdelune,,,D- major (-5),149,0,0.179
366,366-Bach-andante,,(-1),C major (0),137,1,0.369
367,367-Bach-suite5,,,G major (1),99,0,0.143
369,369-Bach-solocembalo,,(-3),B- major (-2),299,5,0.369
370,370-Beethoven-quatuor3op59,,,C major (0),148,0,0.242
371,371-Haydn-concertoreop21,,,A major (3),120,4,1.427
374,374-Bizet-seguedille,,,D major (2),170,3,0.054
375,375-Beethoven-sonate21op53,,,F major (-1),70,8,0.065
376,376-Clementi-sonate2op26,,,D major (2),65,2,0.036
378,378-Beethoven-quintetteop29,,,F major (-1),168,2,0.650
380,380-Bartok-Bulgare,,,C major (0),59,1,0.017
401,401-Mozart-sonateKV282,,(-3),B- major (-2),180,11,20.715
403,403-Bach-allemandePartita4,,(2),A major (3),394,19,17.083
404,404-Rode-caprice6,,,D major (2),188,2,1.751
405,405-Bach-prelude13,,(6),G- major (-6),102,100,0.273
407,407-Beethoven-sonate1op10,,,A- major (-4),121,6,0.158
408,408-Bach-sarabande-Partita4,,(2),A major (3),153,0,1.179
409,409-Beethoven-quatuor1op18,,(-1),D major (2),153,4,2.161
410,410-Mozart-sonateKV309,,,F major (-1),187,5,3.699
413,413-Beethoven-quintetteop16,,,E- major (-3),131,6,0.427
414,414-Bach-laudamus-te,,,A major (3),220,4,46.613
415,415-Mozart-donGiovaniI2,,,B- major (-2),132,5,0.161
416,416-Bach-aria-Goldberg,,,G major (1),98,1,0.572
418,418-Bach-courante-partita4,,,D major (2),174,0,1.642
419,419-Beethoven-variation23,,,D major (2),158,6,36.616
420,420-Bach-prelude6,,,D major (2),167,0,0.890
423,423-Bach-adagio-Goldberg25,,,B- major (-2),98,6,8.047
424,424-Bach-prelude4,,,E major (4),125,6,0.131
425,425-Beethoven-sonateop7,,,C major (0),133,4,3.152
426,426-Bach-suiteanglaise1,,,A major (3),94,0,0.105
427,427-Bach-rondo-partita2,,,E- major (-3),69,0,0.024
428,428-Beethoven-sonate3op10,,(-1),C major (0),97,2,0.478
429,429-Mozart-sonateKV283,,,C major (0),161,11,9.346
431,431-Bach-sinfonia-partita2,,,E- major (-3),342,3,104.849
434,434-Bach-concertoitalien,,,F major (-1),340,3,18.960
435,435-Wolf-nein,,(1),D major (2),71,5,0.026
436,436-Bach-ouverture-partita4,,,D major (2),171,2,2.737
437,437-Bach-courante-partita2,,(-3),B- major (-2),112,0,0.627
438,438-Mozart-sonateKV457,,,E- major (-3),214,21,151.117
440,440-Bach-prelude10,,,G major (1),176,4,0.545
442,442-Mozart-dongiovaniII7,,,E- major (-3),114,3,0.104
443,443-Ibert-escales,,(6),B major (5),172,56,141.131
444,444-Bach-invention,,,E major (4),320,15,0.382
445,445-Beethoven-sonateop110,,(-6),B major (5),92,86,0.313
446,446-Mozart-sonateKV330,,,C major (0),268,4,0.556
448,448-Bach-concertoclavecin1,,,B- major (-2),203,6,2.760
449,449-Clementi-gradus,,F major (-1),C major (0),150,4,1.363
450,450-Bach-toccata-solm,,(-2),C major (0),101,3,1.035
451,451-Bach-sarabande,,,B- major (-2),221,10,2.156
453,453-Mozart-sonateKV310,,,F major (-1),192,0,1.481
456,456-Haendel-sonate4,,,D major (2),156,1,1.326
457,457-Bach-prelude8,,,G- major (-6),109,1,1.076
458,458-Liszt-rhapsodiehongroise12,,,E major (4),83,1,0.312
459,459-Bach-courantepartita6,,,G major (1),153,2,0.123
460,460-Spohr-duoconcertant1op3,,,E- major (-3),127,3,13.100
461,461-Bach-allemande-partita1,,,D major (2),511,25,91.441
465,465-Clementi-sonateop12,,,F major (-1),231,16,5.966
467,467-Schubert-MatchenTod,,,B- major (-2),167,7,0.509
468,468-Scarlatti-sonateK502,,,C major (0),260,1,0.170
