 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, rowcost
Eb major (3b), 0/0, 1/0, 0/0, 1/0, 0/0, 1/0, 1/0, 1/0, 0/0, 0/0, 0/0, 0/0, 1/0, 1/0, 2/1, 3/1, 0/0, 2/3, 1/0, 1/2, 0/0, 2/2, 1/2, 0/0, 19/11
A major (3#), 2/3, 1/3, 2/3, 1/3, 2/2, 1/1, 0/0, 1/1, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 1/0, 0/0, 1/0, 2/1, 0/0, 0/0, 1/0, 2/1, 1/0, 18/18
C minor (3b), 0/0, 1/0, 0/0, 1/0, 0/0, 1/0, 1/1, 1/0, 0/0, 0/0, 0/0, 0/0, 1/0, 1/0, 2/0, 3/3, 0/0, 2/0, 1/1, 1/0, 0/0, 2/0, 1/1, 0/0, 19/6
F# minor (3#), 2/0, 1/0, 2/0, 1/0, 2/0, 1/0, 0/0, 1/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 1/1, 0/0, 1/0, 3/1, 0/0, 0/0, 1/0, 3/1, 1/1, 20/4
Ab major (4b), 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 1/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 1/0, 2/0, 3/3, 1/0, 2/3, 5/4, 2/2, 1/0, 3/2, 5/4, 1/0, 27/18
E major (4#), 1/0, 1/0, 1/0, 1/0, 1/0, 1/0, 0/0, 1/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 1/0, 1/0, 3/1, 1/0, 1/0, 2/1, 3/1, 2/0, 21/3
F minor (4b), 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 1/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 1/1, 2/1, 2/1, 1/0, 2/1, 1/0, 2/0, 1/0, 3/1, 1/0, 1/0, 18/5
C# minor (4#), 1/0, 1/0, 1/0, 1/0, 1/0, 1/0, 0/0, 1/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/1, 1/0, 2/2, 4/3, 1/0, 1/0, 3/2, 4/3, 2/1, 25/12
Db major (5b), 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 1/0, 1/0, 3/3, 2/2, 3/3, 6/5, 3/2, 2/2, 5/2, 6/5, 2/2, 34/26
B major (5#), 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 1/1, 1/0, 1/0, 4/1, 1/0, 1/0, 2/0, 4/1, 2/1, 17/4
Bb minor (5b), 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 1/0, 1/1, 2/1, 1/0, 3/1, 2/0, 2/0, 1/0, 4/2, 2/1, 1/0, 20/6
G# minor (5#), 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 1/1, 2/2, 2/2, 5/3, 2/2, 2/2, 4/4, 5/3, 3/3, 26/22
Gb major (6b), 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 1/0, 2/3, 2/2, 3/2, 7/6, 2/2, 2/2, 5/4, 7/6, 3/2, 34/29
F# major (6#), 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 1/0, 1/1, 1/0, 2/0, 4/1, 1/0, 1/0, 3/0, 4/1, 2/1, 20/4
Eb minor (6b), 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 1/0, 1/1, 1/0, 2/0, 2/2, 1/0, 1/0, 3/1, 2/2, 2/0, 16/6
D# minor (6#), 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 1/0, 2/2, 2/0, 3/0, 4/2, 2/0, 2/0, 5/2, 4/2, 3/1, 28/9
Cb major (7b), 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 2/2, 2/2, 2/2, 7/6, 2/2, 2/2, 4/4, 7/6, 4/4, 32/30
C# major (7#), 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 1/0, 1/0, 2/1, 1/0, 4/0, 5/4, 2/1, 1/1, 5/1, 5/4, 1/1, 28/13
Ab minor (7b), 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 2/3, 1/0, 1/0, 6/4, 1/0, 1/0, 2/1, 6/4, 2/0, 22/12
A# minor (7#), 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 1/0, 2/2, 3/3, 2/0, 5/4, 4/2, 3/0, 2/0, 7/4, 4/2, 2/1, 35/18
