 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, rowcost
F dorian (1b), 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 2, 0, 2, 0, 1, 0, 3, 2, 3, 1, 1, 1, 1, 0, 3, 2, 3, 1, 1, 0, 1, 47
G dorian (1#), 0, 1, 1, 2, 1, 3, 1, 2, 1, 1, 0, 1, 1, 3, 0, 1, 0, 0, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 3, 2, 3, 2, 3, 0, 2, 1, 1, 1, 5, 1, 1, 1, 2, 2, 3, 1, 5, 1, 1, 1, 1, 1, 2, 87
F phrygian (1b), 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 3, 1, 2, 0, 0, 0, 0, 0, 3, 1, 2, 0, 0, 0, 0, 22
G phrygian (1#), 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 2, 0, 2, 0, 1, 0, 3, 2, 2, 1, 1, 1, 1, 0, 3, 2, 2, 1, 1, 0, 1, 45
F lydian (1b), 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 2, 0, 2, 0, 1, 0, 3, 2, 3, 1, 1, 1, 1, 0, 3, 2, 3, 1, 1, 0, 1, 47
G lydian (1#), 0, 1, 1, 2, 1, 3, 1, 2, 1, 1, 0, 1, 1, 3, 0, 1, 0, 0, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 3, 2, 3, 2, 3, 0, 2, 1, 1, 1, 5, 1, 1, 1, 2, 2, 3, 1, 5, 1, 1, 1, 1, 1, 2, 87
F mixolydian (1b), 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 3, 1, 2, 0, 0, 0, 0, 0, 3, 1, 2, 0, 0, 0, 0, 22
G mixolydian (1#), 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 2, 0, 2, 0, 1, 0, 3, 2, 2, 1, 1, 1, 1, 0, 3, 2, 2, 1, 1, 0, 1, 45
F aeolian (1b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 26
G aeolian (1#), 0, 1, 0, 1, 1, 2, 1, 2, 0, 0, 0, 1, 1, 2, 0, 1, 0, 0, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 3, 0, 2, 0, 1, 1, 4, 1, 1, 1, 1, 1, 2, 1, 4, 1, 1, 1, 1, 0, 1, 70
F locrian (1b), 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 2, 0, 1, 0, 1, 1, 1, 2, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 4, 1, 3, 0, 1, 0, 1, 1, 4, 1, 3, 0, 1, 1, 0, 45
G locrian (1#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 2, 2, 1, 0, 0, 0, 0, 0, 2, 2, 1, 0, 0, 0, 0, 24
Bb major (2b), 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 4, 1, 2, 0, 0, 0, 0, 0, 4, 1, 2, 0, 0, 0, 0, 24
D major (2#), 0, 1, 1, 2, 1, 3, 1, 2, 1, 1, 0, 1, 1, 3, 0, 1, 0, 0, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 3, 2, 3, 2, 3, 0, 2, 1, 1, 1, 5, 1, 1, 1, 2, 2, 3, 1, 5, 1, 1, 1, 1, 1, 2, 87
G minor (2b), 0, 0, 0, 2, 1, 1, 0, 2, 1, 0, 0, 2, 1, 1, 0, 0, 0, 0, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 4, 0, 0, 0, 0, 0, 1, 1, 4, 0, 0, 0, 0, 0, 0, 45
B minor (2#), 1, 0, 1, 4, 1, 3, 0, 3, 1, 2, 1, 4, 1, 3, 0, 3, 1, 1, 3, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 3, 1, 4, 1, 0, 1, 3, 2, 7, 2, 2, 0, 4, 1, 3, 2, 7, 2, 2, 0, 3, 2, 1, 117
G minor mel (2b), 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 0, 2, 0, 1, 0, 0, 1, 3, 1, 0, 0, 0, 0, 1, 1, 3, 1, 0, 0, 0, 0, 0, 49
B minor mel (2#), 1, 0, 1, 5, 1, 3, 0, 3, 1, 2, 1, 5, 1, 3, 1, 4, 2, 2, 4, 2, 2, 4, 2, 2, 2, 3, 2, 3, 2, 3, 2, 5, 2, 4, 1, 5, 2, 1, 2, 4, 3, 7, 2, 3, 1, 5, 2, 3, 2, 7, 2, 3, 1, 4, 2, 1, 143
Bb major blues (2b), 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 2, 0, 1, 0, 1, 1, 1, 3, 2, 1, 2, 2, 2, 1, 1, 2, 2, 1, 1, 2, 2, 1, 1, 2, 3, 1, 1, 0, 1, 1, 6, 3, 3, 0, 1, 0, 1, 1, 6, 3, 3, 0, 1, 1, 0, 77
D major blues (2#), 0, 1, 1, 3, 1, 3, 1, 2, 1, 1, 0, 2, 1, 3, 1, 2, 1, 1, 2, 2, 2, 3, 1, 2, 2, 3, 1, 3, 2, 3, 1, 4, 2, 4, 2, 4, 1, 3, 2, 2, 2, 5, 2, 3, 2, 3, 3, 3, 1, 5, 2, 3, 2, 2, 1, 2, 117
G minor blues (2b), 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 2, 0, 1, 0, 1, 1, 1, 3, 2, 1, 2, 2, 2, 1, 1, 2, 2, 1, 1, 2, 2, 1, 1, 2, 3, 1, 1, 0, 1, 1, 5, 3, 2, 0, 1, 0, 1, 1, 5, 3, 2, 0, 1, 1, 0, 73
B minor blues (2#), 0, 1, 1, 5, 1, 4, 1, 4, 1, 1, 0, 4, 1, 4, 1, 3, 1, 1, 3, 2, 2, 4, 2, 2, 2, 3, 2, 3, 2, 3, 2, 5, 2, 4, 2, 4, 1, 2, 2, 5, 2, 6, 3, 3, 2, 4, 3, 4, 1, 6, 3, 3, 2, 3, 1, 2, 141
Bb dorian (2b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 3, 2, 2, 0, 0, 0, 0, 0, 3, 2, 2, 0, 0, 0, 0, 28
D dorian (2#), 0, 1, 1, 3, 1, 3, 1, 2, 1, 1, 0, 2, 1, 3, 1, 2, 1, 1, 2, 2, 2, 3, 1, 2, 2, 3, 1, 3, 2, 3, 1, 4, 2, 4, 2, 4, 1, 3, 2, 2, 2, 5, 1, 2, 2, 3, 3, 3, 1, 5, 1, 2, 2, 2, 1, 2, 113
Bb phrygian (2b), 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 2, 1, 1, 1, 1, 1, 3, 0, 1, 1, 2, 0, 2, 1, 2, 0, 3, 1, 2, 1, 3, 1, 3, 1, 2, 1, 4, 3, 3, 2, 2, 2, 1, 0, 4, 3, 3, 2, 2, 0, 1, 77
D phrygian (2#), 0, 1, 0, 2, 1, 2, 1, 2, 0, 0, 0, 2, 1, 2, 1, 2, 1, 1, 2, 2, 2, 4, 1, 2, 2, 3, 1, 3, 2, 3, 1, 4, 2, 3, 1, 4, 1, 3, 1, 2, 2, 5, 2, 2, 2, 2, 2, 2, 1, 5, 2, 2, 2, 2, 0, 1, 102
Bb lydian (2b), 0, 1, 0, 2, 1, 2, 1, 3, 1, 0, 0, 2, 1, 2, 0, 1, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 0, 2, 0, 1, 1, 5, 2, 2, 1, 1, 1, 2, 1, 5, 2, 2, 1, 1, 0, 1, 85
D lydian (2#), 0, 1, 0, 2, 1, 2, 1, 3, 1, 0, 0, 2, 1, 2, 0, 1, 0, 0, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 3, 0, 2, 0, 1, 1, 6, 3, 2, 1, 1, 1, 2, 1, 6, 3, 2, 1, 1, 0, 1, 91
Bb mixolydian (2b), 0, 1, 0, 1, 1, 2, 1, 2, 0, 0, 0, 1, 1, 2, 0, 1, 0, 0, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 3, 0, 2, 0, 1, 1, 4, 1, 1, 1, 1, 1, 2, 1, 4, 1, 1, 1, 1, 0, 1, 70
D mixolydian (2#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 2, 2, 1, 0, 0, 0, 0, 0, 2, 2, 1, 0, 0, 0, 0, 24
Bb aeolian (2b), 0, 1, 0, 1, 1, 2, 1, 2, 0, 0, 0, 1, 1, 2, 0, 1, 0, 0, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 3, 0, 2, 0, 1, 1, 4, 1, 1, 1, 1, 1, 2, 1, 4, 1, 1, 1, 1, 0, 1, 70
D aeolian (2#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 2, 2, 1, 0, 0, 0, 0, 0, 2, 2, 1, 0, 0, 0, 0, 24
Bb locrian (2b), 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 2, 0, 2, 0, 1, 0, 3, 2, 2, 1, 1, 1, 1, 0, 3, 2, 2, 1, 1, 0, 1, 45
D locrian (2#), 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 3, 1, 1, 0, 0, 0, 0, 0, 3, 1, 1, 0, 0, 0, 0, 20
Eb major (3b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 26
A major (3#), 0, 1, 0, 1, 1, 2, 1, 2, 0, 0, 0, 1, 1, 2, 0, 1, 0, 0, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 3, 0, 2, 0, 1, 1, 4, 1, 1, 1, 1, 1, 2, 1, 4, 1, 1, 1, 1, 0, 1, 70
C minor (3b), 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 2, 1, 2, 1, 1, 0, 1, 1, 0, 0, 3, 2, 1, 0, 1, 1, 1, 0, 3, 2, 1, 0, 0, 1, 1, 41
F# minor (3#), 0, 1, 0, 1, 1, 3, 1, 2, 0, 0, 0, 1, 1, 3, 0, 2, 0, 0, 2, 3, 1, 2, 2, 3, 1, 1, 2, 3, 1, 1, 2, 4, 1, 1, 2, 4, 0, 1, 0, 4, 1, 3, 1, 1, 1, 2, 1, 3, 1, 3, 1, 1, 1, 2, 0, 1, 80
C minor mel (3b), 0, 1, 0, 1, 0, 1, 1, 2, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 2, 0, 1, 0, 4, 1, 2, 1, 1, 1, 1, 0, 4, 1, 2, 1, 1, 0, 1, 41
F# minor mel (3#), 0, 1, 1, 4, 0, 3, 1, 3, 2, 1, 0, 3, 0, 3, 1, 3, 1, 1, 3, 2, 0, 2, 2, 2, 0, 1, 2, 3, 0, 1, 2, 5, 0, 2, 4, 4, 1, 2, 2, 5, 1, 4, 1, 2, 2, 4, 3, 3, 0, 4, 1, 2, 2, 3, 1, 2, 108
Eb major blues (3b), 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 2, 0, 2, 0, 1, 0, 3, 2, 2, 1, 1, 1, 1, 0, 3, 2, 2, 1, 1, 0, 1, 45
A major blues (3#), 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 2, 1, 1, 1, 1, 1, 3, 0, 1, 1, 2, 0, 2, 1, 2, 0, 3, 1, 2, 1, 3, 1, 3, 1, 2, 1, 4, 3, 3, 2, 2, 2, 1, 0, 4, 3, 3, 2, 2, 0, 1, 77
C minor blues (3b), 0, 1, 0, 2, 1, 2, 1, 2, 0, 0, 0, 2, 1, 2, 1, 2, 1, 1, 2, 2, 2, 4, 1, 2, 2, 3, 1, 3, 2, 3, 1, 4, 2, 3, 1, 4, 1, 3, 1, 2, 2, 5, 2, 2, 2, 2, 2, 2, 1, 5, 2, 2, 2, 2, 0, 1, 102
F# minor blues (3#), 0, 1, 0, 2, 1, 2, 1, 3, 1, 0, 0, 2, 1, 2, 0, 1, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 0, 2, 0, 1, 1, 5, 2, 2, 1, 1, 1, 2, 1, 5, 2, 2, 1, 1, 0, 1, 85
Eb dorian (3b), 0, 1, 0, 2, 1, 2, 1, 3, 1, 0, 0, 2, 1, 2, 0, 1, 0, 0, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 3, 0, 2, 0, 1, 1, 6, 3, 2, 1, 1, 1, 2, 1, 6, 3, 2, 1, 1, 0, 1, 91
A dorian (3#), 0, 1, 0, 1, 1, 2, 1, 2, 0, 0, 0, 1, 1, 2, 0, 1, 0, 0, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 3, 0, 2, 0, 1, 1, 4, 1, 1, 1, 1, 1, 2, 1, 4, 1, 1, 1, 1, 0, 1, 70
Eb phrygian (3b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 2, 2, 1, 0, 0, 0, 0, 0, 2, 2, 1, 0, 0, 0, 0, 24
A phrygian (3#), 0, 1, 0, 1, 1, 2, 1, 2, 0, 0, 0, 1, 1, 2, 0, 1, 0, 0, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 3, 0, 2, 0, 1, 1, 4, 1, 1, 1, 1, 1, 2, 1, 4, 1, 1, 1, 1, 0, 1, 70
Eb lydian (3b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 2, 2, 1, 0, 0, 0, 0, 0, 2, 2, 1, 0, 0, 0, 0, 24
A lydian (3#), 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 2, 0, 2, 0, 1, 0, 3, 2, 2, 1, 1, 1, 1, 0, 3, 2, 2, 1, 1, 0, 1, 45
Eb mixolydian (3b), 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 3, 1, 1, 0, 0, 0, 0, 0, 3, 1, 1, 0, 0, 0, 0, 20
A mixolydian (3#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 26
Eb aeolian (3b), 0, 1, 0, 1, 1, 2, 1, 2, 0, 0, 0, 1, 1, 2, 0, 1, 0, 0, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 3, 0, 2, 0, 1, 1, 4, 1, 1, 1, 1, 1, 2, 1, 4, 1, 1, 1, 1, 0, 1, 70
A aeolian (3#), 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 2, 1, 2, 1, 1, 0, 1, 1, 0, 0, 3, 2, 1, 0, 1, 1, 1, 0, 3, 2, 1, 0, 0, 1, 1, 41
Eb locrian (3b), 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 2, 1, 1, 1, 1, 1, 3, 0, 1, 1, 2, 0, 2, 1, 2, 0, 3, 1, 2, 1, 3, 1, 3, 1, 2, 1, 4, 3, 3, 2, 2, 2, 1, 0, 4, 3, 3, 2, 2, 0, 1, 77
