 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, rowcost
C major (0), 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 2, 2, 1, 4, 1, 1, 0, 1, 0, 1, 0, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 21
A minor (0), 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 3, 2, 1, 0, 1, 1, 1, 0, 2, 1, 2, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 26
F major (1b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 1, 4, 1, 1, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 16
G major (1#), 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 4, 2, 2, 1, 3, 0, 0, 0, 1, 1, 1, 1, 2, 2, 0, 0, 0, 0, 0, 1, 0, 0, 25
D minor (1b), 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 3, 1, 2, 1, 2, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 23
E minor (1#), 1, 1, 1, 2, 2, 1, 0, 0, 0, 0, 1, 3, 1, 1, 1, 1, 0, 0, 0, 2, 1, 1, 2, 1, 3, 0, 1, 1, 1, 1, 2, 1, 0, 33
Bb major (2b), 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 4, 2, 1, 0, 0, 0, 0, 1, 2, 1, 1, 1, 1, 1, 1, 0, 1, 1, 28
D major (2#), 0, 0, 0, 1, 2, 2, 1, 1, 1, 1, 1, 4, 1, 2, 1, 1, 0, 0, 0, 1, 1, 1, 2, 1, 3, 0, 0, 0, 0, 0, 2, 1, 0, 31
G minor (2b), 1, 1, 1, 2, 2, 1, 0, 0, 0, 0, 1, 3, 1, 1, 1, 3, 1, 0, 0, 0, 1, 0, 2, 2, 2, 0, 1, 1, 1, 1, 1, 1, 1, 33
B minor (2#), 0, 0, 0, 1, 3, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 0, 1, 1, 3, 1, 2, 2, 2, 2, 0, 0, 0, 0, 1, 3, 1, 0, 37
Eb major (3b), 1, 1, 1, 2, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 2, 2, 1, 1, 0, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 33
A major (3#), 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 4, 1, 1, 0, 0, 0, 0, 0, 2, 2, 2, 3, 0, 3, 0, 1, 1, 1, 1, 2, 1, 0, 39
C minor (3b), 1, 1, 1, 1, 1, 2, 0, 0, 0, 0, 0, 2, 1, 0, 0, 3, 2, 2, 1, 2, 0, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 35
F# minor (3#), 2, 2, 2, 3, 2, 3, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 3, 1, 2, 4, 0, 4, 0, 2, 2, 2, 2, 1, 2, 1, 48
Ab major (4b), 2, 2, 2, 3, 2, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 2, 3, 2, 5, 0, 3, 3, 2, 3, 1, 2, 2, 2, 4, 3, 2, 1, 56
E major (4#), 2, 2, 2, 3, 3, 2, 1, 1, 1, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 3, 2, 2, 4, 0, 4, 0, 2, 2, 2, 2, 3, 2, 0, 50
F minor (4b), 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 3, 1, 2, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 0, 30
C# minor (4#), 3, 3, 3, 4, 3, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 4, 3, 3, 4, 0, 3, 0, 3, 3, 3, 3, 2, 1, 0, 51
Db major (5b), 4, 4, 4, 5, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 2, 2, 6, 1, 4, 5, 2, 4, 0, 4, 4, 4, 6, 4, 3, 1, 76
B major (5#), 2, 2, 2, 3, 4, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 4, 2, 3, 4, 1, 3, 0, 2, 2, 2, 3, 4, 2, 0, 55
Bb minor (5b), 3, 3, 3, 3, 2, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 1, 0, 0, 1, 1, 1, 3, 2, 2, 0, 3, 3, 3, 3, 1, 2, 1, 47
G# minor (5#), 2, 2, 2, 3, 5, 1, 1, 1, 1, 1, 1, 2, 0, 0, 0, 2, 1, 2, 1, 3, 1, 2, 4, 1, 4, 1, 2, 2, 2, 3, 5, 3, 0, 61
Gb major (6b), 5, 5, 5, 6, 4, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 2, 1, 2, 2, 7, 2, 5, 7, 2, 5, 0, 5, 5, 5, 7, 5, 4, 1, 98
F# major (6#), 3, 3, 3, 4, 3, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 4, 1, 3, 5, 1, 4, 0, 3, 3, 3, 4, 3, 3, 1, 64
Eb minor (6b), 2, 2, 2, 3, 2, 2, 1, 1, 1, 1, 0, 0, 1, 0, 0, 2, 1, 1, 1, 2, 1, 2, 4, 1, 3, 0, 2, 2, 2, 3, 2, 2, 1, 50
D# minor (6#), 3, 3, 3, 4, 2, 2, 1, 1, 1, 1, 0, 0, 1, 0, 0, 3, 1, 2, 2, 4, 2, 4, 5, 2, 3, 0, 3, 3, 3, 5, 3, 2, 1, 70
Cb major (7b), 4, 4, 4, 5, 6, 2, 2, 2, 2, 2, 1, 1, 0, 0, 0, 2, 0, 2, 2, 7, 3, 5, 7, 2, 5, 0, 4, 4, 4, 6, 7, 4, 0, 99
C# major (7#), 4, 4, 4, 5, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 5, 2, 4, 5, 1, 3, 0, 4, 4, 4, 5, 2, 2, 1, 66
Ab minor (7b), 1, 1, 1, 2, 4, 1, 1, 1, 1, 1, 1, 2, 0, 0, 0, 3, 1, 3, 2, 5, 1, 3, 3, 2, 3, 1, 1, 1, 1, 3, 5, 2, 0, 57
A# minor (7#), 6, 6, 6, 6, 4, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 4, 2, 0, 0, 2, 2, 2, 6, 3, 4, 0, 6, 6, 6, 6, 2, 4, 2, 89
