 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, rowcost
Bb mixolydian (2b), 1, 2, 0, 0, 1, 2, 0, 2, 1, 3, 2, 0, 1, 3, 2, 2, 1, 23
D mixolydian (2#), 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 3, 0, 14
Bb aeolian (2b), 1, 2, 0, 0, 1, 2, 0, 2, 1, 3, 2, 0, 1, 3, 2, 2, 1, 23
D aeolian (2#), 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 3, 0, 14
Bb locrian (2b), 1, 1, 0, 0, 1, 1, 0, 1, 1, 2, 1, 0, 1, 2, 1, 3, 0, 16
D locrian (2#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2
Eb major (3b), 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 2, 0, 13
A major (3#), 1, 2, 0, 0, 1, 2, 0, 2, 1, 3, 2, 0, 1, 3, 2, 2, 1, 23
C minor (3b), 1, 1, 0, 0, 1, 1, 0, 1, 2, 1, 1, 0, 2, 1, 1, 4, 0, 17
F# minor (3#), 0, 1, 0, 0, 0, 1, 0, 1, 0, 2, 1, 0, 0, 2, 1, 1, 1, 11
C minor mel (3b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 2, 0, 4
F# minor mel (3#), 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 2, 0, 1, 0, 19
Eb major blues (3b), 1, 1, 0, 0, 1, 1, 0, 1, 1, 2, 1, 0, 1, 2, 1, 3, 0, 16
A major blues (3#), 2, 2, 1, 1, 2, 2, 1, 2, 2, 3, 2, 1, 2, 3, 1, 3, 0, 30
C minor blues (3b), 2, 3, 1, 1, 2, 3, 1, 3, 2, 4, 3, 1, 2, 4, 2, 2, 1, 37
F# minor blues (3#), 1, 2, 0, 0, 1, 2, 0, 2, 1, 3, 2, 0, 1, 3, 2, 3, 1, 24
Eb dorian (3b), 1, 2, 0, 0, 1, 2, 0, 2, 1, 3, 2, 0, 1, 3, 2, 3, 1, 24
A dorian (3#), 1, 2, 0, 0, 1, 2, 0, 2, 1, 3, 2, 0, 1, 3, 2, 2, 1, 23
Eb phrygian (3b), 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 3, 0, 14
A phrygian (3#), 1, 2, 0, 0, 1, 2, 0, 2, 1, 3, 2, 0, 1, 3, 2, 2, 1, 23
Eb lydian (3b), 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 3, 0, 14
A lydian (3#), 1, 1, 0, 0, 1, 1, 0, 1, 1, 2, 1, 0, 1, 2, 1, 3, 0, 16
Eb mixolydian (3b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2
A mixolydian (3#), 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 2, 0, 13
Eb aeolian (3b), 1, 2, 0, 0, 1, 2, 0, 2, 1, 3, 2, 0, 1, 3, 2, 2, 1, 23
A aeolian (3#), 1, 1, 0, 0, 1, 1, 0, 1, 2, 1, 1, 0, 2, 1, 1, 4, 0, 17
Eb locrian (3b), 2, 2, 1, 1, 2, 2, 1, 2, 2, 3, 2, 1, 2, 3, 1, 3, 0, 30
A locrian (3#), 2, 3, 1, 1, 2, 3, 1, 3, 2, 4, 3, 1, 2, 4, 2, 2, 1, 37
Ab major (4b), 1, 2, 0, 0, 1, 2, 0, 2, 1, 3, 2, 0, 1, 3, 2, 3, 1, 24
E major (4#), 1, 2, 0, 0, 1, 2, 0, 2, 1, 3, 2, 0, 1, 3, 2, 3, 1, 24
F minor (4b), 1, 2, 0, 0, 1, 2, 0, 2, 1, 3, 2, 0, 1, 3, 2, 2, 1, 23
C# minor (4#), 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 3, 0, 14
F minor mel (4b), 1, 2, 0, 0, 1, 2, 0, 2, 1, 3, 2, 0, 1, 3, 2, 2, 1, 23
C# minor mel (4#), 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 3, 0, 14
Ab major blues (4b), 1, 1, 0, 0, 1, 1, 0, 1, 1, 2, 1, 0, 1, 2, 1, 3, 0, 16
E major blues (4#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2
F minor blues (4b), 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 2, 0, 13
C# minor blues (4#), 1, 2, 0, 0, 1, 2, 0, 2, 1, 3, 2, 0, 1, 3, 2, 2, 1, 23
Ab dorian (4b), 1, 1, 0, 0, 1, 1, 0, 1, 2, 1, 1, 0, 2, 1, 1, 4, 0, 17
E dorian (4#), 0, 1, 0, 0, 0, 1, 0, 1, 0, 2, 1, 0, 0, 2, 1, 1, 1, 11
Ab phrygian (4b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 2, 0, 4
E phrygian (4#), 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 2, 0, 1, 0, 19
Ab lydian (4b), 1, 1, 0, 0, 1, 1, 0, 1, 1, 2, 1, 0, 1, 2, 1, 3, 0, 16
E lydian (4#), 2, 2, 1, 1, 2, 2, 1, 2, 2, 3, 2, 1, 2, 3, 1, 3, 0, 30
Ab mixolydian (4b), 2, 3, 1, 1, 2, 3, 1, 3, 2, 4, 3, 1, 2, 4, 2, 2, 1, 37
E mixolydian (4#), 1, 2, 0, 0, 1, 2, 0, 2, 1, 3, 2, 0, 1, 3, 2, 3, 1, 24
Ab aeolian (4b), 1, 2, 0, 0, 1, 2, 0, 2, 1, 3, 2, 0, 1, 3, 2, 3, 1, 24
E aeolian (4#), 1, 2, 0, 0, 1, 2, 0, 2, 1, 3, 2, 0, 1, 3, 2, 2, 1, 23
Ab locrian (4b), 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 3, 0, 14
E locrian (4#), 1, 2, 0, 0, 1, 2, 0, 2, 1, 3, 2, 0, 1, 3, 2, 2, 1, 23
Db major (5b), 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 3, 0, 14
B major (5#), 1, 1, 0, 0, 1, 1, 0, 1, 1, 2, 1, 0, 1, 2, 1, 3, 0, 16
Bb minor (5b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2
G# minor (5#), 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 2, 0, 13
Bb minor mel (5b), 1, 2, 0, 0, 1, 2, 0, 2, 1, 3, 2, 0, 1, 3, 2, 2, 1, 23
G# minor mel (5#), 1, 1, 0, 0, 1, 1, 0, 1, 2, 1, 1, 0, 2, 1, 1, 4, 0, 17
Db major blues (5b), 1, 1, 0, 0, 1, 1, 0, 1, 1, 2, 1, 0, 1, 2, 1, 3, 0, 16
B major blues (5#), 2, 2, 1, 1, 2, 2, 1, 2, 2, 3, 2, 1, 2, 3, 1, 3, 0, 30
Bb minor blues (5b), 2, 3, 1, 1, 2, 3, 1, 3, 2, 4, 3, 1, 2, 4, 2, 2, 1, 37
G# minor blues (5#), 1, 2, 0, 0, 1, 2, 0, 2, 1, 3, 2, 0, 1, 3, 2, 3, 1, 24
Db dorian (5b), 1, 2, 0, 0, 1, 2, 0, 2, 1, 3, 2, 0, 1, 3, 2, 3, 1, 24
B dorian (5#), 1, 2, 0, 0, 1, 2, 0, 2, 1, 3, 2, 0, 1, 3, 2, 2, 1, 23
Db phrygian (5b), 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 3, 0, 14
B phrygian (5#), 1, 2, 0, 0, 1, 2, 0, 2, 1, 3, 2, 0, 1, 3, 2, 2, 1, 23
Db lydian (5b), 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 3, 0, 14
B lydian (5#), 1, 1, 0, 0, 1, 1, 0, 1, 1, 2, 1, 0, 1, 2, 1, 3, 0, 16
Db mixolydian (5b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2
B mixolydian (5#), 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 2, 0, 13
Db aeolian (5b), 1, 2, 0, 0, 1, 2, 0, 2, 1, 3, 2, 0, 1, 3, 2, 2, 1, 23
B aeolian (5#), 1, 1, 0, 0, 1, 1, 0, 1, 2, 1, 1, 0, 2, 1, 1, 4, 0, 17
Db locrian (5b), 0, 1, 0, 0, 0, 1, 0, 1, 0, 2, 1, 0, 0, 2, 1, 1, 1, 11
B locrian (5#), 2, 3, 1, 1, 2, 3, 1, 3, 3, 4, 3, 1, 3, 4, 2, 3, 1, 40
Gb major (6b), 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 2, 0, 1, 0, 19
F# major (6#), 1, 1, 0, 0, 1, 1, 0, 1, 1, 2, 1, 0, 1, 2, 1, 3, 0, 16
Eb minor (6b), 2, 2, 1, 1, 2, 2, 1, 2, 2, 3, 2, 1, 2, 3, 1, 3, 0, 30
D# minor (6#), 2, 3, 1, 1, 2, 3, 1, 3, 2, 4, 3, 1, 2, 4, 2, 2, 1, 37
Eb minor mel (6b), 1, 2, 0, 0, 1, 2, 0, 2, 1, 3, 2, 0, 1, 3, 2, 3, 1, 24
D# minor mel (6#), 1, 2, 0, 0, 1, 2, 0, 2, 1, 3, 2, 0, 1, 3, 2, 3, 1, 24
Gb major blues (6b), 1, 2, 0, 0, 1, 2, 0, 2, 1, 3, 2, 0, 1, 3, 2, 2, 1, 23
F# major blues (6#), 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 3, 0, 14
Eb minor blues (6b), 1, 2, 0, 0, 1, 2, 0, 2, 1, 3, 2, 0, 1, 3, 2, 2, 1, 23
D# minor blues (6#), 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 3, 0, 14
Gb dorian (6b), 1, 1, 0, 0, 1, 1, 0, 1, 1, 2, 1, 0, 1, 2, 1, 3, 0, 16
F# dorian (6#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2
Gb phrygian (6b), 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 2, 0, 13
F# phrygian (6#), 1, 2, 0, 0, 1, 2, 0, 2, 1, 3, 2, 0, 1, 3, 2, 2, 1, 23
Gb lydian (6b), 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 28
F# lydian (6#), 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 14
Gb mixolydian (6b), 2, 3, 2, 2, 2, 3, 2, 3, 3, 3, 3, 2, 3, 3, 1, 2, 1, 40
F# mixolydian (6#), 1, 2, 1, 1, 1, 2, 1, 2, 2, 2, 2, 1, 2, 2, 1, 2, 1, 26
Gb aeolian (6b), 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 3, 2, 0, 1, 0, 31
F# aeolian (6#), 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 0, 1, 0, 17
Gb locrian (6b), 2, 3, 2, 2, 2, 3, 2, 3, 3, 4, 3, 2, 3, 4, 1, 2, 1, 42
F# locrian (6#), 1, 2, 1, 1, 1, 2, 1, 2, 2, 3, 2, 1, 2, 3, 1, 2, 1, 28
Cb major (7b), 2, 3, 2, 2, 2, 3, 2, 3, 4, 3, 3, 2, 4, 3, 1, 3, 1, 43
C# major (7#), 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 28
Ab minor (7b), 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 3, 1, 13
A# minor (7#), 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 28
Ab minor mel (7b), 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 4
A# minor mel (7#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
Cb major blues (7b), 3, 4, 2, 2, 3, 4, 2, 4, 5, 5, 4, 2, 5, 5, 2, 4, 1, 57
C# major blues (7#), 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 28
Ab minor blues (7b), 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 14
A# minor blues (7#), 2, 3, 2, 2, 2, 3, 2, 3, 3, 3, 3, 2, 3, 3, 1, 2, 1, 40
Cb dorian (7b), 1, 2, 1, 1, 1, 2, 1, 2, 2, 2, 2, 1, 2, 2, 1, 2, 1, 26
C# dorian (7#), 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 3, 2, 0, 1, 0, 31
Cb phrygian (7b), 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 0, 1, 0, 17
C# phrygian (7#), 2, 3, 2, 2, 2, 3, 2, 3, 3, 4, 3, 2, 3, 4, 1, 2, 1, 42
Cb lydian (7b), 1, 2, 1, 1, 1, 2, 1, 2, 2, 3, 2, 1, 2, 3, 1, 2, 1, 28
C# lydian (7#), 2, 3, 2, 2, 2, 3, 2, 3, 4, 3, 3, 2, 4, 3, 1, 3, 1, 43
Cb mixolydian (7b), 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 28
C# mixolydian (7#), 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 3, 1, 13
Cb aeolian (7b), 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 28
C# aeolian (7#), 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 4
Cb locrian (7b), 3, 4, 2, 2, 3, 4, 2, 4, 5, 5, 4, 2, 5, 5, 2, 4, 1, 57
C# locrian (7#), 3, 4, 2, 2, 3, 4, 2, 4, 5, 5, 4, 2, 5, 5, 2, 4, 1, 57
