id,title,composer,part,KSgt,KSest,notes,err,time
4,Preludes_op_234,Rachmaninoff,rh,,b minor (2),730,32,0.067
4,Preludes_op_234,Rachmaninoff,lh,,b minor (2),647,27,0.046
6,Preludes_op_236,Rachmaninoff,rh,,c minor (-3),679,12,0.060
6,Preludes_op_236,Rachmaninoff,lh,,c minor (-3),646,25,0.043
5,Preludes_op_325,Rachmaninoff,rh,,G major (1),519,17,0.036
5,Preludes_op_325,Rachmaninoff,lh,,e minor (1),815,56,0.055
10,Preludes_op_3210,Rachmaninoff,rh,,b minor (2),1564,3,0.141
10,Preludes_op_3210,Rachmaninoff,lh,,b minor (2),1422,4,0.128
