 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, rowcost
G major blues (1#), 5, 1, 3, 3, 4, 1, 4, 0, 5, 1, 1, 3, 3, 2, 1, 2, 4, 5, 1, 3, 3, 4, 1, 4, 0, 5, 4, 4, 7, 84
D minor blues (1b), 4, 0, 3, 3, 4, 1, 4, 0, 4, 1, 1, 3, 3, 1, 1, 3, 4, 4, 0, 3, 3, 4, 1, 4, 0, 5, 4, 3, 6, 77
E minor blues (1#), 6, 1, 3, 3, 4, 1, 5, 0, 6, 1, 1, 3, 3, 2, 1, 2, 4, 6, 1, 3, 3, 4, 1, 5, 0, 4, 4, 4, 8, 89
F dorian (1b), 3, 0, 3, 4, 4, 1, 5, 0, 3, 1, 1, 3, 3, 1, 1, 2, 4, 3, 0, 3, 4, 4, 1, 5, 0, 5, 3, 2, 3, 72
G dorian (1#), 5, 1, 1, 2, 3, 1, 2, 0, 5, 1, 1, 1, 3, 2, 0, 1, 2, 5, 1, 1, 2, 3, 1, 2, 0, 4, 3, 3, 6, 62
F phrygian (1b), 1, 0, 2, 3, 2, 0, 3, 0, 1, 0, 0, 2, 1, 1, 1, 2, 3, 1, 0, 2, 3, 2, 0, 3, 0, 4, 2, 1, 2, 42
G phrygian (1#), 4, 0, 3, 3, 4, 1, 4, 0, 4, 1, 1, 3, 3, 1, 1, 2, 4, 4, 0, 3, 3, 4, 1, 4, 0, 5, 4, 3, 6, 76
F lydian (1b), 3, 0, 3, 4, 4, 1, 5, 0, 3, 1, 1, 3, 3, 1, 1, 2, 4, 3, 0, 3, 4, 4, 1, 5, 0, 5, 3, 2, 3, 72
G lydian (1#), 5, 1, 1, 2, 3, 1, 2, 0, 5, 1, 1, 1, 3, 2, 0, 1, 2, 5, 1, 1, 2, 3, 1, 2, 0, 4, 3, 3, 6, 62
F mixolydian (1b), 1, 0, 2, 3, 2, 0, 3, 0, 1, 0, 0, 2, 1, 1, 1, 2, 3, 1, 0, 2, 3, 2, 0, 3, 0, 4, 2, 1, 2, 42
G mixolydian (1#), 4, 0, 3, 3, 4, 1, 4, 0, 4, 1, 1, 3, 3, 1, 1, 2, 4, 4, 0, 3, 3, 4, 1, 4, 0, 5, 4, 3, 6, 76
F aeolian (1b), 2, 0, 3, 3, 3, 1, 4, 0, 2, 1, 1, 3, 2, 1, 1, 1, 3, 2, 0, 3, 3, 3, 1, 4, 0, 4, 2, 2, 3, 58
G aeolian (1#), 5, 1, 2, 2, 3, 1, 3, 0, 5, 1, 1, 2, 3, 1, 1, 2, 3, 5, 1, 2, 2, 3, 1, 3, 0, 5, 3, 4, 5, 70
F locrian (1b), 1, 0, 2, 2, 1, 0, 3, 0, 1, 0, 0, 2, 0, 1, 1, 2, 2, 1, 0, 2, 2, 1, 0, 3, 0, 3, 1, 1, 1, 33
G locrian (1#), 3, 0, 3, 2, 3, 1, 3, 0, 3, 1, 1, 3, 2, 1, 1, 1, 3, 3, 0, 3, 2, 3, 1, 3, 0, 4, 3, 3, 6, 62
Bb major (2b), 1, 0, 2, 3, 2, 0, 3, 0, 1, 0, 0, 2, 1, 1, 1, 2, 3, 1, 0, 2, 3, 2, 0, 3, 0, 3, 2, 1, 2, 41
D major (2#), 5, 1, 1, 2, 3, 1, 2, 0, 5, 1, 1, 1, 3, 2, 0, 1, 2, 5, 1, 1, 2, 3, 1, 2, 0, 4, 3, 3, 6, 62
G minor (2b), 3, 1, 1, 1, 1, 0, 1, 0, 3, 0, 0, 1, 1, 1, 1, 2, 2, 3, 1, 1, 1, 1, 0, 1, 0, 4, 2, 3, 4, 40
B minor (2#), 3, 1, 1, 1, 2, 1, 2, 0, 3, 1, 1, 1, 2, 2, 0, 0, 1, 3, 1, 1, 1, 2, 1, 2, 0, 1, 2, 3, 5, 44
G minor mel (2b), 4, 1, 2, 1, 2, 1, 2, 0, 4, 1, 1, 2, 2, 1, 1, 1, 2, 4, 1, 2, 1, 2, 1, 2, 0, 4, 2, 4, 5, 56
B minor mel (2#), 3, 1, 1, 2, 1, 1, 2, 0, 3, 1, 1, 1, 1, 2, 0, 0, 0, 3, 1, 1, 2, 1, 1, 2, 0, 0, 1, 3, 4, 39
Bb major blues (2b), 3, 0, 3, 3, 3, 1, 4, 1, 3, 2, 1, 3, 2, 1, 1, 2, 3, 3, 0, 3, 3, 3, 1, 4, 1, 3, 2, 2, 4, 65
D major blues (2#), 5, 1, 3, 4, 4, 1, 4, 0, 5, 1, 1, 3, 3, 2, 1, 2, 4, 5, 1, 3, 4, 4, 1, 4, 0, 5, 4, 4, 7, 86
G minor blues (2b), 4, 0, 3, 2, 3, 1, 4, 1, 4, 2, 1, 3, 2, 1, 1, 2, 3, 4, 0, 3, 2, 3, 1, 4, 1, 4, 3, 3, 7, 72
B minor blues (2#), 5, 1, 3, 4, 4, 1, 5, 0, 5, 1, 1, 3, 3, 2, 1, 2, 4, 5, 1, 3, 4, 4, 1, 5, 0, 3, 4, 4, 6, 85
Bb dorian (2b), 2, 0, 3, 3, 3, 1, 4, 0, 2, 1, 1, 3, 2, 1, 1, 1, 3, 2, 0, 3, 3, 3, 1, 4, 0, 3, 2, 2, 3, 57
D dorian (2#), 5, 1, 1, 3, 2, 1, 2, 0, 5, 1, 1, 1, 2, 2, 0, 1, 1, 5, 1, 1, 3, 2, 1, 2, 0, 3, 2, 3, 5, 57
Bb phrygian (2b), 5, 0, 3, 4, 3, 1, 5, 0, 5, 1, 1, 3, 2, 1, 1, 2, 3, 5, 0, 3, 4, 3, 1, 5, 0, 4, 3, 3, 6, 77
D phrygian (2#), 6, 1, 2, 3, 2, 1, 4, 0, 6, 1, 1, 2, 2, 1, 1, 2, 2, 6, 1, 2, 3, 2, 1, 4, 0, 4, 2, 4, 5, 71
Bb lydian (2b), 5, 1, 3, 3, 4, 1, 5, 0, 5, 1, 1, 3, 3, 1, 1, 3, 4, 5, 1, 3, 3, 4, 1, 5, 0, 5, 4, 3, 6, 84
D lydian (2#), 6, 1, 3, 3, 4, 1, 5, 0, 6, 1, 1, 3, 3, 1, 1, 3, 4, 6, 1, 3, 3, 4, 1, 5, 0, 5, 4, 4, 7, 89
Bb mixolydian (2b), 5, 1, 2, 2, 3, 1, 4, 0, 5, 1, 1, 2, 3, 1, 1, 2, 3, 5, 1, 2, 2, 3, 1, 4, 0, 5, 3, 3, 5, 71
D mixolydian (2#), 3, 0, 3, 2, 3, 1, 4, 0, 3, 1, 1, 3, 2, 1, 1, 1, 3, 3, 0, 3, 2, 3, 1, 4, 0, 4, 3, 2, 6, 63
Bb aeolian (2b), 5, 1, 2, 2, 3, 1, 4, 0, 5, 1, 1, 2, 3, 1, 1, 2, 3, 5, 1, 2, 2, 3, 1, 4, 0, 5, 3, 3, 5, 71
D aeolian (2#), 3, 0, 3, 2, 3, 1, 4, 0, 3, 1, 1, 3, 2, 1, 1, 1, 3, 3, 0, 3, 2, 3, 1, 4, 0, 4, 3, 2, 6, 63
Bb locrian (2b), 4, 0, 3, 3, 4, 1, 5, 0, 4, 1, 1, 3, 3, 1, 1, 2, 4, 4, 0, 3, 3, 4, 1, 5, 0, 5, 4, 2, 6, 77
D locrian (2#), 2, 0, 2, 2, 2, 0, 3, 0, 2, 0, 0, 2, 1, 1, 1, 2, 3, 2, 0, 2, 2, 2, 0, 3, 0, 4, 3, 1, 5, 47
Eb major (3b), 2, 0, 3, 3, 3, 1, 4, 0, 2, 1, 1, 3, 2, 1, 1, 1, 3, 2, 0, 3, 3, 3, 1, 4, 0, 4, 2, 2, 3, 58
A major (3#), 5, 1, 2, 2, 3, 1, 3, 0, 5, 1, 1, 2, 3, 1, 1, 2, 3, 5, 1, 2, 2, 3, 1, 3, 0, 5, 3, 4, 5, 70
C minor (3b), 3, 0, 2, 2, 3, 1, 2, 0, 3, 1, 1, 2, 2, 2, 0, 0, 2, 3, 0, 2, 2, 3, 1, 2, 0, 3, 3, 2, 7, 54
F# minor (3#), 7, 1, 1, 2, 2, 0, 3, 1, 7, 2, 0, 1, 2, 1, 1, 2, 3, 7, 1, 1, 2, 2, 0, 3, 1, 3, 3, 3, 5, 67
C minor mel (3b), 3, 0, 2, 3, 3, 0, 4, 0, 3, 0, 0, 2, 2, 1, 1, 3, 4, 3, 0, 2, 3, 3, 0, 4, 0, 5, 4, 1, 5, 61
F# minor mel (3#), 4, 0, 0, 3, 1, 0, 2, 1, 4, 2, 0, 0, 1, 1, 0, 2, 1, 4, 0, 0, 3, 1, 0, 2, 1, 1, 1, 1, 2, 38
Eb major blues (3b), 4, 0, 3, 3, 4, 1, 5, 0, 4, 1, 1, 3, 3, 1, 1, 2, 4, 4, 0, 3, 3, 4, 1, 5, 0, 5, 4, 2, 6, 77
A major blues (3#), 5, 0, 3, 4, 3, 1, 5, 0, 5, 1, 1, 3, 2, 1, 1, 2, 3, 5, 0, 3, 4, 3, 1, 5, 0, 4, 3, 3, 6, 77
C minor blues (3b), 6, 1, 2, 3, 2, 1, 4, 0, 6, 1, 1, 2, 2, 1, 1, 2, 2, 6, 1, 2, 3, 2, 1, 4, 0, 4, 2, 4, 5, 71
F# minor blues (3#), 5, 1, 3, 3, 4, 1, 5, 0, 5, 1, 1, 3, 3, 1, 1, 3, 4, 5, 1, 3, 3, 4, 1, 5, 0, 5, 4, 3, 6, 84
Eb dorian (3b), 6, 1, 3, 3, 4, 1, 5, 0, 6, 1, 1, 3, 3, 1, 1, 3, 4, 6, 1, 3, 3, 4, 1, 5, 0, 5, 4, 4, 7, 89
A dorian (3#), 5, 1, 2, 2, 3, 1, 4, 0, 5, 1, 1, 2, 3, 1, 1, 2, 3, 5, 1, 2, 2, 3, 1, 4, 0, 5, 3, 3, 5, 71
Eb phrygian (3b), 3, 0, 3, 2, 3, 1, 4, 0, 3, 1, 1, 3, 2, 1, 1, 1, 3, 3, 0, 3, 2, 3, 1, 4, 0, 4, 3, 2, 6, 63
A phrygian (3#), 5, 1, 2, 2, 3, 1, 4, 0, 5, 1, 1, 2, 3, 1, 1, 2, 3, 5, 1, 2, 2, 3, 1, 4, 0, 5, 3, 3, 5, 71
Eb lydian (3b), 3, 0, 3, 2, 3, 1, 4, 0, 3, 1, 1, 3, 2, 1, 1, 1, 3, 3, 0, 3, 2, 3, 1, 4, 0, 4, 3, 2, 6, 63
A lydian (3#), 4, 0, 3, 3, 4, 1, 5, 0, 4, 1, 1, 3, 3, 1, 1, 2, 4, 4, 0, 3, 3, 4, 1, 5, 0, 5, 4, 2, 6, 77
Eb mixolydian (3b), 2, 0, 2, 2, 2, 0, 3, 0, 2, 0, 0, 2, 1, 1, 1, 2, 3, 2, 0, 2, 2, 2, 0, 3, 0, 4, 3, 1, 5, 47
A mixolydian (3#), 2, 0, 3, 3, 3, 1, 4, 0, 2, 1, 1, 3, 2, 1, 1, 1, 3, 2, 0, 3, 3, 3, 1, 4, 0, 4, 2, 2, 3, 58
Eb aeolian (3b), 5, 1, 2, 2, 3, 1, 3, 0, 5, 1, 1, 2, 3, 1, 1, 2, 3, 5, 1, 2, 2, 3, 1, 3, 0, 5, 3, 4, 5, 70
A aeolian (3#), 3, 0, 2, 2, 3, 1, 2, 0, 3, 1, 1, 2, 2, 2, 0, 0, 2, 3, 0, 2, 2, 3, 1, 2, 0, 3, 3, 2, 7, 54
Eb locrian (3b), 5, 0, 3, 4, 3, 1, 5, 0, 5, 1, 1, 3, 2, 1, 1, 2, 3, 5, 0, 3, 4, 3, 1, 5, 0, 4, 3, 3, 6, 77
A locrian (3#), 6, 1, 2, 3, 2, 1, 4, 0, 6, 1, 1, 2, 2, 1, 1, 2, 2, 6, 1, 2, 3, 2, 1, 4, 0, 4, 2, 4, 5, 71
Ab major (4b), 5, 1, 3, 3, 4, 1, 5, 0, 5, 1, 1, 3, 3, 1, 1, 3, 4, 5, 1, 3, 3, 4, 1, 5, 0, 5, 4, 3, 6, 84
E major (4#), 6, 1, 3, 3, 4, 1, 5, 0, 6, 1, 1, 3, 3, 1, 1, 3, 4, 6, 1, 3, 3, 4, 1, 5, 0, 5, 4, 4, 7, 89
F minor (4b), 5, 1, 2, 2, 3, 1, 4, 0, 5, 1, 1, 2, 3, 1, 1, 2, 3, 5, 1, 2, 2, 3, 1, 4, 0, 5, 3, 3, 5, 71
C# minor (4#), 3, 0, 3, 2, 3, 1, 4, 0, 3, 1, 1, 3, 2, 1, 1, 1, 3, 3, 0, 3, 2, 3, 1, 4, 0, 4, 3, 2, 6, 63
F minor mel (4b), 5, 1, 2, 2, 3, 1, 4, 0, 5, 1, 1, 2, 3, 1, 1, 2, 3, 5, 1, 2, 2, 3, 1, 4, 0, 5, 3, 3, 5, 71
C# minor mel (4#), 3, 0, 3, 2, 3, 1, 4, 0, 3, 1, 1, 3, 2, 1, 1, 1, 3, 3, 0, 3, 2, 3, 1, 4, 0, 4, 3, 2, 6, 63
Ab major blues (4b), 4, 0, 3, 3, 4, 1, 5, 0, 4, 1, 1, 3, 3, 1, 1, 2, 4, 4, 0, 3, 3, 4, 1, 5, 0, 5, 4, 2, 6, 77
E major blues (4#), 2, 0, 2, 2, 2, 0, 3, 0, 2, 0, 0, 2, 1, 1, 1, 2, 3, 2, 0, 2, 2, 2, 0, 3, 0, 4, 3, 1, 5, 47
F minor blues (4b), 2, 0, 3, 3, 3, 1, 4, 0, 2, 1, 1, 3, 2, 1, 1, 1, 3, 2, 0, 3, 3, 3, 1, 4, 0, 4, 2, 2, 3, 58
C# minor blues (4#), 5, 1, 2, 2, 3, 1, 3, 0, 5, 1, 1, 2, 3, 1, 1, 2, 3, 5, 1, 2, 2, 3, 1, 3, 0, 5, 3, 4, 5, 70
Ab dorian (4b), 3, 0, 2, 2, 3, 1, 2, 0, 3, 1, 1, 2, 2, 2, 0, 0, 2, 3, 0, 2, 2, 3, 1, 2, 0, 3, 3, 2, 7, 54
E dorian (4#), 7, 1, 1, 2, 2, 0, 3, 1, 7, 2, 0, 1, 2, 1, 1, 2, 3, 7, 1, 1, 2, 2, 0, 3, 1, 3, 3, 3, 5, 67
Ab phrygian (4b), 3, 0, 2, 3, 3, 0, 4, 0, 3, 0, 0, 2, 2, 1, 1, 3, 4, 3, 0, 2, 3, 3, 0, 4, 0, 5, 4, 1, 5, 61
E phrygian (4#), 4, 0, 0, 3, 1, 0, 2, 1, 4, 2, 0, 0, 1, 1, 0, 2, 1, 4, 0, 0, 3, 1, 0, 2, 1, 1, 1, 1, 2, 38
Ab lydian (4b), 4, 0, 3, 3, 4, 1, 5, 0, 4, 1, 1, 3, 3, 1, 1, 2, 4, 4, 0, 3, 3, 4, 1, 5, 0, 5, 4, 2, 6, 77
E lydian (4#), 5, 0, 3, 4, 3, 1, 5, 0, 5, 1, 1, 3, 2, 1, 1, 2, 3, 5, 0, 3, 4, 3, 1, 5, 0, 4, 3, 3, 6, 77
Ab mixolydian (4b), 6, 1, 2, 3, 2, 1, 4, 0, 6, 1, 1, 2, 2, 1, 1, 2, 2, 6, 1, 2, 3, 2, 1, 4, 0, 4, 2, 4, 5, 71
E mixolydian (4#), 5, 1, 3, 3, 4, 1, 5, 0, 5, 1, 1, 3, 3, 1, 1, 3, 4, 5, 1, 3, 3, 4, 1, 5, 0, 5, 4, 3, 6, 84
Ab aeolian (4b), 6, 1, 3, 3, 4, 1, 5, 0, 6, 1, 1, 3, 3, 1, 1, 3, 4, 6, 1, 3, 3, 4, 1, 5, 0, 5, 4, 4, 7, 89
E aeolian (4#), 5, 1, 2, 2, 3, 1, 4, 0, 5, 1, 1, 2, 3, 1, 1, 2, 3, 5, 1, 2, 2, 3, 1, 4, 0, 5, 3, 3, 5, 71
Ab locrian (4b), 3, 0, 3, 2, 3, 1, 4, 0, 3, 1, 1, 3, 2, 1, 1, 1, 3, 3, 0, 3, 2, 3, 1, 4, 0, 4, 3, 2, 6, 63
E locrian (4#), 5, 1, 2, 2, 3, 1, 4, 0, 5, 1, 1, 2, 3, 1, 1, 2, 3, 5, 1, 2, 2, 3, 1, 4, 0, 5, 3, 3, 5, 71
Db major (5b), 3, 0, 3, 2, 3, 1, 4, 0, 3, 1, 1, 3, 2, 1, 1, 1, 3, 3, 0, 3, 2, 3, 1, 4, 0, 4, 3, 2, 6, 63
B major (5#), 4, 0, 3, 3, 4, 1, 5, 0, 4, 1, 1, 3, 3, 1, 1, 2, 4, 4, 0, 3, 3, 4, 1, 5, 0, 5, 4, 2, 6, 77
Bb minor (5b), 2, 0, 2, 2, 2, 0, 3, 0, 2, 0, 0, 2, 1, 1, 1, 2, 3, 2, 0, 2, 2, 2, 0, 3, 0, 4, 3, 1, 5, 47
G# minor (5#), 2, 0, 3, 3, 3, 1, 4, 0, 2, 1, 1, 3, 2, 1, 1, 1, 3, 2, 0, 3, 3, 3, 1, 4, 0, 4, 2, 2, 3, 58
Bb minor mel (5b), 5, 1, 2, 2, 3, 1, 3, 0, 5, 1, 1, 2, 3, 1, 1, 2, 3, 5, 1, 2, 2, 3, 1, 3, 0, 5, 3, 4, 5, 70
G# minor mel (5#), 3, 0, 2, 2, 3, 1, 2, 0, 3, 1, 1, 2, 2, 2, 0, 0, 2, 3, 0, 2, 2, 3, 1, 2, 0, 3, 3, 2, 7, 54
Db major blues (5b), 4, 0, 3, 3, 4, 1, 5, 0, 4, 1, 1, 3, 3, 1, 1, 2, 4, 4, 0, 3, 3, 4, 1, 5, 0, 5, 4, 2, 6, 77
B major blues (5#), 5, 0, 3, 4, 3, 1, 5, 0, 5, 1, 1, 3, 2, 1, 1, 2, 3, 5, 0, 3, 4, 3, 1, 5, 0, 4, 3, 3, 6, 77
Bb minor blues (5b), 6, 1, 2, 3, 2, 1, 4, 0, 6, 1, 1, 2, 2, 1, 1, 2, 2, 6, 1, 2, 3, 2, 1, 4, 0, 4, 2, 4, 5, 71
G# minor blues (5#), 5, 1, 3, 3, 4, 1, 5, 0, 5, 1, 1, 3, 3, 1, 1, 3, 4, 5, 1, 3, 3, 4, 1, 5, 0, 5, 4, 3, 6, 84
Db dorian (5b), 6, 1, 3, 3, 4, 1, 5, 0, 6, 1, 1, 3, 3, 1, 1, 3, 4, 6, 1, 3, 3, 4, 1, 5, 0, 5, 4, 4, 7, 89
B dorian (5#), 5, 1, 2, 2, 3, 1, 4, 0, 5, 1, 1, 2, 3, 1, 1, 2, 3, 5, 1, 2, 2, 3, 1, 4, 0, 5, 3, 3, 5, 71
Db phrygian (5b), 3, 0, 3, 2, 3, 1, 4, 0, 3, 1, 1, 3, 2, 1, 1, 1, 3, 3, 0, 3, 2, 3, 1, 4, 0, 4, 3, 2, 6, 63
B phrygian (5#), 5, 1, 2, 2, 3, 1, 4, 0, 5, 1, 1, 2, 3, 1, 1, 2, 3, 5, 1, 2, 2, 3, 1, 4, 0, 5, 3, 3, 5, 71
Db lydian (5b), 3, 0, 3, 2, 3, 1, 4, 0, 3, 1, 1, 3, 2, 1, 1, 1, 3, 3, 0, 3, 2, 3, 1, 4, 0, 4, 3, 2, 6, 63
B lydian (5#), 4, 0, 3, 3, 4, 1, 5, 0, 4, 1, 1, 3, 3, 1, 1, 2, 4, 4, 0, 3, 3, 4, 1, 5, 0, 5, 4, 2, 6, 77
Db mixolydian (5b), 2, 0, 2, 2, 2, 0, 3, 0, 2, 0, 0, 2, 1, 1, 1, 2, 3, 2, 0, 2, 2, 2, 0, 3, 0, 4, 3, 1, 5, 47
B mixolydian (5#), 2, 0, 3, 3, 3, 1, 4, 0, 2, 1, 1, 3, 2, 1, 1, 1, 3, 2, 0, 3, 3, 3, 1, 4, 0, 4, 2, 2, 3, 58
Db aeolian (5b), 5, 1, 2, 2, 3, 1, 3, 0, 5, 1, 1, 2, 3, 1, 1, 2, 3, 5, 1, 2, 2, 3, 1, 3, 0, 5, 3, 4, 5, 70
B aeolian (5#), 3, 0, 2, 2, 3, 1, 2, 0, 3, 1, 1, 2, 2, 2, 0, 0, 2, 3, 0, 2, 2, 3, 1, 2, 0, 3, 3, 2, 7, 54
Db locrian (5b), 7, 1, 1, 2, 2, 0, 3, 1, 7, 2, 0, 1, 2, 1, 1, 2, 3, 7, 1, 1, 2, 2, 0, 3, 1, 3, 3, 3, 5, 67
B locrian (5#), 4, 1, 1, 3, 2, 1, 3, 0, 4, 1, 1, 1, 2, 2, 0, 1, 1, 4, 1, 1, 3, 2, 1, 3, 0, 1, 2, 3, 4, 53
Gb major (6b), 4, 0, 0, 3, 1, 0, 2, 1, 4, 2, 0, 0, 1, 1, 0, 2, 1, 4, 0, 0, 3, 1, 0, 2, 1, 1, 1, 1, 2, 38
F# major (6#), 4, 0, 3, 3, 4, 1, 5, 0, 4, 1, 1, 3, 3, 1, 1, 2, 4, 4, 0, 3, 3, 4, 1, 5, 0, 5, 4, 2, 6, 77
Eb minor (6b), 5, 0, 3, 4, 3, 1, 5, 0, 5, 1, 1, 3, 2, 1, 1, 2, 3, 5, 0, 3, 4, 3, 1, 5, 0, 4, 3, 3, 6, 77
D# minor (6#), 6, 1, 2, 3, 2, 1, 4, 0, 6, 1, 1, 2, 2, 1, 1, 2, 2, 6, 1, 2, 3, 2, 1, 4, 0, 4, 2, 4, 5, 71
Eb minor mel (6b), 5, 1, 3, 3, 4, 1, 5, 0, 5, 1, 1, 3, 3, 1, 1, 3, 4, 5, 1, 3, 3, 4, 1, 5, 0, 5, 4, 3, 6, 84
D# minor mel (6#), 6, 1, 3, 3, 4, 1, 5, 0, 6, 1, 1, 3, 3, 1, 1, 3, 4, 6, 1, 3, 3, 4, 1, 5, 0, 5, 4, 4, 7, 89
Gb major blues (6b), 5, 1, 2, 2, 3, 1, 4, 0, 5, 1, 1, 2, 3, 1, 1, 2, 3, 5, 1, 2, 2, 3, 1, 4, 0, 5, 3, 3, 5, 71
F# major blues (6#), 3, 0, 3, 2, 3, 1, 4, 0, 3, 1, 1, 3, 2, 1, 1, 1, 3, 3, 0, 3, 2, 3, 1, 4, 0, 4, 3, 2, 6, 63
Eb minor blues (6b), 5, 1, 2, 2, 3, 1, 4, 0, 5, 1, 1, 2, 3, 1, 1, 2, 3, 5, 1, 2, 2, 3, 1, 4, 0, 5, 3, 3, 5, 71
D# minor blues (6#), 3, 0, 3, 2, 3, 1, 4, 0, 3, 1, 1, 3, 2, 1, 1, 1, 3, 3, 0, 3, 2, 3, 1, 4, 0, 4, 3, 2, 6, 63
Gb dorian (6b), 4, 0, 3, 3, 4, 1, 5, 0, 4, 1, 1, 3, 3, 1, 1, 2, 4, 4, 0, 3, 3, 4, 1, 5, 0, 5, 4, 2, 6, 77
F# dorian (6#), 2, 0, 2, 2, 2, 0, 3, 0, 2, 0, 0, 2, 1, 1, 1, 2, 3, 2, 0, 2, 2, 2, 0, 3, 0, 4, 3, 1, 5, 47
Gb phrygian (6b), 2, 0, 3, 3, 3, 1, 4, 0, 2, 1, 1, 3, 2, 1, 1, 1, 3, 2, 0, 3, 3, 3, 1, 4, 0, 4, 2, 2, 3, 58
F# phrygian (6#), 5, 1, 2, 2, 3, 1, 3, 0, 5, 1, 1, 2, 3, 1, 1, 2, 3, 5, 1, 2, 2, 3, 1, 3, 0, 5, 3, 4, 5, 70
Gb lydian (6b), 5, 0, 0, 3, 0, 0, 2, 2, 5, 3, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 3, 0, 0, 2, 2, 1, 0, 0, 2, 36
F# lydian (6#), 3, 0, 0, 2, 0, 0, 1, 1, 3, 2, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 2, 0, 0, 1, 1, 1, 0, 0, 1, 22
Gb mixolydian (6b), 6, 1, 0, 3, 0, 0, 2, 2, 6, 3, 0, 0, 0, 1, 0, 0, 0, 6, 1, 0, 3, 0, 0, 2, 2, 0, 1, 2, 4, 45
F# mixolydian (6#), 4, 1, 0, 2, 0, 0, 1, 1, 4, 2, 0, 0, 0, 1, 0, 0, 0, 4, 1, 0, 2, 0, 0, 1, 1, 0, 1, 2, 3, 31
