 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, rowcost
F minor (4b), 0/0, 1/0, 1/0, 1/0, 2/0, 1/0, 2/0, 0/0, 1/0, 0/0, 3/2, 3/2, 1/0, 0/0, 1/0, 3/1, 2/1, 0/0, 0/0, 1/0, 1/0, 1/0, 2/0, 1/0, 1/0, 0/0, 29/6
C# minor (4#), 3/0, 2/1, 2/2, 2/1, 3/1, 4/7, 0/0, 2/2, 0/0, 1/0, 0/0, 1/0, 2/1, 1/0, 2/1, 3/2, 0/0, 2/0, 3/0, 2/1, 2/2, 2/1, 3/1, 4/7, 0/0, 1/0, 47/30
Db major (5b), 1/0, 3/2, 1/2, 2/2, 3/3, 2/1, 3/3, 1/0, 2/4, 0/0, 2/4, 1/0, 2/2, 0/0, 2/2, 3/4, 2/3, 1/0, 1/0, 3/2, 1/2, 2/2, 3/3, 2/1, 2/4, 0/0, 45/46
B major (5#), 1/0, 2/0, 2/3, 2/1, 3/3, 3/1, 1/0, 1/0, 1/0, 1/0, 1/0, 0/0, 2/2, 1/0, 2/2, 2/1, 1/0, 1/0, 1/0, 2/0, 2/3, 2/1, 3/3, 3/1, 1/0, 1/0, 42/21
Bb minor (5b), 1/0, 2/0, 1/0, 1/0, 2/1, 2/1, 2/1, 1/0, 1/0, 0/0, 3/2, 1/0, 1/0, 0/0, 1/0, 2/2, 2/1, 1/0, 1/0, 2/0, 1/0, 1/0, 2/1, 2/1, 1/0, 0/0, 34/10
G# minor (5#), 2/0, 3/1, 2/2, 3/1, 4/1, 4/1, 1/0, 2/2, 1/0, 1/0, 1/0, 0/0, 3/2, 1/0, 3/2, 4/3, 1/0, 2/2, 2/2, 3/2, 2/3, 3/2, 4/3, 4/7, 1/0, 1/0, 58/36
Gb major (6b), 2/2, 4/4, 1/2, 3/2, 3/3, 3/7, 2/2, 2/2, 2/4, 1/0, 2/4, 0/0, 3/2, 1/0, 3/2, 4/4, 2/3, 2/2, 2/2, 4/4, 1/2, 3/2, 3/3, 3/7, 2/4, 1/0, 59/69
F# major (6#), 1/0, 2/1, 1/2, 2/1, 2/1, 2/4, 1/0, 1/0, 1/0, 1/0, 1/0, 0/0, 2/2, 1/0, 2/2, 3/1, 1/0, 1/0, 1/0, 2/1, 1/2, 2/1, 2/1, 2/4, 1/0, 1/0, 37/23
Eb minor (6b), 1/0, 2/0, 1/2, 2/0, 2/1, 2/1, 1/1, 1/0, 1/0, 1/0, 3/2, 0/0, 2/0, 1/0, 2/0, 3/2, 2/1, 1/0, 1/0, 2/0, 1/2, 2/0, 2/1, 2/1, 1/0, 1/0, 40/14
D# minor (6#), 2/0, 4/2, 1/2, 3/1, 3/1, 3/1, 2/2, 2/0, 2/4, 1/0, 5/4, 0/0, 3/2, 1/0, 3/2, 4/1, 3/2, 2/0, 2/0, 4/2, 1/2, 3/1, 3/1, 3/1, 2/4, 1/0, 63/35
Cb major (7b), 2/2, 4/4, 2/2, 4/4, 4/3, 4/7, 2/3, 2/2, 2/4, 2/2, 2/4, 0/0, 4/6, 2/2, 4/6, 4/6, 2/3, 2/2, 2/2, 4/4, 2/2, 4/4, 4/3, 4/7, 2/4, 2/2, 72/90
C# major (7#), 2/0, 3/1, 1/2, 1/1, 2/1, 3/7, 2/0, 2/0, 1/0, 0/0, 1/0, 1/0, 1/1, 0/0, 1/1, 2/2, 1/0, 2/0, 2/0, 3/1, 1/2, 1/1, 2/1, 3/7, 1/0, 0/0, 39/28
Ab minor (7b), 1/0, 3/2, 2/2, 2/0, 3/1, 3/1, 2/3, 1/0, 2/4, 1/0, 2/4, 0/0, 2/0, 1/0, 2/0, 3/2, 2/3, 1/0, 1/0, 3/2, 2/2, 2/0, 3/1, 3/1, 2/4, 1/0, 50/32
A# minor (7#), 2/0, 4/2, 2/4, 2/1, 4/2, 4/3, 3/2, 2/0, 2/4, 0/0, 5/4, 1/0, 2/2, 0/0, 2/2, 3/1, 3/1, 2/0, 2/0, 4/2, 2/4, 2/1, 4/2, 4/3, 2/4, 0/0, 63/44
