 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, rowcost
C major (0), 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 12
A minor (0), 2, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 4, 0, 0, 0, 1, 0, 1, 2, 1, 0, 0, 0, 1, 0, 0, 15
F major (1b), 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 3, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
G major (1#), 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 17
D minor (1b), 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 3, 1, 1, 1, 3, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 16
E minor (1#), 1, 0, 1, 1, 2, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 2, 1, 0, 0, 18
Bb major (2b), 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 4, 1, 0, 0, 0, 2, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 15
D major (2#), 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 4, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 22
G minor (2b), 0, 0, 2, 0, 2, 2, 1, 0, 0, 0, 4, 3, 0, 0, 0, 1, 1, 0, 0, 0, 2, 0, 2, 2, 0, 0, 22
B minor (2#), 0, 1, 2, 1, 2, 2, 1, 0, 1, 1, 2, 0, 1, 1, 1, 1, 2, 0, 0, 1, 2, 1, 2, 2, 1, 1, 29
Eb major (3b), 0, 1, 1, 0, 1, 1, 2, 0, 1, 0, 3, 1, 0, 0, 0, 2, 2, 0, 0, 1, 1, 0, 1, 1, 1, 0, 20
A major (3#), 2, 1, 1, 1, 1, 2, 0, 1, 0, 1, 0, 4, 1, 1, 1, 1, 0, 1, 2, 1, 1, 1, 1, 2, 0, 1, 28
C minor (3b), 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 3, 4, 0, 0, 0, 1, 2, 0, 1, 1, 1, 0, 1, 1, 1, 0, 23
F# minor (3#), 2, 1, 1, 1, 1, 2, 0, 1, 0, 1, 0, 1, 1, 1, 1, 2, 0, 1, 2, 1, 1, 1, 1, 2, 0, 1, 26
Ab major (4b), 0, 2, 1, 1, 2, 1, 3, 0, 2, 0, 2, 1, 1, 0, 1, 3, 2, 0, 0, 2, 1, 1, 2, 1, 2, 0, 31
E major (4#), 2, 1, 1, 2, 2, 2, 0, 1, 0, 1, 0, 1, 2, 1, 2, 2, 0, 1, 2, 1, 1, 2, 2, 2, 0, 1, 32
F minor (4b), 0, 1, 0, 1, 1, 0, 2, 0, 1, 0, 3, 3, 1, 0, 1, 3, 2, 0, 0, 1, 0, 1, 1, 0, 1, 0, 23
C# minor (4#), 3, 2, 2, 1, 3, 4, 1, 2, 0, 0, 0, 2, 1, 0, 1, 2, 0, 2, 3, 2, 2, 1, 3, 4, 0, 0, 41
Db major (5b), 1, 3, 1, 2, 3, 2, 3, 1, 2, 0, 2, 1, 2, 0, 2, 3, 2, 1, 1, 3, 1, 2, 3, 2, 2, 0, 45
B major (5#), 1, 2, 2, 2, 3, 3, 1, 1, 1, 1, 1, 0, 2, 1, 2, 2, 1, 1, 1, 2, 2, 2, 3, 3, 1, 1, 42
Bb minor (5b), 1, 1, 1, 1, 2, 2, 1, 1, 0, 0, 4, 1, 1, 0, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 0, 0, 29
G# minor (5#), 0, 1, 2, 3, 4, 2, 1, 0, 1, 1, 1, 0, 3, 1, 3, 5, 1, 0, 0, 1, 2, 3, 4, 2, 1, 1, 43
Gb major (6b), 2, 4, 1, 3, 3, 3, 2, 2, 2, 1, 2, 0, 3, 1, 3, 4, 2, 2, 2, 4, 1, 3, 3, 3, 2, 1, 59
F# major (6#), 1, 2, 1, 2, 2, 2, 1, 1, 1, 1, 1, 0, 2, 1, 2, 3, 1, 1, 1, 2, 1, 2, 2, 2, 1, 1, 37
Eb minor (6b), 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 3, 0, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 33
D# minor (6#), 2, 4, 1, 1, 1, 3, 2, 2, 2, 1, 5, 0, 1, 1, 1, 2, 3, 2, 2, 4, 1, 1, 1, 3, 2, 1, 49
Cb major (7b), 2, 4, 2, 4, 4, 4, 2, 2, 2, 2, 2, 0, 4, 2, 4, 4, 2, 2, 2, 4, 2, 4, 4, 4, 2, 2, 72
C# major (7#), 2, 3, 1, 1, 2, 3, 2, 2, 1, 0, 1, 1, 1, 0, 1, 2, 1, 2, 2, 3, 1, 1, 2, 3, 1, 0, 39
Ab minor (7b), 0, 2, 2, 2, 3, 2, 2, 0, 2, 1, 2, 0, 2, 1, 2, 4, 2, 0, 0, 2, 2, 2, 3, 2, 2, 1, 43
A# minor (7#), 2, 2, 2, 2, 4, 4, 1, 2, 0, 0, 6, 1, 2, 0, 2, 3, 1, 2, 2, 2, 2, 2, 4, 4, 0, 0, 52
