 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, rowcost
Eb major (3b),  ,  ,  ,  , 0/0, 1/0, 1/0, 0/0, 1/0, 2/1, 1/0, 0/0, 0/0, 1/1, 2/3, 0/0, 0/0, 0/0,  ,  , 0/0, 2/2, 0/0, 0/0, 1/0, 1/1, 1/0, 0/0, 0/0, 0/0, 1/1, 0/0, 0/0, 0/0,  ,  , 1/0, 4/3, 1/0, 1/0, 1/0, 2/1, 1/0, 0/0, 0/0, 1/1, 1/1, 0/0, 3/2, 0/0, 31/17
A major (3#),  ,  ,  ,  , 0/0, 4/2, 1/0, 1/0, 0/0, 3/3, 0/0, 1/0, 1/0, 3/1, 0/0, 0/0, 3/1, 1/0,  ,  , 0/0, 2/2, 1/0, 1/0, 1/1, 3/2, 0/0, 1/0, 1/0, 3/1, 2/0, 2/0, 1/0, 0/0,  ,  , 0/0, 0/0, 0/0, 0/0, 0/0, 2/2, 0/0, 1/0, 1/0, 3/1, 1/0, 2/1, 2/0, 1/0, 49/17
C minor (3b),  ,  ,  ,  , 0/0, 1/0, 1/0, 0/0, 1/1, 2/1, 1/1, 0/0, 0/0, 1/1, 2/2, 0/0, 0/0, 0/0,  ,  , 0/0, 3/1, 0/0, 0/0, 1/0, 1/1, 1/1, 0/0, 0/0, 0/1, 1/1, 0/0, 0/0, 0/0,  ,  , 1/0, 4/2, 1/1, 1/0, 1/3, 2/1, 1/1, 0/0, 0/0, 1/1, 1/1, 0/0, 1/0, 0/0, 30/21
F# minor (3#),  ,  ,  ,  , 0/0, 5/3, 1/0, 1/0, 0/0, 3/2, 0/0, 1/0, 1/0, 3/1, 0/0, 0/0, 3/3, 1/1,  ,  , 0/0, 3/1, 1/0, 1/0, 1/0, 3/3, 0/0, 1/0, 1/0, 3/1, 3/1, 2/1, 1/0, 0/0,  ,  , 0/0, 0/0, 0/0, 0/0, 0/0, 2/1, 0/0, 1/0, 1/0, 3/1, 2/1, 2/2, 3/1, 1/0, 54/23
Ab major (4b),  ,  ,  ,  , 1/0, 3/2, 2/2, 0/0, 0/0, 1/1, 1/0, 0/0, 0/0, 2/1, 3/1, 1/0, 1/0, 0/0,  ,  , 1/0, 3/2, 0/0, 0/0, 0/0, 1/1, 1/0, 0/0, 0/0, 1/0, 2/1, 0/0, 0/0, 0/0,  ,  , 0/0, 5/4, 1/0, 1/0, 0/0, 1/1, 1/0, 0/0, 0/0, 2/1, 2/1, 1/0, 3/2, 0/0, 41/20
E major (4#),  ,  ,  ,  , 1/0, 6/2, 1/0, 1/0, 0/0, 3/2, 0/0, 1/1, 1/0, 4/1, 1/0, 1/0, 2/2, 1/0,  ,  , 1/0, 3/1, 1/0, 1/0, 1/1, 3/3, 0/0, 1/1, 1/0, 4/1, 3/1, 2/1, 0/0, 0/0,  ,  , 0/0, 1/0, 0/0, 0/0, 0/0, 2/1, 0/0, 1/1, 1/0, 4/1, 2/0, 1/2, 2/0, 1/0, 59/22
F minor (4b),  ,  ,  ,  , 1/0, 2/1, 1/0, 0/0, 0/0, 1/1, 1/0, 0/0, 0/0, 2/1, 3/2, 1/0, 1/1, 0/0,  ,  , 1/0, 4/1, 0/0, 0/0, 0/0, 1/1, 1/0, 0/0, 0/0, 1/1, 2/0, 0/0, 0/0, 0/0,  ,  , 0/0, 5/3, 1/1, 1/0, 0/0, 1/1, 1/0, 0/0, 0/0, 2/1, 2/0, 1/0, 1/0, 0/0, 38/15
C# minor (4#),  ,  ,  ,  , 1/0, 6/4, 2/1, 2/0, 0/0, 5/2, 0/0, 1/0, 1/0, 5/3, 1/0, 1/0, 2/2, 1/0,  ,  , 1/0, 4/1, 1/0, 1/0, 1/0, 5/2, 0/0, 1/0, 1/0, 5/5, 5/3, 3/2, 0/0, 0/0,  ,  , 0/0, 1/0, 0/0, 0/0, 0/0, 4/2, 0/0, 1/0, 1/0, 5/3, 3/1, 1/2, 4/7, 2/2, 78/42
Db major (5b),  ,  ,  ,  , 2/2, 7/6, 3/2, 1/0, 0/0, 2/1, 0/0, 0/0, 0/0, 4/3, 3/3, 2/2, 2/4, 0/0,  ,  , 2/2, 4/4, 0/0, 0/0, 0/0, 2/1, 0/0, 0/0, 0/0, 3/2, 4/3, 1/0, 0/0, 0/0,  ,  , 0/0, 5/7, 0/0, 0/0, 0/0, 2/1, 0/0, 0/0, 0/0, 4/3, 3/3, 2/4, 4/2, 1/0, 63/55
B major (5#),  ,  ,  ,  , 1/0, 5/3, 2/0, 1/0, 0/0, 2/2, 0/0, 1/0, 0/0, 3/1, 1/0, 1/0, 2/2, 1/0,  ,  , 1/0, 2/1, 0/0, 0/0, 1/1, 2/2, 0/0, 1/0, 0/0, 3/1, 4/1, 2/1, 0/0, 0/0,  ,  , 0/0, 2/1, 0/0, 0/0, 0/0, 1/1, 0/0, 1/0, 0/0, 3/1, 3/1, 1/1, 2/1, 1/0, 50/21
Bb minor (5b),  ,  ,  ,  , 1/0, 2/0, 2/0, 1/0, 0/0, 2/1, 0/0, 0/0, 0/0, 3/1, 2/2, 1/0, 1/0, 0/0,  ,  , 1/0, 3/2, 0/0, 0/0, 0/0, 2/1, 0/0, 0/0, 0/0, 2/0, 3/1, 1/0, 0/0, 0/0,  ,  , 0/0, 5/3, 0/0, 0/0, 0/0, 2/1, 0/0, 0/0, 0/0, 3/1, 2/1, 1/0, 4/2, 1/0, 45/16
G# minor (5#),  ,  ,  ,  , 2/0, 4/5, 3/1, 2/0, 0/0, 4/2, 0/0, 1/0, 0/0, 5/5, 2/2, 2/2, 3/4, 1/0,  ,  , 2/2, 4/3, 0/0, 0/0, 1/0, 4/2, 0/0, 1/0, 0/0, 5/7, 6/5, 3/3, 0/0, 0/0,  ,  , 0/0, 4/3, 0/0, 0/0, 0/0, 3/2, 0/0, 1/0, 0/0, 5/5, 4/3, 2/0, 4/1, 2/0, 80/57
Gb major (6b),  ,  ,  ,  , 2/2, 8/7, 4/4, 2/2, 0/0, 3/3, 0/0, 0/0, 0/0, 6/5, 3/3, 2/2, 3/4, 1/0,  ,  , 2/2, 5/4, 0/0, 0/0, 1/0, 3/2, 0/0, 0/0, 0/0, 5/6, 5/5, 2/2, 0/0, 0/0,  ,  , 0/0, 4/5, 0/0, 0/0, 0/0, 2/2, 0/0, 0/0, 0/0, 6/5, 3/3, 2/4, 4/8, 2/2, 80/82
F# major (6#),  ,  ,  ,  , 1/0, 5/4, 2/1, 1/0, 0/0, 2/2, 0/0, 0/0, 0/0, 4/1, 2/0, 1/0, 2/2, 1/0,  ,  , 1/0, 4/1, 0/0, 0/0, 1/0, 2/2, 0/0, 0/0, 0/0, 3/1, 3/2, 1/1, 0/0, 0/0,  ,  , 0/0, 2/0, 0/0, 0/0, 0/0, 1/1, 0/0, 0/0, 0/0, 4/1, 2/1, 1/2, 3/4, 1/0, 50/26
Eb minor (6b),  ,  ,  ,  , 1/0, 3/1, 2/0, 1/0, 0/0, 3/2, 0/0, 0/0, 0/0, 4/1, 2/1, 1/0, 2/0, 1/0,  ,  , 1/0, 4/2, 0/0, 0/0, 1/0, 3/1, 0/0, 0/0, 0/0, 3/0, 3/1, 1/0, 0/0, 0/0,  ,  , 0/0, 4/2, 0/0, 0/0, 0/0, 2/1, 0/0, 0/0, 0/0, 4/1, 2/1, 1/0, 3/2, 1/0, 53/16
D# minor (6#),  ,  ,  ,  , 2/0, 5/4, 4/2, 2/0, 0/0, 4/2, 0/0, 0/0, 0/0, 6/5, 3/2, 2/2, 3/4, 1/0,  ,  , 2/2, 5/3, 0/0, 0/0, 1/0, 4/2, 0/0, 0/0, 0/0, 5/5, 5/3, 2/1, 0/0, 0/0,  ,  , 0/0, 6/4, 0/0, 0/0, 0/0, 3/2, 0/0, 0/0, 0/0, 6/5, 3/3, 2/0, 4/1, 2/0, 82/52
Cb major (7b),  ,  ,  ,  , 2/2, 9/8, 4/4, 2/2, 0/0, 4/5, 0/0, 1/0, 0/0, 6/7, 2/3, 2/2, 4/6, 2/2,  ,  , 2/2, 4/6, 0/0, 0/0, 2/2, 4/5, 0/0, 1/0, 0/0, 6/8, 6/5, 3/2, 0/0, 0/0,  ,  , 0/0, 4/5, 0/0, 0/0, 0/0, 2/3, 0/0, 1/0, 0/0, 6/7, 4/3, 2/4, 4/8, 2/2, 91/103
C# major (7#),  ,  ,  ,  , 1/0, 4/3, 3/1, 2/0, 0/0, 3/2, 0/0, 0/0, 0/0, 4/3, 2/0, 1/0, 1/2, 0/0,  ,  , 1/0, 3/1, 0/0, 0/0, 0/0, 3/3, 0/0, 0/0, 0/0, 3/5, 4/3, 2/2, 0/0, 0/0,  ,  , 0/0, 3/0, 0/0, 0/0, 0/0, 3/1, 0/0, 0/0, 0/0, 4/3, 2/1, 1/2, 5/7, 2/2, 57/41
Ab minor (7b),  ,  ,  ,  , 1/0, 4/3, 3/2, 1/0, 0/0, 3/1, 0/0, 1/0, 0/0, 3/1, 1/1, 1/0, 2/0, 1/0,  ,  , 1/0, 3/2, 0/0, 0/0, 1/0, 3/1, 0/0, 1/0, 0/0, 3/0, 4/1, 2/0, 0/0, 0/0,  ,  , 0/0, 4/3, 0/0, 0/0, 0/0, 2/1, 0/0, 1/0, 0/0, 3/1, 3/1, 1/0, 3/1, 1/0, 57/19
A# minor (7#),  ,  ,  ,  , 2/0, 4/4, 4/2, 2/0, 0/0, 3/2, 0/0, 0/0, 0/0, 6/7, 4/4, 2/2, 2/4, 0/0,  ,  , 2/0, 5/3, 0/0, 0/0, 0/0, 3/2, 0/0, 0/0, 0/0, 4/5, 6/4, 2/1, 0/0, 0/0,  ,  , 0/0, 7/5, 0/0, 0/0, 0/0, 3/2, 0/0, 0/0, 0/0, 6/7, 4/4, 2/0, 5/1, 2/0, 80/59
