 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, rowcost
Eb major (3b), 3, 4, 1, 1, 2, 1, 0, 0, 1, 3, 2, 0, 0, 0, 1, 1, 1, 1, 0, 0, 2, 3, 2, 2, 3, 4, 2, 1, 1, 2, 0, 1, 1, 1, 0,  , 3, 4, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 0, 2, 0, 1, 2, 1, 0, 0, 74
A major (3#), 2, 1, 1, 0, 2, 3, 2, 1, 3, 2, 1, 1, 3, 2, 1, 0, 3, 3, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 1, 2, 3, 1,  , 2, 1, 1, 0, 2, 2, 1, 1, 1, 3, 0, 1, 1, 1, 3, 1, 1, 2, 2, 1, 72
C minor (3b), 1, 3, 1, 1, 1, 3, 0, 0, 2, 4, 2, 0, 0, 0, 1, 1, 2, 2, 0, 0, 2, 3, 1, 2, 3, 3, 2, 1, 1, 1, 0, 1, 2, 2, 0,  , 1, 3, 1, 1, 1, 3, 1, 2, 1, 2, 2, 1, 0, 1, 1, 2, 1, 3, 0, 0, 75
F# minor (3#), 4, 2, 0, 0, 3, 3, 2, 1, 5, 4, 1, 1, 2, 1, 0, 0, 5, 3, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 3, 1, 1, 5, 5, 1,  , 4, 2, 0, 0, 3, 2, 2, 2, 2, 3, 1, 2, 0, 2, 2, 2, 2, 2, 1, 0, 97
Ab major (4b), 4, 5, 0, 0, 3, 1, 0, 0, 4, 4, 4, 0, 1, 1, 0, 0, 3, 2, 0, 0, 2, 4, 2, 1, 4, 4, 2, 1, 2, 2, 1, 3, 5, 3, 0,  , 4, 5, 0, 0, 3, 1, 3, 3, 3, 2, 3, 2, 0, 3, 0, 2, 2, 1, 0, 0, 105
E major (4#), 3, 2, 1, 0, 3, 2, 1, 0, 6, 2, 2, 0, 4, 3, 1, 0, 5, 4, 2, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 2, 2, 2, 5, 5, 1,  , 3, 2, 1, 0, 3, 1, 2, 3, 2, 4, 0, 2, 1, 2, 3, 2, 1, 1, 2, 1, 98
F minor (4b), 1, 3, 0, 0, 1, 2, 1, 1, 2, 4, 4, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 3, 1, 0, 2, 3, 1, 0, 1, 0, 1, 2, 1, 1, 0,  , 1, 3, 0, 0, 1, 2, 3, 2, 3, 1, 1, 1, 0, 1, 0, 1, 0, 2, 0, 0, 63
C# minor (4#), 3, 2, 1, 0, 4, 2, 0, 0, 6, 2, 2, 0, 4, 4, 1, 0, 5, 5, 3, 2, 0, 1, 1, 0, 0, 2, 0, 0, 2, 5, 3, 3, 4, 5, 2,  , 3, 2, 1, 0, 4, 2, 2, 3, 2, 5, 0, 3, 1, 2, 2, 2, 3, 2, 3, 1, 117
Db major (5b), 5, 4, 0, 0, 5, 1, 0, 0, 6, 3, 5, 0, 3, 3, 0, 0, 4, 3, 1, 1, 1, 3, 2, 1, 3, 5, 1, 1, 3, 3, 3, 5, 5, 4, 1,  , 5, 4, 0, 0, 5, 1, 3, 4, 3, 3, 3, 4, 0, 4, 0, 3, 2, 1, 1, 0, 131
B major (5#), 4, 2, 1, 0, 3, 3, 1, 0, 5, 1, 3, 0, 4, 3, 1, 0, 4, 3, 2, 1, 0, 1, 0, 0, 1, 2, 0, 0, 2, 4, 2, 3, 4, 4, 1,  , 4, 2, 1, 0, 3, 2, 2, 2, 2, 3, 1, 2, 1, 2, 2, 1, 3, 2, 2, 1, 103
Bb minor (5b), 2, 4, 0, 0, 3, 3, 0, 0, 2, 1, 1, 0, 3, 3, 0, 0, 1, 1, 1, 1, 1, 4, 2, 1, 3, 2, 1, 1, 1, 2, 2, 2, 0, 1, 1,  , 2, 4, 0, 0, 3, 3, 3, 1, 3, 1, 1, 3, 0, 2, 0, 2, 1, 3, 1, 0, 83
G# minor (5#), 5, 6, 1, 0, 3, 3, 1, 0, 5, 2, 4, 0, 3, 3, 1, 0, 3, 2, 1, 0, 1, 5, 0, 0, 2, 3, 1, 0, 1, 3, 2, 3, 4, 3, 0,  , 5, 6, 1, 0, 3, 2, 5, 3, 5, 2, 1, 2, 1, 3, 2, 2, 3, 2, 1, 1, 121
Gb major (6b), 6, 4, 0, 0, 6, 2, 1, 0, 8, 3, 5, 0, 5, 4, 0, 0, 6, 4, 2, 2, 1, 3, 1, 1, 3, 4, 1, 1, 4, 4, 4, 6, 6, 6, 2,  , 6, 4, 0, 0, 6, 1, 4, 4, 4, 4, 3, 5, 0, 4, 1, 3, 2, 1, 2, 0, 159
F# major (6#), 5, 3, 0, 0, 4, 2, 1, 0, 5, 2, 3, 0, 3, 2, 0, 0, 4, 2, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 2, 3, 2, 3, 4, 4, 1,  , 5, 3, 0, 0, 4, 1, 3, 2, 3, 2, 2, 3, 0, 3, 1, 2, 2, 1, 1, 0, 106
Eb minor (6b), 4, 4, 1, 1, 3, 2, 1, 0, 3, 2, 1, 0, 1, 1, 1, 1, 3, 2, 1, 1, 1, 3, 1, 2, 2, 3, 1, 1, 2, 3, 1, 2, 2, 3, 1,  , 4, 4, 1, 1, 3, 1, 3, 1, 3, 2, 2, 2, 0, 2, 1, 1, 2, 1, 1, 0, 96
D# minor (6#), 4, 5, 1, 1, 4, 2, 1, 0, 5, 3, 2, 0, 2, 2, 1, 1, 5, 4, 2, 2, 1, 4, 1, 2, 3, 5, 1, 1, 4, 4, 2, 4, 3, 5, 2,  , 4, 5, 1, 1, 4, 1, 3, 2, 3, 4, 3, 3, 0, 2, 1, 1, 2, 1, 2, 0, 132
Cb major (7b), 6, 3, 1, 0, 5, 4, 2, 0, 9, 2, 5, 0, 6, 5, 1, 0, 7, 5, 3, 2, 0, 2, 0, 0, 2, 4, 0, 0, 4, 5, 4, 6, 7, 7, 2,  , 6, 3, 1, 0, 5, 2, 4, 4, 4, 5, 2, 4, 1, 3, 3, 2, 3, 2, 3, 1, 167
C# major (7#), 4, 3, 0, 0, 5, 1, 0, 0, 5, 2, 3, 0, 3, 3, 0, 0, 4, 3, 2, 2, 1, 2, 2, 1, 2, 3, 1, 1, 3, 4, 3, 4, 3, 4, 2,  , 4, 3, 0, 0, 5, 1, 2, 2, 2, 3, 2, 4, 0, 3, 0, 2, 2, 1, 2, 0, 114
Ab minor (7b), 4, 4, 1, 0, 2, 3, 1, 0, 5, 3, 4, 0, 2, 2, 1, 0, 4, 3, 1, 0, 1, 3, 0, 0, 3, 3, 1, 0, 2, 3, 1, 3, 6, 4, 0,  , 4, 4, 1, 0, 2, 2, 4, 3, 4, 3, 2, 1, 1, 2, 2, 1, 3, 2, 1, 1, 113
A# minor (7#), 4, 7, 0, 0, 6, 5, 0, 0, 4, 2, 2, 0, 5, 5, 0, 0, 2, 2, 2, 2, 2, 7, 3, 2, 5, 3, 2, 2, 2, 4, 4, 4, 0, 2, 2,  , 4, 7, 0, 0, 6, 5, 4, 2, 4, 2, 2, 6, 0, 4, 0, 4, 2, 5, 2, 0, 151
