 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, rowcost
F phrygian (1b), 0, 1, 2, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0,  , 0, 1, 0, 0, 12
G phrygian (1#), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0,  , 0, 2, 0, 0, 7
F lydian (1b), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0,  , 0, 2, 0, 0, 7
G lydian (1#), 0, 0, 0, 0, 2, 0, 1, 1, 1, 0, 1, 1, 1, 3, 3, 1, 1,  , 0, 2, 1, 1, 20
F mixolydian (1b), 0, 1, 2, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0,  , 0, 1, 0, 0, 12
G mixolydian (1#), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0,  , 0, 2, 0, 0, 7
F aeolian (1b), 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 0, 0,  , 0, 2, 0, 0, 10
G aeolian (1#), 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 2, 2, 0, 0,  , 0, 2, 0, 0, 10
F locrian (1b), 0, 1, 3, 1, 2, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0,  , 0, 0, 0, 0, 11
G locrian (1#), 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 0, 0,  , 0, 2, 0, 0, 10
Bb major (2b), 0, 1, 2, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0,  , 0, 1, 0, 0, 12
D major (2#), 0, 0, 0, 0, 2, 0, 1, 1, 1, 0, 1, 1, 1, 3, 3, 1, 1,  , 0, 2, 1, 1, 20
G minor (2b), 0, 1, 1, 1, 2, 0, 1, 2, 2, 0, 0, 1, 1, 1, 1, 0, 0,  , 0, 1, 0, 0, 15
B minor (2#), 0, 0, 1, 0, 3, 0, 1, 2, 2, 0, 1, 1, 1, 2, 4, 1, 1,  , 0, 3, 1, 1, 25
G minor mel (2b), 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 2, 0, 0,  , 0, 2, 0, 0, 13
B minor mel (2#), 0, 0, 1, 0, 3, 1, 1, 3, 3, 0, 1, 1, 1, 1, 5, 1, 1,  , 0, 4, 1, 1, 29
Bb major blues (2b), 1, 1, 4, 1, 3, 0, 0, 1, 1, 1, 1, 2, 2, 1, 3, 0, 0,  , 1, 3, 0, 0, 26
D major blues (2#), 0, 0, 1, 0, 2, 1, 1, 2, 2, 0, 1, 1, 1, 3, 4, 1, 1,  , 0, 3, 1, 1, 26
G minor blues (2b), 1, 1, 4, 1, 3, 0, 0, 1, 1, 1, 1, 2, 2, 1, 3, 0, 0,  , 1, 3, 0, 0, 26
B minor blues (2#), 0, 0, 1, 0, 2, 1, 1, 3, 3, 0, 1, 1, 1, 3, 5, 1, 1,  , 0, 4, 1, 1, 30
Bb dorian (2b), 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 0, 0,  , 0, 2, 0, 0, 10
D dorian (2#), 0, 0, 0, 0, 2, 1, 1, 2, 2, 0, 1, 1, 1, 2, 4, 1, 1,  , 0, 3, 1, 1, 24
Bb phrygian (2b), 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 4, 0, 0,  , 0, 4, 0, 0, 13
D phrygian (2#), 0, 0, 0, 0, 1, 1, 1, 2, 2, 0, 0, 0, 0, 1, 4, 0, 0,  , 0, 4, 0, 0, 16
Bb lydian (2b), 0, 1, 2, 1, 2, 0, 1, 2, 2, 0, 0, 1, 1, 2, 2, 0, 0,  , 0, 2, 0, 0, 19
D lydian (2#), 0, 1, 2, 1, 2, 0, 1, 2, 2, 0, 0, 1, 1, 2, 3, 0, 0,  , 0, 3, 0, 0, 21
Bb mixolydian (2b), 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 2, 2, 0, 0,  , 0, 2, 0, 0, 10
D mixolydian (2#), 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 0, 0,  , 0, 2, 0, 0, 10
Bb aeolian (2b), 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 2, 2, 0, 0,  , 0, 2, 0, 0, 10
D aeolian (2#), 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 0, 0,  , 0, 2, 0, 0, 10
Bb locrian (2b), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0,  , 0, 2, 0, 0, 7
D locrian (2#), 0, 1, 2, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0,  , 0, 1, 0, 0, 12
Eb major (3b), 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 0, 0,  , 0, 2, 0, 0, 10
A major (3#), 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 2, 2, 0, 0,  , 0, 2, 0, 0, 10
C minor (3b), 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 1, 2, 2, 2, 3, 1, 1,  , 0, 2, 1, 1, 20
F# minor (3#), 1, 0, 1, 0, 2, 0, 1, 1, 1, 1, 1, 1, 1, 2, 4, 0, 0,  , 1, 4, 0, 0, 22
C minor mel (3b), 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 2, 1, 0, 0,  , 0, 1, 0, 0, 9
F# minor mel (3#), 1, 0, 1, 1, 4, 1, 0, 2, 2, 1, 2, 3, 3, 2, 6, 1, 1,  , 1, 5, 1, 1, 39
Eb major blues (3b), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0,  , 0, 2, 0, 0, 7
A major blues (3#), 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 4, 0, 0,  , 0, 4, 0, 0, 13
C minor blues (3b), 0, 0, 0, 0, 1, 1, 1, 2, 2, 0, 0, 0, 0, 1, 4, 0, 0,  , 0, 4, 0, 0, 16
F# minor blues (3#), 0, 1, 2, 1, 2, 0, 1, 2, 2, 0, 0, 1, 1, 2, 2, 0, 0,  , 0, 2, 0, 0, 19
Eb dorian (3b), 0, 1, 2, 1, 2, 0, 1, 2, 2, 0, 0, 1, 1, 2, 3, 0, 0,  , 0, 3, 0, 0, 21
A dorian (3#), 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 2, 2, 0, 0,  , 0, 2, 0, 0, 10
Eb phrygian (3b), 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 0, 0,  , 0, 2, 0, 0, 10
A phrygian (3#), 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 2, 2, 0, 0,  , 0, 2, 0, 0, 10
Eb lydian (3b), 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 0, 0,  , 0, 2, 0, 0, 10
A lydian (3#), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0,  , 0, 2, 0, 0, 7
Eb mixolydian (3b), 0, 1, 2, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0,  , 0, 1, 0, 0, 12
A mixolydian (3#), 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 0, 0,  , 0, 2, 0, 0, 10
Eb aeolian (3b), 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 2, 2, 0, 0,  , 0, 2, 0, 0, 10
A aeolian (3#), 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 1, 2, 2, 2, 3, 1, 1,  , 0, 2, 1, 1, 20
Eb locrian (3b), 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 4, 0, 0,  , 0, 4, 0, 0, 13
A locrian (3#), 0, 0, 0, 0, 1, 1, 1, 2, 2, 0, 0, 0, 0, 1, 4, 0, 0,  , 0, 4, 0, 0, 16
Ab major (4b), 0, 1, 2, 1, 2, 0, 1, 2, 2, 0, 0, 1, 1, 2, 2, 0, 0,  , 0, 2, 0, 0, 19
E major (4#), 0, 1, 2, 1, 2, 0, 1, 2, 2, 0, 0, 1, 1, 2, 3, 0, 0,  , 0, 3, 0, 0, 21
F minor (4b), 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 2, 2, 0, 0,  , 0, 2, 0, 0, 10
C# minor (4#), 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 0, 0,  , 0, 2, 0, 0, 10
F minor mel (4b), 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 2, 2, 0, 0,  , 0, 2, 0, 0, 10
C# minor mel (4#), 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 0, 0,  , 0, 2, 0, 0, 10
Ab major blues (4b), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0,  , 0, 2, 0, 0, 7
E major blues (4#), 0, 1, 2, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0,  , 0, 1, 0, 0, 12
F minor blues (4b), 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 0, 0,  , 0, 2, 0, 0, 10
C# minor blues (4#), 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 2, 2, 0, 0,  , 0, 2, 0, 0, 10
Ab dorian (4b), 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 1, 2, 2, 2, 3, 1, 1,  , 0, 2, 1, 1, 20
E dorian (4#), 1, 0, 1, 0, 2, 0, 1, 1, 1, 1, 1, 1, 1, 2, 4, 0, 0,  , 1, 4, 0, 0, 22
Ab phrygian (4b), 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 2, 1, 0, 0,  , 0, 1, 0, 0, 9
E phrygian (4#), 1, 0, 1, 1, 4, 1, 0, 2, 2, 1, 2, 3, 3, 2, 6, 1, 1,  , 1, 5, 1, 1, 39
Ab lydian (4b), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0,  , 0, 2, 0, 0, 7
E lydian (4#), 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 4, 0, 0,  , 0, 4, 0, 0, 13
Ab mixolydian (4b), 0, 0, 0, 0, 1, 1, 1, 2, 2, 0, 0, 0, 0, 1, 4, 0, 0,  , 0, 4, 0, 0, 16
E mixolydian (4#), 0, 1, 2, 1, 2, 0, 1, 2, 2, 0, 0, 1, 1, 2, 2, 0, 0,  , 0, 2, 0, 0, 19
Ab aeolian (4b), 0, 1, 2, 1, 2, 0, 1, 2, 2, 0, 0, 1, 1, 2, 3, 0, 0,  , 0, 3, 0, 0, 21
E aeolian (4#), 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 2, 2, 0, 0,  , 0, 2, 0, 0, 10
Ab locrian (4b), 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 0, 0,  , 0, 2, 0, 0, 10
E locrian (4#), 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 2, 2, 0, 0,  , 0, 2, 0, 0, 10
Db major (5b), 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 0, 0,  , 0, 2, 0, 0, 10
B major (5#), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0,  , 0, 2, 0, 0, 7
Bb minor (5b), 0, 1, 2, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0,  , 0, 1, 0, 0, 12
G# minor (5#), 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 0, 0,  , 0, 2, 0, 0, 10
Bb minor mel (5b), 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 2, 2, 0, 0,  , 0, 2, 0, 0, 10
G# minor mel (5#), 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 1, 2, 2, 2, 3, 1, 1,  , 0, 2, 1, 1, 20
Db major blues (5b), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0,  , 0, 2, 0, 0, 7
B major blues (5#), 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 4, 0, 0,  , 0, 4, 0, 0, 13
Bb minor blues (5b), 0, 0, 0, 0, 1, 1, 1, 2, 2, 0, 0, 0, 0, 1, 4, 0, 0,  , 0, 4, 0, 0, 16
G# minor blues (5#), 0, 1, 2, 1, 2, 0, 1, 2, 2, 0, 0, 1, 1, 2, 2, 0, 0,  , 0, 2, 0, 0, 19
Db dorian (5b), 0, 1, 2, 1, 2, 0, 1, 2, 2, 0, 0, 1, 1, 2, 3, 0, 0,  , 0, 3, 0, 0, 21
B dorian (5#), 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 2, 2, 0, 0,  , 0, 2, 0, 0, 10
Db phrygian (5b), 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 0, 0,  , 0, 2, 0, 0, 10
B phrygian (5#), 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 2, 2, 0, 0,  , 0, 2, 0, 0, 10
Db lydian (5b), 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 0, 0,  , 0, 2, 0, 0, 10
B lydian (5#), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0,  , 0, 2, 0, 0, 7
Db mixolydian (5b), 0, 1, 2, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0,  , 0, 1, 0, 0, 12
B mixolydian (5#), 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 0, 0,  , 0, 2, 0, 0, 10
Db aeolian (5b), 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 2, 2, 0, 0,  , 0, 2, 0, 0, 10
B aeolian (5#), 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 1, 2, 2, 2, 3, 1, 1,  , 0, 2, 1, 1, 20
Db locrian (5b), 1, 0, 1, 0, 2, 0, 1, 1, 1, 1, 1, 1, 1, 2, 4, 0, 0,  , 1, 4, 0, 0, 22
B locrian (5#), 0, 0, 0, 0, 2, 1, 1, 3, 3, 0, 1, 1, 1, 2, 5, 1, 1,  , 0, 4, 1, 1, 28
Gb major (6b), 1, 0, 1, 1, 4, 1, 0, 2, 2, 1, 2, 3, 3, 2, 6, 1, 1,  , 1, 5, 1, 1, 39
F# major (6#), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0,  , 0, 2, 0, 0, 7
Eb minor (6b), 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 4, 0, 0,  , 0, 4, 0, 0, 13
D# minor (6#), 0, 0, 0, 0, 1, 1, 1, 2, 2, 0, 0, 0, 0, 1, 4, 0, 0,  , 0, 4, 0, 0, 16
Eb minor mel (6b), 0, 1, 2, 1, 2, 0, 1, 2, 2, 0, 0, 1, 1, 2, 2, 0, 0,  , 0, 2, 0, 0, 19
D# minor mel (6#), 0, 1, 2, 1, 2, 0, 1, 2, 2, 0, 0, 1, 1, 2, 3, 0, 0,  , 0, 3, 0, 0, 21
Gb major blues (6b), 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 2, 2, 0, 0,  , 0, 2, 0, 0, 10
F# major blues (6#), 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 0, 0,  , 0, 2, 0, 0, 10
Eb minor blues (6b), 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 2, 2, 0, 0,  , 0, 2, 0, 0, 10
D# minor blues (6#), 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 0, 0,  , 0, 2, 0, 0, 10
Gb dorian (6b), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0,  , 0, 2, 0, 0, 7
F# dorian (6#), 0, 1, 2, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0,  , 0, 1, 0, 0, 12
Gb phrygian (6b), 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 0, 0,  , 0, 2, 0, 0, 10
F# phrygian (6#), 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 2, 2, 0, 0,  , 0, 2, 0, 0, 10
Gb lydian (6b), 2, 1, 5, 1, 6, 2, 0, 3, 3, 2, 2, 3, 3, 0, 8, 0, 0,  , 2, 8, 0, 0, 51
F# lydian (6#), 1, 1, 3, 1, 4, 1, 0, 2, 2, 1, 1, 2, 2, 0, 5, 0, 0,  , 1, 5, 0, 0, 32
Gb mixolydian (6b), 2, 0, 4, 0, 6, 2, 1, 4, 4, 2, 3, 4, 4, 1, 9, 1, 1,  , 2, 8, 1, 1, 60
F# mixolydian (6#), 1, 0, 2, 0, 4, 1, 1, 3, 3, 1, 2, 3, 3, 1, 6, 1, 1,  , 1, 5, 1, 1, 41
Gb aeolian (6b), 2, 0, 4, 1, 7, 2, 0, 3, 3, 2, 3, 4, 4, 1, 9, 1, 1,  , 2, 8, 1, 1, 59
F# aeolian (6#), 1, 0, 2, 1, 5, 1, 0, 2, 2, 1, 2, 3, 3, 1, 6, 1, 1,  , 1, 5, 1, 1, 40
Gb locrian (6b), 2, 0, 2, 0, 4, 2, 1, 4, 4, 2, 3, 4, 4, 2, 9, 1, 1,  , 2, 8, 1, 1, 57
F# locrian (6#), 1, 0, 1, 0, 3, 1, 1, 3, 3, 1, 2, 3, 3, 2, 6, 1, 1,  , 1, 5, 1, 1, 40
Cb major (7b), 2, 0, 4, 0, 7, 2, 1, 4, 4, 2, 4, 4, 4, 2, 10, 2, 2,  , 2, 8, 2, 2, 68
C# major (7#), 1, 1, 3, 1, 4, 2, 0, 3, 3, 1, 1, 2, 2, 0, 5, 0, 0,  , 1, 5, 0, 0, 35
Ab minor (7b), 1, 0, 4, 0, 5, 0, 1, 2, 2, 1, 2, 3, 3, 1, 2, 1, 1,  , 1, 1, 1, 1, 33
A# minor (7#), 2, 1, 3, 2, 4, 2, 0, 4, 4, 2, 2, 3, 3, 1, 5, 0, 0,  , 2, 5, 0, 0, 45
Ab minor mel (7b), 1, 0, 4, 1, 6, 0, 0, 1, 1, 1, 2, 3, 3, 1, 2, 1, 1,  , 1, 1, 1, 1, 32
A# minor mel (7#), 2, 1, 4, 2, 4, 0, 0, 2, 2, 2, 2, 3, 3, 1, 3, 0, 0,  , 2, 3, 0, 0, 36
Cb major blues (7b), 2, 0, 4, 1, 8, 2, 1, 4, 4, 2, 4, 4, 4, 3, 10, 2, 2,  , 2, 8, 2, 2, 71
C# major blues (7#), 2, 1, 5, 1, 6, 2, 0, 3, 3, 2, 2, 3, 3, 0, 8, 0, 0,  , 2, 8, 0, 0, 51
Ab minor blues (7b), 1, 1, 3, 1, 4, 1, 0, 2, 2, 1, 1, 2, 2, 0, 5, 0, 0,  , 1, 5, 0, 0, 32
A# minor blues (7#), 2, 0, 4, 0, 6, 2, 1, 4, 4, 2, 3, 4, 4, 1, 9, 1, 1,  , 2, 8, 1, 1, 60
Cb dorian (7b), 1, 0, 2, 0, 4, 1, 1, 3, 3, 1, 2, 3, 3, 1, 6, 1, 1,  , 1, 5, 1, 1, 41
C# dorian (7#), 2, 0, 4, 1, 7, 2, 0, 3, 3, 2, 3, 4, 4, 1, 9, 1, 1,  , 2, 8, 1, 1, 59
Cb phrygian (7b), 1, 0, 2, 1, 5, 1, 0, 2, 2, 1, 2, 3, 3, 1, 6, 1, 1,  , 1, 5, 1, 1, 40
C# phrygian (7#), 2, 0, 2, 0, 4, 2, 1, 4, 4, 2, 3, 4, 4, 2, 9, 1, 1,  , 2, 8, 1, 1, 57
Cb lydian (7b), 1, 0, 1, 0, 3, 1, 1, 3, 3, 1, 2, 3, 3, 2, 6, 1, 1,  , 1, 5, 1, 1, 40
C# lydian (7#), 2, 0, 4, 0, 7, 2, 1, 4, 4, 2, 4, 4, 4, 2, 10, 2, 2,  , 2, 8, 2, 2, 68
Cb mixolydian (7b), 1, 1, 3, 1, 4, 2, 0, 3, 3, 1, 1, 2, 2, 0, 5, 0, 0,  , 1, 5, 0, 0, 35
C# mixolydian (7#), 1, 0, 4, 0, 5, 0, 1, 2, 2, 1, 2, 3, 3, 1, 2, 1, 1,  , 1, 1, 1, 1, 33
Cb aeolian (7b), 2, 1, 3, 2, 4, 2, 0, 4, 4, 2, 2, 3, 3, 1, 5, 0, 0,  , 2, 5, 0, 0, 45
C# aeolian (7#), 1, 0, 4, 1, 6, 0, 0, 1, 1, 1, 2, 3, 3, 1, 2, 1, 1,  , 1, 1, 1, 1, 32
Cb locrian (7b), 0, 0, 0, 0, 3, 2, 1, 4, 4, 0, 2, 2, 2, 3, 8, 2, 2,  , 0, 6, 2, 2, 45
C# locrian (7#), 2, 0, 4, 1, 8, 2, 1, 4, 4, 2, 4, 4, 4, 3, 10, 2, 2,  , 2, 8, 2, 2, 71
