 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, rowcost
Eb major (3b), 1/1, 1/2, 2/1, 1/1, 1/1, 1/2, 0/0, 0/0, 1/1, 1/1, 1/1, 0/0, 1/6, 1/6, 1/3, 1/1, 1/1, 1/2, 2/1, 1/1, 1/0, 1/0, 1/5, 2/1, 0/0, 0/0, 2/1, 1/1, 1/1, 2/3, 0/0, 0/0, 30/44
A major (3#), 1/0, 1/0, 0/0, 0/0, 1/0, 1/0, 2/0, 1/0, 1/0, 1/0, 1/0, 1/0, 0/0, 0/0, 0/0, 0/0, 1/0, 1/0, 0/0, 0/0, 2/1, 2/1, 0/0, 1/0, 2/0, 1/0, 2/1, 0/0, 1/0, 1/0, 1/0, 1/0, 27/3
C minor (3b), 1/0, 1/0, 2/0, 1/0, 1/0, 1/0, 0/0, 0/0, 1/0, 1/0, 1/0, 0/0, 1/0, 1/0, 1/1, 1/0, 1/0, 1/0, 2/0, 1/0, 1/0, 1/0, 1/0, 1/0, 0/0, 0/0, 2/0, 1/0, 1/0, 2/0, 0/0, 0/0, 29/1
F# minor (3#), 2/1, 2/1, 0/0, 0/0, 2/1, 2/1, 2/0, 1/0, 1/1, 1/2, 1/4, 1/2, 0/0, 0/0, 0/0, 0/0, 2/1, 2/1, 0/0, 0/0, 2/1, 2/1, 0/0, 1/1, 2/5, 1/5, 3/2, 0/0, 2/1, 2/1, 1/1, 1/1, 36/34
Ab major (4b), 2/1, 2/2, 3/7, 1/1, 2/1, 2/2, 0/0, 0/0, 2/1, 2/1, 2/1, 1/0, 1/6, 1/6, 1/3, 2/1, 2/1, 2/2, 3/7, 1/1, 2/2, 2/2, 2/5, 3/1, 0/0, 0/0, 3/3, 2/1, 2/1, 3/4, 0/0, 0/0, 51/63
E major (4#), 2/1, 2/1, 0/0, 0/0, 2/1, 2/1, 2/3, 1/0, 2/0, 2/0, 2/0, 2/0, 0/0, 0/0, 0/0, 1/0, 2/1, 2/1, 0/0, 0/0, 2/1, 2/2, 1/0, 2/0, 2/0, 1/0, 2/1, 1/0, 2/0, 1/0, 1/0, 1/0, 42/13
F minor (4b), 2/0, 2/0, 2/0, 1/0, 2/1, 2/2, 0/0, 0/0, 2/0, 2/0, 2/0, 1/0, 1/0, 1/0, 1/0, 2/0, 2/1, 2/2, 2/0, 1/0, 1/0, 1/0, 2/0, 2/0, 0/0, 0/0, 2/0, 2/0, 2/1, 2/2, 0/0, 0/0, 44/9
C# minor (4#), 3/2, 3/3, 0/0, 0/0, 3/2, 3/3, 2/0, 1/0, 2/1, 2/1, 2/1, 2/1, 0/0, 0/0, 0/0, 1/1, 3/2, 3/3, 0/0, 0/0, 3/2, 3/2, 1/0, 2/1, 3/7, 1/0, 4/3, 1/0, 3/1, 2/1, 1/1, 1/1, 55/39
Db major (5b), 3/3, 3/4, 3/7, 1/1, 3/3, 3/4, 0/0, 0/0, 3/3, 3/3, 3/3, 2/2, 1/0, 1/0, 1/0, 3/2, 3/3, 3/4, 3/7, 1/1, 3/3, 3/2, 3/9, 4/3, 1/0, 0/0, 4/3, 3/3, 3/3, 3/4, 0/0, 0/0, 70/80
B major (5#), 2/1, 2/1, 1/0, 0/0, 2/1, 2/1, 1/0, 1/0, 2/1, 2/2, 2/4, 2/2, 0/0, 0/0, 0/0, 1/0, 2/1, 2/1, 1/0, 0/0, 3/1, 3/2, 1/0, 2/1, 2/0, 1/5, 4/2, 1/0, 2/1, 2/1, 1/0, 1/0, 48/28
Bb minor (5b), 2/1, 2/2, 2/0, 1/0, 2/1, 2/2, 0/0, 0/0, 2/1, 2/1, 2/1, 1/0, 1/6, 1/6, 1/0, 2/0, 2/1, 2/2, 2/0, 1/0, 2/1, 2/1, 2/0, 2/0, 1/0, 0/0, 3/1, 2/0, 2/1, 2/2, 0/0, 0/0, 48/30
G# minor (5#), 4/3, 4/3, 1/0, 0/0, 4/3, 4/3, 1/0, 1/0, 3/2, 3/2, 3/2, 3/2, 0/0, 0/0, 0/0, 2/2, 4/3, 4/3, 1/0, 0/0, 4/2, 4/2, 2/4, 3/3, 3/7, 1/0, 5/3, 2/2, 4/3, 3/2, 1/0, 1/0, 75/56
Gb major (6b), 4/3, 4/4, 3/7, 1/1, 4/3, 4/4, 0/0, 0/0, 4/3, 4/3, 4/3, 3/2, 0/0, 0/0, 1/0, 3/3, 4/3, 4/4, 3/7, 1/1, 4/4, 4/4, 3/9, 4/3, 3/2, 1/0, 5/5, 3/3, 4/3, 4/4, 1/0, 1/0, 88/88
F# major (6#), 3/1, 3/1, 2/0, 1/0, 3/1, 3/1, 0/0, 0/0, 3/1, 3/2, 3/4, 2/2, 0/0, 0/0, 1/0, 2/0, 3/1, 3/1, 2/0, 1/0, 2/1, 2/1, 2/0, 3/1, 2/5, 1/0, 3/2, 2/0, 3/1, 3/1, 1/0, 1/0, 63/27
Eb minor (6b), 3/1, 3/2, 2/1, 1/1, 3/1, 3/2, 0/0, 0/0, 3/1, 3/1, 3/1, 2/0, 0/0, 0/0, 1/0, 2/1, 3/1, 3/2, 2/1, 1/1, 2/1, 2/1, 2/5, 3/1, 2/0, 1/0, 3/1, 2/1, 3/1, 3/2, 1/0, 1/0, 63/30
D# minor (6#), 4/1, 4/1, 3/6, 1/0, 4/1, 4/1, 0/0, 0/0, 4/2, 4/2, 4/2, 3/2, 0/0, 0/0, 1/0, 3/1, 4/1, 4/1, 3/6, 1/0, 4/4, 4/4, 3/4, 4/3, 3/7, 1/0, 5/5, 3/2, 4/3, 4/3, 1/0, 1/0, 88/62
Cb major (7b), 4/5, 4/6, 2/7, 0/1, 4/5, 4/6, 1/0, 1/0, 4/5, 4/7, 4/11, 4/6, 0/0, 0/0, 0/0, 2/2, 4/5, 4/6, 2/7, 0/1, 5/4, 5/4, 2/9, 3/3, 4/12, 2/10, 6/5, 2/3, 4/5, 4/6, 2/2, 2/2, 89/145
C# major (7#), 2/2, 2/3, 2/0, 1/0, 2/2, 2/3, 0/0, 0/0, 2/1, 2/1, 2/1, 1/1, 1/0, 1/0, 1/0, 2/0, 2/1, 2/1, 2/0, 1/0, 3/2, 3/2, 2/0, 3/1, 2/7, 0/0, 4/3, 2/0, 2/1, 2/1, 0/0, 0/0, 53/33
Ab minor (7b), 3/1, 3/2, 2/7, 0/1, 3/1, 3/2, 1/0, 1/0, 2/1, 2/1, 2/1, 2/0, 0/0, 0/0, 0/0, 1/1, 3/1, 3/2, 2/7, 0/1, 4/2, 4/2, 1/5, 2/1, 2/0, 1/0, 5/3, 1/1, 3/1, 4/4, 1/0, 1/0, 62/48
A# minor (7#), 3/1, 3/1, 4/8, 2/2, 3/3, 3/4, 0/0, 0/0, 4/4, 4/4, 4/4, 2/2, 1/0, 1/0, 2/6, 4/2, 3/1, 3/1, 4/8, 2/2, 4/4, 4/4, 4/14, 4/5, 2/7, 0/0, 6/6, 4/4, 3/3, 3/3, 0/0, 0/0, 86/103
