 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, rowcost
Eb major (3b), 0/0, 0/0, 0/0, 1/0, 1/1, 0/0, 0/0, 1/1, 1/1, 0/0, 0/0, 0/0, 1/1, 1/1, 1/0, 0/0, 0/0, 0/0, 1/2, 1/0, 0/0, 0/0, 1/0, 1/1, 0/0, 1/0, 0/0, 12/8
A major (3#), 1/0, 2/1, 1/0, 2/1, 1/0, 2/1, 1/0, 1/0, 3/1, 1/0, 1/0, 2/0, 0/0, 2/1, 0/0, 2/2, 1/0, 3/3, 1/0, 1/0, 2/1, 1/0, 2/1, 1/0, 2/1, 1/0, 2/0, 39/13
C minor (3b), 0/0, 0/0, 0/0, 1/0, 1/0, 0/0, 0/0, 1/0, 1/1, 0/0, 0/0, 0/0, 1/0, 1/1, 1/0, 0/0, 0/0, 0/0, 1/0, 1/0, 0/0, 0/0, 1/0, 1/0, 0/0, 1/0, 0/0, 12/2
F# minor (3#), 1/0, 2/0, 1/0, 1/0, 2/1, 2/0, 1/0, 1/0, 3/2, 1/0, 1/0, 2/1, 0/0, 3/2, 0/0, 2/0, 1/0, 3/1, 1/0, 1/1, 2/1, 1/2, 1/0, 2/1, 2/0, 1/0, 2/0, 40/12
Ab major (4b), 0/0, 0/0, 0/0, 0/0, 1/1, 0/0, 0/0, 1/1, 1/1, 0/0, 0/0, 1/1, 1/1, 2/2, 2/2, 0/0, 0/0, 0/0, 2/2, 2/2, 0/0, 0/0, 0/0, 1/1, 0/0, 2/2, 0/0, 16/16
E major (4#), 1/1, 2/1, 1/2, 2/1, 1/0, 2/1, 1/0, 1/0, 3/1, 1/0, 1/0, 3/0, 0/0, 3/1, 0/0, 2/2, 1/0, 2/2, 2/0, 1/0, 2/1, 1/0, 2/1, 1/0, 2/1, 1/0, 2/0, 41/15
F minor (4b), 0/0, 0/0, 0/0, 0/0, 1/0, 0/0, 0/0, 1/0, 1/0, 0/0, 0/0, 1/0, 1/0, 1/1, 1/0, 0/0, 0/0, 0/0, 2/0, 1/0, 0/0, 0/0, 0/0, 1/0, 0/0, 1/0, 0/0, 12/1
C# minor (4#), 1/0, 2/0, 1/0, 1/0, 2/1, 2/0, 1/0, 1/0, 3/1, 1/0, 1/0, 3/1, 0/0, 3/1, 0/0, 2/0, 2/0, 2/0, 3/2, 1/0, 2/0, 1/0, 1/0, 2/1, 2/0, 1/0, 2/0, 43/7
Db major (5b), 0/0, 0/0, 0/0, 0/0, 1/1, 0/0, 0/0, 1/1, 2/1, 0/0, 0/0, 2/2, 1/0, 2/2, 2/2, 0/0, 1/0, 0/0, 4/4, 2/2, 0/0, 0/0, 0/0, 1/1, 0/0, 2/2, 0/0, 21/18
B major (5#), 1/1, 1/1, 1/2, 2/1, 1/1, 1/1, 1/1, 1/1, 3/2, 1/0, 1/0, 3/1, 0/0, 2/2, 1/0, 1/0, 1/0, 1/1, 2/0, 2/0, 1/1, 1/0, 2/1, 1/1, 1/1, 2/1, 2/1, 37/21
Bb minor (5b), 0/0, 0/0, 0/0, 0/0, 1/1, 0/0, 0/0, 1/0, 2/0, 0/0, 0/0, 1/1, 1/1, 1/1, 1/0, 0/0, 1/0, 0/1, 3/2, 1/0, 0/0, 0/0, 0/0, 1/1, 0/0, 1/0, 0/0, 15/8
G# minor (5#), 1/0, 1/0, 1/0, 1/0, 2/1, 1/0, 1/0, 1/0, 3/1, 1/0, 1/0, 4/1, 0/0, 2/2, 1/0, 1/0, 2/0, 1/1, 4/4, 2/0, 1/0, 1/0, 1/0, 2/1, 1/0, 2/0, 2/0, 41/11
Gb major (6b), 1/0, 1/0, 1/0, 1/0, 2/1, 1/0, 1/0, 2/1, 5/3, 0/0, 0/0, 3/2, 0/0, 3/2, 2/2, 0/0, 2/2, 1/0, 4/4, 3/2, 1/0, 1/0, 1/0, 2/1, 1/0, 3/2, 1/0, 43/22
F# major (6#), 1/0, 1/0, 1/0, 1/0, 2/1, 1/0, 1/0, 2/0, 4/2, 0/0, 0/0, 2/2, 0/0, 2/1, 1/0, 0/0, 1/0, 1/1, 2/0, 2/0, 1/0, 1/0, 1/0, 2/1, 1/0, 2/0, 1/0, 34/8
Eb minor (6b), 1/0, 1/0, 1/0, 1/0, 2/1, 1/0, 1/0, 2/1, 3/1, 0/0, 0/0, 2/0, 0/0, 2/1, 1/0, 0/0, 1/0, 1/0, 2/2, 2/0, 1/0, 1/0, 1/0, 2/1, 1/0, 2/0, 1/0, 33/7
D# minor (6#), 1/0, 1/0, 1/0, 1/0, 2/1, 1/0, 1/0, 2/0, 4/1, 0/0, 0/0, 3/1, 0/0, 3/3, 2/2, 0/0, 2/0, 1/1, 4/4, 3/2, 1/0, 1/0, 1/0, 2/1, 1/0, 3/0, 1/0, 42/16
Cb major (7b), 2/2, 2/2, 2/4, 3/2, 2/3, 2/2, 2/2, 2/3, 5/5, 1/0, 1/0, 5/4, 0/0, 4/4, 2/2, 1/0, 2/2, 2/2, 4/4, 4/4, 2/2, 2/4, 3/2, 2/3, 2/2, 4/4, 3/2, 66/66
C# major (7#), 0/0, 0/0, 0/0, 0/0, 1/1, 0/0, 0/0, 1/0, 3/1, 0/0, 0/0, 1/1, 1/0, 1/1, 1/0, 0/0, 2/0, 0/0, 4/2, 1/0, 0/0, 0/0, 0/0, 1/1, 0/0, 1/0, 0/0, 18/7
Ab minor (7b), 1/0, 1/0, 1/0, 1/0, 2/1, 1/0, 1/0, 1/1, 2/1, 1/0, 1/0, 3/1, 0/0, 3/2, 2/2, 1/0, 1/0, 1/0, 2/1, 3/2, 1/0, 1/0, 1/0, 2/1, 1/0, 3/2, 2/0, 40/14
A# minor (7#), 0/0, 0/0, 0/0, 0/0, 1/1, 0/0, 0/0, 2/2, 4/3, 0/0, 0/0, 2/1, 1/0, 2/2, 2/0, 0/0, 2/0, 0/0, 5/4, 2/2, 0/0, 0/0, 0/0, 1/1, 0/0, 2/0, 0/0, 26/16
