 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, rowcost
Eb major (3b), 4/2, 2/3, 0/0, 0/0, 1/0, 2/3, 1/0, 1/0, 3/1, 0/0, 3/2, 2/1, 5/4, 2/1, 4/2, 3/3, 1/1, 1/1, 4/2, 2/3, 0/0, 0/0, 1/0, 2/3, 3/1, 0/0, 47/33
A major (3#), 2/0, 5/4, 5/5, 2/0, 2/2, 2/1, 5/4, 1/0, 5/4, 1/1, 2/2, 1/0, 1/1, 0/0, 2/0, 3/0, 3/1, 2/0, 2/0, 5/4, 5/5, 2/0, 2/2, 2/1, 5/4, 0/0, 67/41
C minor (3b), 1/0, 2/2, 0/0, 0/0, 1/0, 2/2, 1/0, 1/0, 2/2, 0/0, 4/1, 2/4, 4/2, 2/1, 3/2, 3/2, 1/0, 1/0, 1/0, 2/2, 0/0, 0/0, 1/0, 2/2, 2/2, 0/0, 38/24
F# minor (3#), 6/4, 5/2, 5/2, 2/2, 2/0, 3/2, 4/2, 1/0, 6/3, 1/1, 3/1, 1/0, 1/2, 0/0, 5/3, 5/3, 4/4, 3/2, 6/4, 5/3, 5/2, 2/2, 2/0, 3/2, 6/3, 0/0, 86/49
Ab major (4b), 5/3, 1/1, 0/0, 0/0, 0/0, 3/5, 0/0, 1/0, 2/1, 0/0, 2/2, 2/1, 7/6, 2/3, 6/4, 5/5, 2/2, 1/1, 5/3, 1/1, 0/0, 0/0, 0/0, 3/5, 2/2, 0/0, 50/45
E major (4#), 3/4, 4/3, 4/3, 2/1, 2/2, 3/2, 4/3, 0/0, 3/3, 1/1, 2/1, 0/0, 2/2, 0/0, 3/4, 5/3, 4/1, 2/0, 3/0, 4/3, 4/3, 2/1, 2/2, 3/2, 3/3, 0/0, 65/47
F minor (4b), 2/0, 1/2, 0/2, 0/0, 0/0, 2/0, 0/0, 1/1, 1/1, 0/0, 3/2, 2/1, 6/3, 2/1, 4/1, 4/1, 2/0, 1/1, 2/3, 1/2, 0/0, 0/0, 0/0, 2/2, 1/2, 0/0, 37/25
C# minor (4#), 7/5, 5/2, 4/1, 3/1, 2/0, 4/2, 3/0, 0/0, 5/3, 2/0, 3/1, 0/0, 3/2, 0/0, 6/3, 7/4, 6/5, 3/2, 7/5, 5/2, 4/1, 3/1, 2/0, 4/2, 5/1, 0/0, 93/43
Db major (5b), 6/4, 2/1, 1/0, 1/0, 0/0, 4/5, 0/0, 1/0, 2/1, 1/0, 2/2, 1/1, 6/8, 2/3, 7/8, 6/7, 4/3, 1/1, 6/4, 2/1, 1/0, 1/0, 0/0, 4/5, 2/1, 0/0, 63/55
B major (5#), 3/5, 4/3, 3/2, 2/3, 1/0, 2/2, 3/2, 0/0, 2/3, 1/1, 2/1, 0/0, 3/2, 1/0, 6/3, 5/2, 5/3, 2/1, 3/5, 4/3, 3/2, 2/3, 1/0, 2/2, 2/3, 0/0, 62/51
Bb minor (5b), 5/3, 2/2, 1/2, 1/0, 0/0, 3/2, 0/0, 1/0, 2/2, 1/0, 2/1, 1/1, 5/4, 2/1, 4/2, 5/3, 3/1, 1/1, 5/3, 2/2, 1/2, 1/0, 0/0, 3/2, 2/2, 0/0, 53/36
G# minor (5#), 8/6, 5/2, 3/1, 3/1, 1/2, 3/2, 2/0, 0/0, 4/3, 2/0, 2/1, 0/0, 6/4, 1/0, 8/7, 8/6, 7/7, 3/2, 8/7, 5/2, 3/1, 3/1, 1/2, 3/2, 4/3, 0/0, 93/62
Gb major (6b), 7/4, 4/5, 4/2, 2/4, 0/0, 5/7, 1/0, 0/0, 3/1, 2/2, 1/2, 1/0, 6/9, 2/3, 8/8, 7/9, 6/5, 2/1, 7/4, 4/5, 4/2, 2/4, 0/0, 5/7, 3/1, 0/0, 86/85
F# major (6#), 6/5, 3/2, 3/1, 1/2, 0/0, 3/2, 1/2, 0/0, 3/3, 1/1, 1/1, 1/0, 3/2, 1/0, 6/3, 4/3, 4/4, 2/2, 6/4, 3/2, 3/1, 1/2, 0/0, 3/2, 3/3, 0/0, 62/47
Eb minor (6b), 6/2, 3/3, 2/0, 1/0, 0/0, 3/3, 1/0, 0/0, 3/2, 1/0, 1/3, 1/1, 4/4, 2/1, 6/2, 5/3, 4/1, 2/1, 6/2, 3/3, 2/0, 1/0, 0/0, 3/3, 3/2, 0/0, 63/36
D# minor (6#), 7/6, 4/2, 3/1, 2/1, 0/0, 5/4, 1/0, 0/0, 3/2, 2/0, 1/1, 1/0, 7/8, 3/2, 8/9, 8/8, 6/7, 2/2, 7/6, 4/3, 3/1, 2/1, 0/0, 5/4, 3/3, 0/0, 87/71
Cb major (7b), 5/10, 6/5, 5/4, 3/4, 1/0, 4/7, 4/4, 0/0, 3/5, 2/2, 2/1, 0/0, 6/9, 2/3, 9/10, 8/9, 8/9, 3/3, 5/10, 6/5, 5/4, 3/4, 1/0, 4/7, 3/5, 0/0, 98/120
C# major (7#), 5/5, 3/3, 2/2, 2/4, 0/0, 4/2, 0/0, 1/0, 2/1, 2/0, 2/1, 1/0, 5/2, 1/0, 5/5, 5/4, 4/5, 1/2, 5/4, 3/3, 2/2, 2/4, 0/0, 4/2, 2/1, 0/0, 63/52
Ab minor (7b), 7/3, 4/1, 2/0, 2/0, 1/0, 3/5, 2/0, 0/0, 4/1, 1/0, 2/2, 0/0, 5/6, 2/3, 8/4, 7/5, 5/1, 3/1, 7/3, 4/1, 2/0, 2/0, 1/0, 3/5, 4/1, 0/0, 81/42
A# minor (7#), 6/3, 3/2, 2/1, 2/1, 0/0, 6/6, 0/0, 1/0, 2/1, 2/0, 3/4, 2/2, 8/8, 3/2, 7/11, 9/12, 6/9, 1/2, 6/6, 3/8, 2/8, 2/5, 0/0, 6/6, 2/1, 0/0, 84/98
