 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, rowcost
Bb major (2b),  ,  ,  , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
D major (2#),  ,  ,  , 1, 0, 1, 0, 2, 1, 2, 0, 2, 0, 2, 0, 3, 3, 2, 1, 1, 0, 2, 1, 4, 2, 2, 1, 1, 4, 3, 2, 1, 1, 1, 46
G minor (2b),  ,  ,  , 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 2, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 21
B minor (2#),  ,  ,  , 2, 1, 2, 0, 1, 1, 3, 1, 3, 1, 3, 0, 2, 3, 2, 1, 2, 1, 3, 1, 3, 3, 3, 1, 2, 3, 4, 3, 1, 1, 1, 58
G minor mel (2b),  ,  ,  , 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 2, 0, 1, 1, 2, 0, 1, 1, 1, 2, 1, 1, 1, 1, 1, 24
B minor mel (2#),  ,  ,  , 3, 1, 3, 0, 1, 1, 3, 1, 4, 1, 4, 0, 2, 3, 2, 1, 3, 1, 4, 1, 3, 3, 4, 1, 3, 3, 4, 4, 1, 1, 1, 67
Bb major blues (2b),  ,  ,  , 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 2, 2, 0, 2, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 27
D major blues (2#),  ,  ,  , 2, 0, 2, 0, 2, 1, 2, 0, 3, 0, 3, 0, 3, 3, 3, 1, 2, 0, 3, 1, 4, 2, 3, 1, 2, 4, 3, 3, 1, 1, 1, 56
G minor blues (2b),  ,  ,  , 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 2, 3, 0, 2, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 28
B minor blues (2#),  ,  ,  , 2, 0, 2, 0, 2, 1, 2, 0, 3, 0, 3, 0, 3, 4, 3, 1, 2, 0, 3, 1, 4, 2, 3, 1, 2, 4, 3, 3, 1, 1, 1, 57
Bb dorian (2b),  ,  ,  , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5
D dorian (2#),  ,  ,  , 2, 0, 2, 0, 2, 1, 2, 0, 3, 0, 3, 0, 3, 3, 2, 1, 2, 0, 3, 1, 4, 2, 3, 1, 2, 4, 3, 3, 1, 1, 1, 55
Bb phrygian (2b),  ,  ,  , 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 3, 2, 0, 1, 0, 1, 0, 2, 1, 1, 0, 1, 2, 1, 1, 0, 0, 0, 23
D phrygian (2#),  ,  ,  , 2, 0, 2, 0, 1, 0, 1, 0, 2, 0, 2, 0, 2, 3, 1, 1, 2, 0, 2, 1, 3, 1, 2, 1, 2, 3, 2, 2, 1, 1, 1, 41
Bb lydian (2b),  ,  ,  , 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 2, 2, 2, 1, 2, 0, 1, 1, 3, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 33
D lydian (2#),  ,  ,  , 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 2, 3, 2, 1, 2, 0, 1, 1, 3, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 34
Bb mixolydian (2b),  ,  ,  , 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 2, 2, 1, 1, 1, 0, 1, 1, 3, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 31
D mixolydian (2#),  ,  ,  , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 6
Bb aeolian (2b),  ,  ,  , 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 2, 2, 1, 1, 1, 0, 1, 1, 3, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 31
D aeolian (2#),  ,  ,  , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 6
Bb locrian (2b),  ,  ,  , 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 2, 1, 0, 0, 0, 0, 13
D locrian (2#),  ,  ,  , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
Eb major (3b),  ,  ,  , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5
A major (3#),  ,  ,  , 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 2, 2, 1, 1, 1, 0, 1, 1, 3, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 31
C minor (3b),  ,  ,  , 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 2, 3, 0, 1, 0, 1, 0, 2, 1, 1, 0, 0, 2, 1, 1, 0, 0, 0, 21
F# minor (3#),  ,  ,  , 1, 0, 1, 1, 2, 0, 1, 0, 1, 0, 1, 1, 3, 2, 2, 1, 1, 0, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 34
C minor mel (3b),  ,  ,  , 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 10
F# minor mel (3#),  ,  ,  , 1, 0, 1, 1, 3, 1, 2, 0, 2, 0, 2, 1, 3, 3, 2, 0, 1, 0, 2, 0, 2, 2, 2, 0, 1, 2, 2, 2, 0, 0, 0, 38
Eb major blues (3b),  ,  ,  , 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 2, 1, 0, 0, 0, 0, 13
A major blues (3#),  ,  ,  , 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 3, 2, 0, 1, 0, 1, 0, 2, 1, 1, 0, 1, 2, 1, 1, 0, 0, 0, 23
C minor blues (3b),  ,  ,  , 2, 0, 2, 0, 1, 0, 1, 0, 2, 0, 2, 0, 2, 3, 1, 1, 2, 0, 2, 1, 3, 1, 2, 1, 2, 3, 2, 2, 1, 1, 1, 41
F# minor blues (3#),  ,  ,  , 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 2, 2, 2, 1, 2, 0, 1, 1, 3, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 33
Eb dorian (3b),  ,  ,  , 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 2, 3, 2, 1, 2, 0, 1, 1, 3, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 34
A dorian (3#),  ,  ,  , 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 2, 2, 1, 1, 1, 0, 1, 1, 3, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 31
Eb phrygian (3b),  ,  ,  , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 6
A phrygian (3#),  ,  ,  , 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 2, 2, 1, 1, 1, 0, 1, 1, 3, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 31
Eb lydian (3b),  ,  ,  , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 6
A lydian (3#),  ,  ,  , 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 2, 1, 0, 0, 0, 0, 13
Eb mixolydian (3b),  ,  ,  , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
A mixolydian (3#),  ,  ,  , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5
Eb aeolian (3b),  ,  ,  , 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 2, 2, 1, 1, 1, 0, 1, 1, 3, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 31
A aeolian (3#),  ,  ,  , 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 2, 3, 0, 1, 0, 1, 0, 2, 1, 1, 0, 0, 2, 1, 1, 0, 0, 0, 21
Eb locrian (3b),  ,  ,  , 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 3, 2, 0, 1, 0, 1, 0, 2, 1, 1, 0, 1, 2, 1, 1, 0, 0, 0, 23
A locrian (3#),  ,  ,  , 2, 0, 2, 0, 1, 0, 1, 0, 2, 0, 2, 0, 2, 3, 1, 1, 2, 0, 2, 1, 3, 1, 2, 1, 2, 3, 2, 2, 1, 1, 1, 41
Ab major (4b),  ,  ,  , 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 2, 2, 2, 1, 2, 0, 1, 1, 3, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 33
E major (4#),  ,  ,  , 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 2, 3, 2, 1, 2, 0, 1, 1, 3, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 34
F minor (4b),  ,  ,  , 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 2, 2, 1, 1, 1, 0, 1, 1, 3, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 31
C# minor (4#),  ,  ,  , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 6
F minor mel (4b),  ,  ,  , 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 2, 2, 1, 1, 1, 0, 1, 1, 3, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 31
C# minor mel (4#),  ,  ,  , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 6
Ab major blues (4b),  ,  ,  , 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 2, 1, 0, 0, 0, 0, 13
E major blues (4#),  ,  ,  , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
F minor blues (4b),  ,  ,  , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5
C# minor blues (4#),  ,  ,  , 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 2, 2, 1, 1, 1, 0, 1, 1, 3, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 31
Ab dorian (4b),  ,  ,  , 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 2, 3, 0, 1, 0, 1, 0, 2, 1, 1, 0, 0, 2, 1, 1, 0, 0, 0, 21
E dorian (4#),  ,  ,  , 1, 0, 1, 1, 2, 0, 1, 0, 1, 0, 1, 1, 3, 2, 2, 1, 1, 0, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 34
Ab phrygian (4b),  ,  ,  , 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 10
E phrygian (4#),  ,  ,  , 1, 0, 1, 1, 3, 1, 2, 0, 2, 0, 2, 1, 3, 3, 2, 0, 1, 0, 2, 0, 2, 2, 2, 0, 1, 2, 2, 2, 0, 0, 0, 38
Ab lydian (4b),  ,  ,  , 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 2, 1, 0, 0, 0, 0, 13
E lydian (4#),  ,  ,  , 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 3, 2, 0, 1, 0, 1, 0, 2, 1, 1, 0, 1, 2, 1, 1, 0, 0, 0, 23
Ab mixolydian (4b),  ,  ,  , 2, 0, 2, 0, 1, 0, 1, 0, 2, 0, 2, 0, 2, 3, 1, 1, 2, 0, 2, 1, 3, 1, 2, 1, 2, 3, 2, 2, 1, 1, 1, 41
E mixolydian (4#),  ,  ,  , 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 2, 2, 2, 1, 2, 0, 1, 1, 3, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 33
Ab aeolian (4b),  ,  ,  , 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 2, 3, 2, 1, 2, 0, 1, 1, 3, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 34
E aeolian (4#),  ,  ,  , 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 2, 2, 1, 1, 1, 0, 1, 1, 3, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 31
Ab locrian (4b),  ,  ,  , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 6
E locrian (4#),  ,  ,  , 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 2, 2, 1, 1, 1, 0, 1, 1, 3, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 31
Db major (5b),  ,  ,  , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 6
B major (5#),  ,  ,  , 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 2, 1, 0, 0, 0, 0, 13
Bb minor (5b),  ,  ,  , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
G# minor (5#),  ,  ,  , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5
Bb minor mel (5b),  ,  ,  , 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 2, 2, 1, 1, 1, 0, 1, 1, 3, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 31
G# minor mel (5#),  ,  ,  , 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 2, 3, 0, 1, 0, 1, 0, 2, 1, 1, 0, 0, 2, 1, 1, 0, 0, 0, 21
Db major blues (5b),  ,  ,  , 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 2, 1, 0, 0, 0, 0, 13
B major blues (5#),  ,  ,  , 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 3, 2, 0, 1, 0, 1, 0, 2, 1, 1, 0, 1, 2, 1, 1, 0, 0, 0, 23
Bb minor blues (5b),  ,  ,  , 2, 0, 2, 0, 1, 0, 1, 0, 2, 0, 2, 0, 2, 3, 1, 1, 2, 0, 2, 1, 3, 1, 2, 1, 2, 3, 2, 2, 1, 1, 1, 41
G# minor blues (5#),  ,  ,  , 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 2, 2, 2, 1, 2, 0, 1, 1, 3, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 33
Db dorian (5b),  ,  ,  , 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 2, 3, 2, 1, 2, 0, 1, 1, 3, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 34
B dorian (5#),  ,  ,  , 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 2, 2, 1, 1, 1, 0, 1, 1, 3, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 31
Db phrygian (5b),  ,  ,  , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 6
B phrygian (5#),  ,  ,  , 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 2, 2, 1, 1, 1, 0, 1, 1, 3, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 31
Db lydian (5b),  ,  ,  , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 6
B lydian (5#),  ,  ,  , 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 2, 1, 0, 0, 0, 0, 13
Db mixolydian (5b),  ,  ,  , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
B mixolydian (5#),  ,  ,  , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5
Db aeolian (5b),  ,  ,  , 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 2, 2, 1, 1, 1, 0, 1, 1, 3, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 31
B aeolian (5#),  ,  ,  , 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 2, 3, 0, 1, 0, 1, 0, 2, 1, 1, 0, 0, 2, 1, 1, 0, 0, 0, 21
Db locrian (5b),  ,  ,  , 1, 0, 1, 1, 2, 0, 1, 0, 1, 0, 1, 1, 3, 2, 2, 1, 1, 0, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 34
B locrian (5#),  ,  ,  , 2, 0, 2, 0, 2, 1, 2, 0, 3, 0, 3, 0, 3, 4, 2, 1, 2, 0, 3, 1, 4, 2, 3, 1, 2, 4, 3, 3, 1, 1, 1, 56
Gb major (6b),  ,  ,  , 1, 0, 1, 1, 3, 1, 2, 0, 2, 0, 2, 1, 3, 3, 2, 0, 1, 0, 2, 0, 2, 2, 2, 0, 1, 2, 2, 2, 0, 0, 0, 38
