 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, rowcost
D minor mel (1b), 0, 2, 2, 2, 4, 1, 3, 3, 3, 4, 1, 5, 4, 1, 1, 2, 1, 39
E minor mel (1#), 0, 1, 1, 4, 7, 2, 4, 5, 6, 7, 2, 5, 6, 2, 2, 1, 1, 56
F major blues (1b), 0, 1, 1, 3, 4, 1, 1, 2, 3, 4, 1, 5, 3, 0, 0, 1, 0, 30
G major blues (1#), 0, 2, 2, 3, 4, 1, 2, 4, 4, 4, 1, 6, 5, 2, 2, 2, 1, 45
D minor blues (1b), 0, 1, 1, 3, 5, 1, 2, 2, 3, 5, 1, 6, 3, 0, 0, 1, 0, 34
E minor blues (1#), 0, 2, 2, 4, 6, 1, 3, 4, 7, 6, 1, 6, 5, 2, 2, 2, 1, 54
F dorian (1b), 0, 1, 1, 1, 2, 0, 1, 2, 2, 2, 0, 4, 3, 0, 0, 1, 0, 20
G dorian (1#), 0, 2, 2, 3, 4, 1, 2, 4, 4, 4, 1, 4, 5, 2, 2, 2, 1, 43
F phrygian (1b), 0, 0, 0, 1, 2, 0, 1, 1, 0, 2, 0, 5, 2, 0, 0, 0, 0, 14
G phrygian (1#), 0, 1, 1, 1, 2, 0, 1, 2, 2, 2, 0, 4, 3, 0, 0, 1, 0, 20
F lydian (1b), 0, 1, 1, 1, 2, 0, 1, 2, 2, 2, 0, 4, 3, 0, 0, 1, 0, 20
G lydian (1#), 0, 2, 2, 3, 4, 1, 2, 4, 4, 4, 1, 4, 5, 2, 2, 2, 1, 43
F mixolydian (1b), 0, 0, 0, 1, 2, 0, 1, 1, 0, 2, 0, 5, 2, 0, 0, 0, 0, 14
G mixolydian (1#), 0, 1, 1, 1, 2, 0, 1, 2, 2, 2, 0, 4, 3, 0, 0, 1, 0, 20
F aeolian (1b), 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 5, 2, 0, 0, 1, 0, 15
G aeolian (1#), 0, 1, 1, 2, 3, 0, 1, 3, 3, 3, 0, 3, 4, 1, 1, 1, 0, 27
F locrian (1b), 0, 0, 0, 2, 3, 1, 0, 0, 1, 3, 1, 4, 2, 0, 0, 0, 0, 17
G locrian (1#), 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 5, 2, 0, 0, 1, 0, 15
Bb major (2b), 0, 0, 0, 1, 2, 0, 1, 1, 0, 2, 0, 7, 2, 0, 0, 0, 0, 16
D major (2#), 0, 2, 2, 3, 5, 1, 3, 4, 4, 5, 1, 4, 5, 2, 2, 2, 1, 46
G minor (2b), 0, 0, 0, 2, 3, 0, 1, 2, 1, 3, 0, 4, 3, 1, 1, 0, 0, 21
B minor (2#), 0, 2, 2, 4, 7, 2, 3, 3, 6, 7, 2, 5, 3, 2, 2, 2, 1, 53
G minor mel (2b), 0, 1, 1, 1, 2, 0, 1, 2, 2, 2, 0, 4, 3, 1, 1, 1, 0, 22
B minor mel (2#), 1, 3, 3, 5, 8, 3, 2, 4, 7, 8, 3, 4, 4, 2, 2, 3, 1, 63
Bb major blues (2b), 0, 1, 1, 2, 4, 2, 2, 2, 3, 4, 2, 8, 3, 0, 0, 1, 0, 35
D major blues (2#), 1, 3, 3, 4, 6, 2, 3, 5, 5, 6, 2, 5, 6, 2, 2, 3, 1, 59
G minor blues (2b), 0, 1, 1, 2, 4, 2, 2, 2, 3, 4, 2, 6, 3, 0, 0, 1, 0, 33
B minor blues (2#), 1, 3, 3, 6, 9, 2, 3, 5, 8, 9, 2, 5, 6, 2, 2, 3, 1, 70
Bb dorian (2b), 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 7, 2, 0, 0, 1, 0, 17
D dorian (2#), 1, 3, 3, 4, 6, 2, 2, 5, 5, 6, 2, 3, 6, 2, 2, 3, 1, 56
Bb phrygian (2b), 1, 2, 2, 2, 4, 1, 1, 3, 4, 4, 1, 3, 4, 0, 0, 2, 0, 34
D phrygian (2#), 1, 2, 2, 3, 5, 1, 1, 4, 5, 5, 1, 2, 5, 1, 1, 2, 0, 41
Bb lydian (2b), 0, 1, 1, 3, 4, 0, 1, 3, 3, 4, 0, 5, 4, 1, 1, 1, 0, 32
D lydian (2#), 0, 1, 1, 3, 5, 0, 2, 3, 4, 5, 0, 5, 4, 1, 1, 1, 0, 36
Bb mixolydian (2b), 0, 1, 1, 2, 3, 0, 1, 3, 3, 3, 0, 3, 4, 1, 1, 1, 0, 27
D mixolydian (2#), 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 5, 2, 0, 0, 1, 0, 15
Bb aeolian (2b), 0, 1, 1, 2, 3, 0, 1, 3, 3, 3, 0, 3, 4, 1, 1, 1, 0, 27
D aeolian (2#), 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 5, 2, 0, 0, 1, 0, 15
Bb locrian (2b), 0, 1, 1, 1, 2, 0, 1, 2, 2, 2, 0, 4, 3, 0, 0, 1, 0, 20
D locrian (2#), 0, 0, 0, 1, 2, 0, 1, 1, 0, 2, 0, 5, 2, 0, 0, 0, 0, 14
Eb major (3b), 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 5, 2, 0, 0, 1, 0, 15
A major (3#), 0, 1, 1, 2, 3, 0, 1, 3, 3, 3, 0, 3, 4, 1, 1, 1, 0, 27
C minor (3b), 0, 2, 2, 1, 3, 1, 3, 2, 2, 3, 1, 6, 3, 1, 1, 2, 1, 34
F# minor (3#), 0, 0, 0, 3, 6, 1, 3, 4, 5, 6, 1, 4, 5, 1, 1, 0, 0, 40
C minor mel (3b), 0, 0, 0, 2, 3, 0, 1, 2, 1, 3, 0, 4, 3, 0, 0, 0, 0, 19
F# minor mel (3#), 1, 2, 2, 5, 9, 3, 3, 5, 6, 9, 3, 4, 4, 1, 1, 2, 1, 61
Eb major blues (3b), 0, 1, 1, 1, 2, 0, 1, 2, 2, 2, 0, 4, 3, 0, 0, 1, 0, 20
A major blues (3#), 1, 2, 2, 2, 4, 1, 1, 3, 4, 4, 1, 3, 4, 0, 0, 2, 0, 34
C minor blues (3b), 1, 2, 2, 3, 5, 1, 1, 4, 5, 5, 1, 2, 5, 1, 1, 2, 0, 41
F# minor blues (3#), 0, 1, 1, 3, 4, 0, 1, 3, 3, 4, 0, 5, 4, 1, 1, 1, 0, 32
Eb dorian (3b), 0, 1, 1, 3, 5, 0, 2, 3, 4, 5, 0, 5, 4, 1, 1, 1, 0, 36
A dorian (3#), 0, 1, 1, 2, 3, 0, 1, 3, 3, 3, 0, 3, 4, 1, 1, 1, 0, 27
Eb phrygian (3b), 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 5, 2, 0, 0, 1, 0, 15
A phrygian (3#), 0, 1, 1, 2, 3, 0, 1, 3, 3, 3, 0, 3, 4, 1, 1, 1, 0, 27
Eb lydian (3b), 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 5, 2, 0, 0, 1, 0, 15
A lydian (3#), 0, 1, 1, 1, 2, 0, 1, 2, 2, 2, 0, 4, 3, 0, 0, 1, 0, 20
Eb mixolydian (3b), 0, 0, 0, 1, 2, 0, 1, 1, 0, 2, 0, 5, 2, 0, 0, 0, 0, 14
A mixolydian (3#), 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 5, 2, 0, 0, 1, 0, 15
Eb aeolian (3b), 0, 1, 1, 2, 3, 0, 1, 3, 3, 3, 0, 3, 4, 1, 1, 1, 0, 27
A aeolian (3#), 0, 2, 2, 1, 3, 1, 3, 2, 2, 3, 1, 6, 3, 1, 1, 2, 1, 34
Eb locrian (3b), 1, 2, 2, 2, 4, 1, 1, 3, 4, 4, 1, 3, 4, 0, 0, 2, 0, 34
A locrian (3#), 1, 2, 2, 3, 5, 1, 1, 4, 5, 5, 1, 2, 5, 1, 1, 2, 0, 41
Ab major (4b), 0, 1, 1, 3, 4, 0, 1, 3, 3, 4, 0, 5, 4, 1, 1, 1, 0, 32
E major (4#), 0, 1, 1, 3, 5, 0, 2, 3, 4, 5, 0, 5, 4, 1, 1, 1, 0, 36
F minor (4b), 0, 1, 1, 2, 3, 0, 1, 3, 3, 3, 0, 3, 4, 1, 1, 1, 0, 27
C# minor (4#), 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 5, 2, 0, 0, 1, 0, 15
F minor mel (4b), 0, 1, 1, 2, 3, 0, 1, 3, 3, 3, 0, 3, 4, 1, 1, 1, 0, 27
C# minor mel (4#), 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 5, 2, 0, 0, 1, 0, 15
Ab major blues (4b), 0, 1, 1, 1, 2, 0, 1, 2, 2, 2, 0, 4, 3, 0, 0, 1, 0, 20
E major blues (4#), 0, 0, 0, 1, 2, 0, 1, 1, 0, 2, 0, 5, 2, 0, 0, 0, 0, 14
F minor blues (4b), 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 5, 2, 0, 0, 1, 0, 15
C# minor blues (4#), 0, 1, 1, 2, 3, 0, 1, 3, 3, 3, 0, 3, 4, 1, 1, 1, 0, 27
Ab dorian (4b), 0, 2, 2, 1, 3, 1, 3, 2, 2, 3, 1, 6, 3, 1, 1, 2, 1, 34
E dorian (4#), 0, 0, 0, 3, 6, 1, 3, 4, 5, 6, 1, 4, 5, 1, 1, 0, 0, 40
Ab phrygian (4b), 0, 0, 0, 2, 3, 0, 1, 2, 1, 3, 0, 4, 3, 0, 0, 0, 0, 19
E phrygian (4#), 1, 2, 2, 5, 9, 3, 3, 5, 6, 9, 3, 4, 4, 1, 1, 2, 1, 61
Ab lydian (4b), 0, 1, 1, 1, 2, 0, 1, 2, 2, 2, 0, 4, 3, 0, 0, 1, 0, 20
E lydian (4#), 1, 2, 2, 2, 4, 1, 1, 3, 4, 4, 1, 3, 4, 0, 0, 2, 0, 34
Ab mixolydian (4b), 1, 2, 2, 3, 5, 1, 1, 4, 5, 5, 1, 2, 5, 1, 1, 2, 0, 41
E mixolydian (4#), 0, 1, 1, 3, 4, 0, 1, 3, 3, 4, 0, 5, 4, 1, 1, 1, 0, 32
Ab aeolian (4b), 0, 1, 1, 3, 5, 0, 2, 3, 4, 5, 0, 5, 4, 1, 1, 1, 0, 36
E aeolian (4#), 0, 1, 1, 2, 3, 0, 1, 3, 3, 3, 0, 3, 4, 1, 1, 1, 0, 27
Ab locrian (4b), 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 5, 2, 0, 0, 1, 0, 15
E locrian (4#), 0, 1, 1, 2, 3, 0, 1, 3, 3, 3, 0, 3, 4, 1, 1, 1, 0, 27
Db major (5b), 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 5, 2, 0, 0, 1, 0, 15
B major (5#), 0, 1, 1, 1, 2, 0, 1, 2, 2, 2, 0, 4, 3, 0, 0, 1, 0, 20
Bb minor (5b), 0, 0, 0, 1, 2, 0, 1, 1, 0, 2, 0, 5, 2, 0, 0, 0, 0, 14
G# minor (5#), 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 5, 2, 0, 0, 1, 0, 15
Bb minor mel (5b), 0, 1, 1, 2, 3, 0, 1, 3, 3, 3, 0, 3, 4, 1, 1, 1, 0, 27
G# minor mel (5#), 0, 2, 2, 1, 3, 1, 3, 2, 2, 3, 1, 6, 3, 1, 1, 2, 1, 34
Db major blues (5b), 0, 1, 1, 1, 2, 0, 1, 2, 2, 2, 0, 4, 3, 0, 0, 1, 0, 20
B major blues (5#), 1, 2, 2, 2, 4, 1, 1, 3, 4, 4, 1, 3, 4, 0, 0, 2, 0, 34
Bb minor blues (5b), 1, 2, 2, 3, 5, 1, 1, 4, 5, 5, 1, 2, 5, 1, 1, 2, 0, 41
G# minor blues (5#), 0, 1, 1, 3, 4, 0, 1, 3, 3, 4, 0, 5, 4, 1, 1, 1, 0, 32
Db dorian (5b), 0, 1, 1, 3, 5, 0, 2, 3, 4, 5, 0, 5, 4, 1, 1, 1, 0, 36
B dorian (5#), 0, 1, 1, 2, 3, 0, 1, 3, 3, 3, 0, 3, 4, 1, 1, 1, 0, 27
Db phrygian (5b), 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 5, 2, 0, 0, 1, 0, 15
B phrygian (5#), 0, 1, 1, 2, 3, 0, 1, 3, 3, 3, 0, 3, 4, 1, 1, 1, 0, 27
Db lydian (5b), 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 5, 2, 0, 0, 1, 0, 15
B lydian (5#), 0, 1, 1, 1, 2, 0, 1, 2, 2, 2, 0, 4, 3, 0, 0, 1, 0, 20
Db mixolydian (5b), 0, 0, 0, 1, 2, 0, 1, 1, 0, 2, 0, 5, 2, 0, 0, 0, 0, 14
B mixolydian (5#), 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 5, 2, 0, 0, 1, 0, 15
Db aeolian (5b), 0, 1, 1, 2, 3, 0, 1, 3, 3, 3, 0, 3, 4, 1, 1, 1, 0, 27
B aeolian (5#), 0, 2, 2, 1, 3, 1, 3, 2, 2, 3, 1, 6, 3, 1, 1, 2, 1, 34
Db locrian (5b), 0, 0, 0, 3, 6, 1, 3, 4, 5, 6, 1, 4, 5, 1, 1, 0, 0, 40
B locrian (5#), 1, 3, 3, 6, 9, 2, 2, 5, 8, 9, 2, 3, 5, 2, 2, 3, 1, 66
Gb major (6b), 1, 2, 2, 5, 9, 3, 3, 5, 6, 9, 3, 4, 4, 1, 1, 2, 1, 61
F# major (6#), 0, 1, 1, 1, 2, 0, 1, 2, 2, 2, 0, 4, 3, 0, 0, 1, 0, 20
Eb minor (6b), 1, 2, 2, 2, 4, 1, 1, 3, 4, 4, 1, 3, 4, 0, 0, 2, 0, 34
D# minor (6#), 1, 2, 2, 3, 5, 1, 1, 4, 5, 5, 1, 2, 5, 1, 1, 2, 0, 41
Eb minor mel (6b), 0, 1, 1, 3, 4, 0, 1, 3, 3, 4, 0, 5, 4, 1, 1, 1, 0, 32
D# minor mel (6#), 0, 1, 1, 3, 5, 0, 2, 3, 4, 5, 0, 5, 4, 1, 1, 1, 0, 36
Gb major blues (6b), 0, 1, 1, 2, 3, 0, 1, 3, 3, 3, 0, 3, 4, 1, 1, 1, 0, 27
F# major blues (6#), 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 5, 2, 0, 0, 1, 0, 15
Eb minor blues (6b), 0, 1, 1, 2, 3, 0, 1, 3, 3, 3, 0, 3, 4, 1, 1, 1, 0, 27
D# minor blues (6#), 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 5, 2, 0, 0, 1, 0, 15
Gb dorian (6b), 0, 1, 1, 1, 2, 0, 1, 2, 2, 2, 0, 4, 3, 0, 0, 1, 0, 20
F# dorian (6#), 0, 0, 0, 1, 2, 0, 1, 1, 0, 2, 0, 5, 2, 0, 0, 0, 0, 14
Gb phrygian (6b), 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 5, 2, 0, 0, 1, 0, 15
F# phrygian (6#), 0, 1, 1, 2, 3, 0, 1, 3, 3, 3, 0, 3, 4, 1, 1, 1, 0, 27
Gb lydian (6b), 2, 2, 2, 5, 11, 6, 4, 5, 7, 11, 6, 9, 4, 0, 0, 2, 0, 76
F# lydian (6#), 1, 1, 1, 3, 7, 3, 2, 3, 4, 7, 3, 6, 2, 0, 0, 1, 0, 44
Gb mixolydian (6b), 2, 3, 3, 7, 13, 7, 5, 7, 9, 13, 7, 9, 6, 2, 2, 3, 1, 99
F# mixolydian (6#), 1, 2, 2, 5, 9, 4, 3, 5, 6, 9, 4, 6, 4, 2, 2, 2, 1, 67
Gb aeolian (6b), 2, 3, 3, 6, 12, 7, 5, 6, 8, 12, 7, 8, 5, 1, 1, 3, 1, 90
F# aeolian (6#), 1, 2, 2, 4, 8, 4, 3, 4, 5, 8, 4, 5, 3, 1, 1, 2, 1, 58
Gb locrian (6b), 2, 3, 3, 8, 14, 5, 5, 8, 10, 14, 5, 7, 7, 2, 2, 3, 1, 99
F# locrian (6#), 1, 2, 2, 6, 10, 3, 3, 6, 7, 10, 3, 5, 5, 2, 2, 2, 1, 70
Cb major (7b), 2, 4, 4, 8, 14, 8, 6, 8, 10, 14, 8, 9, 8, 3, 3, 4, 2, 115
C# major (7#), 2, 2, 2, 4, 6, 4, 3, 3, 5, 6, 4, 7, 4, 0, 0, 2, 0, 54
Ab minor (7b), 0, 1, 1, 5, 7, 4, 2, 3, 6, 7, 4, 8, 5, 2, 2, 1, 1, 59
A# minor (7#), 2, 2, 2, 4, 7, 4, 5, 5, 4, 7, 4, 10, 6, 0, 0, 2, 0, 64
Ab minor mel (7b), 0, 1, 1, 4, 6, 4, 2, 2, 5, 6, 4, 7, 4, 1, 1, 1, 1, 50
A# minor mel (7#), 0, 0, 0, 2, 5, 2, 3, 3, 2, 5, 2, 11, 4, 0, 0, 0, 0, 39
Cb major blues (7b), 2, 5, 5, 9, 15, 8, 6, 9, 12, 15, 8, 9, 9, 3, 3, 5, 2, 125
C# major blues (7#), 2, 2, 2, 5, 11, 6, 4, 5, 7, 11, 6, 9, 4, 0, 0, 2, 0, 76
Ab minor blues (7b), 1, 1, 1, 3, 7, 3, 2, 3, 4, 7, 3, 6, 2, 0, 0, 1, 0, 44
A# minor blues (7#), 2, 3, 3, 7, 13, 7, 5, 7, 9, 13, 7, 9, 6, 2, 2, 3, 1, 99
Cb dorian (7b), 1, 2, 2, 5, 9, 4, 3, 5, 6, 9, 4, 6, 4, 2, 2, 2, 1, 67
C# dorian (7#), 2, 3, 3, 6, 12, 7, 5, 6, 8, 12, 7, 8, 5, 1, 1, 3, 1, 90
Cb phrygian (7b), 1, 2, 2, 4, 8, 4, 3, 4, 5, 8, 4, 5, 3, 1, 1, 2, 1, 58
C# phrygian (7#), 2, 3, 3, 8, 14, 5, 5, 8, 10, 14, 5, 7, 7, 2, 2, 3, 1, 99
Cb lydian (7b), 1, 2, 2, 6, 10, 3, 3, 6, 7, 10, 3, 5, 5, 2, 2, 2, 1, 70
C# lydian (7#), 2, 4, 4, 8, 14, 8, 6, 8, 10, 14, 8, 9, 8, 3, 3, 4, 2, 115
Cb mixolydian (7b), 2, 2, 2, 4, 6, 4, 3, 3, 5, 6, 4, 7, 4, 0, 0, 2, 0, 54
C# mixolydian (7#), 0, 1, 1, 5, 7, 4, 2, 3, 6, 7, 4, 8, 5, 2, 2, 1, 1, 59
Cb aeolian (7b), 2, 2, 2, 4, 7, 4, 5, 5, 4, 7, 4, 10, 6, 0, 0, 2, 0, 64
C# aeolian (7#), 0, 1, 1, 4, 6, 4, 2, 2, 5, 6, 4, 7, 4, 1, 1, 1, 1, 50
Cb locrian (7b), 2, 5, 5, 9, 13, 4, 4, 7, 12, 13, 4, 5, 7, 3, 3, 5, 2, 103
C# locrian (7#), 2, 5, 5, 9, 15, 8, 6, 9, 12, 15, 8, 9, 9, 3, 3, 5, 2, 125
