 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, rowcost
G minor blues (2b), 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0,  , 1, 0, 1, 0, 1, 0, 3, 2, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 33
B minor blues (2#), 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 1, 2, 4, 2, 2, 1,  , 2, 3, 2, 2, 2, 3, 3, 3, 2, 2, 2, 2, 2, 2, 1, 2, 2, 1, 2, 4, 2, 2, 1, 79
Bb dorian (2b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  , 1, 0, 1, 0, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
D dorian (2#), 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 1, 2, 4, 2, 2, 1,  , 2, 3, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 1, 2, 4, 2, 2, 1, 77
Bb phrygian (2b), 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 2, 1, 1, 1,  , 1, 2, 1, 1, 1, 2, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 2, 1, 1, 1, 44
D phrygian (2#), 1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 0, 2, 3, 1, 2, 1,  , 1, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 0, 2, 3, 1, 2, 1, 61
Bb lydian (2b), 0, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0,  , 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0, 38
D lydian (2#), 0, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0,  , 1, 1, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0, 39
Bb mixolydian (2b), 0, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0,  , 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0, 37
D mixolydian (2#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  , 1, 0, 1, 0, 1, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
Bb aeolian (2b), 0, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0,  , 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0, 37
D aeolian (2#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  , 1, 0, 1, 0, 1, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
Bb locrian (2b), 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0,  , 1, 1, 1, 1, 1, 1, 3, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 20
D locrian (2#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  , 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
Eb major (3b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  , 1, 0, 1, 0, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
A major (3#), 0, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0,  , 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0, 37
C minor (3b), 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0,  , 2, 1, 2, 1, 2, 1, 3, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 24
F# minor (3#), 1, 2, 2, 2, 2, 2, 3, 1, 0, 2, 1, 2, 3, 2, 2, 0,  , 0, 1, 0, 1, 0, 1, 1, 1, 2, 2, 2, 2, 2, 3, 1, 0, 2, 1, 2, 3, 2, 2, 0, 58
C minor mel (3b), 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0,  , 0, 1, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 15
F# minor mel (3#), 2, 2, 2, 2, 2, 2, 2, 1, 2, 3, 2, 2, 4, 3, 2, 1,  , 1, 3, 1, 2, 1, 3, 0, 2, 2, 2, 2, 2, 2, 2, 1, 2, 3, 2, 2, 4, 3, 2, 1, 79
Eb major blues (3b), 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0,  , 1, 1, 1, 1, 1, 1, 3, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 20
A major blues (3#), 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 2, 1, 1, 1,  , 1, 2, 1, 1, 1, 2, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 2, 1, 1, 1, 44
C minor blues (3b), 1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 0, 2, 3, 1, 2, 1,  , 1, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 0, 2, 3, 1, 2, 1, 61
F# minor blues (3#), 0, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0,  , 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0, 38
Eb dorian (3b), 0, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0,  , 1, 1, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0, 39
A dorian (3#), 0, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0,  , 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0, 37
Eb phrygian (3b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  , 1, 0, 1, 0, 1, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
A phrygian (3#), 0, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0,  , 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0, 37
Eb lydian (3b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  , 1, 0, 1, 0, 1, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
A lydian (3#), 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0,  , 1, 1, 1, 1, 1, 1, 3, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 20
Eb mixolydian (3b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  , 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
A mixolydian (3#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  , 1, 0, 1, 0, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
Eb aeolian (3b), 0, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0,  , 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0, 37
A aeolian (3#), 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0,  , 2, 1, 2, 1, 2, 1, 3, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 24
Eb locrian (3b), 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 2, 1, 1, 1,  , 1, 2, 1, 1, 1, 2, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 2, 1, 1, 1, 44
A locrian (3#), 1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 0, 2, 3, 1, 2, 1,  , 1, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 0, 2, 3, 1, 2, 1, 61
Ab major (4b), 0, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0,  , 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0, 38
E major (4#), 0, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0,  , 1, 1, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0, 39
F minor (4b), 0, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0,  , 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0, 37
C# minor (4#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  , 1, 0, 1, 0, 1, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
F minor mel (4b), 0, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0,  , 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0, 37
C# minor mel (4#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  , 1, 0, 1, 0, 1, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
Ab major blues (4b), 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0,  , 1, 1, 1, 1, 1, 1, 3, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 20
E major blues (4#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  , 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
F minor blues (4b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  , 1, 0, 1, 0, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
C# minor blues (4#), 0, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0,  , 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0, 37
Ab dorian (4b), 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0,  , 2, 1, 2, 1, 2, 1, 3, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 24
E dorian (4#), 1, 2, 2, 2, 2, 2, 3, 1, 0, 2, 1, 2, 3, 2, 2, 0,  , 0, 1, 0, 1, 0, 1, 1, 1, 2, 2, 2, 2, 2, 3, 1, 0, 2, 1, 2, 3, 2, 2, 0, 58
Ab phrygian (4b), 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0,  , 0, 1, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 15
E phrygian (4#), 2, 2, 2, 2, 2, 2, 2, 1, 2, 3, 2, 2, 4, 3, 2, 1,  , 1, 3, 1, 2, 1, 3, 0, 2, 2, 2, 2, 2, 2, 2, 1, 2, 3, 2, 2, 4, 3, 2, 1, 79
Ab lydian (4b), 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0,  , 1, 1, 1, 1, 1, 1, 3, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 20
E lydian (4#), 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 2, 1, 1, 1,  , 1, 2, 1, 1, 1, 2, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 2, 1, 1, 1, 44
Ab mixolydian (4b), 1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 0, 2, 3, 1, 2, 1,  , 1, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 0, 2, 3, 1, 2, 1, 61
E mixolydian (4#), 0, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0,  , 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0, 38
Ab aeolian (4b), 0, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0,  , 1, 1, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0, 39
E aeolian (4#), 0, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0,  , 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0, 37
Ab locrian (4b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  , 1, 0, 1, 0, 1, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
E locrian (4#), 0, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0,  , 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0, 37
Db major (5b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  , 1, 0, 1, 0, 1, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
B major (5#), 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0,  , 1, 1, 1, 1, 1, 1, 3, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 20
Bb minor (5b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  , 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
G# minor (5#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  , 1, 0, 1, 0, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
Bb minor mel (5b), 0, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0,  , 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0, 37
G# minor mel (5#), 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0,  , 2, 1, 2, 1, 2, 1, 3, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 24
