 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, rowcost
Eb major (3b), 3/1, 0/0, 3/1, 1/1, 3/1, 0/0, 3/2, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 1/0, 1/0, 3/1, 0/0, 3/1, 1/1, 3/1, 0/0, 3/2, 0/0, 28/12
A major (3#), 2/2, 1/0, 2/2, 3/2, 2/2, 2/0, 3/3, 3/1, 2/0, 3/2, 1/0, 4/1, 3/2, 2/1, 2/0, 3/0, 0/0, 2/4, 1/0, 2/4, 3/2, 2/2, 2/0, 3/3, 1/0, 54/33
C minor (3b), 2/0, 0/0, 2/0, 1/0, 2/0, 0/0, 3/2, 0/0, 0/0, 0/0, 0/0, 0/1, 0/0, 0/0, 0/0, 1/1, 1/0, 2/0, 0/0, 2/0, 1/0, 2/0, 0/0, 3/2, 0/0, 22/6
F# minor (3#), 2/4, 1/2, 2/4, 3/2, 2/1, 2/2, 3/1, 3/1, 2/0, 3/2, 1/0, 4/2, 3/2, 2/2, 2/2, 3/2, 0/0, 2/1, 1/2, 2/1, 3/2, 2/1, 2/2, 3/1, 1/0, 54/39
Ab major (4b), 6/3, 1/0, 6/3, 0/0, 6/3, 1/0, 2/1, 0/0, 0/0, 0/0, 1/0, 1/0, 0/0, 1/2, 1/0, 2/2, 2/2, 6/3, 1/0, 6/3, 0/0, 6/3, 1/0, 2/1, 0/0, 52/26
E major (4#), 3/3, 2/0, 3/3, 3/2, 3/3, 3/0, 4/3, 3/1, 2/0, 3/2, 2/0, 5/2, 3/1, 3/1, 3/2, 3/1, 0/0, 3/3, 2/0, 3/3, 3/2, 3/3, 3/0, 4/3, 1/0, 70/38
F minor (4b), 4/1, 1/0, 4/1, 0/0, 4/1, 1/0, 2/1, 0/0, 0/0, 0/0, 1/0, 1/0, 0/0, 1/0, 1/0, 1/0, 1/0, 4/1, 1/0, 4/1, 0/0, 4/1, 1/0, 2/1, 0/0, 38/8
C# minor (4#), 4/6, 2/2, 4/6, 4/6, 4/6, 4/4, 5/5, 4/3, 3/4, 4/6, 3/2, 6/4, 4/6, 3/2, 4/4, 4/4, 0/0, 4/7, 2/2, 4/7, 4/6, 4/6, 4/4, 5/5, 2/2, 91/109
Db major (5b), 6/6, 2/2, 6/6, 1/2, 6/6, 3/2, 3/2, 1/0, 1/0, 1/0, 3/2, 3/2, 1/0, 2/4, 3/4, 3/2, 2/2, 6/6, 2/2, 6/6, 1/2, 6/6, 3/2, 3/2, 1/0, 75/68
B major (5#), 4/1, 2/2, 4/1, 2/2, 4/1, 3/2, 3/1, 2/1, 1/0, 2/2, 2/0, 4/2, 3/1, 2/2, 3/2, 4/1, 1/0, 4/3, 2/2, 4/1, 2/2, 4/1, 3/2, 3/1, 1/0, 69/33
Bb minor (5b), 3/3, 1/0, 3/1, 1/1, 3/1, 2/0, 3/2, 1/0, 1/0, 1/0, 2/0, 2/0, 1/0, 1/0, 2/0, 2/0, 1/0, 3/1, 1/0, 3/1, 1/1, 3/1, 2/0, 3/2, 1/0, 47/14
G# minor (5#), 6/7, 3/4, 6/7, 3/6, 6/7, 5/6, 6/7, 3/3, 2/4, 3/6, 4/4, 6/6, 4/6, 3/6, 5/8, 5/4, 1/0, 6/7, 3/4, 6/7, 3/6, 6/7, 5/6, 6/7, 2/2, 108/137
Gb major (6b), 7/8, 3/2, 7/8, 3/5, 7/8, 5/4, 5/6, 3/2, 2/4, 3/4, 4/4, 5/4, 3/4, 3/4, 5/6, 5/4, 2/2, 7/8, 3/2, 7/8, 3/4, 7/8, 5/4, 5/6, 2/2, 111/121
F# major (6#), 4/4, 2/2, 4/4, 2/2, 4/4, 3/2, 3/1, 2/1, 1/0, 2/2, 2/0, 3/2, 2/3, 2/2, 3/2, 3/2, 1/0, 4/4, 2/2, 4/4, 2/2, 4/4, 3/2, 3/1, 1/0, 66/52
Eb minor (6b), 3/3, 2/0, 3/3, 2/1, 3/3, 3/0, 4/2, 2/0, 1/0, 2/0, 2/0, 3/0, 2/0, 2/0, 3/0, 3/1, 1/0, 3/3, 2/0, 3/3, 2/2, 3/3, 3/0, 4/2, 1/0, 62/26
D# minor (6#), 6/10, 3/4, 6/10, 3/2, 6/10, 5/6, 6/7, 3/1, 2/0, 3/2, 4/4, 5/6, 3/6, 3/6, 5/8, 5/6, 2/2, 6/10, 3/4, 6/10, 3/6, 6/10, 5/6, 6/7, 2/0, 107/143
Cb major (7b), 7/8, 4/6, 7/8, 4/8, 7/8, 6/8, 6/8, 4/4, 2/4, 4/8, 4/4, 7/6, 5/6, 4/8, 6/10, 7/6, 2/2, 7/8, 4/6, 7/8, 4/8, 7/8, 6/8, 6/8, 2/2, 129/168
C# major (7#), 5/6, 1/1, 5/6, 2/2, 5/6, 3/4, 3/5, 2/3, 2/4, 2/6, 3/2, 3/4, 2/6, 1/2, 3/4, 3/4, 1/0, 5/6, 1/1, 5/6, 2/2, 5/6, 3/4, 3/5, 2/2, 72/97
Ab minor (7b), 5/4, 2/0, 5/4, 2/2, 5/4, 3/0, 4/1, 2/0, 1/0, 2/0, 2/0, 4/0, 3/0, 2/0, 3/0, 5/2, 2/2, 5/4, 2/0, 5/4, 2/2, 5/4, 3/0, 4/1, 1/0, 79/34
A# minor (7#), 6/10, 2/2, 6/10, 2/2, 6/10, 4/6, 5/7, 2/1, 2/0, 2/2, 4/4, 4/6, 2/6, 2/6, 4/8, 4/6, 2/2, 6/10, 2/4, 6/10, 2/6, 6/10, 4/6, 5/7, 2/0, 92/141
