 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, rowcost
A major (3#), 0/0, 1/0, 0/0, 1/0, 0/0, 1/0, 0/0, 2/0, 0/0, 0/0, 2/1, 1/0, 1/0, 0/0, 0/0, 0/0, 0/0, 1/0, 4/2, 1/0, 1/0, 1/0, 3/1, 1/0, 1/0, 1/0, 0/0, 1/0, 0/0, 0/0, 1/0, 0/0, 0/0, 25/4
C minor (3b), 0/0, 0/0, 1/0, 1/0, 1/0, 2/0, 1/0, 1/1, 0/0, 1/0, 0/0, 1/0, 1/0, 1/0, 1/0, 1/0, 1/0, 0/0, 1/0, 0/0, 0/0, 0/0, 2/2, 1/0, 0/0, 0/0, 1/0, 1/0, 1/0, 2/0, 1/0, 0/0, 0/0, 24/3
F# minor (3#), 0/0, 1/0, 0/0, 1/1, 0/0, 1/1, 0/0, 2/1, 0/0, 0/0, 2/3, 1/0, 1/0, 0/0, 0/0, 0/0, 0/0, 1/1, 4/4, 1/0, 1/0, 1/0, 5/3, 1/0, 1/0, 1/0, 0/0, 1/1, 0/0, 0/0, 1/0, 0/0, 0/0, 27/15
Ab major (4b), 1/0, 1/0, 1/3, 3/3, 2/2, 5/3, 2/2, 3/4, 1/0, 2/1, 0/0, 2/4, 2/2, 1/0, 2/0, 1/0, 2/0, 0/0, 4/2, 0/0, 1/0, 0/0, 3/3, 2/2, 1/0, 1/0, 1/3, 3/3, 2/2, 4/5, 0/0, 1/0, 1/0, 55/44
E major (4#), 1/0, 2/0, 0/0, 2/0, 0/0, 2/0, 0/0, 2/1, 1/0, 1/0, 2/1, 1/0, 1/0, 0/0, 1/0, 0/0, 1/0, 1/0, 3/2, 1/0, 2/0, 1/0, 5/3, 1/0, 2/0, 2/0, 0/0, 2/0, 0/0, 1/0, 1/1, 1/0, 1/0, 41/8
F minor (4b), 1/0, 1/0, 1/0, 2/0, 1/0, 3/0, 1/0, 1/0, 1/0, 2/0, 0/0, 1/0, 1/0, 1/0, 2/0, 1/0, 2/0, 0/0, 2/1, 0/0, 1/0, 0/0, 1/1, 1/0, 1/0, 1/0, 1/0, 2/0, 1/0, 3/0, 0/0, 1/0, 1/0, 38/2
C# minor (4#), 1/0, 2/0, 0/0, 2/2, 0/0, 2/2, 0/0, 3/3, 1/0, 1/0, 2/0, 2/4, 2/2, 0/0, 1/0, 0/0, 1/0, 1/0, 3/2, 1/0, 2/1, 1/0, 6/2, 1/0, 3/2, 2/0, 0/0, 2/2, 0/0, 1/0, 1/0, 1/0, 1/0, 46/22
Db major (5b), 2/2, 2/2, 1/3, 4/4, 2/2, 6/5, 2/2, 4/4, 2/4, 3/3, 0/0, 3/4, 3/2, 0/0, 2/2, 0/0, 2/2, 0/0, 5/4, 0/0, 2/2, 0/0, 4/3, 2/2, 3/2, 2/2, 1/3, 4/4, 2/2, 5/7, 0/0, 2/6, 2/4, 72/82
B major (5#), 1/0, 2/0, 0/0, 2/1, 1/0, 3/2, 1/0, 3/1, 1/0, 1/0, 1/3, 2/0, 2/0, 0/0, 1/0, 0/0, 1/0, 1/0, 4/2, 0/0, 1/0, 0/0, 4/3, 2/0, 2/0, 2/0, 0/0, 2/1, 1/0, 2/2, 1/0, 1/0, 1/0, 46/15
Bb minor (5b), 1/0, 1/0, 1/0, 2/0, 1/0, 3/1, 1/0, 2/0, 1/0, 2/0, 0/0, 2/0, 2/0, 0/0, 1/0, 0/0, 1/0, 0/0, 2/0, 0/0, 1/0, 0/0, 2/1, 1/0, 2/0, 1/0, 1/0, 2/0, 1/0, 3/1, 0/0, 1/0, 1/0, 39/3
G# minor (5#), 2/0, 3/0, 0/0, 3/3, 1/0, 4/3, 1/0, 4/2, 2/0, 2/1, 1/0, 3/2, 3/1, 0/0, 2/2, 0/0, 2/2, 1/0, 5/3, 0/0, 2/0, 0/0, 5/3, 2/1, 4/4, 3/2, 0/0, 3/3, 1/0, 3/2, 1/0, 2/6, 2/4, 67/44
Gb major (6b), 2/2, 2/2, 1/0, 4/4, 2/2, 6/5, 2/2, 5/6, 2/4, 3/3, 1/0, 4/8, 4/4, 0/0, 2/2, 0/0, 2/2, 1/0, 6/4, 0/0, 2/2, 0/0, 6/4, 2/2, 4/4, 2/2, 1/0, 4/4, 2/2, 4/6, 0/0, 2/6, 2/4, 80/86
F# major (6#), 1/0, 1/0, 1/0, 3/1, 1/0, 4/1, 1/0, 3/2, 1/0, 2/0, 1/3, 2/2, 2/1, 0/0, 1/0, 0/0, 1/0, 1/0, 4/2, 0/0, 1/1, 0/0, 4/2, 1/1, 2/0, 1/0, 1/0, 3/1, 1/0, 2/0, 0/0, 1/0, 1/0, 48/17
Eb minor (6b), 1/0, 1/0, 1/0, 3/2, 1/0, 4/2, 1/0, 2/1, 1/0, 2/1, 1/0, 2/0, 2/0, 0/0, 1/0, 0/0, 1/0, 1/0, 3/1, 0/0, 1/0, 0/0, 3/1, 1/0, 2/0, 1/0, 1/0, 3/2, 1/0, 2/2, 0/0, 1/0, 1/0, 45/12
D# minor (6#), 2/0, 2/0, 1/0, 4/2, 2/0, 6/5, 2/2, 4/4, 2/0, 3/1, 1/0, 4/4, 4/2, 0/0, 2/0, 0/0, 2/0, 1/0, 5/2, 0/0, 2/0, 0/0, 5/2, 2/0, 4/4, 2/2, 1/0, 4/3, 2/2, 4/6, 0/0, 2/0, 2/0, 77/41
Cb major (7b), 2/2, 3/2, 0/0, 3/3, 2/2, 5/5, 2/2, 5/6, 2/4, 2/3, 2/6, 4/8, 4/4, 0/0, 2/2, 0/0, 2/2, 2/2, 7/8, 0/0, 2/2, 0/0, 7/6, 3/2, 4/4, 3/2, 0/0, 3/3, 2/2, 4/6, 1/0, 2/6, 2/4, 82/98
C# major (7#), 1/0, 1/0, 1/0, 3/2, 1/0, 4/2, 1/0, 4/3, 1/0, 2/0, 0/0, 3/4, 3/2, 0/0, 1/0, 0/0, 1/0, 0/0, 3/2, 0/0, 1/1, 0/0, 4/3, 1/1, 3/2, 1/0, 1/0, 3/2, 1/0, 3/0, 0/0, 1/0, 1/0, 50/24
Ab minor (7b), 1/0, 2/0, 0/0, 2/2, 2/2, 4/4, 2/2, 4/5, 1/0, 1/1, 1/0, 3/4, 3/2, 0/0, 1/0, 0/0, 1/0, 1/0, 5/2, 0/0, 1/0, 0/0, 5/2, 3/2, 2/0, 2/0, 0/0, 2/2, 2/2, 3/4, 1/0, 1/0, 1/0, 57/36
A# minor (7#), 2/0, 2/0, 2/6, 4/4, 2/0, 6/7, 2/2, 4/4, 2/0, 4/2, 0/0, 4/4, 4/2, 0/0, 2/0, 0/0, 2/0, 0/0, 4/2, 0/0, 2/0, 0/0, 4/2, 2/0, 4/4, 2/2, 2/6, 4/7, 2/2, 5/6, 0/0, 2/0, 2/0, 77/62
