 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, rowcost
F# minor (3#), 1, 1, 2, 2, 1, 2, 2, 0, 0, 3, 1, 1, 3, 1, 2, 1, 1, 1, 2, 2, 1, 2, 2, 0, 0, 3, 1, 1, 3, 1, 2, 1, 1, 0, 0, 47
Ab major (4b), 1, 1, 0, 1, 2, 2, 3, 1, 3, 1, 2, 1, 2, 2, 1, 0, 1, 1, 0, 1, 2, 2, 3, 1, 3, 1, 2, 1, 2, 2, 2, 0, 1, 0, 0, 48
E major (4#), 2, 2, 2, 3, 1, 3, 3, 1, 1, 2, 1, 2, 1, 2, 3, 1, 2, 2, 2, 3, 1, 3, 3, 1, 1, 2, 1, 2, 1, 2, 2, 1, 2, 1, 1, 63
F minor (4b), 1, 1, 1, 1, 1, 1, 2, 1, 3, 2, 2, 1, 2, 2, 1, 0, 1, 1, 1, 1, 1, 1, 2, 1, 3, 2, 2, 1, 2, 2, 1, 0, 1, 0, 0, 45
C# minor (4#), 1, 1, 0, 4, 0, 3, 3, 1, 1, 2, 2, 4, 1, 1, 3, 0, 1, 1, 0, 4, 0, 3, 3, 1, 1, 2, 2, 4, 1, 1, 2, 0, 1, 1, 1, 56
Db major (5b), 2, 2, 0, 3, 2, 3, 5, 2, 2, 1, 3, 2, 3, 2, 3, 0, 2, 2, 0, 3, 2, 3, 5, 2, 2, 1, 3, 2, 3, 2, 3, 0, 2, 0, 0, 72
B major (5#), 2, 2, 2, 2, 2, 4, 4, 1, 1, 1, 2, 2, 1, 2, 3, 1, 2, 2, 2, 2, 2, 4, 4, 1, 1, 1, 2, 2, 1, 2, 3, 1, 2, 1, 1, 68
Bb minor (5b), 1, 1, 0, 2, 2, 1, 4, 1, 3, 1, 2, 2, 3, 2, 3, 0, 1, 1, 0, 2, 2, 1, 4, 1, 3, 1, 2, 2, 3, 2, 3, 0, 1, 0, 0, 57
G# minor (5#), 3, 3, 1, 2, 2, 3, 3, 2, 5, 2, 1, 2, 2, 4, 2, 1, 3, 3, 1, 2, 2, 3, 3, 2, 5, 2, 1, 2, 2, 4, 1, 1, 3, 1, 1, 80
Gb major (6b), 3, 3, 1, 4, 3, 5, 7, 2, 2, 2, 4, 2, 3, 3, 5, 1, 3, 3, 1, 4, 3, 5, 7, 2, 2, 2, 4, 2, 3, 3, 5, 1, 3, 0, 0, 103
F# major (6#), 2, 2, 1, 2, 2, 3, 4, 1, 1, 2, 2, 1, 2, 2, 3, 1, 2, 2, 1, 2, 2, 3, 4, 1, 1, 2, 2, 1, 2, 2, 3, 1, 2, 0, 0, 64
Eb minor (6b), 1, 1, 2, 1, 2, 3, 2, 0, 2, 2, 3, 2, 1, 2, 1, 1, 1, 1, 2, 1, 2, 3, 2, 0, 2, 2, 3, 2, 1, 2, 2, 1, 1, 0, 0, 54
D# minor (6#), 1, 1, 2, 2, 3, 5, 4, 0, 3, 2, 5, 3, 1, 2, 2, 1, 1, 1, 2, 2, 3, 5, 4, 0, 3, 2, 5, 3, 1, 2, 4, 1, 1, 0, 0, 77
Cb major (7b), 4, 4, 3, 4, 4, 7, 7, 2, 2, 2, 4, 3, 2, 4, 5, 2, 4, 4, 3, 4, 4, 7, 7, 2, 2, 2, 4, 3, 2, 4, 5, 2, 4, 1, 1, 124
C# major (7#), 1, 1, 0, 3, 1, 3, 4, 1, 1, 1, 3, 3, 2, 1, 3, 0, 1, 1, 0, 3, 1, 3, 4, 1, 1, 1, 3, 3, 2, 1, 3, 0, 1, 0, 0, 57
Ab minor (7b), 2, 2, 1, 1, 3, 4, 3, 1, 3, 2, 2, 2, 1, 3, 1, 1, 2, 2, 1, 1, 3, 4, 3, 1, 3, 2, 2, 2, 1, 3, 2, 1, 2, 1, 1, 69
A# minor (7#), 2, 2, 0, 4, 3, 2, 7, 2, 5, 1, 3, 3, 5, 3, 5, 0, 2, 2, 0, 4, 3, 2, 7, 2, 5, 1, 3, 3, 5, 3, 5, 0, 2, 0, 0, 96
