 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, rowcost
B major (5#), 3/2, 0/0, 1/2, 0/0, 2/2, 2/3, 1/1, 2/1, 4/4, 2/2, 5/4, 2/4, 5/3, 4/3, 5/3, 0/1, 3/2, 4/4, 1/0, 3/2, 2/4, 3/1, 2/0, 3/1, 0/0, 59/49
Bb minor (5b), 1/0, 0/0, 2/2, 0/0, 1/0, 1/0, 0/0, 5/5, 0/1, 1/0, 2/0, 1/0, 3/3, 2/1, 1/0, 2/1, 1/1, 3/1, 0/0, 1/1, 2/1, 3/5, 2/1, 3/5, 0/0, 37/28
G# minor (5#), 2/0, 0/0, 1/2, 0/0, 2/0, 2/0, 1/0, 3/1, 2/1, 3/1, 5/2, 3/3, 6/3, 4/2, 3/1, 0/1, 3/1, 4/4, 1/0, 3/1, 4/2, 5/3, 4/5, 5/3, 0/0, 66/36
Gb major (6b), 5/4, 0/0, 1/2, 0/0, 3/4, 3/6, 1/0, 4/3, 1/3, 2/2, 7/8, 3/2, 8/9, 7/7, 3/2, 1/1, 2/1, 5/2, 0/0, 3/2, 3/5, 3/5, 3/5, 3/5, 0/0, 71/78
F# major (6#), 3/2, 0/0, 1/2, 0/0, 2/2, 2/3, 1/0, 3/2, 1/0, 1/1, 4/4, 2/4, 6/3, 5/3, 2/3, 1/1, 2/1, 5/4, 0/0, 2/1, 2/3, 2/4, 2/3, 2/4, 0/0, 51/50
Eb minor (6b), 1/0, 0/0, 1/2, 0/0, 1/0, 1/0, 1/0, 4/5, 1/1, 1/0, 2/0, 2/0, 6/3, 3/1, 2/0, 1/1, 2/2, 5/2, 0/0, 1/0, 3/1, 3/5, 3/1, 3/5, 0/0, 47/29
D# minor (6#), 2/0, 0/0, 1/2, 0/0, 2/0, 2/0, 1/0, 5/3, 1/1, 2/1, 4/2, 3/3, 8/5, 4/2, 3/0, 1/1, 2/1, 5/4, 0/0, 2/1, 4/2, 4/5, 4/5, 4/5, 0/0, 64/43
Cb major (7b), 5/4, 0/0, 2/4, 0/0, 3/4, 3/6, 2/2, 4/4, 6/6, 3/2, 8/8, 4/8, 8/13, 7/11, 8/6, 0/1, 3/1, 6/6, 1/0, 4/2, 4/7, 4/5, 4/7, 4/5, 0/0, 93/112
C# major (7#), 3/2, 0/0, 2/2, 0/0, 2/0, 2/0, 0/0, 4/1, 0/0, 2/2, 5/5, 1/4, 5/6, 4/5, 1/1, 1/1, 2/1, 4/3, 0/0, 2/2, 3/5, 4/5, 3/5, 4/5, 0/0, 54/55
Ab minor (7b), 1/0, 0/0, 1/2, 0/0, 1/0, 1/0, 1/0, 4/6, 2/0, 2/0, 3/3, 2/0, 6/7, 3/1, 4/2, 0/1, 3/1, 4/4, 1/0, 2/0, 3/1, 4/5, 3/1, 4/5, 0/0, 55/39
A# minor (7#), 2/0, 0/0, 2/2, 0/0, 2/0, 2/0, 0/0, 6/3, 0/0, 2/2, 4/2, 2/3, 6/8, 3/2, 2/0, 3/2, 2/2, 4/3, 0/0, 2/1, 3/2, 5/8, 3/5, 5/8, 0/0, 60/53
