 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, rowcost
F aeolian (1b), 3, 1, 3, 0, 1, 1, 1, 0, 0, 1, 1, 2, 0, 1, 1, 2, 0, 3, 1, 3, 0, 1, 1, 1, 0, 3, 1, 0, 0, 32
G aeolian (1#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
F locrian (1b), 3, 2, 3, 1, 3, 2, 2, 0, 0, 2, 2, 3, 0, 2, 2, 3, 0, 3, 2, 3, 1, 3, 2, 2, 0, 3, 2, 0, 0, 51
G locrian (1#), 2, 1, 2, 0, 1, 1, 1, 0, 0, 1, 1, 2, 0, 1, 1, 1, 0, 2, 1, 2, 0, 1, 1, 1, 0, 2, 1, 0, 0, 26
Bb major (2b), 3, 1, 3, 0, 2, 1, 2, 0, 0, 2, 1, 2, 0, 2, 1, 2, 0, 3, 1, 3, 0, 2, 1, 2, 0, 3, 1, 0, 0, 38
D major (2#), 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 6
G minor (2b), 1, 1, 1, 0, 1, 0, 1, 0, 0, 2, 0, 1, 0, 2, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 17
B minor (2#), 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 2, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 19
G minor mel (2b), 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 11
B minor mel (2#), 1, 2, 1, 1, 1, 2, 0, 1, 0, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 0, 1, 1, 2, 1, 1, 32
Bb major blues (2b), 3, 2, 3, 1, 3, 2, 3, 0, 1, 3, 2, 3, 0, 3, 2, 3, 1, 3, 2, 3, 1, 3, 2, 3, 1, 3, 2, 0, 0, 58
D major blues (2#), 2, 1, 2, 0, 1, 2, 1, 1, 0, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 0, 1, 2, 1, 1, 2, 1, 1, 1, 35
G minor blues (2b), 2, 2, 2, 1, 3, 2, 3, 0, 1, 3, 2, 3, 0, 3, 2, 2, 1, 2, 2, 2, 1, 3, 2, 3, 1, 2, 2, 0, 0, 52
B minor blues (2#), 2, 1, 2, 0, 1, 2, 1, 1, 0, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 0, 1, 2, 1, 1, 2, 1, 1, 1, 35
Bb dorian (2b), 3, 1, 3, 0, 1, 1, 1, 0, 0, 1, 1, 2, 0, 1, 1, 2, 0, 3, 1, 3, 0, 1, 1, 1, 0, 3, 1, 0, 0, 32
D dorian (2#), 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 19
Bb phrygian (2b), 2, 1, 2, 0, 1, 2, 1, 0, 0, 0, 1, 1, 1, 0, 1, 2, 0, 2, 1, 2, 0, 1, 2, 1, 0, 2, 1, 1, 1, 29
D phrygian (2#), 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 14
Bb lydian (2b), 2, 1, 2, 0, 2, 1, 2, 0, 0, 2, 1, 2, 0, 2, 1, 1, 0, 2, 1, 2, 0, 2, 1, 2, 0, 2, 1, 0, 0, 32
D lydian (2#), 2, 1, 2, 0, 2, 1, 2, 0, 0, 2, 1, 2, 0, 2, 1, 1, 0, 2, 1, 2, 0, 2, 1, 2, 0, 2, 1, 0, 0, 32
Bb mixolydian (2b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
D mixolydian (2#), 2, 1, 2, 0, 1, 1, 1, 0, 0, 1, 1, 2, 0, 1, 1, 1, 0, 2, 1, 2, 0, 1, 1, 1, 0, 2, 1, 0, 0, 26
Bb aeolian (2b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
D aeolian (2#), 2, 1, 2, 0, 1, 1, 1, 0, 0, 1, 1, 2, 0, 1, 1, 1, 0, 2, 1, 2, 0, 1, 1, 1, 0, 2, 1, 0, 0, 26
Bb locrian (2b), 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 16
D locrian (2#), 2, 1, 2, 0, 2, 1, 2, 0, 0, 2, 1, 2, 0, 2, 1, 1, 0, 2, 1, 2, 0, 2, 1, 2, 0, 2, 1, 0, 0, 32
Eb major (3b), 3, 1, 3, 0, 1, 1, 1, 0, 0, 1, 1, 2, 0, 1, 1, 2, 0, 3, 1, 3, 0, 1, 1, 1, 0, 3, 1, 0, 0, 32
A major (3#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
C minor (3b), 2, 1, 2, 0, 1, 1, 1, 1, 0, 2, 1, 2, 0, 2, 1, 1, 1, 2, 1, 2, 0, 1, 1, 1, 1, 2, 1, 0, 0, 31
F# minor (3#), 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 8
C minor mel (3b), 1, 0, 1, 0, 2, 1, 2, 0, 0, 1, 1, 2, 0, 1, 1, 1, 0, 1, 0, 1, 0, 2, 1, 2, 0, 1, 0, 0, 0, 22
F# minor mel (3#), 1, 1, 1, 0, 1, 1, 2, 1, 1, 4, 0, 0, 1, 4, 0, 1, 2, 1, 1, 1, 0, 1, 1, 2, 2, 1, 1, 1, 1, 34
Eb major blues (3b), 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 16
A major blues (3#), 2, 1, 2, 0, 1, 2, 1, 0, 0, 0, 1, 1, 1, 0, 1, 2, 0, 2, 1, 2, 0, 1, 2, 1, 0, 2, 1, 1, 1, 29
C minor blues (3b), 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 14
F# minor blues (3#), 2, 1, 2, 0, 2, 1, 2, 0, 0, 2, 1, 2, 0, 2, 1, 1, 0, 2, 1, 2, 0, 2, 1, 2, 0, 2, 1, 0, 0, 32
Eb dorian (3b), 2, 1, 2, 0, 2, 1, 2, 0, 0, 2, 1, 2, 0, 2, 1, 1, 0, 2, 1, 2, 0, 2, 1, 2, 0, 2, 1, 0, 0, 32
A dorian (3#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Eb phrygian (3b), 2, 1, 2, 0, 1, 1, 1, 0, 0, 1, 1, 2, 0, 1, 1, 1, 0, 2, 1, 2, 0, 1, 1, 1, 0, 2, 1, 0, 0, 26
A phrygian (3#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Eb lydian (3b), 2, 1, 2, 0, 1, 1, 1, 0, 0, 1, 1, 2, 0, 1, 1, 1, 0, 2, 1, 2, 0, 1, 1, 1, 0, 2, 1, 0, 0, 26
A lydian (3#), 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 16
Eb mixolydian (3b), 2, 1, 2, 0, 2, 1, 2, 0, 0, 2, 1, 2, 0, 2, 1, 1, 0, 2, 1, 2, 0, 2, 1, 2, 0, 2, 1, 0, 0, 32
A mixolydian (3#), 3, 1, 3, 0, 1, 1, 1, 0, 0, 1, 1, 2, 0, 1, 1, 2, 0, 3, 1, 3, 0, 1, 1, 1, 0, 3, 1, 0, 0, 32
Eb aeolian (3b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
A aeolian (3#), 2, 1, 2, 0, 1, 1, 1, 1, 0, 2, 1, 2, 0, 2, 1, 1, 1, 2, 1, 2, 0, 1, 1, 1, 1, 2, 1, 0, 0, 31
Eb locrian (3b), 2, 1, 2, 0, 1, 2, 1, 0, 0, 0, 1, 1, 1, 0, 1, 2, 0, 2, 1, 2, 0, 1, 2, 1, 0, 2, 1, 1, 1, 29
A locrian (3#), 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 14
Ab major (4b), 2, 1, 2, 0, 2, 1, 2, 0, 0, 2, 1, 2, 0, 2, 1, 1, 0, 2, 1, 2, 0, 2, 1, 2, 0, 2, 1, 0, 0, 32
E major (4#), 2, 1, 2, 0, 2, 1, 2, 0, 0, 2, 1, 2, 0, 2, 1, 1, 0, 2, 1, 2, 0, 2, 1, 2, 0, 2, 1, 0, 0, 32
F minor (4b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
C# minor (4#), 2, 1, 2, 0, 1, 1, 1, 0, 0, 1, 1, 2, 0, 1, 1, 1, 0, 2, 1, 2, 0, 1, 1, 1, 0, 2, 1, 0, 0, 26
F minor mel (4b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
C# minor mel (4#), 2, 1, 2, 0, 1, 1, 1, 0, 0, 1, 1, 2, 0, 1, 1, 1, 0, 2, 1, 2, 0, 1, 1, 1, 0, 2, 1, 0, 0, 26
Ab major blues (4b), 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 16
E major blues (4#), 2, 1, 2, 0, 2, 1, 2, 0, 0, 2, 1, 2, 0, 2, 1, 1, 0, 2, 1, 2, 0, 2, 1, 2, 0, 2, 1, 0, 0, 32
F minor blues (4b), 3, 1, 3, 0, 1, 1, 1, 0, 0, 1, 1, 2, 0, 1, 1, 2, 0, 3, 1, 3, 0, 1, 1, 1, 0, 3, 1, 0, 0, 32
C# minor blues (4#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Ab dorian (4b), 2, 1, 2, 0, 1, 1, 1, 1, 0, 2, 1, 2, 0, 2, 1, 1, 1, 2, 1, 2, 0, 1, 1, 1, 1, 2, 1, 0, 0, 31
E dorian (4#), 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 8
Ab phrygian (4b), 1, 0, 1, 0, 2, 1, 2, 0, 0, 1, 1, 2, 0, 1, 1, 1, 0, 1, 0, 1, 0, 2, 1, 2, 0, 1, 0, 0, 0, 22
E phrygian (4#), 1, 1, 1, 0, 1, 1, 2, 1, 1, 4, 0, 0, 1, 4, 0, 1, 2, 1, 1, 1, 0, 1, 1, 2, 2, 1, 1, 1, 1, 34
Ab lydian (4b), 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 16
E lydian (4#), 2, 1, 2, 0, 1, 2, 1, 0, 0, 0, 1, 1, 1, 0, 1, 2, 0, 2, 1, 2, 0, 1, 2, 1, 0, 2, 1, 1, 1, 29
Ab mixolydian (4b), 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 14
E mixolydian (4#), 2, 1, 2, 0, 2, 1, 2, 0, 0, 2, 1, 2, 0, 2, 1, 1, 0, 2, 1, 2, 0, 2, 1, 2, 0, 2, 1, 0, 0, 32
Ab aeolian (4b), 2, 1, 2, 0, 2, 1, 2, 0, 0, 2, 1, 2, 0, 2, 1, 1, 0, 2, 1, 2, 0, 2, 1, 2, 0, 2, 1, 0, 0, 32
E aeolian (4#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Ab locrian (4b), 2, 1, 2, 0, 1, 1, 1, 0, 0, 1, 1, 2, 0, 1, 1, 1, 0, 2, 1, 2, 0, 1, 1, 1, 0, 2, 1, 0, 0, 26
E locrian (4#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Db major (5b), 2, 1, 2, 0, 1, 1, 1, 0, 0, 1, 1, 2, 0, 1, 1, 1, 0, 2, 1, 2, 0, 1, 1, 1, 0, 2, 1, 0, 0, 26
B major (5#), 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 16
Bb minor (5b), 2, 1, 2, 0, 2, 1, 2, 0, 0, 2, 1, 2, 0, 2, 1, 1, 0, 2, 1, 2, 0, 2, 1, 2, 0, 2, 1, 0, 0, 32
G# minor (5#), 3, 1, 3, 0, 1, 1, 1, 0, 0, 1, 1, 2, 0, 1, 1, 2, 0, 3, 1, 3, 0, 1, 1, 1, 0, 3, 1, 0, 0, 32
Bb minor mel (5b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
G# minor mel (5#), 2, 1, 2, 0, 1, 1, 1, 1, 0, 2, 1, 2, 0, 2, 1, 1, 1, 2, 1, 2, 0, 1, 1, 1, 1, 2, 1, 0, 0, 31
Db major blues (5b), 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 16
B major blues (5#), 2, 1, 2, 0, 1, 2, 1, 0, 0, 0, 1, 1, 1, 0, 1, 2, 0, 2, 1, 2, 0, 1, 2, 1, 0, 2, 1, 1, 1, 29
Bb minor blues (5b), 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 14
G# minor blues (5#), 2, 1, 2, 0, 2, 1, 2, 0, 0, 2, 1, 2, 0, 2, 1, 1, 0, 2, 1, 2, 0, 2, 1, 2, 0, 2, 1, 0, 0, 32
Db dorian (5b), 2, 1, 2, 0, 2, 1, 2, 0, 0, 2, 1, 2, 0, 2, 1, 1, 0, 2, 1, 2, 0, 2, 1, 2, 0, 2, 1, 0, 0, 32
B dorian (5#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Db phrygian (5b), 2, 1, 2, 0, 1, 1, 1, 0, 0, 1, 1, 2, 0, 1, 1, 1, 0, 2, 1, 2, 0, 1, 1, 1, 0, 2, 1, 0, 0, 26
B phrygian (5#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Db lydian (5b), 2, 1, 2, 0, 1, 1, 1, 0, 0, 1, 1, 2, 0, 1, 1, 1, 0, 2, 1, 2, 0, 1, 1, 1, 0, 2, 1, 0, 0, 26
B lydian (5#), 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 16
Db mixolydian (5b), 2, 1, 2, 0, 2, 1, 2, 0, 0, 2, 1, 2, 0, 2, 1, 1, 0, 2, 1, 2, 0, 2, 1, 2, 0, 2, 1, 0, 0, 32
B mixolydian (5#), 3, 1, 3, 0, 1, 1, 1, 0, 0, 1, 1, 2, 0, 1, 1, 2, 0, 3, 1, 3, 0, 1, 1, 1, 0, 3, 1, 0, 0, 32
Db aeolian (5b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
B aeolian (5#), 2, 1, 2, 0, 1, 1, 1, 1, 0, 2, 1, 2, 0, 2, 1, 1, 1, 2, 1, 2, 0, 1, 1, 1, 1, 2, 1, 0, 0, 31
Db locrian (5b), 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 8
B locrian (5#), 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 19
Gb major (6b), 1, 1, 1, 0, 1, 1, 2, 1, 1, 4, 0, 0, 1, 4, 0, 1, 2, 1, 1, 1, 0, 1, 1, 2, 2, 1, 1, 1, 1, 34
F# major (6#), 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 16
Eb minor (6b), 2, 1, 2, 0, 1, 2, 1, 0, 0, 0, 1, 1, 1, 0, 1, 2, 0, 2, 1, 2, 0, 1, 2, 1, 0, 2, 1, 1, 1, 29
D# minor (6#), 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 14
Eb minor mel (6b), 2, 1, 2, 0, 2, 1, 2, 0, 0, 2, 1, 2, 0, 2, 1, 1, 0, 2, 1, 2, 0, 2, 1, 2, 0, 2, 1, 0, 0, 32
D# minor mel (6#), 2, 1, 2, 0, 2, 1, 2, 0, 0, 2, 1, 2, 0, 2, 1, 1, 0, 2, 1, 2, 0, 2, 1, 2, 0, 2, 1, 0, 0, 32
Gb major blues (6b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
F# major blues (6#), 2, 1, 2, 0, 1, 1, 1, 0, 0, 1, 1, 2, 0, 1, 1, 1, 0, 2, 1, 2, 0, 1, 1, 1, 0, 2, 1, 0, 0, 26
Eb minor blues (6b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
D# minor blues (6#), 2, 1, 2, 0, 1, 1, 1, 0, 0, 1, 1, 2, 0, 1, 1, 1, 0, 2, 1, 2, 0, 1, 1, 1, 0, 2, 1, 0, 0, 26
Gb dorian (6b), 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 16
F# dorian (6#), 2, 1, 2, 0, 2, 1, 2, 0, 0, 2, 1, 2, 0, 2, 1, 1, 0, 2, 1, 2, 0, 2, 1, 2, 0, 2, 1, 0, 0, 32
Gb phrygian (6b), 3, 1, 3, 0, 1, 1, 1, 0, 0, 1, 1, 2, 0, 1, 1, 2, 0, 3, 1, 3, 0, 1, 1, 1, 0, 3, 1, 0, 0, 32
F# phrygian (6#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Gb lydian (6b), 3, 5, 3, 2, 3, 4, 3, 0, 2, 4, 2, 2, 2, 4, 2, 4, 2, 3, 5, 3, 2, 3, 4, 3, 2, 3, 5, 2, 2, 84
F# lydian (6#), 2, 3, 2, 1, 2, 2, 2, 0, 1, 3, 1, 1, 1, 3, 1, 2, 1, 2, 3, 2, 1, 2, 2, 2, 1, 2, 3, 1, 1, 50
Gb mixolydian (6b), 2, 4, 2, 2, 2, 4, 2, 1, 2, 4, 2, 2, 2, 4, 2, 4, 3, 2, 4, 2, 2, 2, 4, 2, 3, 2, 4, 2, 2, 75
F# mixolydian (6#), 1, 2, 1, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 3, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 41
