 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, rowcost
G phrygian (1#), 1, 1, 4, 2, 0, 0, 1, 0, 4, 3, 2, 3, 0, 0, 1, 1, 23
F lydian (1b), 1, 1, 4, 2, 0, 0, 1, 0, 3, 3, 2, 3, 0, 0, 1, 1, 22
G lydian (1#), 1, 1, 4, 1, 1, 1, 2, 0, 2, 4, 1, 2, 0, 0, 1, 1, 22
F mixolydian (1b), 1, 1, 3, 2, 0, 0, 1, 1, 2, 2, 3, 3, 1, 1, 0, 0, 21
G mixolydian (1#), 1, 1, 4, 2, 0, 0, 1, 0, 4, 3, 2, 3, 0, 0, 1, 1, 23
F aeolian (1b), 1, 1, 3, 2, 0, 0, 1, 0, 3, 3, 2, 3, 1, 1, 0, 0, 21
G aeolian (1#), 1, 1, 4, 1, 1, 1, 2, 0, 3, 4, 1, 2, 0, 0, 1, 1, 23
F locrian (1b), 0, 0, 2, 1, 0, 0, 0, 1, 2, 1, 4, 2, 1, 1, 0, 0, 15
G locrian (1#), 1, 1, 3, 2, 0, 0, 1, 0, 4, 3, 2, 3, 1, 1, 0, 0, 22
Bb major (2b), 1, 1, 2, 2, 0, 0, 1, 1, 2, 2, 3, 3, 1, 1, 0, 0, 20
D major (2#), 1, 1, 4, 1, 1, 1, 3, 0, 2, 4, 1, 1, 0, 0, 1, 1, 22
G minor (2b), 1, 1, 3, 1, 1, 1, 2, 1, 2, 3, 2, 2, 1, 1, 0, 0, 22
B minor (2#), 1, 1, 1, 1, 1, 1, 3, 0, 2, 3, 2, 2, 0, 0, 0, 0, 18
G minor mel (2b), 1, 1, 3, 1, 1, 1, 2, 0, 3, 4, 1, 2, 1, 1, 0, 0, 22
B minor mel (2#), 0, 0, 0, 2, 1, 1, 4, 0, 2, 2, 1, 1, 0, 0, 0, 0, 14
Bb major blues (2b), 1, 1, 2, 2, 0, 0, 1, 1, 3, 3, 4, 3, 1, 1, 0, 0, 23
D major blues (2#), 1, 1, 4, 3, 1, 1, 4, 0, 4, 4, 2, 2, 0, 0, 1, 1, 29
G minor blues (2b), 1, 1, 3, 2, 0, 0, 1, 1, 4, 3, 4, 3, 1, 1, 0, 0, 25
B minor blues (2#), 1, 1, 2, 3, 1, 1, 4, 0, 4, 4, 2, 2, 0, 0, 1, 1, 27
Bb dorian (2b), 1, 1, 2, 2, 0, 0, 1, 0, 3, 3, 2, 3, 1, 1, 0, 0, 20
D dorian (2#), 0, 0, 3, 2, 1, 1, 4, 0, 2, 3, 0, 0, 0, 0, 1, 1, 18
Bb phrygian (2b), 0, 0, 3, 3, 0, 0, 3, 0, 4, 2, 1, 1, 0, 0, 1, 1, 19
D phrygian (2#), 0, 0, 3, 2, 1, 1, 4, 0, 3, 3, 0, 0, 0, 0, 1, 1, 19
Bb lydian (2b), 1, 1, 4, 2, 1, 1, 2, 1, 4, 4, 3, 3, 1, 1, 1, 1, 31
D lydian (2#), 1, 1, 4, 2, 1, 1, 3, 1, 4, 4, 3, 2, 1, 1, 1, 1, 31
Bb mixolydian (2b), 1, 1, 4, 1, 1, 1, 2, 0, 3, 4, 1, 2, 0, 0, 1, 1, 23
D mixolydian (2#), 1, 1, 3, 2, 0, 0, 1, 0, 4, 3, 2, 3, 1, 1, 0, 0, 22
Bb aeolian (2b), 1, 1, 4, 1, 1, 1, 2, 0, 3, 4, 1, 2, 0, 0, 1, 1, 23
D aeolian (2#), 1, 1, 3, 2, 0, 0, 1, 0, 4, 3, 2, 3, 1, 1, 0, 0, 22
Bb locrian (2b), 1, 1, 4, 2, 0, 0, 1, 0, 4, 3, 2, 3, 0, 0, 1, 1, 23
D locrian (2#), 1, 1, 3, 2, 0, 0, 1, 1, 3, 2, 3, 3, 1, 1, 0, 0, 22
Eb major (3b), 1, 1, 3, 2, 0, 0, 1, 0, 3, 3, 2, 3, 1, 1, 0, 0, 21
A major (3#), 1, 1, 4, 1, 1, 1, 2, 0, 3, 4, 1, 2, 0, 0, 1, 1, 23
C minor (3b), 1, 1, 3, 2, 0, 0, 2, 0, 3, 3, 2, 2, 1, 1, 0, 0, 21
F# minor (3#), 1, 1, 2, 1, 1, 1, 3, 0, 2, 3, 1, 1, 0, 0, 1, 1, 19
C minor mel (3b), 1, 1, 4, 2, 0, 0, 1, 1, 3, 2, 3, 3, 0, 0, 1, 1, 23
F# minor mel (3#), 0, 0, 1, 2, 0, 0, 3, 1, 0, 0, 1, 0, 0, 0, 1, 1, 10
Eb major blues (3b), 1, 1, 4, 2, 0, 0, 1, 0, 4, 3, 2, 3, 0, 0, 1, 1, 23
A major blues (3#), 0, 0, 3, 3, 0, 0, 3, 0, 4, 2, 1, 1, 0, 0, 1, 1, 19
C minor blues (3b), 0, 0, 3, 2, 1, 1, 4, 0, 3, 3, 0, 0, 0, 0, 1, 1, 19
F# minor blues (3#), 1, 1, 4, 2, 1, 1, 2, 1, 4, 4, 3, 3, 1, 1, 1, 1, 31
Eb dorian (3b), 1, 1, 4, 2, 1, 1, 3, 1, 4, 4, 3, 2, 1, 1, 1, 1, 31
A dorian (3#), 1, 1, 4, 1, 1, 1, 2, 0, 3, 4, 1, 2, 0, 0, 1, 1, 23
Eb phrygian (3b), 1, 1, 3, 2, 0, 0, 1, 0, 4, 3, 2, 3, 1, 1, 0, 0, 22
A phrygian (3#), 1, 1, 4, 1, 1, 1, 2, 0, 3, 4, 1, 2, 0, 0, 1, 1, 23
Eb lydian (3b), 1, 1, 3, 2, 0, 0, 1, 0, 4, 3, 2, 3, 1, 1, 0, 0, 22
A lydian (3#), 1, 1, 4, 2, 0, 0, 1, 0, 4, 3, 2, 3, 0, 0, 1, 1, 23
Eb mixolydian (3b), 1, 1, 3, 2, 0, 0, 1, 1, 3, 2, 3, 3, 1, 1, 0, 0, 22
A mixolydian (3#), 1, 1, 3, 2, 0, 0, 1, 0, 3, 3, 2, 3, 1, 1, 0, 0, 21
Eb aeolian (3b), 1, 1, 4, 1, 1, 1, 2, 0, 3, 4, 1, 2, 0, 0, 1, 1, 23
A aeolian (3#), 1, 1, 3, 2, 0, 0, 2, 0, 3, 3, 2, 2, 1, 1, 0, 0, 21
Eb locrian (3b), 0, 0, 3, 3, 0, 0, 3, 0, 4, 2, 1, 1, 0, 0, 1, 1, 19
A locrian (3#), 0, 0, 3, 2, 1, 1, 4, 0, 3, 3, 0, 0, 0, 0, 1, 1, 19
Ab major (4b), 1, 1, 4, 2, 1, 1, 2, 1, 4, 4, 3, 3, 1, 1, 1, 1, 31
E major (4#), 1, 1, 4, 2, 1, 1, 3, 1, 4, 4, 3, 2, 1, 1, 1, 1, 31
F minor (4b), 1, 1, 4, 1, 1, 1, 2, 0, 3, 4, 1, 2, 0, 0, 1, 1, 23
C# minor (4#), 1, 1, 3, 2, 0, 0, 1, 0, 4, 3, 2, 3, 1, 1, 0, 0, 22
F minor mel (4b), 1, 1, 4, 1, 1, 1, 2, 0, 3, 4, 1, 2, 0, 0, 1, 1, 23
C# minor mel (4#), 1, 1, 3, 2, 0, 0, 1, 0, 4, 3, 2, 3, 1, 1, 0, 0, 22
Ab major blues (4b), 1, 1, 4, 2, 0, 0, 1, 0, 4, 3, 2, 3, 0, 0, 1, 1, 23
E major blues (4#), 1, 1, 3, 2, 0, 0, 1, 1, 3, 2, 3, 3, 1, 1, 0, 0, 22
F minor blues (4b), 1, 1, 3, 2, 0, 0, 1, 0, 3, 3, 2, 3, 1, 1, 0, 0, 21
C# minor blues (4#), 1, 1, 4, 1, 1, 1, 2, 0, 3, 4, 1, 2, 0, 0, 1, 1, 23
Ab dorian (4b), 1, 1, 3, 2, 0, 0, 2, 0, 3, 3, 2, 2, 1, 1, 0, 0, 21
E dorian (4#), 1, 1, 2, 1, 1, 1, 3, 0, 2, 3, 1, 1, 0, 0, 1, 1, 19
Ab phrygian (4b), 1, 1, 4, 2, 0, 0, 1, 1, 3, 2, 3, 3, 0, 0, 1, 1, 23
E phrygian (4#), 0, 0, 1, 2, 0, 0, 3, 1, 0, 0, 1, 0, 0, 0, 1, 1, 10
Ab lydian (4b), 1, 1, 4, 2, 0, 0, 1, 0, 4, 3, 2, 3, 0, 0, 1, 1, 23
E lydian (4#), 0, 0, 3, 3, 0, 0, 3, 0, 4, 2, 1, 1, 0, 0, 1, 1, 19
Ab mixolydian (4b), 0, 0, 3, 2, 1, 1, 4, 0, 3, 3, 0, 0, 0, 0, 1, 1, 19
E mixolydian (4#), 1, 1, 4, 2, 1, 1, 2, 1, 4, 4, 3, 3, 1, 1, 1, 1, 31
Ab aeolian (4b), 1, 1, 4, 2, 1, 1, 3, 1, 4, 4, 3, 2, 1, 1, 1, 1, 31
E aeolian (4#), 1, 1, 4, 1, 1, 1, 2, 0, 3, 4, 1, 2, 0, 0, 1, 1, 23
Ab locrian (4b), 1, 1, 3, 2, 0, 0, 1, 0, 4, 3, 2, 3, 1, 1, 0, 0, 22
E locrian (4#), 1, 1, 4, 1, 1, 1, 2, 0, 3, 4, 1, 2, 0, 0, 1, 1, 23
Db major (5b), 1, 1, 3, 2, 0, 0, 1, 0, 4, 3, 2, 3, 1, 1, 0, 0, 22
B major (5#), 1, 1, 4, 2, 0, 0, 1, 0, 4, 3, 2, 3, 0, 0, 1, 1, 23
Bb minor (5b), 1, 1, 3, 2, 0, 0, 1, 1, 3, 2, 3, 3, 1, 1, 0, 0, 22
G# minor (5#), 1, 1, 3, 2, 0, 0, 1, 0, 3, 3, 2, 3, 1, 1, 0, 0, 21
Bb minor mel (5b), 1, 1, 4, 1, 1, 1, 2, 0, 3, 4, 1, 2, 0, 0, 1, 1, 23
G# minor mel (5#), 1, 1, 3, 2, 0, 0, 2, 0, 3, 3, 2, 2, 1, 1, 0, 0, 21
Db major blues (5b), 1, 1, 4, 2, 0, 0, 1, 0, 4, 3, 2, 3, 0, 0, 1, 1, 23
B major blues (5#), 0, 0, 3, 3, 0, 0, 3, 0, 4, 2, 1, 1, 0, 0, 1, 1, 19
Bb minor blues (5b), 0, 0, 3, 2, 1, 1, 4, 0, 3, 3, 0, 0, 0, 0, 1, 1, 19
G# minor blues (5#), 1, 1, 4, 2, 1, 1, 2, 1, 4, 4, 3, 3, 1, 1, 1, 1, 31
Db dorian (5b), 1, 1, 4, 2, 1, 1, 3, 1, 4, 4, 3, 2, 1, 1, 1, 1, 31
B dorian (5#), 1, 1, 4, 1, 1, 1, 2, 0, 3, 4, 1, 2, 0, 0, 1, 1, 23
Db phrygian (5b), 1, 1, 3, 2, 0, 0, 1, 0, 4, 3, 2, 3, 1, 1, 0, 0, 22
B phrygian (5#), 1, 1, 4, 1, 1, 1, 2, 0, 3, 4, 1, 2, 0, 0, 1, 1, 23
Db lydian (5b), 1, 1, 3, 2, 0, 0, 1, 0, 4, 3, 2, 3, 1, 1, 0, 0, 22
B lydian (5#), 1, 1, 4, 2, 0, 0, 1, 0, 4, 3, 2, 3, 0, 0, 1, 1, 23
Db mixolydian (5b), 1, 1, 3, 2, 0, 0, 1, 1, 3, 2, 3, 3, 1, 1, 0, 0, 22
B mixolydian (5#), 1, 1, 3, 2, 0, 0, 1, 0, 3, 3, 2, 3, 1, 1, 0, 0, 21
Db aeolian (5b), 1, 1, 4, 1, 1, 1, 2, 0, 3, 4, 1, 2, 0, 0, 1, 1, 23
B aeolian (5#), 1, 1, 3, 2, 0, 0, 2, 0, 3, 3, 2, 2, 1, 1, 0, 0, 21
Db locrian (5b), 1, 1, 2, 1, 1, 1, 3, 0, 2, 3, 1, 1, 0, 0, 1, 1, 19
B locrian (5#), 0, 0, 1, 2, 1, 1, 4, 0, 2, 2, 0, 0, 0, 0, 1, 1, 15
Gb major (6b), 0, 0, 1, 2, 0, 0, 3, 1, 0, 0, 1, 0, 0, 0, 1, 1, 10
F# major (6#), 1, 1, 4, 2, 0, 0, 1, 0, 4, 3, 2, 3, 0, 0, 1, 1, 23
Eb minor (6b), 0, 0, 3, 3, 0, 0, 3, 0, 4, 2, 1, 1, 0, 0, 1, 1, 19
D# minor (6#), 0, 0, 3, 2, 1, 1, 4, 0, 3, 3, 0, 0, 0, 0, 1, 1, 19
Eb minor mel (6b), 1, 1, 4, 2, 1, 1, 2, 1, 4, 4, 3, 3, 1, 1, 1, 1, 31
D# minor mel (6#), 1, 1, 4, 2, 1, 1, 3, 1, 4, 4, 3, 2, 1, 1, 1, 1, 31
Gb major blues (6b), 1, 1, 4, 1, 1, 1, 2, 0, 3, 4, 1, 2, 0, 0, 1, 1, 23
F# major blues (6#), 1, 1, 3, 2, 0, 0, 1, 0, 4, 3, 2, 3, 1, 1, 0, 0, 22
Eb minor blues (6b), 1, 1, 4, 1, 1, 1, 2, 0, 3, 4, 1, 2, 0, 0, 1, 1, 23
D# minor blues (6#), 1, 1, 3, 2, 0, 0, 1, 0, 4, 3, 2, 3, 1, 1, 0, 0, 22
Gb dorian (6b), 1, 1, 4, 2, 0, 0, 1, 0, 4, 3, 2, 3, 0, 0, 1, 1, 23
F# dorian (6#), 1, 1, 3, 2, 0, 0, 1, 1, 3, 2, 3, 3, 1, 1, 0, 0, 22
Gb phrygian (6b), 1, 1, 3, 2, 0, 0, 1, 0, 3, 3, 2, 3, 1, 1, 0, 0, 21
F# phrygian (6#), 1, 1, 4, 1, 1, 1, 2, 0, 3, 4, 1, 2, 0, 0, 1, 1, 23
Gb lydian (6b), 0, 0, 1, 3, 0, 0, 5, 1, 0, 0, 3, 2, 1, 1, 0, 0, 17
F# lydian (6#), 0, 0, 1, 2, 0, 0, 3, 1, 0, 0, 2, 1, 1, 1, 0, 0, 12
Gb mixolydian (6b), 0, 0, 0, 3, 1, 1, 6, 0, 1, 1, 2, 2, 0, 0, 0, 0, 17
F# mixolydian (6#), 0, 0, 0, 2, 1, 1, 4, 0, 1, 1, 1, 1, 0, 0, 0, 0, 12
Gb aeolian (6b), 0, 0, 0, 3, 0, 0, 5, 1, 0, 0, 3, 2, 0, 0, 0, 0, 14
F# aeolian (6#), 0, 0, 0, 2, 0, 0, 3, 1, 0, 0, 2, 1, 0, 0, 0, 0, 9
Gb locrian (6b), 0, 0, 1, 3, 1, 1, 6, 0, 1, 1, 0, 0, 0, 0, 1, 1, 16
F# locrian (6#), 0, 0, 1, 2, 1, 1, 4, 0, 1, 1, 0, 0, 0, 0, 1, 1, 13
Cb major (7b), 0, 0, 0, 3, 1, 1, 6, 0, 1, 1, 2, 2, 0, 0, 0, 0, 17
C# major (7#), 0, 0, 1, 3, 0, 0, 2, 1, 0, 0, 2, 1, 1, 1, 0, 0, 12
Ab minor (7b), 0, 0, 0, 1, 1, 1, 1, 0, 2, 2, 3, 3, 0, 0, 0, 0, 14
A# minor (7#), 1, 1, 2, 4, 0, 0, 3, 2, 0, 1, 3, 3, 1, 1, 0, 0, 22
Ab minor mel (7b), 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 4, 3, 0, 0, 0, 0, 11
A# minor mel (7#), 1, 1, 2, 2, 0, 0, 1, 2, 1, 2, 4, 4, 1, 1, 0, 0, 22
Cb major blues (7b), 0, 0, 1, 3, 1, 1, 6, 1, 2, 2, 3, 2, 0, 0, 1, 1, 24
C# major blues (7#), 0, 0, 1, 3, 0, 0, 5, 1, 0, 0, 3, 2, 1, 1, 0, 0, 17
Ab minor blues (7b), 0, 0, 1, 2, 0, 0, 3, 1, 0, 0, 2, 1, 1, 1, 0, 0, 12
A# minor blues (7#), 0, 0, 0, 3, 1, 1, 6, 0, 1, 1, 2, 2, 0, 0, 0, 0, 17
Cb dorian (7b), 0, 0, 0, 2, 1, 1, 4, 0, 1, 1, 1, 1, 0, 0, 0, 0, 12
C# dorian (7#), 0, 0, 0, 3, 0, 0, 5, 1, 0, 0, 3, 2, 0, 0, 0, 0, 14
Cb phrygian (7b), 0, 0, 0, 2, 0, 0, 3, 1, 0, 0, 2, 1, 0, 0, 0, 0, 9
C# phrygian (7#), 0, 0, 1, 3, 1, 1, 6, 0, 1, 1, 0, 0, 0, 0, 1, 1, 16
Cb lydian (7b), 0, 0, 1, 2, 1, 1, 4, 0, 1, 1, 0, 0, 0, 0, 1, 1, 13
C# lydian (7#), 0, 0, 0, 3, 1, 1, 6, 0, 1, 1, 2, 2, 0, 0, 0, 0, 17
Cb mixolydian (7b), 0, 0, 1, 3, 0, 0, 2, 1, 0, 0, 2, 1, 1, 1, 0, 0, 12
C# mixolydian (7#), 0, 0, 0, 1, 1, 1, 1, 0, 2, 2, 3, 3, 0, 0, 0, 0, 14
Cb aeolian (7b), 1, 1, 2, 4, 0, 0, 3, 2, 0, 1, 3, 3, 1, 1, 0, 0, 22
C# aeolian (7#), 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 4, 3, 0, 0, 0, 0, 11
Cb locrian (7b), 0, 0, 1, 3, 1, 1, 6, 0, 2, 2, 0, 0, 0, 0, 1, 1, 18
C# locrian (7#), 0, 0, 1, 3, 1, 1, 6, 1, 2, 2, 3, 2, 0, 0, 1, 1, 24
