 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, rowcost
A lydian (3#), 1, 2, 5, 1, 1, 3, 4, 1, 1, 7, 4, 5, 3, 1, 1, 1, 1, 42
Eb mixolydian (3b), 0, 0, 3, 1, 0, 1, 2, 0, 0, 5, 3, 3, 2, 0, 0, 0, 0, 20
A mixolydian (3#), 0, 1, 4, 0, 0, 2, 3, 0, 0, 6, 3, 4, 2, 0, 0, 0, 0, 25
Eb aeolian (3b), 2, 3, 5, 1, 1, 5, 5, 1, 2, 8, 3, 6, 3, 1, 1, 1, 2, 50
A aeolian (3#), 0, 2, 3, 0, 0, 4, 2, 0, 0, 5, 4, 5, 3, 0, 0, 0, 0, 28
Eb locrian (3b), 1, 5, 3, 1, 1, 4, 3, 1, 1, 5, 5, 4, 4, 1, 1, 1, 1, 42
A locrian (3#), 2, 6, 3, 1, 1, 5, 4, 1, 2, 6, 4, 5, 4, 1, 1, 1, 2, 49
Ab major (4b), 2, 3, 5, 2, 1, 4, 5, 1, 2, 8, 4, 6, 3, 1, 1, 1, 2, 51
E major (4#), 2, 5, 5, 2, 1, 5, 5, 1, 2, 8, 4, 6, 3, 1, 1, 1, 2, 54
F minor (4b), 2, 3, 5, 1, 1, 4, 5, 1, 2, 8, 3, 6, 3, 1, 1, 1, 2, 49
C# minor (4#), 0, 1, 4, 0, 0, 2, 3, 0, 0, 6, 3, 4, 2, 0, 0, 0, 0, 25
F minor mel (4b), 2, 3, 5, 1, 1, 4, 5, 1, 2, 8, 3, 6, 3, 1, 1, 1, 2, 49
C# minor mel (4#), 0, 1, 4, 0, 0, 2, 3, 0, 0, 6, 3, 4, 2, 0, 0, 0, 0, 25
Ab major blues (4b), 1, 2, 5, 1, 1, 3, 4, 1, 1, 7, 4, 5, 3, 1, 1, 1, 1, 42
E major blues (4#), 0, 0, 3, 1, 0, 1, 2, 0, 0, 5, 3, 3, 2, 0, 0, 0, 0, 20
F minor blues (4b), 0, 1, 4, 0, 0, 2, 3, 0, 0, 6, 3, 4, 2, 0, 0, 0, 0, 25
C# minor blues (4#), 2, 3, 5, 1, 1, 5, 5, 1, 2, 8, 3, 6, 3, 1, 1, 1, 2, 50
Ab dorian (4b), 0, 2, 3, 0, 0, 4, 2, 0, 0, 5, 4, 5, 3, 0, 0, 0, 0, 28
E dorian (4#), 2, 4, 3, 1, 1, 4, 4, 1, 2, 5, 3, 5, 3, 1, 1, 1, 2, 43
Ab phrygian (4b), 1, 1, 4, 2, 1, 2, 3, 1, 1, 6, 4, 4, 3, 1, 1, 1, 1, 37
E phrygian (4#), 1, 5, 2, 2, 1, 2, 1, 1, 1, 2, 5, 2, 4, 1, 1, 1, 1, 33
Ab lydian (4b), 1, 2, 5, 1, 1, 3, 4, 1, 1, 7, 4, 5, 3, 1, 1, 1, 1, 42
E lydian (4#), 1, 5, 3, 1, 1, 4, 3, 1, 1, 5, 5, 4, 4, 1, 1, 1, 1, 42
Ab mixolydian (4b), 2, 6, 3, 1, 1, 5, 4, 1, 2, 6, 4, 5, 4, 1, 1, 1, 2, 49
E mixolydian (4#), 2, 3, 5, 2, 1, 4, 5, 1, 2, 8, 4, 6, 3, 1, 1, 1, 2, 51
Ab aeolian (4b), 2, 5, 5, 2, 1, 5, 5, 1, 2, 8, 4, 6, 3, 1, 1, 1, 2, 54
E aeolian (4#), 2, 3, 5, 1, 1, 4, 5, 1, 2, 8, 3, 6, 3, 1, 1, 1, 2, 49
Ab locrian (4b), 0, 1, 4, 0, 0, 2, 3, 0, 0, 6, 3, 4, 2, 0, 0, 0, 0, 25
E locrian (4#), 2, 3, 5, 1, 1, 4, 5, 1, 2, 8, 3, 6, 3, 1, 1, 1, 2, 49
Db major (5b), 0, 1, 4, 0, 0, 2, 3, 0, 0, 6, 3, 4, 2, 0, 0, 0, 0, 25
B major (5#), 1, 2, 5, 1, 1, 3, 4, 1, 1, 7, 4, 5, 3, 1, 1, 1, 1, 42
Bb minor (5b), 0, 0, 3, 1, 0, 1, 2, 0, 0, 5, 3, 3, 2, 0, 0, 0, 0, 20
G# minor (5#), 0, 1, 4, 0, 0, 2, 3, 0, 0, 6, 3, 4, 2, 0, 0, 0, 0, 25
Bb minor mel (5b), 2, 3, 5, 1, 1, 5, 5, 1, 2, 8, 3, 6, 3, 1, 1, 1, 2, 50
G# minor mel (5#), 0, 2, 3, 0, 0, 4, 2, 0, 0, 5, 4, 5, 3, 0, 0, 0, 0, 28
Db major blues (5b), 1, 2, 5, 1, 1, 3, 4, 1, 1, 7, 4, 5, 3, 1, 1, 1, 1, 42
B major blues (5#), 1, 5, 3, 1, 1, 4, 3, 1, 1, 5, 5, 4, 4, 1, 1, 1, 1, 42
Bb minor blues (5b), 2, 6, 3, 1, 1, 5, 4, 1, 2, 6, 4, 5, 4, 1, 1, 1, 2, 49
G# minor blues (5#), 2, 3, 5, 2, 1, 4, 5, 1, 2, 8, 4, 6, 3, 1, 1, 1, 2, 51
Db dorian (5b), 2, 5, 5, 2, 1, 5, 5, 1, 2, 8, 4, 6, 3, 1, 1, 1, 2, 54
B dorian (5#), 2, 3, 5, 1, 1, 4, 5, 1, 2, 8, 3, 6, 3, 1, 1, 1, 2, 49
Db phrygian (5b), 0, 1, 4, 0, 0, 2, 3, 0, 0, 6, 3, 4, 2, 0, 0, 0, 0, 25
B phrygian (5#), 2, 3, 5, 1, 1, 4, 5, 1, 2, 8, 3, 6, 3, 1, 1, 1, 2, 49
Db lydian (5b), 0, 1, 4, 0, 0, 2, 3, 0, 0, 6, 3, 4, 2, 0, 0, 0, 0, 25
B lydian (5#), 1, 2, 5, 1, 1, 3, 4, 1, 1, 7, 4, 5, 3, 1, 1, 1, 1, 42
Db mixolydian (5b), 0, 0, 3, 1, 0, 1, 2, 0, 0, 5, 3, 3, 2, 0, 0, 0, 0, 20
B mixolydian (5#), 0, 1, 4, 0, 0, 2, 3, 0, 0, 6, 3, 4, 2, 0, 0, 0, 0, 25
Db aeolian (5b), 2, 3, 5, 1, 1, 5, 5, 1, 2, 8, 3, 6, 3, 1, 1, 1, 2, 50
B aeolian (5#), 0, 2, 3, 0, 0, 4, 2, 0, 0, 5, 4, 5, 3, 0, 0, 0, 0, 28
Db locrian (5b), 2, 4, 3, 1, 1, 4, 4, 1, 2, 5, 3, 5, 3, 1, 1, 1, 2, 43
B locrian (5#), 2, 7, 2, 1, 1, 6, 3, 1, 2, 4, 4, 5, 5, 1, 1, 1, 2, 48
Gb major (6b), 1, 5, 2, 2, 1, 2, 1, 1, 1, 2, 5, 2, 4, 1, 1, 1, 1, 33
F# major (6#), 1, 2, 5, 1, 1, 3, 4, 1, 1, 7, 4, 5, 3, 1, 1, 1, 1, 42
Eb minor (6b), 1, 5, 3, 1, 1, 4, 3, 1, 1, 5, 5, 4, 4, 1, 1, 1, 1, 42
D# minor (6#), 2, 6, 3, 1, 1, 5, 4, 1, 2, 6, 4, 5, 4, 1, 1, 1, 2, 49
Eb minor mel (6b), 2, 3, 5, 2, 1, 4, 5, 1, 2, 8, 4, 6, 3, 1, 1, 1, 2, 51
D# minor mel (6#), 2, 5, 5, 2, 1, 5, 5, 1, 2, 8, 4, 6, 3, 1, 1, 1, 2, 54
Gb major blues (6b), 2, 3, 5, 1, 1, 4, 5, 1, 2, 8, 3, 6, 3, 1, 1, 1, 2, 49
F# major blues (6#), 0, 1, 4, 0, 0, 2, 3, 0, 0, 6, 3, 4, 2, 0, 0, 0, 0, 25
Eb minor blues (6b), 2, 3, 5, 1, 1, 4, 5, 1, 2, 8, 3, 6, 3, 1, 1, 1, 2, 49
D# minor blues (6#), 0, 1, 4, 0, 0, 2, 3, 0, 0, 6, 3, 4, 2, 0, 0, 0, 0, 25
Gb dorian (6b), 1, 2, 5, 1, 1, 3, 4, 1, 1, 7, 4, 5, 3, 1, 1, 1, 1, 42
F# dorian (6#), 0, 0, 3, 1, 0, 1, 2, 0, 0, 5, 3, 3, 2, 0, 0, 0, 0, 20
Gb phrygian (6b), 0, 1, 4, 0, 0, 2, 3, 0, 0, 6, 3, 4, 2, 0, 0, 0, 0, 25
F# phrygian (6#), 2, 3, 5, 1, 1, 5, 5, 1, 2, 8, 3, 6, 3, 1, 1, 1, 2, 50
Gb lydian (6b), 0, 5, 1, 1, 0, 0, 0, 0, 0, 2, 8, 0, 3, 0, 0, 0, 0, 20
F# lydian (6#), 0, 3, 1, 1, 0, 0, 0, 0, 0, 2, 5, 0, 2, 0, 0, 0, 0, 14
Gb mixolydian (6b), 1, 7, 0, 0, 0, 2, 1, 0, 1, 2, 9, 2, 4, 0, 0, 0, 1, 30
F# mixolydian (6#), 1, 5, 0, 0, 0, 2, 1, 0, 1, 2, 6, 2, 3, 0, 0, 0, 1, 24
Gb aeolian (6b), 0, 6, 1, 1, 0, 1, 0, 0, 0, 1, 9, 1, 4, 0, 0, 0, 0, 24
F# aeolian (6#), 0, 4, 1, 1, 0, 1, 0, 0, 0, 1, 6, 1, 3, 0, 0, 0, 0, 18
Gb locrian (6b), 2, 8, 1, 1, 1, 3, 2, 1, 2, 3, 7, 3, 5, 1, 1, 1, 2, 44
F# locrian (6#), 2, 6, 1, 1, 1, 3, 2, 1, 2, 3, 5, 3, 4, 1, 1, 1, 2, 39
Cb major (7b), 1, 8, 0, 0, 0, 6, 1, 0, 1, 2, 10, 4, 6, 0, 0, 0, 1, 40
C# major (7#), 0, 4, 1, 1, 0, 0, 0, 0, 0, 2, 7, 0, 2, 0, 0, 0, 0, 17
Ab minor (7b), 1, 3, 0, 0, 0, 2, 1, 0, 1, 3, 8, 3, 1, 0, 0, 0, 1, 24
A# minor (7#), 0, 4, 3, 2, 0, 0, 1, 0, 0, 4, 7, 1, 3, 0, 0, 0, 0, 25
Ab minor mel (7b), 0, 2, 1, 1, 0, 1, 0, 0, 0, 2, 8, 2, 1, 0, 0, 0, 0, 18
A# minor mel (7#), 0, 2, 3, 2, 0, 0, 1, 0, 0, 5, 5, 2, 1, 0, 0, 0, 0, 21
Cb major blues (7b), 2, 10, 3, 2, 1, 8, 3, 1, 2, 4, 10, 6, 7, 1, 1, 1, 2, 64
C# major blues (7#), 0, 5, 1, 1, 0, 0, 0, 0, 0, 2, 8, 0, 3, 0, 0, 0, 0, 20
Ab minor blues (7b), 0, 3, 1, 1, 0, 0, 0, 0, 0, 2, 5, 0, 2, 0, 0, 0, 0, 14
A# minor blues (7#), 1, 7, 0, 0, 0, 2, 1, 0, 1, 2, 9, 2, 4, 0, 0, 0, 1, 30
Cb dorian (7b), 1, 5, 0, 0, 0, 2, 1, 0, 1, 2, 6, 2, 3, 0, 0, 0, 1, 24
C# dorian (7#), 0, 6, 1, 1, 0, 1, 0, 0, 0, 1, 9, 1, 4, 0, 0, 0, 0, 24
Cb phrygian (7b), 0, 4, 1, 1, 0, 1, 0, 0, 0, 1, 6, 1, 3, 0, 0, 0, 0, 18
C# phrygian (7#), 2, 8, 1, 1, 1, 3, 2, 1, 2, 3, 7, 3, 5, 1, 1, 1, 2, 44
Cb lydian (7b), 2, 6, 1, 1, 1, 3, 2, 1, 2, 3, 5, 3, 4, 1, 1, 1, 2, 39
C# lydian (7#), 1, 8, 0, 0, 0, 6, 1, 0, 1, 2, 10, 4, 6, 0, 0, 0, 1, 40
Cb mixolydian (7b), 0, 4, 1, 1, 0, 0, 0, 0, 0, 2, 7, 0, 2, 0, 0, 0, 0, 17
C# mixolydian (7#), 1, 3, 0, 0, 0, 2, 1, 0, 1, 3, 8, 3, 1, 0, 0, 0, 1, 24
Cb aeolian (7b), 0, 4, 3, 2, 0, 0, 1, 0, 0, 4, 7, 1, 3, 0, 0, 0, 0, 25
C# aeolian (7#), 0, 2, 1, 1, 0, 1, 0, 0, 0, 2, 8, 2, 1, 0, 0, 0, 0, 18
Cb locrian (7b), 2, 10, 2, 1, 1, 8, 3, 1, 2, 4, 6, 6, 7, 1, 1, 1, 2, 58
C# locrian (7#), 2, 10, 3, 2, 1, 8, 3, 1, 2, 4, 10, 6, 7, 1, 1, 1, 2, 64
