 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, rowcost
F minor (4b), 1, 3, 1, 2, 0, 1, 1, 1, 0, 3, 1, 1, 0, 0, 0, 1, 1, 1, 2, 2, 0, 1, 1, 0, 0, 0, 3, 1, 0, 1, 1, 0, 2, 1, 33
C# minor (4#), 1, 3, 1, 1, 3, 0, 3, 0, 2, 1, 3, 2, 1, 3, 0, 0, 0, 1, 3, 2, 0, 0, 3, 2, 1, 3, 0, 3, 1, 3, 0, 0, 1, 0, 47
Db major (5b), 0, 2, 0, 0, 1, 1, 3, 2, 0, 2, 2, 2, 0, 1, 1, 1, 0, 0, 5, 2, 0, 0, 2, 1, 0, 1, 1, 1, 0, 3, 0, 0, 2, 0, 36
B major (5#), 2, 2, 2, 0, 4, 1, 4, 2, 3, 2, 3, 2, 1, 2, 0, 0, 0, 1, 3, 2, 0, 0, 2, 3, 1, 2, 1, 1, 2, 3, 0, 0, 1, 0, 52
Bb minor (5b), 0, 3, 0, 0, 2, 2, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 2, 1, 0, 0, 2, 1, 0, 1, 1, 1, 1, 3, 1, 1, 2, 1, 32
G# minor (5#), 3, 4, 3, 1, 2, 1, 3, 2, 2, 3, 4, 3, 1, 1, 0, 1, 0, 1, 3, 4, 0, 0, 2, 3, 1, 1, 2, 1, 2, 4, 0, 0, 2, 0, 60
Gb major (6b), 1, 3, 1, 0, 4, 2, 5, 3, 1, 2, 3, 2, 0, 2, 1, 1, 0, 0, 6, 2, 0, 0, 3, 2, 0, 2, 2, 0, 1, 3, 0, 0, 2, 0, 54
F# major (6#), 1, 2, 1, 0, 3, 2, 3, 2, 1, 1, 2, 1, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 2, 2, 0, 1, 2, 0, 1, 2, 0, 0, 1, 0, 37
Eb minor (6b), 1, 3, 1, 1, 2, 3, 3, 2, 2, 2, 1, 0, 0, 1, 1, 1, 0, 0, 2, 0, 1, 1, 3, 2, 0, 1, 2, 0, 1, 1, 0, 0, 0, 0, 38
D# minor (6#), 1, 4, 1, 1, 3, 3, 5, 3, 2, 3, 1, 0, 0, 2, 1, 1, 0, 0, 4, 0, 1, 1, 4, 2, 0, 2, 2, 0, 1, 1, 0, 0, 0, 0, 49
Cb major (7b), 3, 3, 3, 0, 6, 2, 7, 4, 4, 3, 5, 3, 1, 3, 0, 0, 0, 1, 6, 3, 0, 0, 4, 4, 1, 3, 2, 1, 3, 4, 0, 0, 2, 0, 81
C# major (7#), 0, 3, 0, 0, 2, 1, 3, 1, 0, 1, 1, 1, 0, 2, 1, 1, 0, 0, 4, 1, 0, 0, 3, 1, 0, 2, 1, 1, 0, 2, 0, 0, 1, 0, 33
Ab minor (7b), 3, 3, 3, 1, 2, 1, 4, 3, 2, 4, 3, 2, 1, 1, 0, 1, 0, 1, 3, 3, 0, 0, 2, 3, 1, 1, 2, 1, 2, 3, 0, 0, 1, 0, 57
A# minor (7#), 0, 4, 0, 0, 3, 3, 2, 0, 0, 1, 2, 2, 0, 2, 2, 2, 0, 0, 4, 2, 0, 0, 3, 2, 0, 2, 2, 1, 1, 5, 1, 1, 3, 1, 51
