id,title,composer,KSgt,KSest,notes,err,time
271,271-Duparc-elegie,,(-1),C major (0),64,0,0.018
272,272-Bach-cantate140duetto,,,E- major (-3),184,9,8.773
273,273-Haendel-concerto2,,,F major (-1),115,0,0.131
274,274-Wolf-melodieespagnole6,,(3),D major (2),123,6,0.074
275,275-Bartok-danceRoumaine1,,(0),G major (1),120,0,0.043
276,276-Bach-AnnaMagdalena,,,E- major (-3),69,0,0.054
277,277-Debussy-quatuorSolmop10,,(-2),E- major (-3),77,1,0.052
278,278-SaintSaens-Cygne,,,G major (1),122,1,0.076
302,302-Chopin-nocturne3op9,,,D major (2),60,7,0.027
303,303-Bach-partita2sinfonia,,,E- major (-3),59,1,0.110
304,304-Bach-polonaise,,,F major (-1),136,0,0.107
306,306-Haendel-concertogrosso3-4mvt,,,G major (1),102,0,0.056
307,307-Mozart-fantaisiekv475,,,B- major (-2),78,0,0.074
308,308-Beethoven-sonateop81,,E- major (-3),B- major (-2),109,1,0.200
309,309-Poulenc-improvisation6,,(-2),F major (-1),129,5,0.056
311,311-Mozart-ariaCosifantutte,,,A major (3),91,2,0.036
312,312-Kuhlau-sonatineop20,,,F major (-1),105,3,0.245
313,313-Schumann-trio1,,,C major (0),72,2,0.277
314,314-Couperin-intime,,,G major (1),60,2,0.028
315,315-Ibert-symphonieconcertante,,C major (0),B- major (-2),147,13,0.215
316,316-Bach-courantesuite3,,(2),A major (3),80,1,0.090
317,317-Mozart-sonateKV333,,,B- major (-2),191,3,0.227
319,319-Haydn-symphonie88,,(1),D major (2),101,2,0.092
320,320-Kuhlau-sonatine2op60,,,C major (0),135,1,0.108
321,321-Debussy-Pelleas,,E major (4),C major (0),62,3,0.034
323,323-Bartok-images,,A major (3),D major (2),55,0,0.127
325,325-Chopin-concertoop21,,,A- major (-4),238,5,0.158
326,326-Mozart-ariaflute,,,E- major (-3),127,0,0.077
327,327-Mendelssohn-romancesp8op30,,,D- major (-5),75,0,0.021
328,328-Bartok-sonatine,,D major (2),A major (3),80,0,0.053
329,329-Debussy-sonateviolon,,,B- major (-2),78,4,0.027
331,331-Beethoven-sonateop26,,,A- major (-4),89,0,0.048
332,332-Milhaud-boeuf,,C major (0),E major (4),88,48,0.033
333,333-Mazas-romance1op36,,,E major (4),150,0,0.204
334,334-Haydn-concertosol,,C major (0),G major (1),166,1,0.224
335,335-Berlioz-BenvenutoCelliniop23,,,G major (1),104,4,0.052
337,337-Beethoven-sonate2op10,,(-1),C major (0),93,0,0.040
338,338-Haendel-sonateV,,,A major (3),155,0,0.648
339,339-Mozart-air17flute,,,B- major (-2),105,2,0.742
340,340-Kuhlau-sonatine4op88,,,A major (3),119,1,0.066
341,341-Mozart-concertolaKV219,,,E major (4),179,5,0.346
343,343-Bach-allemandePartita6,,,G major (1),134,2,4.222
344,344-Mozart-quintettemibK614,,,B- major (-2),79,1,0.040
345,345-Debussy-PelleasII4,,E major (4),D major (2),48,1,0.036
346,346-Chopin-fantaisie,,,A major (3),60,0,0.029
347,347-Haendel-concertogrosso7,,,B- major (-2),111,0,0.225
348,348-Mozart-flutemarche,,,C major (0),102,0,0.286
349,349-Haydn-quatuor5op76,,(6),G- major (-6),98,98,0.067
351,351-Jones,,,C major (0),145,0,0.189
352,352-Scarlatti-sonateutK502,,,C major (0),86,0,0.039
353,353-Mendelssohn-romancesspop67,,,A major (3),31,0,0.020
354,354-Mozart-sonatefaKV332,,,B- major (-2),147,0,0.644
355,355-Mozart-sonatereKV311,,,G major (1),144,2,0.099
356,356-Chopin-nocturne1op27,,(4),A major (3),68,5,0.030
357,357-Bach-ariaGoldbergBWV988,,G major (1),D major (2),137,0,0.086
359,359-Mozart-romance,,,C major (0),157,0,0.200
360,360-Soulage,,(2),A major (3),115,0,0.041
361,361-Beethoven-sonate2op14,,(1),D major (2),144,2,0.221
363,363-Debussy-clairdelune,,,D- major (-5),149,0,0.082
366,366-Bach-andante,,(-1),C major (0),137,1,0.192
367,367-Bach-suite5,,,G major (1),99,0,0.075
369,369-Bach-solocembalo,,(-3),B- major (-2),299,3,0.250
370,370-Beethoven-quatuor3op59,,,C major (0),148,0,0.121
371,371-Haydn-concertoreop21,,,A major (3),120,4,0.468
374,374-Bizet-seguedille,,,D major (2),170,3,0.049
375,375-Beethoven-sonate21op53,,,F major (-1),70,8,0.059
376,376-Clementi-sonate2op26,,,D major (2),65,3,0.034
378,378-Beethoven-quintetteop29,,,F major (-1),168,1,0.393
380,380-Bartok-Bulgare,,,C major (0),59,1,0.016
401,401-Mozart-sonateKV282,,(-3),B- major (-2),180,1,9.752
403,403-Bach-allemandePartita4,,(2),A major (3),394,12,5.145
404,404-Rode-caprice6,,,D major (2),188,2,0.899
405,405-Bach-prelude13,,,F# major (6),102,3,0.195
407,407-Beethoven-sonate1op10,,,A- major (-4),121,4,0.080
408,408-Bach-sarabande-Partita4,,(2),A major (3),153,0,0.555
409,409-Beethoven-quatuor1op18,,(-1),D major (2),153,3,2.123
410,410-Mozart-sonateKV309,,,F major (-1),187,3,1.023
413,413-Beethoven-quintetteop16,,,E- major (-3),131,6,0.241
414,414-Bach-laudamus-te,,,A major (3),220,1,5.331
415,415-Mozart-donGiovaniI2,,,B- major (-2),132,4,0.080
416,416-Bach-aria-Goldberg,,,G major (1),98,1,0.311
418,418-Bach-courante-partita4,,,D major (2),174,0,0.461
419,419-Beethoven-variation23,,,D major (2),158,6,2.027
420,420-Bach-prelude6,,,D major (2),167,1,0.548
423,423-Bach-adagio-Goldberg25,,,B- major (-2),98,5,4.622
424,424-Bach-prelude4,,,E major (4),125,1,0.098
425,425-Beethoven-sonateop7,,(0),G major (1),133,4,1.528
426,426-Bach-suiteanglaise1,,,A major (3),94,0,0.171
427,427-Bach-rondo-partita2,,,E- major (-3),69,0,0.048
428,428-Beethoven-sonate3op10,,(-1),C major (0),97,2,0.383
429,429-Mozart-sonateKV283,,,C major (0),161,1,2.370
431,431-Bach-sinfonia-partita2,,,E- major (-3),342,4,10.544
434,434-Bach-concertoitalien,,,F major (-1),340,5,6.590
435,435-Wolf-nein,,(1),D major (2),71,7,0.023
436,436-Bach-ouverture-partita4,,,D major (2),171,2,1.902
437,437-Bach-courante-partita2,,(-3),B- major (-2),112,0,0.292
438,438-Mozart-sonateKV457,,,E- major (-3),214,14,13.319
440,440-Bach-prelude10,,,G major (1),176,1,0.224
442,442-Mozart-dongiovaniII7,,,E- major (-3),114,0,0.053
443,443-Ibert-escales,,(6),B major (5),172,49,3.927
444,444-Bach-invention,,,E major (4),320,13,0.278
445,445-Beethoven-sonateop110,,(-6),B major (5),92,86,0.107
446,446-Mozart-sonateKV330,,,C major (0),268,4,0.377
448,448-Bach-concertoclavecin1,,,B- major (-2),203,3,1.195
449,449-Clementi-gradus,,F major (-1),G major (1),150,1,0.632
450,450-Bach-toccata-solm,,(-2),C major (0),101,2,0.326
451,451-Bach-sarabande,,,B- major (-2),221,4,0.642
453,453-Mozart-sonateKV310,,,F major (-1),192,0,0.698
456,456-Haendel-sonate4,,,D major (2),156,0,0.621
457,457-Bach-prelude8,,,G- major (-6),109,0,0.215
458,458-Liszt-rhapsodiehongroise12,,,E major (4),83,2,0.101
459,459-Bach-courantepartita6,,,G major (1),153,2,0.107
460,460-Spohr-duoconcertant1op3,,,E- major (-3),127,2,3.356
461,461-Bach-allemande-partita1,,,D major (2),511,18,17.381
465,465-Clementi-sonateop12,,,F major (-1),231,8,2.479
467,467-Schubert-MatchenTod,,,B- major (-2),167,4,0.174
468,468-Scarlatti-sonateK502,,,C major (0),260,1,0.106
