 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, rowcost
D minor (1b), 1, 1, 3, 0, 2, 1, 1, 0, 0, 3, 2, 2, 1, 1, 1, 1, 1, 1, 3, 0, 2, 1, 1, 0, 0, 3, 2, 2, 1, 1, 1, 1, 1, 0, 0, 41
E minor (1#), 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 1, 3, 2, 0, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 1, 3, 1, 0, 1, 1, 1, 46
D minor mel (1b), 1, 1, 3, 1, 2, 1, 1, 0, 0, 2, 2, 2, 1, 1, 1, 1, 1, 1, 3, 1, 2, 1, 1, 0, 0, 2, 2, 2, 1, 1, 1, 1, 1, 0, 0, 41
E minor mel (1#), 2, 2, 2, 2, 2, 2, 2, 1, 1, 2, 2, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2, 2, 1, 1, 2, 1, 1, 2, 1, 1, 57
F major blues (1b), 0, 0, 2, 1, 2, 1, 2, 0, 2, 2, 2, 1, 2, 1, 1, 0, 0, 0, 2, 1, 2, 1, 2, 0, 2, 2, 2, 1, 2, 1, 2, 0, 0, 0, 0, 39
G major blues (1#), 1, 1, 3, 1, 3, 2, 2, 0, 1, 3, 1, 2, 1, 2, 1, 1, 1, 1, 3, 1, 3, 2, 2, 0, 1, 3, 1, 2, 1, 2, 2, 1, 1, 1, 1, 54
D minor blues (1b), 0, 0, 2, 1, 2, 1, 2, 0, 1, 2, 3, 2, 2, 2, 1, 0, 0, 0, 2, 1, 2, 1, 2, 0, 1, 2, 3, 2, 2, 2, 2, 0, 0, 0, 0, 43
E minor blues (1#), 1, 1, 3, 1, 2, 2, 1, 0, 1, 3, 2, 2, 2, 2, 1, 1, 1, 1, 3, 1, 2, 2, 1, 0, 1, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 53
F dorian (1b), 0, 0, 2, 1, 2, 0, 2, 0, 2, 1, 1, 1, 1, 1, 1, 0, 0, 0, 2, 1, 2, 0, 2, 0, 2, 1, 1, 1, 1, 1, 2, 0, 0, 0, 0, 31
G dorian (1#), 1, 1, 3, 1, 3, 2, 2, 0, 0, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 3, 2, 2, 0, 0, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 46
F phrygian (1b), 0, 0, 1, 0, 2, 0, 2, 0, 2, 2, 1, 1, 2, 1, 1, 0, 0, 0, 1, 0, 2, 0, 2, 0, 2, 2, 1, 1, 2, 1, 2, 0, 0, 0, 0, 31
G phrygian (1#), 0, 0, 2, 1, 2, 0, 2, 0, 1, 1, 1, 2, 1, 2, 1, 0, 0, 0, 2, 1, 2, 0, 2, 0, 1, 1, 1, 2, 1, 2, 2, 0, 0, 0, 0, 33
F lydian (1b), 0, 0, 2, 1, 2, 0, 2, 0, 2, 1, 1, 1, 1, 1, 1, 0, 0, 0, 2, 1, 2, 0, 2, 0, 2, 1, 1, 1, 1, 1, 2, 0, 0, 0, 0, 31
G lydian (1#), 1, 1, 3, 1, 3, 2, 2, 0, 0, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 3, 2, 2, 0, 0, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 46
F mixolydian (1b), 0, 0, 1, 0, 2, 0, 2, 0, 2, 2, 1, 1, 2, 1, 1, 0, 0, 0, 1, 0, 2, 0, 2, 0, 2, 2, 1, 1, 2, 1, 2, 0, 0, 0, 0, 31
G mixolydian (1#), 0, 0, 2, 1, 2, 0, 2, 0, 1, 1, 1, 2, 1, 2, 1, 0, 0, 0, 2, 1, 2, 0, 2, 0, 1, 1, 1, 2, 1, 2, 2, 0, 0, 0, 0, 33
F aeolian (1b), 0, 0, 2, 0, 2, 0, 2, 0, 2, 2, 1, 1, 1, 1, 1, 0, 0, 0, 2, 0, 2, 0, 2, 0, 2, 2, 1, 1, 1, 1, 2, 0, 0, 0, 0, 31
G aeolian (1#), 0, 0, 2, 1, 2, 1, 2, 0, 1, 1, 1, 1, 1, 2, 1, 0, 0, 0, 2, 1, 2, 1, 2, 0, 1, 1, 1, 1, 1, 2, 2, 0, 0, 1, 1, 35
F locrian (1b), 0, 0, 1, 0, 1, 1, 1, 0, 2, 2, 2, 1, 2, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 2, 2, 2, 1, 2, 1, 1, 0, 0, 0, 0, 29
G locrian (1#), 0, 0, 2, 0, 2, 0, 2, 0, 1, 2, 1, 2, 1, 2, 1, 0, 0, 0, 2, 0, 2, 0, 2, 0, 1, 2, 1, 2, 1, 2, 2, 0, 0, 0, 0, 33
Bb major (2b), 0, 0, 1, 0, 2, 0, 2, 0, 2, 1, 1, 1, 2, 1, 1, 0, 0, 0, 1, 0, 2, 0, 2, 0, 2, 1, 1, 1, 2, 1, 2, 0, 0, 0, 0, 29
D major (2#), 1, 1, 3, 1, 2, 2, 1, 0, 0, 2, 2, 1, 1, 1, 1, 1, 1, 1, 3, 1, 2, 2, 1, 0, 0, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 43
G minor (2b), 0, 0, 1, 0, 2, 1, 2, 0, 1, 2, 1, 1, 2, 2, 1, 0, 0, 0, 1, 0, 2, 1, 2, 0, 1, 2, 1, 1, 2, 2, 2, 0, 0, 1, 1, 35
B minor (2#), 1, 1, 3, 0, 3, 3, 2, 0, 0, 1, 3, 1, 2, 1, 1, 1, 1, 1, 3, 0, 3, 3, 2, 0, 0, 1, 3, 1, 2, 1, 2, 1, 1, 1, 1, 50
G minor mel (2b), 0, 0, 2, 0, 2, 1, 2, 0, 1, 2, 1, 1, 1, 2, 1, 0, 0, 0, 2, 0, 2, 1, 2, 0, 1, 2, 1, 1, 1, 2, 2, 0, 0, 1, 1, 35
B minor mel (2#), 1, 1, 3, 1, 2, 4, 3, 0, 0, 1, 2, 2, 2, 1, 2, 1, 1, 1, 3, 1, 2, 4, 3, 0, 0, 1, 2, 2, 2, 1, 3, 1, 1, 1, 1, 56
Bb major blues (2b), 1, 1, 2, 1, 2, 1, 3, 1, 3, 1, 2, 1, 3, 2, 2, 0, 1, 1, 2, 1, 2, 1, 3, 1, 3, 1, 2, 1, 3, 2, 2, 0, 1, 0, 0, 53
D major blues (2#), 1, 1, 3, 2, 2, 3, 2, 0, 1, 2, 2, 3, 1, 2, 2, 1, 1, 1, 3, 2, 2, 3, 2, 0, 1, 2, 2, 3, 1, 2, 2, 1, 1, 1, 1, 59
G minor blues (2b), 1, 1, 2, 1, 2, 1, 3, 1, 2, 2, 2, 2, 3, 3, 2, 0, 1, 1, 2, 1, 2, 1, 3, 1, 2, 2, 2, 2, 3, 3, 2, 0, 1, 0, 0, 57
B minor blues (2#), 1, 1, 3, 2, 2, 3, 2, 0, 1, 2, 2, 3, 2, 2, 2, 1, 1, 1, 3, 2, 2, 3, 2, 0, 1, 2, 2, 3, 2, 2, 2, 1, 1, 1, 1, 61
Bb dorian (2b), 0, 0, 2, 0, 2, 0, 2, 0, 2, 1, 1, 1, 1, 1, 1, 0, 0, 0, 2, 0, 2, 0, 2, 0, 2, 1, 1, 1, 1, 1, 2, 0, 0, 0, 0, 29
D dorian (2#), 1, 1, 3, 2, 1, 3, 2, 0, 0, 2, 1, 2, 1, 1, 2, 1, 1, 1, 3, 2, 1, 3, 2, 0, 0, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 49
Bb phrygian (2b), 0, 0, 2, 2, 0, 1, 2, 0, 1, 1, 1, 3, 2, 2, 2, 0, 0, 0, 2, 2, 0, 1, 2, 0, 1, 1, 1, 3, 2, 2, 2, 0, 0, 0, 0, 38
D phrygian (2#), 0, 0, 2, 2, 0, 2, 2, 0, 1, 1, 1, 2, 2, 2, 2, 0, 0, 0, 2, 2, 0, 2, 2, 0, 1, 1, 1, 2, 2, 2, 2, 0, 0, 1, 1, 40
Bb lydian (2b), 0, 0, 2, 1, 2, 1, 2, 0, 2, 2, 1, 2, 2, 1, 1, 0, 0, 0, 2, 1, 2, 1, 2, 0, 2, 2, 1, 2, 2, 1, 2, 0, 0, 1, 1, 41
D lydian (2#), 0, 0, 2, 1, 1, 1, 1, 0, 1, 2, 2, 2, 3, 2, 1, 0, 0, 0, 2, 1, 1, 1, 1, 0, 1, 2, 2, 2, 3, 2, 1, 0, 0, 1, 1, 40
Bb mixolydian (2b), 0, 0, 2, 1, 2, 1, 2, 0, 2, 1, 1, 1, 1, 1, 1, 0, 0, 0, 2, 1, 2, 1, 2, 0, 2, 1, 1, 1, 1, 1, 2, 0, 0, 1, 1, 35
D mixolydian (2#), 0, 0, 2, 0, 2, 0, 2, 0, 2, 2, 1, 2, 1, 1, 1, 0, 0, 0, 2, 0, 2, 0, 2, 0, 2, 2, 1, 2, 1, 1, 2, 0, 0, 0, 0, 33
Bb aeolian (2b), 0, 0, 2, 1, 2, 1, 2, 0, 2, 1, 1, 1, 1, 1, 1, 0, 0, 0, 2, 1, 2, 1, 2, 0, 2, 1, 1, 1, 1, 1, 2, 0, 0, 1, 1, 35
D aeolian (2#), 0, 0, 2, 0, 2, 0, 2, 0, 2, 2, 1, 2, 1, 1, 1, 0, 0, 0, 2, 0, 2, 0, 2, 0, 2, 2, 1, 2, 1, 1, 2, 0, 0, 0, 0, 33
Bb locrian (2b), 0, 0, 2, 1, 2, 0, 2, 0, 2, 1, 1, 2, 1, 1, 1, 0, 0, 0, 2, 1, 2, 0, 2, 0, 2, 1, 1, 2, 1, 1, 2, 0, 0, 0, 0, 33
D locrian (2#), 0, 0, 1, 0, 2, 0, 2, 0, 2, 2, 1, 2, 2, 1, 1, 0, 0, 0, 1, 0, 2, 0, 2, 0, 2, 2, 1, 2, 2, 1, 2, 0, 0, 0, 0, 33
Eb major (3b), 0, 0, 2, 0, 2, 0, 2, 0, 2, 2, 1, 1, 1, 1, 1, 0, 0, 0, 2, 0, 2, 0, 2, 0, 2, 2, 1, 1, 1, 1, 2, 0, 0, 0, 0, 31
A major (3#), 0, 0, 2, 1, 2, 1, 2, 0, 1, 1, 1, 1, 1, 2, 1, 0, 0, 0, 2, 1, 2, 1, 2, 0, 1, 1, 1, 1, 1, 2, 2, 0, 0, 1, 1, 35
C minor (3b), 1, 1, 3, 0, 2, 1, 1, 0, 0, 3, 2, 2, 1, 1, 1, 1, 1, 1, 3, 0, 2, 1, 1, 0, 0, 3, 2, 2, 1, 1, 1, 1, 1, 0, 0, 41
F# minor (3#), 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 1, 3, 2, 0, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 1, 3, 1, 0, 1, 1, 1, 46
C minor mel (3b), 0, 0, 1, 1, 2, 0, 2, 0, 2, 1, 1, 2, 2, 1, 1, 0, 0, 0, 1, 1, 2, 0, 2, 0, 2, 1, 1, 2, 2, 1, 2, 0, 0, 0, 0, 33
F# minor mel (3#), 2, 2, 1, 3, 1, 2, 3, 1, 1, 3, 1, 1, 2, 2, 3, 1, 2, 2, 1, 3, 1, 2, 3, 1, 1, 3, 1, 1, 2, 2, 2, 1, 2, 0, 0, 59
Eb major blues (3b), 0, 0, 2, 1, 2, 0, 2, 0, 2, 1, 1, 2, 1, 1, 1, 0, 0, 0, 2, 1, 2, 0, 2, 0, 2, 1, 1, 2, 1, 1, 2, 0, 0, 0, 0, 33
A major blues (3#), 0, 0, 2, 2, 0, 1, 2, 0, 1, 1, 1, 3, 2, 2, 2, 0, 0, 0, 2, 2, 0, 1, 2, 0, 1, 1, 1, 3, 2, 2, 2, 0, 0, 0, 0, 38
C minor blues (3b), 0, 0, 2, 2, 0, 2, 2, 0, 1, 1, 1, 2, 2, 2, 2, 0, 0, 0, 2, 2, 0, 2, 2, 0, 1, 1, 1, 2, 2, 2, 2, 0, 0, 1, 1, 40
F# minor blues (3#), 0, 0, 2, 1, 2, 1, 2, 0, 2, 2, 1, 2, 2, 1, 1, 0, 0, 0, 2, 1, 2, 1, 2, 0, 2, 2, 1, 2, 2, 1, 2, 0, 0, 1, 1, 41
Eb dorian (3b), 0, 0, 2, 1, 1, 1, 1, 0, 1, 2, 2, 2, 3, 2, 1, 0, 0, 0, 2, 1, 1, 1, 1, 0, 1, 2, 2, 2, 3, 2, 1, 0, 0, 1, 1, 40
A dorian (3#), 0, 0, 2, 1, 2, 1, 2, 0, 2, 1, 1, 1, 1, 1, 1, 0, 0, 0, 2, 1, 2, 1, 2, 0, 2, 1, 1, 1, 1, 1, 2, 0, 0, 1, 1, 35
Eb phrygian (3b), 0, 0, 2, 0, 2, 0, 2, 0, 2, 2, 1, 2, 1, 1, 1, 0, 0, 0, 2, 0, 2, 0, 2, 0, 2, 2, 1, 2, 1, 1, 2, 0, 0, 0, 0, 33
A phrygian (3#), 0, 0, 2, 1, 2, 1, 2, 0, 2, 1, 1, 1, 1, 1, 1, 0, 0, 0, 2, 1, 2, 1, 2, 0, 2, 1, 1, 1, 1, 1, 2, 0, 0, 1, 1, 35
Eb lydian (3b), 0, 0, 2, 0, 2, 0, 2, 0, 2, 2, 1, 2, 1, 1, 1, 0, 0, 0, 2, 0, 2, 0, 2, 0, 2, 2, 1, 2, 1, 1, 2, 0, 0, 0, 0, 33
A lydian (3#), 0, 0, 2, 1, 2, 0, 2, 0, 2, 1, 1, 2, 1, 1, 1, 0, 0, 0, 2, 1, 2, 0, 2, 0, 2, 1, 1, 2, 1, 1, 2, 0, 0, 0, 0, 33
Eb mixolydian (3b), 0, 0, 1, 0, 2, 0, 2, 0, 2, 2, 1, 2, 2, 1, 1, 0, 0, 0, 1, 0, 2, 0, 2, 0, 2, 2, 1, 2, 2, 1, 2, 0, 0, 0, 0, 33
A mixolydian (3#), 0, 0, 2, 0, 2, 0, 2, 0, 2, 2, 1, 1, 1, 1, 1, 0, 0, 0, 2, 0, 2, 0, 2, 0, 2, 2, 1, 1, 1, 1, 2, 0, 0, 0, 0, 31
Eb aeolian (3b), 0, 0, 2, 1, 2, 1, 2, 0, 1, 1, 1, 1, 1, 2, 1, 0, 0, 0, 2, 1, 2, 1, 2, 0, 1, 1, 1, 1, 1, 2, 2, 0, 0, 1, 1, 35
A aeolian (3#), 1, 1, 3, 0, 2, 1, 1, 0, 0, 3, 2, 2, 1, 1, 1, 1, 1, 1, 3, 0, 2, 1, 1, 0, 0, 3, 2, 2, 1, 1, 1, 1, 1, 0, 0, 41
Eb locrian (3b), 0, 0, 2, 2, 0, 1, 2, 0, 1, 1, 1, 3, 2, 2, 2, 0, 0, 0, 2, 2, 0, 1, 2, 0, 1, 1, 1, 3, 2, 2, 2, 0, 0, 0, 0, 38
A locrian (3#), 0, 0, 2, 2, 0, 2, 2, 0, 1, 1, 1, 2, 2, 2, 2, 0, 0, 0, 2, 2, 0, 2, 2, 0, 1, 1, 1, 2, 2, 2, 2, 0, 0, 1, 1, 40
Ab major (4b), 0, 0, 2, 1, 2, 1, 2, 0, 2, 2, 1, 2, 2, 1, 1, 0, 0, 0, 2, 1, 2, 1, 2, 0, 2, 2, 1, 2, 2, 1, 2, 0, 0, 1, 1, 41
E major (4#), 0, 0, 2, 1, 1, 1, 1, 0, 1, 2, 2, 2, 3, 2, 1, 0, 0, 0, 2, 1, 1, 1, 1, 0, 1, 2, 2, 2, 3, 2, 1, 0, 0, 1, 1, 40
F minor (4b), 0, 0, 2, 1, 2, 1, 2, 0, 2, 1, 1, 1, 1, 1, 1, 0, 0, 0, 2, 1, 2, 1, 2, 0, 2, 1, 1, 1, 1, 1, 2, 0, 0, 1, 1, 35
C# minor (4#), 0, 0, 2, 0, 2, 0, 2, 0, 2, 2, 1, 2, 1, 1, 1, 0, 0, 0, 2, 0, 2, 0, 2, 0, 2, 2, 1, 2, 1, 1, 2, 0, 0, 0, 0, 33
F minor mel (4b), 0, 0, 2, 1, 2, 1, 2, 0, 2, 1, 1, 1, 1, 1, 1, 0, 0, 0, 2, 1, 2, 1, 2, 0, 2, 1, 1, 1, 1, 1, 2, 0, 0, 1, 1, 35
C# minor mel (4#), 0, 0, 2, 0, 2, 0, 2, 0, 2, 2, 1, 2, 1, 1, 1, 0, 0, 0, 2, 0, 2, 0, 2, 0, 2, 2, 1, 2, 1, 1, 2, 0, 0, 0, 0, 33
Ab major blues (4b), 0, 0, 2, 1, 2, 0, 2, 0, 2, 1, 1, 2, 1, 1, 1, 0, 0, 0, 2, 1, 2, 0, 2, 0, 2, 1, 1, 2, 1, 1, 2, 0, 0, 0, 0, 33
E major blues (4#), 0, 0, 1, 0, 2, 0, 2, 0, 2, 2, 1, 2, 2, 1, 1, 0, 0, 0, 1, 0, 2, 0, 2, 0, 2, 2, 1, 2, 2, 1, 2, 0, 0, 0, 0, 33
F minor blues (4b), 0, 0, 2, 0, 2, 0, 2, 0, 2, 2, 1, 1, 1, 1, 1, 0, 0, 0, 2, 0, 2, 0, 2, 0, 2, 2, 1, 1, 1, 1, 2, 0, 0, 0, 0, 31
C# minor blues (4#), 0, 0, 2, 1, 2, 1, 2, 0, 1, 1, 1, 1, 1, 2, 1, 0, 0, 0, 2, 1, 2, 1, 2, 0, 1, 1, 1, 1, 1, 2, 2, 0, 0, 1, 1, 35
Ab dorian (4b), 1, 1, 3, 0, 2, 1, 1, 0, 0, 3, 2, 2, 1, 1, 1, 1, 1, 1, 3, 0, 2, 1, 1, 0, 0, 3, 2, 2, 1, 1, 1, 1, 1, 0, 0, 41
E dorian (4#), 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 1, 3, 2, 0, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 1, 3, 1, 0, 1, 1, 1, 46
Ab phrygian (4b), 0, 0, 1, 1, 2, 0, 2, 0, 2, 1, 1, 2, 2, 1, 1, 0, 0, 0, 1, 1, 2, 0, 2, 0, 2, 1, 1, 2, 2, 1, 2, 0, 0, 0, 0, 33
E phrygian (4#), 2, 2, 1, 3, 1, 2, 3, 1, 1, 3, 1, 1, 2, 2, 3, 1, 2, 2, 1, 3, 1, 2, 3, 1, 1, 3, 1, 1, 2, 2, 2, 1, 2, 0, 0, 59
Ab lydian (4b), 0, 0, 2, 1, 2, 0, 2, 0, 2, 1, 1, 2, 1, 1, 1, 0, 0, 0, 2, 1, 2, 0, 2, 0, 2, 1, 1, 2, 1, 1, 2, 0, 0, 0, 0, 33
E lydian (4#), 0, 0, 2, 2, 0, 1, 2, 0, 1, 1, 1, 3, 2, 2, 2, 0, 0, 0, 2, 2, 0, 1, 2, 0, 1, 1, 1, 3, 2, 2, 2, 0, 0, 0, 0, 38
Ab mixolydian (4b), 0, 0, 2, 2, 0, 2, 2, 0, 1, 1, 1, 2, 2, 2, 2, 0, 0, 0, 2, 2, 0, 2, 2, 0, 1, 1, 1, 2, 2, 2, 2, 0, 0, 1, 1, 40
E mixolydian (4#), 0, 0, 2, 1, 2, 1, 2, 0, 2, 2, 1, 2, 2, 1, 1, 0, 0, 0, 2, 1, 2, 1, 2, 0, 2, 2, 1, 2, 2, 1, 2, 0, 0, 1, 1, 41
Ab aeolian (4b), 0, 0, 2, 1, 1, 1, 1, 0, 1, 2, 2, 2, 3, 2, 1, 0, 0, 0, 2, 1, 1, 1, 1, 0, 1, 2, 2, 2, 3, 2, 1, 0, 0, 1, 1, 40
E aeolian (4#), 0, 0, 2, 1, 2, 1, 2, 0, 2, 1, 1, 1, 1, 1, 1, 0, 0, 0, 2, 1, 2, 1, 2, 0, 2, 1, 1, 1, 1, 1, 2, 0, 0, 1, 1, 35
Ab locrian (4b), 0, 0, 2, 0, 2, 0, 2, 0, 2, 2, 1, 2, 1, 1, 1, 0, 0, 0, 2, 0, 2, 0, 2, 0, 2, 2, 1, 2, 1, 1, 2, 0, 0, 0, 0, 33
E locrian (4#), 0, 0, 2, 1, 2, 1, 2, 0, 2, 1, 1, 1, 1, 1, 1, 0, 0, 0, 2, 1, 2, 1, 2, 0, 2, 1, 1, 1, 1, 1, 2, 0, 0, 1, 1, 35
Db major (5b), 0, 0, 2, 0, 2, 0, 2, 0, 2, 2, 1, 2, 1, 1, 1, 0, 0, 0, 2, 0, 2, 0, 2, 0, 2, 2, 1, 2, 1, 1, 2, 0, 0, 0, 0, 33
B major (5#), 0, 0, 2, 1, 2, 0, 2, 0, 2, 1, 1, 2, 1, 1, 1, 0, 0, 0, 2, 1, 2, 0, 2, 0, 2, 1, 1, 2, 1, 1, 2, 0, 0, 0, 0, 33
Bb minor (5b), 0, 0, 1, 0, 2, 0, 2, 0, 2, 2, 1, 2, 2, 1, 1, 0, 0, 0, 1, 0, 2, 0, 2, 0, 2, 2, 1, 2, 2, 1, 2, 0, 0, 0, 0, 33
G# minor (5#), 0, 0, 2, 0, 2, 0, 2, 0, 2, 2, 1, 1, 1, 1, 1, 0, 0, 0, 2, 0, 2, 0, 2, 0, 2, 2, 1, 1, 1, 1, 2, 0, 0, 0, 0, 31
Bb minor mel (5b), 0, 0, 2, 1, 2, 1, 2, 0, 1, 1, 1, 1, 1, 2, 1, 0, 0, 0, 2, 1, 2, 1, 2, 0, 1, 1, 1, 1, 1, 2, 2, 0, 0, 1, 1, 35
G# minor mel (5#), 1, 1, 3, 0, 2, 1, 1, 0, 0, 3, 2, 2, 1, 1, 1, 1, 1, 1, 3, 0, 2, 1, 1, 0, 0, 3, 2, 2, 1, 1, 1, 1, 1, 0, 0, 41
Db major blues (5b), 0, 0, 2, 1, 2, 0, 2, 0, 2, 1, 1, 2, 1, 1, 1, 0, 0, 0, 2, 1, 2, 0, 2, 0, 2, 1, 1, 2, 1, 1, 2, 0, 0, 0, 0, 33
B major blues (5#), 0, 0, 2, 2, 0, 1, 2, 0, 1, 1, 1, 3, 2, 2, 2, 0, 0, 0, 2, 2, 0, 1, 2, 0, 1, 1, 1, 3, 2, 2, 2, 0, 0, 0, 0, 38
Bb minor blues (5b), 0, 0, 2, 2, 0, 2, 2, 0, 1, 1, 1, 2, 2, 2, 2, 0, 0, 0, 2, 2, 0, 2, 2, 0, 1, 1, 1, 2, 2, 2, 2, 0, 0, 1, 1, 40
G# minor blues (5#), 0, 0, 2, 1, 2, 1, 2, 0, 2, 2, 1, 2, 2, 1, 1, 0, 0, 0, 2, 1, 2, 1, 2, 0, 2, 2, 1, 2, 2, 1, 2, 0, 0, 1, 1, 41
Db dorian (5b), 0, 0, 2, 1, 1, 1, 1, 0, 1, 2, 2, 2, 3, 2, 1, 0, 0, 0, 2, 1, 1, 1, 1, 0, 1, 2, 2, 2, 3, 2, 1, 0, 0, 1, 1, 40
B dorian (5#), 0, 0, 2, 1, 2, 1, 2, 0, 2, 1, 1, 1, 1, 1, 1, 0, 0, 0, 2, 1, 2, 1, 2, 0, 2, 1, 1, 1, 1, 1, 2, 0, 0, 1, 1, 35
Db phrygian (5b), 0, 0, 2, 0, 2, 0, 2, 0, 2, 2, 1, 2, 1, 1, 1, 0, 0, 0, 2, 0, 2, 0, 2, 0, 2, 2, 1, 2, 1, 1, 2, 0, 0, 0, 0, 33
B phrygian (5#), 0, 0, 2, 1, 2, 1, 2, 0, 2, 1, 1, 1, 1, 1, 1, 0, 0, 0, 2, 1, 2, 1, 2, 0, 2, 1, 1, 1, 1, 1, 2, 0, 0, 1, 1, 35
Db lydian (5b), 0, 0, 2, 0, 2, 0, 2, 0, 2, 2, 1, 2, 1, 1, 1, 0, 0, 0, 2, 0, 2, 0, 2, 0, 2, 2, 1, 2, 1, 1, 2, 0, 0, 0, 0, 33
B lydian (5#), 0, 0, 2, 1, 2, 0, 2, 0, 2, 1, 1, 2, 1, 1, 1, 0, 0, 0, 2, 1, 2, 0, 2, 0, 2, 1, 1, 2, 1, 1, 2, 0, 0, 0, 0, 33
Db mixolydian (5b), 0, 0, 1, 0, 2, 0, 2, 0, 2, 2, 1, 2, 2, 1, 1, 0, 0, 0, 1, 0, 2, 0, 2, 0, 2, 2, 1, 2, 2, 1, 2, 0, 0, 0, 0, 33
B mixolydian (5#), 0, 0, 2, 0, 2, 0, 2, 0, 2, 2, 1, 1, 1, 1, 1, 0, 0, 0, 2, 0, 2, 0, 2, 0, 2, 2, 1, 1, 1, 1, 2, 0, 0, 0, 0, 31
