id,title,composer,part,KSgt,KSest,notes,err,time
8460,BWV846_Prelude,Bach,rh,(0),NaN,408,0,0.006
8460,BWV846_Prelude,Bach,lh,(0),NaN,211,0,0.003
8461,BWV846_Fugue,Bach,rh,(0),NaN,487,0,0.006
8461,BWV846_Fugue,Bach,lh,(0),NaN,315,0,0.005
8480,BWV848_Prelude,Bach,rh,(7),NaN,397,390,0.005
8480,BWV848_Prelude,Bach,lh,(7),NaN,425,419,0.007
8481,BWV848_Fugue,Bach,rh,(7),NaN,866,863,0.012
8481,BWV848_Fugue,Bach,lh,(7),NaN,623,623,0.009
8540,BWV854_Prelude,Bach,rh,(4),NaN,287,104,0.004
8540,BWV854_Prelude,Bach,lh,(4),NaN,221,28,0.005
8541,BWV854_Fugue,Bach,rh,(4),NaN,475,185,0.006
8541,BWV854_Fugue,Bach,lh,(4),NaN,287,87,0.003
8561,BWV856_Fugue,Bach,rh,(-1),NaN,481,0,0.007
8561,BWV856_Fugue,Bach,lh,(-1),NaN,313,0,0.005
8570,BWV857_Prelude,Bach,rh,(-4),NaN,394,1,0.006
8570,BWV857_Prelude,Bach,lh,(-4),NaN,249,3,0.003
8571,BWV857_Fugue,Bach,rh,(-4),NaN,735,1,0.010
8571,BWV857_Fugue,Bach,lh,(-4),NaN,688,0,0.015
8580,BWV858_Prelude,Bach,rh,F# major (6),NaN,293,281,0.004
8580,BWV858_Prelude,Bach,lh,F# major (6),NaN,169,168,0.002
8581,BWV858_Fugue,Bach,rh,(6),NaN,583,578,0.008
8581,BWV858_Fugue,Bach,lh,(6),NaN,370,366,0.005
8600,BWV860_Prelude,Bach,rh,G major (1),NaN,335,8,0.008
8600,BWV860_Prelude,Bach,lh,G major (1),NaN,275,1,0.004
8601,BWV860_Fugue,Bach,rh,(1),NaN,1124,10,0.015
8601,BWV860_Fugue,Bach,lh,(1),NaN,705,8,0.014
8620,BWV862_Prelude,Bach,rh,(-4),NaN,381,0,0.005
8620,BWV862_Prelude,Bach,lh,(-4),NaN,314,0,0.005
8621,BWV862_Fugue,Bach,rh,(-4),NaN,477,0,0.010
8621,BWV862_Fugue,Bach,lh,(-4),NaN,455,1,0.008
8630,BWV863_Prelude,Bach,rh,(5),NaN,344,329,0.004
8630,BWV863_Prelude,Bach,lh,(5),NaN,267,247,0.003
8631,BWV863_Fugue,Bach,rh,(5),NaN,473,449,0.006
8631,BWV863_Fugue,Bach,lh,(5),NaN,374,356,0.005
8640,BWV864_Prelude,Bach,rh,(3),NaN,361,6,0.004
8640,BWV864_Prelude,Bach,lh,(3),NaN,280,7,0.003
8641,BWV864_Fugue,Bach,rh,(3),NaN,813,46,0.010
8641,BWV864_Fugue,Bach,lh,(3),NaN,487,19,0.006
8650,BWV865_Prelude,Bach,rh,(0),NaN,402,2,0.005
8650,BWV865_Prelude,Bach,lh,(0),NaN,246,4,0.003
8651,BWV865_Fugue,Bach,rh,(0),NaN,1408,9,0.019
8651,BWV865_Fugue,Bach,lh,(0),NaN,1140,4,0.015
8660,BWV866_Prelude,Bach,rh,(-2),NaN,317,3,0.004
8660,BWV866_Prelude,Bach,lh,(-2),NaN,321,2,0.005
8661,BWV866_Fugue,Bach,rh,(-2),NaN,573,0,0.011
8661,BWV866_Fugue,Bach,lh,(-2),NaN,395,1,0.006
8670,BWV867_Prelude,Bach,rh,(-5),NaN,528,4,0.007
8670,BWV867_Prelude,Bach,lh,(-5),NaN,279,0,0.005
8671,BWV867_Fugue,Bach,rh,(-5),NaN,536,4,0.008
8671,BWV867_Fugue,Bach,lh,(-5),NaN,291,2,0.006
8680,BWV868_Prelude,Bach,rh,(5),NaN,260,238,0.006
8680,BWV868_Prelude,Bach,lh,(5),NaN,180,129,0.002
8681,BWV868_Fugue,Bach,rh,(5),NaN,466,436,0.007
8681,BWV868_Fugue,Bach,lh,(5),NaN,442,421,0.006
8700,BWV870_Prelude,Bach,rh,(0),NaN,584,6,0.008
8700,BWV870_Prelude,Bach,lh,(0),NaN,410,0,0.006
8701,BWV870_Fugue,Bach,rh,(0),NaN,682,0,0.015
8701,BWV870_Fugue,Bach,lh,(0),NaN,415,1,0.008
8731,BWV873_Fugue,Bach,rh,(4),NaN,862,614,0.013
8731,BWV873_Fugue,Bach,lh,(4),NaN,603,417,0.008
8740,BWV874_Prelude,Bach,rh,D major (2),NaN,930,18,0.013
8740,BWV874_Prelude,Bach,lh,D major (2),NaN,620,4,0.010
8741,BWV874_Fugue,Bach,rh,(2),NaN,495,6,0.008
8741,BWV874_Fugue,Bach,lh,(2),NaN,471,15,0.007
8750,BWV875_Prelude,Bach,rh,(-1),NaN,581,0,0.008
8750,BWV875_Prelude,Bach,lh,(-1),NaN,510,0,0.008
8751,BWV875_Fugue,Bach,rh,(-1),NaN,487,1,0.006
8751,BWV875_Fugue,Bach,lh,(-1),NaN,344,0,0.005
8760,BWV876_Prelude,Bach,rh,(-3),NaN,561,2,0.010
8760,BWV876_Prelude,Bach,lh,(-3),NaN,384,3,0.007
8761,BWV876_Fugue,Bach,rh,(-3),NaN,377,0,0.005
8761,BWV876_Fugue,Bach,lh,(-3),NaN,373,0,0.006
8800,BWV880_Prelude,Bach,rh,(-1),NaN,799,0,0.012
8800,BWV880_Prelude,Bach,lh,(-1),NaN,677,2,0.011
8801,BWV880_Fugue,Bach,rh,(-1),NaN,688,0,0.017
8801,BWV880_Fugue,Bach,lh,(-1),NaN,416,0,0.015
8830,BWV883_Prelude,Bach,rh,(3),NaN,524,155,0.008
8830,BWV883_Prelude,Bach,lh,(3),NaN,414,123,0.006
8831,BWV883_Fugue,Bach,rh,(3),NaN,809,227,0.017
8831,BWV883_Fugue,Bach,lh,(3),NaN,688,151,0.014
8840,BWV884_Prelude,Bach,rh,(1),NaN,484,2,0.007
8840,BWV884_Prelude,Bach,lh,(1),NaN,422,7,0.006
8841,BWV884_Fugue,Bach,rh,(1),NaN,421,2,0.005
8841,BWV884_Fugue,Bach,lh,(1),NaN,321,2,0.005
8850,BWV885_Prelude,Bach,rh,(-2),NaN,355,2,0.005
8850,BWV885_Prelude,Bach,lh,(-2),NaN,237,0,0.003
8851,BWV885_Fugue,Bach,rh,(-2),NaN,884,0,0.012
8851,BWV885_Fugue,Bach,lh,(-2),NaN,851,2,0.017
8870,BWV887_Prelude,Bach,rh,(5),NaN,672,603,0.010
8870,BWV887_Prelude,Bach,lh,(5),NaN,646,598,0.012
8871,BWV887_Fugue,Bach,rh,(5),NaN,1045,973,0.015
8871,BWV887_Fugue,Bach,lh,(5),NaN,647,629,0.009
8880,BWV888_Prelude,Bach,rh,(3),NaN,502,16,0.007
8880,BWV888_Prelude,Bach,lh,(3),NaN,276,9,0.005
8881,BWV888_Fugue,Bach,rh,(3),NaN,467,68,0.006
8881,BWV888_Fugue,Bach,lh,(3),NaN,337,80,0.004
8890,BWV889_Prelude,Bach,rh,(0),NaN,441,31,0.007
8890,BWV889_Prelude,Bach,lh,(0),NaN,407,14,0.005
8891,BWV889_Fugue,Bach,rh,(0),NaN,396,6,0.005
8891,BWV889_Fugue,Bach,lh,(0),NaN,366,3,0.006
8910,BWV891_Prelude,Bach,rh,(-5),NaN,730,2,0.010
8910,BWV891_Prelude,Bach,lh,(-5),NaN,498,1,0.008
8911,BWV891_Fugue,Bach,rh,(-5),NaN,950,8,0.015
8911,BWV891_Fugue,Bach,lh,(-5),NaN,879,5,0.014
8920,BWV892_Prelude,Bach,rh,(5),NaN,589,514,0.010
8920,BWV892_Prelude,Bach,lh,(5),NaN,476,433,0.007
8921,BWV892_Fugue,Bach,rh,(5),NaN,764,667,0.010
8921,BWV892_Fugue,Bach,lh,(5),NaN,702,637,0.012
8930,BWV893_Prelude,Bach,rh,(2),NaN,553,23,0.007
8930,BWV893_Prelude,Bach,lh,(2),NaN,364,43,0.005
8931,BWV893_Fugue,Bach,rh,(2),NaN,575,46,0.008
8931,BWV893_Fugue,Bach,lh,(2),NaN,466,68,0.006
