 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, rowcost
F mixolydian (1b), 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0,  ,  ,  ,  ,  ,  ,  , 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 16
G mixolydian (1#), 1, 1, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0,  ,  ,  ,  ,  ,  ,  , 1, 2, 1, 2, 1, 2, 1, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0, 36
F aeolian (1b), 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 2, 0, 1, 1, 2, 0,  ,  ,  ,  ,  ,  ,  , 1, 2, 0, 2, 1, 2, 0, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0, 30
G aeolian (1#), 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1,  ,  ,  ,  ,  ,  ,  , 2, 2, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 47
F locrian (1b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0,  ,  ,  ,  ,  ,  ,  , 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 6
G locrian (1#), 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 2, 0, 1, 1, 2, 0,  ,  ,  ,  ,  ,  ,  , 1, 2, 0, 2, 1, 2, 0, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0, 30
Bb major (2b), 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0,  ,  ,  ,  ,  ,  ,  , 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 16
D major (2#), 3, 1, 2, 2, 3, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1,  ,  ,  ,  ,  ,  ,  , 2, 3, 2, 3, 2, 3, 2, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 52
G minor (2b), 2, 0, 1, 1, 2, 0, 1, 1, 0, 0, 1, 1, 0, 0, 2, 1,  ,  ,  ,  ,  ,  ,  , 2, 1, 0, 1, 2, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 2, 1, 27
B minor (2#), 3, 0, 1, 2, 3, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,  ,  ,  ,  ,  ,  ,  , 2, 3, 1, 3, 2, 3, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 46
G minor mel (2b), 2, 0, 1, 1, 2, 0, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1,  ,  ,  ,  ,  ,  ,  , 2, 2, 0, 2, 2, 2, 0, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 41
B minor mel (2#), 2, 0, 0, 2, 2, 0, 0, 1, 2, 1, 1, 1, 2, 1, 0, 1,  ,  ,  ,  ,  ,  ,  , 1, 3, 2, 2, 1, 3, 2, 2, 1, 2, 1, 1, 1, 2, 1, 0, 1, 42
Bb major blues (2b), 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 2, 0, 1, 1, 2, 0,  ,  ,  ,  ,  ,  ,  , 1, 2, 0, 2, 1, 2, 0, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0, 30
D major blues (2#), 3, 1, 2, 2, 3, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1,  ,  ,  ,  ,  ,  ,  , 2, 3, 3, 3, 2, 3, 3, 3, 1, 2, 1, 2, 1, 2, 1, 2, 1, 62
G minor blues (2b), 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 2, 0, 1, 1, 2, 0,  ,  ,  ,  ,  ,  ,  , 1, 2, 0, 2, 1, 2, 0, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0, 30
B minor blues (2#), 3, 1, 2, 2, 3, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1,  ,  ,  ,  ,  ,  ,  , 2, 3, 3, 3, 2, 3, 3, 3, 1, 2, 1, 2, 1, 2, 1, 2, 1, 62
Bb dorian (2b), 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 2, 0, 1, 1, 2, 0,  ,  ,  ,  ,  ,  ,  , 1, 2, 0, 2, 1, 2, 0, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0, 30
D dorian (2#), 2, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 0, 1,  ,  ,  ,  ,  ,  ,  , 1, 3, 3, 2, 1, 3, 3, 2, 1, 2, 1, 1, 1, 2, 1, 0, 1, 48
Bb phrygian (2b), 0, 1, 1, 0, 0, 1, 1, 0, 2, 1, 2, 0, 2, 1, 1, 0,  ,  ,  ,  ,  ,  ,  , 0, 2, 2, 2, 0, 2, 2, 2, 0, 2, 1, 2, 0, 2, 1, 1, 0, 34
D phrygian (2#), 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1,  ,  ,  ,  ,  ,  ,  , 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 45
Bb lydian (2b), 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1,  ,  ,  ,  ,  ,  ,  , 2, 2, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 47
D lydian (2#), 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1,  ,  ,  ,  ,  ,  ,  , 2, 2, 1, 3, 2, 2, 1, 3, 1, 1, 1, 2, 1, 1, 1, 2, 1, 49
Bb mixolydian (2b), 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1,  ,  ,  ,  ,  ,  ,  , 2, 2, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 47
D mixolydian (2#), 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 2, 0, 1, 1, 2, 0,  ,  ,  ,  ,  ,  ,  , 1, 2, 0, 2, 1, 2, 0, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0, 30
Bb aeolian (2b), 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1,  ,  ,  ,  ,  ,  ,  , 2, 2, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 47
D aeolian (2#), 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 2, 0, 1, 1, 2, 0,  ,  ,  ,  ,  ,  ,  , 1, 2, 0, 2, 1, 2, 0, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0, 30
Bb locrian (2b), 1, 1, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0,  ,  ,  ,  ,  ,  ,  , 1, 2, 1, 2, 1, 2, 1, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0, 36
D locrian (2#), 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0,  ,  ,  ,  ,  ,  ,  , 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 16
Eb major (3b), 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 2, 0, 1, 1, 2, 0,  ,  ,  ,  ,  ,  ,  , 1, 2, 0, 2, 1, 2, 0, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0, 30
A major (3#), 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1,  ,  ,  ,  ,  ,  ,  , 2, 2, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 47
C minor (3b), 2, 0, 1, 1, 2, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0,  ,  ,  ,  ,  ,  ,  , 1, 3, 1, 3, 1, 3, 1, 3, 0, 1, 1, 1, 0, 1, 1, 1, 0, 35
F# minor (3#), 2, 1, 2, 1, 2, 1, 2, 1, 0, 0, 1, 1, 0, 0, 2, 1,  ,  ,  ,  ,  ,  ,  , 2, 1, 1, 2, 2, 1, 1, 2, 1, 0, 0, 1, 1, 0, 0, 2, 1, 35
C minor mel (3b), 1, 1, 2, 0, 1, 1, 2, 0, 0, 0, 1, 0, 0, 0, 2, 0,  ,  ,  ,  ,  ,  ,  , 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 22
F# minor mel (3#), 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0,  ,  ,  ,  ,  ,  ,  , 0, 1, 3, 1, 0, 1, 3, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 21
Eb major blues (3b), 1, 1, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0,  ,  ,  ,  ,  ,  ,  , 1, 2, 1, 2, 1, 2, 1, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0, 36
A major blues (3#), 0, 1, 1, 0, 0, 1, 1, 0, 2, 1, 2, 0, 2, 1, 1, 0,  ,  ,  ,  ,  ,  ,  , 0, 2, 2, 2, 0, 2, 2, 2, 0, 2, 1, 2, 0, 2, 1, 1, 0, 34
C minor blues (3b), 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1,  ,  ,  ,  ,  ,  ,  , 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 45
F# minor blues (3#), 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1,  ,  ,  ,  ,  ,  ,  , 2, 2, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 47
Eb dorian (3b), 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1,  ,  ,  ,  ,  ,  ,  , 2, 2, 1, 3, 2, 2, 1, 3, 1, 1, 1, 2, 1, 1, 1, 2, 1, 49
A dorian (3#), 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1,  ,  ,  ,  ,  ,  ,  , 2, 2, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 47
Eb phrygian (3b), 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 2, 0, 1, 1, 2, 0,  ,  ,  ,  ,  ,  ,  , 1, 2, 0, 2, 1, 2, 0, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0, 30
A phrygian (3#), 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1,  ,  ,  ,  ,  ,  ,  , 2, 2, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 47
Eb lydian (3b), 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 2, 0, 1, 1, 2, 0,  ,  ,  ,  ,  ,  ,  , 1, 2, 0, 2, 1, 2, 0, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0, 30
A lydian (3#), 1, 1, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0,  ,  ,  ,  ,  ,  ,  , 1, 2, 1, 2, 1, 2, 1, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0, 36
Eb mixolydian (3b), 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0,  ,  ,  ,  ,  ,  ,  , 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 16
A mixolydian (3#), 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 2, 0, 1, 1, 2, 0,  ,  ,  ,  ,  ,  ,  , 1, 2, 0, 2, 1, 2, 0, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0, 30
Eb aeolian (3b), 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1,  ,  ,  ,  ,  ,  ,  , 2, 2, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 47
A aeolian (3#), 2, 0, 1, 1, 2, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0,  ,  ,  ,  ,  ,  ,  , 1, 3, 1, 3, 1, 3, 1, 3, 0, 1, 1, 1, 0, 1, 1, 1, 0, 35
Eb locrian (3b), 0, 1, 1, 0, 0, 1, 1, 0, 2, 1, 2, 0, 2, 1, 1, 0,  ,  ,  ,  ,  ,  ,  , 0, 2, 2, 2, 0, 2, 2, 2, 0, 2, 1, 2, 0, 2, 1, 1, 0, 34
A locrian (3#), 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1,  ,  ,  ,  ,  ,  ,  , 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 45
Ab major (4b), 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1,  ,  ,  ,  ,  ,  ,  , 2, 2, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 47
E major (4#), 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1,  ,  ,  ,  ,  ,  ,  , 2, 2, 1, 3, 2, 2, 1, 3, 1, 1, 1, 2, 1, 1, 1, 2, 1, 49
F minor (4b), 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1,  ,  ,  ,  ,  ,  ,  , 2, 2, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 47
C# minor (4#), 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 2, 0, 1, 1, 2, 0,  ,  ,  ,  ,  ,  ,  , 1, 2, 0, 2, 1, 2, 0, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0, 30
F minor mel (4b), 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1,  ,  ,  ,  ,  ,  ,  , 2, 2, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 47
C# minor mel (4#), 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 2, 0, 1, 1, 2, 0,  ,  ,  ,  ,  ,  ,  , 1, 2, 0, 2, 1, 2, 0, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0, 30
Ab major blues (4b), 1, 1, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0,  ,  ,  ,  ,  ,  ,  , 1, 2, 1, 2, 1, 2, 1, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0, 36
E major blues (4#), 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0,  ,  ,  ,  ,  ,  ,  , 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 16
F minor blues (4b), 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 2, 0, 1, 1, 2, 0,  ,  ,  ,  ,  ,  ,  , 1, 2, 0, 2, 1, 2, 0, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0, 30
C# minor blues (4#), 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1,  ,  ,  ,  ,  ,  ,  , 2, 2, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 47
Ab dorian (4b), 2, 0, 1, 1, 2, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0,  ,  ,  ,  ,  ,  ,  , 1, 3, 1, 3, 1, 3, 1, 3, 0, 1, 1, 1, 0, 1, 1, 1, 0, 35
E dorian (4#), 2, 1, 2, 1, 2, 1, 2, 1, 0, 0, 1, 1, 0, 0, 2, 1,  ,  ,  ,  ,  ,  ,  , 2, 1, 1, 2, 2, 1, 1, 2, 1, 0, 0, 1, 1, 0, 0, 2, 1, 35
Ab phrygian (4b), 1, 1, 2, 0, 1, 1, 2, 0, 0, 0, 1, 0, 0, 0, 2, 0,  ,  ,  ,  ,  ,  ,  , 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 22
E phrygian (4#), 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0,  ,  ,  ,  ,  ,  ,  , 0, 1, 3, 1, 0, 1, 3, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 21
Ab lydian (4b), 1, 1, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0,  ,  ,  ,  ,  ,  ,  , 1, 2, 1, 2, 1, 2, 1, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0, 36
E lydian (4#), 0, 1, 1, 0, 0, 1, 1, 0, 2, 1, 2, 0, 2, 1, 1, 0,  ,  ,  ,  ,  ,  ,  , 0, 2, 2, 2, 0, 2, 2, 2, 0, 2, 1, 2, 0, 2, 1, 1, 0, 34
Ab mixolydian (4b), 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1,  ,  ,  ,  ,  ,  ,  , 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 45
E mixolydian (4#), 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1,  ,  ,  ,  ,  ,  ,  , 2, 2, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 47
Ab aeolian (4b), 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1,  ,  ,  ,  ,  ,  ,  , 2, 2, 1, 3, 2, 2, 1, 3, 1, 1, 1, 2, 1, 1, 1, 2, 1, 49
E aeolian (4#), 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1,  ,  ,  ,  ,  ,  ,  , 2, 2, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 47
Ab locrian (4b), 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 2, 0, 1, 1, 2, 0,  ,  ,  ,  ,  ,  ,  , 1, 2, 0, 2, 1, 2, 0, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0, 30
E locrian (4#), 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1,  ,  ,  ,  ,  ,  ,  , 2, 2, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 47
Db major (5b), 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 2, 0, 1, 1, 2, 0,  ,  ,  ,  ,  ,  ,  , 1, 2, 0, 2, 1, 2, 0, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0, 30
B major (5#), 1, 1, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0,  ,  ,  ,  ,  ,  ,  , 1, 2, 1, 2, 1, 2, 1, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0, 36
Bb minor (5b), 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0,  ,  ,  ,  ,  ,  ,  , 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 16
G# minor (5#), 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 2, 0, 1, 1, 2, 0,  ,  ,  ,  ,  ,  ,  , 1, 2, 0, 2, 1, 2, 0, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0, 30
Bb minor mel (5b), 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1,  ,  ,  ,  ,  ,  ,  , 2, 2, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 47
G# minor mel (5#), 2, 0, 1, 1, 2, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0,  ,  ,  ,  ,  ,  ,  , 1, 3, 1, 3, 1, 3, 1, 3, 0, 1, 1, 1, 0, 1, 1, 1, 0, 35
