 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, rowcost
B minor blues (2#), 2, 4, 7, 5, 2, 5, 3, 3, 3, 3, 3, 4, 1, 4, 6, 1, 1, 57
Bb dorian (2b), 0, 1, 4, 6, 2, 5, 6, 10, 10, 2, 6, 2, 0, 7, 3, 0, 0, 64
D dorian (2#), 2, 4, 6, 6, 1, 4, 1, 1, 1, 1, 5, 4, 1, 5, 6, 1, 1, 50
Bb phrygian (2b), 1, 2, 4, 5, 2, 6, 3, 3, 3, 3, 3, 3, 0, 4, 4, 0, 0, 46
D phrygian (2#), 1, 3, 5, 4, 1, 6, 2, 2, 2, 2, 3, 4, 1, 4, 5, 1, 1, 47
Bb lydian (2b), 0, 3, 6, 6, 2, 5, 4, 6, 6, 2, 6, 3, 1, 7, 4, 1, 1, 63
D lydian (2#), 0, 3, 6, 5, 2, 7, 2, 2, 2, 2, 3, 3, 1, 4, 4, 1, 1, 48
Bb mixolydian (2b), 0, 3, 6, 5, 1, 4, 3, 5, 5, 1, 6, 3, 1, 7, 4, 1, 1, 56
D mixolydian (2#), 0, 1, 4, 6, 2, 5, 4, 6, 6, 2, 6, 2, 0, 7, 3, 0, 0, 54
Bb aeolian (2b), 0, 3, 6, 5, 1, 4, 3, 5, 5, 1, 6, 3, 1, 7, 4, 1, 1, 56
D aeolian (2#), 0, 1, 4, 6, 2, 5, 4, 6, 6, 2, 6, 2, 0, 7, 3, 0, 0, 54
Bb locrian (2b), 0, 2, 5, 6, 2, 4, 4, 6, 6, 2, 6, 2, 0, 7, 3, 0, 0, 55
D locrian (2#), 0, 0, 3, 5, 1, 4, 4, 6, 6, 2, 5, 1, 0, 6, 3, 0, 0, 46
Eb major (3b), 0, 1, 4, 6, 2, 5, 6, 10, 10, 2, 6, 2, 0, 7, 3, 0, 0, 64
A major (3#), 0, 3, 6, 5, 1, 5, 1, 1, 1, 1, 6, 3, 1, 7, 4, 1, 1, 47
C minor (3b), 1, 2, 5, 6, 2, 5, 1, 1, 1, 1, 4, 2, 0, 4, 4, 0, 0, 39
F# minor (3#), 1, 2, 5, 2, 0, 4, 2, 2, 2, 2, 3, 4, 1, 4, 4, 1, 1, 40
C minor mel (3b), 0, 1, 4, 5, 1, 3, 4, 6, 6, 2, 5, 1, 0, 6, 3, 0, 0, 47
F# minor mel (3#), 3, 2, 2, 2, 0, 4, 2, 2, 2, 2, 5, 4, 0, 5, 3, 0, 0, 38
Eb major blues (3b), 0, 2, 5, 6, 2, 4, 4, 6, 6, 2, 6, 2, 0, 7, 3, 0, 0, 55
A major blues (3#), 1, 2, 4, 5, 2, 6, 3, 3, 3, 3, 3, 3, 0, 4, 4, 0, 0, 46
C minor blues (3b), 1, 3, 5, 4, 1, 6, 2, 2, 2, 2, 3, 4, 1, 4, 5, 1, 1, 47
F# minor blues (3#), 0, 3, 6, 6, 2, 5, 4, 6, 6, 2, 6, 3, 1, 7, 4, 1, 1, 63
Eb dorian (3b), 0, 3, 6, 5, 2, 7, 2, 2, 2, 2, 3, 3, 1, 4, 4, 1, 1, 48
A dorian (3#), 0, 3, 6, 5, 1, 4, 3, 5, 5, 1, 6, 3, 1, 7, 4, 1, 1, 56
Eb phrygian (3b), 0, 1, 4, 6, 2, 5, 4, 6, 6, 2, 6, 2, 0, 7, 3, 0, 0, 54
A phrygian (3#), 0, 3, 6, 5, 1, 4, 3, 5, 5, 1, 6, 3, 1, 7, 4, 1, 1, 56
Eb lydian (3b), 0, 1, 4, 6, 2, 5, 4, 6, 6, 2, 6, 2, 0, 7, 3, 0, 0, 54
A lydian (3#), 0, 2, 5, 6, 2, 4, 4, 6, 6, 2, 6, 2, 0, 7, 3, 0, 0, 55
Eb mixolydian (3b), 0, 0, 3, 5, 1, 4, 4, 6, 6, 2, 5, 1, 0, 6, 3, 0, 0, 46
A mixolydian (3#), 0, 1, 4, 6, 2, 5, 6, 10, 10, 2, 6, 2, 0, 7, 3, 0, 0, 64
Eb aeolian (3b), 0, 3, 6, 5, 1, 5, 1, 1, 1, 1, 6, 3, 1, 7, 4, 1, 1, 47
A aeolian (3#), 1, 2, 5, 6, 2, 5, 1, 1, 1, 1, 4, 2, 0, 4, 4, 0, 0, 39
Eb locrian (3b), 1, 2, 4, 5, 2, 6, 3, 3, 3, 3, 3, 3, 0, 4, 4, 0, 0, 46
A locrian (3#), 1, 3, 5, 4, 1, 6, 2, 2, 2, 2, 3, 4, 1, 4, 5, 1, 1, 47
Ab major (4b), 0, 3, 6, 6, 2, 5, 4, 6, 6, 2, 6, 3, 1, 7, 4, 1, 1, 63
E major (4#), 0, 3, 6, 5, 2, 7, 2, 2, 2, 2, 3, 3, 1, 4, 4, 1, 1, 48
F minor (4b), 0, 3, 6, 5, 1, 4, 3, 5, 5, 1, 6, 3, 1, 7, 4, 1, 1, 56
C# minor (4#), 0, 1, 4, 6, 2, 5, 4, 6, 6, 2, 6, 2, 0, 7, 3, 0, 0, 54
F minor mel (4b), 0, 3, 6, 5, 1, 4, 3, 5, 5, 1, 6, 3, 1, 7, 4, 1, 1, 56
C# minor mel (4#), 0, 1, 4, 6, 2, 5, 4, 6, 6, 2, 6, 2, 0, 7, 3, 0, 0, 54
Ab major blues (4b), 0, 2, 5, 6, 2, 4, 4, 6, 6, 2, 6, 2, 0, 7, 3, 0, 0, 55
E major blues (4#), 0, 0, 3, 5, 1, 4, 4, 6, 6, 2, 5, 1, 0, 6, 3, 0, 0, 46
F minor blues (4b), 0, 1, 4, 6, 2, 5, 6, 10, 10, 2, 6, 2, 0, 7, 3, 0, 0, 64
C# minor blues (4#), 0, 3, 6, 5, 1, 5, 1, 1, 1, 1, 6, 3, 1, 7, 4, 1, 1, 47
Ab dorian (4b), 1, 2, 5, 6, 2, 5, 1, 1, 1, 1, 4, 2, 0, 4, 4, 0, 0, 39
E dorian (4#), 1, 2, 5, 2, 0, 4, 2, 2, 2, 2, 3, 4, 1, 4, 4, 1, 1, 40
Ab phrygian (4b), 0, 1, 4, 5, 1, 3, 4, 6, 6, 2, 5, 1, 0, 6, 3, 0, 0, 47
E phrygian (4#), 3, 2, 2, 2, 0, 4, 2, 2, 2, 2, 5, 4, 0, 5, 3, 0, 0, 38
Ab lydian (4b), 0, 2, 5, 6, 2, 4, 4, 6, 6, 2, 6, 2, 0, 7, 3, 0, 0, 55
E lydian (4#), 1, 2, 4, 5, 2, 6, 3, 3, 3, 3, 3, 3, 0, 4, 4, 0, 0, 46
Ab mixolydian (4b), 1, 3, 5, 4, 1, 6, 2, 2, 2, 2, 3, 4, 1, 4, 5, 1, 1, 47
E mixolydian (4#), 0, 3, 6, 6, 2, 5, 4, 6, 6, 2, 6, 3, 1, 7, 4, 1, 1, 63
Ab aeolian (4b), 0, 3, 6, 5, 2, 7, 2, 2, 2, 2, 3, 3, 1, 4, 4, 1, 1, 48
E aeolian (4#), 0, 3, 6, 5, 1, 4, 3, 5, 5, 1, 6, 3, 1, 7, 4, 1, 1, 56
Ab locrian (4b), 0, 1, 4, 6, 2, 5, 4, 6, 6, 2, 6, 2, 0, 7, 3, 0, 0, 54
E locrian (4#), 0, 3, 6, 5, 1, 4, 3, 5, 5, 1, 6, 3, 1, 7, 4, 1, 1, 56
Db major (5b), 0, 1, 4, 6, 2, 5, 4, 6, 6, 2, 6, 2, 0, 7, 3, 0, 0, 54
B major (5#), 0, 2, 5, 6, 2, 4, 4, 6, 6, 2, 6, 2, 0, 7, 3, 0, 0, 55
Bb minor (5b), 0, 0, 3, 5, 1, 4, 4, 6, 6, 2, 5, 1, 0, 6, 3, 0, 0, 46
G# minor (5#), 0, 1, 4, 6, 2, 5, 6, 10, 10, 2, 6, 2, 0, 7, 3, 0, 0, 64
Bb minor mel (5b), 0, 3, 6, 5, 1, 5, 1, 1, 1, 1, 6, 3, 1, 7, 4, 1, 1, 47
G# minor mel (5#), 1, 2, 5, 6, 2, 5, 1, 1, 1, 1, 4, 2, 0, 4, 4, 0, 0, 39
Db major blues (5b), 0, 2, 5, 6, 2, 4, 4, 6, 6, 2, 6, 2, 0, 7, 3, 0, 0, 55
B major blues (5#), 1, 2, 4, 5, 2, 6, 3, 3, 3, 3, 3, 3, 0, 4, 4, 0, 0, 46
Bb minor blues (5b), 1, 3, 5, 4, 1, 6, 2, 2, 2, 2, 3, 4, 1, 4, 5, 1, 1, 47
G# minor blues (5#), 0, 3, 6, 6, 2, 5, 4, 6, 6, 2, 6, 3, 1, 7, 4, 1, 1, 63
Db dorian (5b), 0, 3, 6, 5, 2, 7, 2, 2, 2, 2, 3, 3, 1, 4, 4, 1, 1, 48
B dorian (5#), 0, 3, 6, 5, 1, 4, 3, 5, 5, 1, 6, 3, 1, 7, 4, 1, 1, 56
Db phrygian (5b), 0, 1, 4, 6, 2, 5, 4, 6, 6, 2, 6, 2, 0, 7, 3, 0, 0, 54
B phrygian (5#), 0, 3, 6, 5, 1, 4, 3, 5, 5, 1, 6, 3, 1, 7, 4, 1, 1, 56
Db lydian (5b), 0, 1, 4, 6, 2, 5, 4, 6, 6, 2, 6, 2, 0, 7, 3, 0, 0, 54
B lydian (5#), 0, 2, 5, 6, 2, 4, 4, 6, 6, 2, 6, 2, 0, 7, 3, 0, 0, 55
Db mixolydian (5b), 0, 0, 3, 5, 1, 4, 4, 6, 6, 2, 5, 1, 0, 6, 3, 0, 0, 46
B mixolydian (5#), 0, 1, 4, 6, 2, 5, 6, 10, 10, 2, 6, 2, 0, 7, 3, 0, 0, 64
Db aeolian (5b), 0, 3, 6, 5, 1, 5, 1, 1, 1, 1, 6, 3, 1, 7, 4, 1, 1, 47
B aeolian (5#), 1, 2, 5, 6, 2, 5, 1, 1, 1, 1, 4, 2, 0, 4, 4, 0, 0, 39
Db locrian (5b), 1, 2, 5, 2, 0, 4, 2, 2, 2, 2, 3, 4, 1, 4, 4, 1, 1, 40
B locrian (5#), 2, 4, 5, 4, 1, 4, 1, 1, 1, 1, 3, 4, 1, 3, 5, 1, 1, 42
Gb major (6b), 3, 2, 2, 2, 0, 4, 2, 2, 2, 2, 5, 4, 0, 5, 3, 0, 0, 38
F# major (6#), 0, 2, 5, 6, 2, 4, 4, 6, 6, 2, 6, 2, 0, 7, 3, 0, 0, 55
Eb minor (6b), 1, 2, 4, 5, 2, 6, 3, 3, 3, 3, 3, 3, 0, 4, 4, 0, 0, 46
D# minor (6#), 1, 3, 5, 4, 1, 6, 2, 2, 2, 2, 3, 4, 1, 4, 5, 1, 1, 47
Eb minor mel (6b), 0, 3, 6, 6, 2, 5, 4, 6, 6, 2, 6, 3, 1, 7, 4, 1, 1, 63
D# minor mel (6#), 0, 3, 6, 5, 2, 7, 2, 2, 2, 2, 3, 3, 1, 4, 4, 1, 1, 48
Gb major blues (6b), 0, 3, 6, 5, 1, 4, 3, 5, 5, 1, 6, 3, 1, 7, 4, 1, 1, 56
F# major blues (6#), 0, 1, 4, 6, 2, 5, 4, 6, 6, 2, 6, 2, 0, 7, 3, 0, 0, 54
Eb minor blues (6b), 0, 3, 6, 5, 1, 4, 3, 5, 5, 1, 6, 3, 1, 7, 4, 1, 1, 56
D# minor blues (6#), 0, 1, 4, 6, 2, 5, 4, 6, 6, 2, 6, 2, 0, 7, 3, 0, 0, 54
Gb dorian (6b), 0, 2, 5, 6, 2, 4, 4, 6, 6, 2, 6, 2, 0, 7, 3, 0, 0, 55
F# dorian (6#), 0, 0, 3, 5, 1, 4, 4, 6, 6, 2, 5, 1, 0, 6, 3, 0, 0, 46
Gb phrygian (6b), 0, 1, 4, 6, 2, 5, 6, 10, 10, 2, 6, 2, 0, 7, 3, 0, 0, 64
F# phrygian (6#), 0, 3, 6, 5, 1, 5, 1, 1, 1, 1, 6, 3, 1, 7, 4, 1, 1, 47
Gb lydian (6b), 4, 0, 0, 3, 0, 5, 4, 4, 4, 4, 9, 6, 0, 9, 3, 0, 0, 55
F# lydian (6#), 2, 0, 0, 2, 0, 4, 2, 2, 2, 2, 6, 4, 0, 6, 2, 0, 0, 34
Gb mixolydian (6b), 5, 2, 2, 4, 0, 4, 4, 4, 4, 4, 8, 7, 1, 8, 5, 1, 1, 64
F# mixolydian (6#), 3, 2, 2, 3, 0, 3, 2, 2, 2, 2, 5, 5, 1, 5, 4, 1, 1, 43
Gb aeolian (6b), 5, 1, 1, 3, 0, 4, 4, 4, 4, 4, 9, 6, 0, 9, 4, 0, 0, 58
F# aeolian (6#), 3, 1, 1, 2, 0, 3, 2, 2, 2, 2, 6, 4, 0, 6, 3, 0, 0, 37
Gb locrian (6b), 5, 3, 3, 4, 0, 5, 4, 4, 4, 4, 6, 7, 1, 6, 5, 1, 1, 63
F# locrian (6#), 3, 3, 3, 3, 0, 4, 2, 2, 2, 2, 4, 5, 1, 4, 4, 1, 1, 44
Cb major (7b), 6, 3, 4, 4, 0, 4, 4, 4, 4, 4, 8, 7, 1, 8, 7, 1, 1, 70
C# major (7#), 3, 0, 0, 4, 0, 4, 7, 10, 10, 4, 6, 4, 0, 6, 3, 0, 0, 61
Ab minor (7b), 2, 2, 3, 5, 1, 4, 7, 11, 11, 3, 3, 2, 1, 4, 3, 1, 1, 64
A# minor (7#), 4, 0, 1, 6, 0, 6, 12, 18, 18, 6, 11, 5, 0, 12, 4, 0, 0, 103
Ab minor mel (7b), 2, 1, 2, 4, 1, 4, 7, 11, 11, 3, 4, 1, 0, 5, 2, 0, 0, 58
A# minor mel (7#), 2, 0, 2, 7, 1, 6, 10, 16, 16, 4, 9, 3, 0, 10, 2, 0, 0, 88
Cb major blues (7b), 6, 5, 6, 5, 1, 6, 4, 4, 4, 4, 9, 7, 1, 9, 7, 1, 1, 80
C# major blues (7#), 4, 0, 0, 3, 0, 5, 4, 4, 4, 4, 9, 6, 0, 9, 3, 0, 0, 55
Ab minor blues (7b), 2, 0, 0, 2, 0, 4, 2, 2, 2, 2, 6, 4, 0, 6, 2, 0, 0, 34
A# minor blues (7#), 5, 2, 2, 4, 0, 4, 4, 4, 4, 4, 8, 7, 1, 8, 5, 1, 1, 64
Cb dorian (7b), 3, 2, 2, 3, 0, 3, 2, 2, 2, 2, 5, 5, 1, 5, 4, 1, 1, 43
C# dorian (7#), 5, 1, 1, 3, 0, 4, 4, 4, 4, 4, 9, 6, 0, 9, 4, 0, 0, 58
Cb phrygian (7b), 3, 1, 1, 2, 0, 3, 2, 2, 2, 2, 6, 4, 0, 6, 3, 0, 0, 37
C# phrygian (7#), 5, 3, 3, 4, 0, 5, 4, 4, 4, 4, 6, 7, 1, 6, 5, 1, 1, 63
Cb lydian (7b), 3, 3, 3, 3, 0, 4, 2, 2, 2, 2, 4, 5, 1, 4, 4, 1, 1, 44
C# lydian (7#), 6, 3, 4, 4, 0, 4, 4, 4, 4, 4, 8, 7, 1, 8, 7, 1, 1, 70
Cb mixolydian (7b), 3, 0, 0, 4, 0, 4, 7, 10, 10, 4, 6, 4, 0, 6, 3, 0, 0, 61
C# mixolydian (7#), 2, 2, 3, 5, 1, 4, 7, 11, 11, 3, 3, 2, 1, 4, 3, 1, 1, 64
Cb aeolian (7b), 4, 0, 1, 6, 0, 6, 12, 18, 18, 6, 11, 5, 0, 12, 4, 0, 0, 103
C# aeolian (7#), 2, 1, 2, 4, 1, 4, 7, 11, 11, 3, 4, 1, 0, 5, 2, 0, 0, 58
Cb locrian (7b), 4, 5, 6, 5, 1, 6, 2, 2, 2, 2, 4, 5, 1, 4, 7, 1, 1, 58
C# locrian (7#), 6, 5, 6, 5, 1, 6, 4, 4, 4, 4, 9, 7, 1, 9, 7, 1, 1, 80
