id,title,composer,part,KSgt,KSest,notes,err,time
12,Sonata_12_1,Mozart,rh,,d minor (-1),1426,69,0.126
12,Sonata_12_1,Mozart,lh,,d minor (-1),1052,32,0.094
12,Fantaisie,Mozart,rh,C major (0),g minor (-2),2383,193,0.178
12,Fantaisie,Mozart,lh,C major (0),g minor (-2),1404,93,0.114
12,Sonata_12_2,Mozart,rh,,B- major (-2),646,24,0.043
12,Sonata_12_2,Mozart,lh,,g minor (-2),665,15,0.048
12,Sonata_12_3,Mozart,rh,,d minor (-1),1809,51,0.131
12,Sonata_12_3,Mozart,lh,,d minor (-1),1179,41,0.102
8,Sonata_8_1,Mozart,rh,,a minor (0),1667,14,0.120
8,Sonata_8_1,Mozart,lh,,a minor (0),1599,25,0.129
