 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, rowcost
C major (0), 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 7
A minor (0), 0, 0, 0, 1, 1, 0, 3, 0, 2, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 2, 1, 17
F major (1b), 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9
G major (1#), 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 7
D minor (1b), 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 1, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
E minor (1#), 1, 1, 1, 0, 0, 1, 2, 1, 2, 0, 0, 0, 0, 0, 2, 2, 2, 1, 1, 1, 1, 0, 0, 1, 2, 0, 22
Bb major (2b), 1, 1, 1, 0, 0, 1, 2, 0, 1, 0, 2, 1, 2, 1, 2, 2, 2, 0, 1, 1, 1, 0, 0, 1, 1, 0, 24
D major (2#), 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6
G minor (2b), 1, 1, 1, 0, 0, 1, 2, 0, 1, 0, 1, 1, 1, 1, 2, 2, 2, 0, 1, 1, 1, 0, 0, 1, 1, 0, 22
B minor (2#), 0, 0, 0, 1, 1, 0, 2, 0, 3, 0, 2, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 3, 0, 17
Eb major (3b), 1, 1, 1, 1, 1, 1, 3, 0, 2, 0, 3, 2, 3, 1, 2, 2, 2, 0, 1, 1, 1, 1, 1, 1, 2, 0, 34
A major (3#), 0, 0, 0, 1, 1, 0, 3, 0, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 1, 16
C minor (3b), 1, 1, 1, 1, 1, 1, 4, 0, 3, 0, 1, 1, 1, 0, 2, 1, 2, 0, 1, 1, 1, 1, 1, 1, 3, 0, 30
F# minor (3#), 1, 1, 1, 1, 1, 1, 3, 0, 4, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 4, 1, 30
Ab major (4b), 2, 2, 2, 2, 2, 2, 6, 1, 6, 0, 4, 3, 4, 1, 3, 3, 3, 1, 2, 2, 2, 2, 2, 2, 6, 0, 65
E major (4#), 1, 1, 1, 1, 1, 1, 3, 1, 3, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 31
F minor (4b), 1, 1, 1, 1, 1, 1, 3, 1, 1, 0, 2, 2, 2, 1, 2, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 0, 33
C# minor (4#), 1, 1, 1, 2, 2, 1, 5, 1, 4, 2, 2, 3, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 4, 2, 47
Db major (5b), 3, 3, 3, 3, 3, 3, 8, 2, 7, 1, 4, 4, 4, 1, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 7, 1, 86
B major (5#), 1, 1, 1, 2, 2, 1, 4, 1, 4, 1, 2, 2, 2, 0, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 4, 1, 41
Bb minor (5b), 2, 2, 2, 1, 1, 2, 4, 1, 2, 1, 2, 2, 2, 1, 3, 3, 3, 1, 2, 2, 2, 1, 1, 2, 2, 1, 48
G# minor (5#), 2, 2, 2, 1, 1, 2, 4, 2, 3, 0, 2, 1, 2, 0, 3, 3, 3, 2, 2, 2, 2, 1, 1, 2, 3, 0, 48
Gb major (6b), 3, 3, 3, 4, 4, 3, 8, 2, 8, 2, 3, 4, 3, 0, 3, 2, 3, 2, 3, 3, 3, 4, 4, 3, 8, 2, 90
F# major (6#), 2, 2, 2, 2, 2, 2, 5, 1, 5, 1, 2, 2, 2, 0, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 5, 1, 54
Eb minor (6b), 1, 1, 1, 2, 2, 1, 3, 0, 3, 1, 2, 2, 2, 0, 2, 1, 2, 0, 1, 1, 1, 2, 2, 1, 3, 1, 38
D# minor (6#), 1, 1, 1, 4, 4, 1, 5, 0, 5, 2, 3, 4, 3, 0, 2, 1, 2, 0, 1, 1, 1, 4, 4, 1, 5, 2, 58
Cb major (7b), 2, 2, 2, 4, 4, 2, 7, 2, 7, 2, 4, 4, 4, 0, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 7, 2, 79
C# major (7#), 2, 2, 2, 3, 3, 2, 7, 1, 6, 2, 3, 4, 3, 1, 2, 2, 2, 1, 2, 2, 2, 3, 3, 2, 6, 2, 70
Ab minor (7b), 1, 1, 1, 2, 2, 1, 4, 1, 5, 0, 3, 2, 3, 0, 2, 2, 2, 1, 1, 1, 1, 2, 2, 1, 5, 0, 46
A# minor (7#), 4, 4, 4, 2, 2, 4, 7, 2, 4, 2, 2, 3, 2, 1, 5, 4, 5, 2, 4, 4, 4, 2, 2, 4, 4, 2, 85
