 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, rowcost
C locrian (0), 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 4, 0, 4, 5, 1, 0, 1, 7, 9, 5, 0, 5, 4, 3, 1, 2, 3, 2, 1, 1, 0, 2, 2, 0, 1, 2, 1, 0, 1, 1, 0, 77
F major (1b), 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 0, 1, 0, 2, 0, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 5, 0, 3, 4, 2, 1, 1, 8, 9, 4, 1, 4, 5, 4, 2, 2, 3, 3, 1, 1, 1, 3, 2, 0, 2, 1, 2, 0, 2, 2, 0, 113
G major (1#), 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 3, 1, 2, 1, 3, 2, 2, 2, 2, 2, 2, 2, 2, 1, 4, 2, 6, 1, 3, 6, 4, 1, 2, 8, 7, 8, 3, 10, 7, 7, 4, 3, 3, 5, 2, 2, 2, 5, 2, 0, 4, 3, 5, 1, 3, 3, 1, 190
D minor (1b), 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 0, 2, 1, 3, 0, 4, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 5, 0, 4, 4, 3, 2, 1, 6, 11, 6, 2, 10, 6, 5, 4, 3, 6, 2, 1, 3, 2, 2, 4, 0, 3, 5, 2, 0, 3, 3, 0, 152
E minor (1#), 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 3, 1, 2, 2, 2, 3, 2, 2, 2, 3, 1, 1, 1, 1, 1, 1, 3, 1, 0, 4, 3, 4, 1, 3, 5, 4, 0, 2, 5, 8, 7, 2, 9, 7, 6, 4, 3, 5, 5, 2, 5, 1, 5, 3, 1, 6, 6, 4, 1, 3, 4, 1, 177
D minor mel (1b), 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 3, 1, 3, 2, 3, 1, 4, 2, 1, 2, 1, 2, 1, 2, 1, 2, 4, 1, 6, 1, 3, 5, 4, 2, 2, 7, 10, 7, 3, 11, 7, 6, 5, 4, 5, 3, 2, 4, 2, 3, 3, 0, 4, 6, 3, 1, 4, 4, 0, 189
E minor mel (1#), 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 3, 1, 3, 3, 2, 4, 3, 3, 2, 4, 1, 1, 1, 1, 1, 1, 3, 1, 1, 4, 3, 5, 1, 4, 4, 5, 1, 2, 4, 9, 6, 3, 10, 8, 5, 5, 4, 6, 4, 2, 6, 2, 4, 4, 1, 7, 7, 3, 1, 3, 4, 1, 193
F major blues (1b), 2, 1, 2, 1, 2, 1, 3, 1, 2, 1, 2, 1, 2, 1, 3, 1, 1, 2, 1, 2, 1, 2, 1, 2, 2, 1, 2, 1, 2, 1, 3, 1, 1, 3, 1, 6, 1, 4, 6, 3, 1, 2, 9, 10, 6, 2, 7, 7, 5, 3, 4, 3, 4, 2, 3, 1, 4, 2, 0, 3, 3, 3, 1, 3, 4, 0, 168
G major blues (1#), 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 1, 4, 2, 3, 1, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 7, 1, 5, 6, 5, 2, 2, 9, 10, 8, 4, 11, 8, 7, 5, 4, 5, 5, 2, 3, 3, 5, 4, 0, 5, 4, 5, 1, 3, 3, 1, 219
D minor blues (1b), 2, 1, 2, 1, 2, 1, 3, 1, 2, 1, 2, 1, 2, 1, 3, 1, 1, 2, 1, 2, 1, 2, 1, 3, 2, 1, 2, 1, 2, 1, 3, 1, 1, 4, 1, 6, 1, 4, 7, 3, 1, 2, 9, 11, 9, 2, 12, 7, 7, 4, 4, 5, 4, 2, 4, 1, 4, 3, 0, 3, 6, 4, 1, 4, 5, 0, 193
E minor blues (1#), 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 4, 1, 4, 2, 4, 1, 5, 2, 2, 2, 2, 2, 2, 3, 2, 2, 5, 2, 7, 1, 6, 6, 7, 2, 2, 7, 12, 8, 4, 11, 10, 8, 6, 4, 7, 6, 2, 5, 3, 6, 5, 0, 8, 7, 5, 1, 4, 5, 1, 249
F dorian (1b), 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 2, 1, 2, 1, 2, 1, 2, 1, 1, 3, 1, 6, 1, 2, 5, 3, 1, 2, 9, 8, 5, 2, 5, 6, 5, 3, 3, 2, 4, 2, 2, 1, 4, 1, 0, 3, 2, 3, 1, 3, 3, 0, 150
G dorian (1#), 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 1, 4, 2, 3, 1, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 7, 1, 4, 5, 5, 2, 2, 7, 8, 7, 4, 11, 8, 6, 5, 4, 4, 4, 2, 3, 3, 4, 3, 0, 5, 4, 4, 1, 3, 3, 1, 206
F phrygian (1b), 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 4, 0, 4, 5, 1, 0, 1, 7, 8, 5, 0, 5, 4, 3, 1, 2, 3, 2, 1, 1, 0, 2, 2, 0, 1, 2, 1, 0, 1, 1, 0, 76
G phrygian (1#), 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 2, 1, 2, 1, 2, 1, 2, 1, 1, 3, 1, 6, 1, 2, 5, 3, 1, 2, 9, 8, 7, 2, 9, 6, 6, 3, 3, 2, 4, 2, 2, 1, 4, 1, 0, 3, 2, 4, 1, 3, 3, 0, 158
F lydian (1b), 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 2, 1, 2, 1, 2, 1, 2, 1, 1, 3, 1, 6, 1, 2, 5, 3, 1, 2, 9, 8, 5, 2, 5, 6, 5, 3, 3, 2, 4, 2, 2, 1, 4, 1, 0, 3, 2, 3, 1, 3, 3, 0, 150
G lydian (1#), 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 1, 4, 2, 3, 1, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 7, 1, 4, 5, 5, 2, 2, 7, 8, 7, 4, 11, 8, 6, 5, 4, 4, 4, 2, 3, 3, 4, 3, 0, 5, 4, 4, 1, 3, 3, 1, 206
F mixolydian (1b), 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 4, 0, 4, 5, 1, 0, 1, 7, 8, 5, 0, 5, 4, 3, 1, 2, 3, 2, 1, 1, 0, 2, 2, 0, 1, 2, 1, 0, 1, 1, 0, 76
G mixolydian (1#), 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 2, 1, 2, 1, 2, 1, 2, 1, 1, 3, 1, 6, 1, 2, 5, 3, 1, 2, 9, 8, 7, 2, 9, 6, 6, 3, 3, 2, 4, 2, 2, 1, 4, 1, 0, 3, 2, 4, 1, 3, 3, 0, 158
F aeolian (1b), 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 0, 1, 0, 2, 0, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 5, 0, 3, 4, 2, 1, 1, 8, 9, 4, 1, 4, 5, 4, 2, 2, 3, 3, 1, 1, 1, 3, 2, 0, 2, 1, 2, 0, 2, 2, 0, 113
G aeolian (1#), 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 3, 1, 2, 1, 3, 2, 2, 2, 2, 2, 2, 2, 2, 1, 4, 2, 6, 1, 3, 6, 4, 1, 2, 8, 7, 8, 3, 10, 7, 7, 4, 3, 3, 5, 2, 2, 2, 5, 2, 0, 4, 3, 5, 1, 3, 3, 1, 190
F locrian (1b), 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 3, 0, 3, 4, 1, 0, 0, 6, 9, 4, 0, 6, 5, 2, 0, 3, 2, 2, 0, 2, 0, 2, 1, 0, 0, 1, 1, 0, 0, 2, 0, 66
G locrian (1#), 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 0, 1, 0, 2, 0, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 5, 0, 3, 4, 2, 1, 1, 8, 9, 6, 1, 8, 5, 5, 2, 2, 3, 3, 1, 1, 1, 3, 2, 0, 2, 1, 3, 0, 2, 2, 0, 121
Bb major (2b), 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 4, 0, 4, 4, 1, 0, 1, 7, 8, 4, 0, 4, 4, 4, 1, 1, 2, 2, 1, 1, 0, 2, 2, 0, 1, 2, 1, 0, 1, 1, 0, 72
D major (2#), 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 1, 4, 2, 3, 1, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 2, 6, 1, 4, 6, 5, 2, 2, 6, 9, 8, 4, 12, 8, 7, 6, 4, 6, 4, 2, 4, 3, 4, 4, 0, 5, 7, 4, 1, 4, 4, 1, 221
G minor (2b), 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 2, 0, 1, 0, 2, 0, 1, 0, 1, 0, 1, 1, 1, 0, 3, 1, 4, 0, 5, 6, 2, 0, 1, 6, 7, 8, 1, 10, 5, 5, 2, 2, 4, 3, 1, 1, 1, 3, 3, 0, 2, 3, 3, 0, 1, 1, 1, 116
B minor (2#), 1, 2, 1, 2, 1, 2, 2, 2, 1, 2, 1, 2, 1, 2, 2, 2, 1, 4, 0, 3, 1, 4, 0, 5, 1, 2, 1, 2, 1, 2, 2, 2, 2, 3, 2, 5, 0, 5, 4, 5, 2, 1, 7, 9, 6, 3, 12, 7, 5, 5, 2, 5, 4, 1, 4, 3, 4, 4, 0, 7, 7, 3, 0, 3, 4, 1, 192
G minor mel (2b), 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 0, 2, 0, 2, 0, 2, 0, 3, 1, 2, 1, 2, 1, 2, 1, 2, 1, 3, 2, 5, 0, 4, 5, 3, 1, 1, 7, 8, 7, 2, 9, 6, 6, 3, 2, 4, 4, 1, 1, 2, 4, 3, 0, 3, 2, 4, 0, 2, 2, 1, 153
B minor mel (2#), 2, 3, 2, 2, 2, 3, 1, 3, 2, 3, 2, 2, 2, 3, 1, 3, 1, 3, 1, 2, 1, 3, 1, 4, 2, 3, 2, 2, 2, 3, 1, 3, 3, 4, 2, 6, 1, 4, 3, 6, 2, 0, 8, 8, 5, 4, 11, 8, 4, 6, 2, 4, 5, 0, 3, 4, 5, 3, 0, 6, 8, 4, 1, 2, 3, 1, 206
Bb major blues (2b), 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 1, 3, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 5, 0, 5, 4, 3, 1, 1, 8, 10, 4, 1, 5, 7, 5, 2, 3, 2, 3, 1, 3, 1, 3, 2, 1, 3, 2, 2, 0, 2, 3, 0, 137
D major blues (2#), 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 2, 3, 2, 3, 2, 4, 2, 3, 2, 5, 3, 3, 3, 2, 3, 3, 2, 3, 3, 6, 2, 7, 2, 4, 7, 6, 2, 2, 9, 10, 9, 5, 12, 9, 8, 7, 4, 6, 6, 2, 4, 4, 6, 4, 0, 5, 8, 6, 2, 4, 4, 1, 265
G minor blues (2b), 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 1, 3, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 5, 0, 5, 5, 3, 1, 1, 8, 11, 7, 1, 10, 7, 5, 2, 4, 3, 4, 1, 3, 1, 4, 2, 1, 3, 2, 3, 0, 2, 3, 0, 152
B minor blues (2#), 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 2, 4, 2, 4, 2, 4, 2, 5, 3, 3, 3, 2, 3, 3, 3, 3, 3, 5, 2, 7, 2, 5, 6, 7, 2, 2, 9, 11, 8, 5, 11, 10, 7, 7, 3, 6, 7, 2, 5, 4, 7, 4, 0, 8, 9, 6, 2, 4, 5, 1, 276
Bb dorian (2b), 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 0, 1, 0, 2, 0, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 5, 0, 3, 3, 2, 1, 1, 8, 9, 3, 1, 3, 5, 5, 2, 1, 2, 3, 1, 1, 1, 3, 2, 0, 2, 1, 2, 0, 2, 2, 0, 109
D dorian (2#), 3, 3, 3, 2, 3, 3, 1, 3, 3, 3, 3, 2, 3, 3, 1, 3, 2, 2, 2, 3, 2, 2, 2, 4, 3, 3, 3, 2, 3, 3, 1, 3, 3, 6, 2, 7, 2, 3, 5, 6, 2, 1, 7, 8, 7, 5, 11, 9, 6, 7, 4, 5, 5, 1, 3, 4, 5, 3, 0, 4, 8, 5, 2, 3, 3, 1, 235
Bb phrygian (2b), 3, 2, 3, 1, 3, 2, 1, 2, 3, 2, 3, 1, 3, 2, 1, 2, 1, 2, 2, 1, 1, 2, 2, 2, 3, 2, 3, 1, 3, 2, 1, 2, 2, 5, 1, 6, 2, 2, 5, 6, 1, 1, 8, 9, 7, 3, 9, 8, 6, 5, 3, 3, 6, 1, 2, 2, 6, 1, 0, 5, 6, 5, 2, 3, 3, 0, 198
D phrygian (2#), 3, 3, 3, 2, 3, 3, 1, 3, 3, 3, 3, 2, 3, 3, 1, 3, 1, 2, 2, 2, 1, 2, 2, 3, 3, 3, 3, 2, 3, 3, 1, 3, 2, 6, 2, 6, 2, 3, 6, 7, 1, 1, 7, 8, 8, 4, 10, 9, 7, 6, 3, 4, 7, 1, 2, 3, 7, 2, 0, 6, 7, 6, 2, 3, 3, 1, 230
Bb lydian (2b), 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 3, 1, 2, 1, 3, 2, 2, 2, 2, 2, 2, 2, 2, 1, 4, 2, 6, 1, 5, 7, 4, 1, 2, 9, 10, 7, 3, 7, 7, 6, 4, 3, 4, 5, 2, 2, 2, 5, 3, 0, 4, 4, 4, 1, 3, 3, 1, 194
D lydian (2#), 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 3, 1, 3, 1, 3, 1, 4, 2, 2, 2, 2, 2, 2, 2, 2, 1, 5, 2, 5, 1, 6, 8, 6, 1, 2, 8, 11, 10, 3, 12, 8, 8, 5, 3, 6, 6, 2, 3, 2, 6, 4, 0, 7, 7, 5, 1, 4, 4, 1, 228
Bb mixolydian (2b), 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 3, 1, 2, 1, 3, 2, 2, 2, 2, 2, 2, 2, 2, 1, 4, 2, 6, 1, 3, 6, 4, 1, 2, 8, 8, 6, 3, 6, 7, 6, 4, 3, 3, 5, 2, 2, 2, 5, 2, 0, 4, 3, 4, 1, 3, 3, 1, 183
D mixolydian (2#), 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 0, 1, 0, 2, 0, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 5, 0, 3, 4, 2, 1, 1, 8, 10, 4, 1, 4, 5, 4, 2, 2, 3, 3, 1, 1, 1, 3, 2, 0, 2, 1, 2, 0, 2, 2, 0, 114
Bb aeolian (2b), 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 3, 1, 2, 1, 3, 2, 2, 2, 2, 2, 2, 2, 2, 1, 4, 2, 6, 1, 3, 6, 4, 1, 2, 8, 8, 6, 3, 6, 7, 6, 4, 3, 3, 5, 2, 2, 2, 5, 2, 0, 4, 3, 4, 1, 3, 3, 1, 183
D aeolian (2#), 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 0, 1, 0, 2, 0, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 5, 0, 3, 4, 2, 1, 1, 8, 10, 4, 1, 4, 5, 4, 2, 2, 3, 3, 1, 1, 1, 3, 2, 0, 2, 1, 2, 0, 2, 2, 0, 114
Bb locrian (2b), 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 2, 1, 2, 1, 2, 1, 2, 1, 1, 3, 1, 6, 1, 2, 5, 3, 1, 2, 9, 9, 5, 2, 5, 6, 5, 3, 3, 2, 4, 2, 2, 1, 4, 1, 0, 3, 2, 3, 1, 3, 3, 0, 151
D locrian (2#), 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 4, 0, 4, 5, 1, 0, 1, 7, 9, 5, 0, 5, 4, 3, 1, 2, 3, 2, 1, 1, 0, 2, 2, 0, 1, 2, 1, 0, 1, 1, 0, 77
Eb major (3b), 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 0, 1, 0, 2, 0, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 5, 0, 3, 4, 2, 1, 1, 8, 9, 4, 1, 4, 5, 4, 2, 2, 3, 3, 1, 1, 1, 3, 2, 0, 2, 1, 2, 0, 2, 2, 0, 113
A major (3#), 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 3, 1, 2, 1, 3, 2, 2, 2, 2, 2, 2, 2, 2, 1, 4, 2, 6, 1, 3, 6, 4, 1, 2, 8, 7, 8, 3, 10, 7, 7, 4, 3, 3, 5, 2, 2, 2, 5, 2, 0, 4, 3, 5, 1, 3, 3, 1, 190
C minor (3b), 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 0, 2, 1, 3, 0, 4, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 5, 0, 4, 4, 3, 2, 1, 6, 11, 6, 2, 10, 6, 5, 4, 3, 6, 2, 1, 3, 2, 2, 4, 0, 3, 5, 2, 0, 3, 3, 0, 152
F# minor (3#), 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 3, 1, 2, 2, 2, 3, 2, 2, 2, 3, 1, 1, 1, 1, 1, 1, 3, 1, 0, 4, 3, 4, 1, 3, 5, 4, 0, 2, 5, 8, 7, 2, 9, 7, 6, 4, 3, 5, 5, 2, 5, 1, 5, 3, 1, 6, 6, 4, 1, 3, 4, 1, 177
C minor mel (3b), 1, 0, 1, 0, 1, 0, 2, 0, 1, 0, 1, 0, 1, 0, 2, 0, 1, 1, 1, 2, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 2, 0, 0, 3, 0, 5, 1, 3, 6, 2, 0, 2, 8, 8, 6, 1, 6, 5, 4, 2, 3, 2, 3, 2, 2, 0, 3, 1, 0, 2, 3, 2, 1, 2, 2, 0, 114
F# minor mel (3#), 2, 1, 2, 0, 2, 1, 2, 1, 2, 1, 2, 0, 2, 1, 2, 1, 3, 2, 3, 2, 3, 2, 3, 2, 2, 1, 2, 0, 2, 1, 2, 1, 2, 4, 2, 6, 2, 5, 3, 6, 1, 1, 5, 9, 5, 3, 5, 7, 3, 5, 5, 5, 4, 1, 5, 2, 4, 3, 1, 5, 8, 3, 2, 2, 3, 0, 180
Eb major blues (3b), 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 2, 1, 2, 1, 2, 1, 2, 1, 1, 3, 1, 6, 1, 2, 5, 3, 1, 2, 9, 9, 5, 2, 5, 6, 5, 3, 3, 2, 4, 2, 2, 1, 4, 1, 0, 3, 2, 3, 1, 3, 3, 0, 151
A major blues (3#), 3, 2, 3, 1, 3, 2, 1, 2, 3, 2, 3, 1, 3, 2, 1, 2, 1, 2, 2, 1, 1, 2, 2, 2, 3, 2, 3, 1, 3, 2, 1, 2, 2, 5, 1, 6, 2, 2, 5, 6, 1, 1, 8, 9, 7, 3, 9, 8, 6, 5, 3, 3, 6, 1, 2, 2, 6, 1, 0, 5, 6, 5, 2, 3, 3, 0, 198
C minor blues (3b), 3, 3, 3, 2, 3, 3, 1, 3, 3, 3, 3, 2, 3, 3, 1, 3, 1, 2, 2, 2, 1, 2, 2, 3, 3, 3, 3, 2, 3, 3, 1, 3, 2, 6, 2, 6, 2, 3, 6, 7, 1, 1, 7, 8, 8, 4, 10, 9, 7, 6, 3, 4, 7, 1, 2, 3, 7, 2, 0, 6, 7, 6, 2, 3, 3, 1, 230
