 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, rowcost
E minor blues (1#), 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 0, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 2, 1, 1, 2, 2, 0, 1, 1, 1, 0, 0, 40
F dorian (1b), 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 16
G dorian (1#), 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 12
F phrygian (1b), 1, 2, 2, 1, 2, 1, 0, 0, 0, 1, 2, 0, 1, 2, 0, 1, 1, 2, 2, 1, 2, 1, 0, 0, 1, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 0, 35
G phrygian (1#), 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 16
F lydian (1b), 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 16
G lydian (1#), 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 12
F mixolydian (1b), 1, 2, 2, 1, 2, 1, 0, 0, 0, 1, 2, 0, 1, 2, 0, 1, 1, 2, 2, 1, 2, 1, 0, 0, 1, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 0, 35
G mixolydian (1#), 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 16
F aeolian (1b), 1, 1, 2, 1, 1, 1, 0, 1, 0, 1, 2, 0, 1, 1, 0, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 31
G aeolian (1#), 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4
F locrian (1b), 1, 2, 2, 1, 2, 2, 0, 0, 0, 1, 2, 0, 2, 2, 0, 2, 1, 2, 2, 1, 2, 2, 0, 0, 1, 2, 1, 2, 3, 1, 0, 1, 1, 1, 0, 0, 42
G locrian (1#), 1, 1, 2, 1, 1, 1, 0, 1, 0, 1, 2, 0, 1, 1, 0, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 31
Bb major (2b), 1, 2, 2, 1, 2, 1, 0, 0, 0, 1, 2, 0, 1, 2, 0, 1, 1, 2, 2, 1, 2, 1, 0, 0, 2, 3, 1, 1, 2, 1, 0, 1, 1, 1, 0, 0, 38
D major (2#), 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 12
G minor (2b), 0, 1, 1, 0, 2, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 2, 1, 0, 0, 1, 1, 1, 0, 2, 1, 0, 1, 1, 1, 0, 0, 23
B minor (2#), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 2, 1, 1, 2, 0, 1, 2, 1, 0, 0, 1, 0, 0, 0, 19
G minor mel (2b), 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 19
B minor mel (2#), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 2, 1, 1, 2, 1, 1, 3, 1, 0, 0, 1, 0, 1, 1, 24
Bb major blues (2b), 2, 2, 2, 1, 2, 2, 0, 1, 1, 1, 2, 0, 2, 2, 1, 2, 2, 2, 2, 1, 2, 2, 1, 1, 3, 4, 1, 2, 3, 1, 1, 1, 1, 1, 0, 0, 54
D major blues (2#), 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 2, 1, 1, 1, 1, 1, 2, 1, 0, 1, 1, 0, 1, 1, 30
G minor blues (2b), 2, 2, 2, 1, 2, 2, 0, 1, 1, 1, 2, 0, 2, 2, 1, 2, 2, 2, 2, 1, 2, 2, 1, 1, 2, 2, 1, 2, 3, 1, 1, 1, 1, 1, 0, 0, 51
B minor blues (2#), 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 2, 1, 1, 1, 1, 1, 2, 1, 0, 1, 1, 0, 1, 1, 30
Bb dorian (2b), 1, 1, 2, 1, 1, 1, 0, 1, 0, 1, 2, 0, 1, 1, 0, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 34
D dorian (2#), 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 1, 1, 0, 2, 1, 0, 0, 1, 0, 1, 1, 17
Bb phrygian (2b), 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 21
D phrygian (2#), 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 9
Bb lydian (2b), 1, 2, 2, 1, 2, 1, 0, 1, 0, 1, 2, 0, 1, 2, 0, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 0, 38
D lydian (2#), 1, 2, 2, 1, 2, 1, 0, 1, 0, 1, 2, 0, 1, 2, 0, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 0, 38
Bb mixolydian (2b), 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4
D mixolydian (2#), 1, 1, 2, 1, 1, 1, 0, 1, 0, 1, 2, 0, 1, 1, 0, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 31
Bb aeolian (2b), 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4
D aeolian (2#), 1, 1, 2, 1, 1, 1, 0, 1, 0, 1, 2, 0, 1, 1, 0, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 31
Bb locrian (2b), 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 16
D locrian (2#), 1, 2, 2, 1, 2, 1, 0, 0, 0, 1, 2, 0, 1, 2, 0, 1, 1, 2, 2, 1, 2, 1, 0, 0, 1, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 0, 35
Eb major (3b), 1, 1, 2, 1, 1, 1, 0, 1, 0, 1, 2, 0, 1, 1, 0, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 31
A major (3#), 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4
C minor (3b), 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 0, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 2, 1, 1, 2, 2, 0, 0, 1, 1, 0, 0, 39
F# minor (3#), 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 7
C minor mel (3b), 1, 2, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 1, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 20
F# minor mel (3#), 1, 1, 0, 0, 1, 0, 1, 0, 2, 0, 0, 1, 0, 1, 2, 0, 1, 1, 0, 0, 1, 0, 1, 0, 4, 2, 1, 0, 4, 2, 1, 0, 2, 0, 1, 1, 32
Eb major blues (3b), 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 16
A major blues (3#), 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 21
C minor blues (3b), 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 9
F# minor blues (3#), 1, 2, 2, 1, 2, 1, 0, 1, 0, 1, 2, 0, 1, 2, 0, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 0, 38
Eb dorian (3b), 1, 2, 2, 1, 2, 1, 0, 1, 0, 1, 2, 0, 1, 2, 0, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 0, 38
A dorian (3#), 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4
Eb phrygian (3b), 1, 1, 2, 1, 1, 1, 0, 1, 0, 1, 2, 0, 1, 1, 0, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 31
A phrygian (3#), 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4
Eb lydian (3b), 1, 1, 2, 1, 1, 1, 0, 1, 0, 1, 2, 0, 1, 1, 0, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 31
A lydian (3#), 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 16
Eb mixolydian (3b), 1, 2, 2, 1, 2, 1, 0, 0, 0, 1, 2, 0, 1, 2, 0, 1, 1, 2, 2, 1, 2, 1, 0, 0, 1, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 0, 35
A mixolydian (3#), 1, 1, 2, 1, 1, 1, 0, 1, 0, 1, 2, 0, 1, 1, 0, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 31
Eb aeolian (3b), 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4
A aeolian (3#), 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 0, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 2, 1, 1, 2, 2, 0, 0, 1, 1, 0, 0, 39
Eb locrian (3b), 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 21
A locrian (3#), 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 9
Ab major (4b), 1, 2, 2, 1, 2, 1, 0, 1, 0, 1, 2, 0, 1, 2, 0, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 0, 38
E major (4#), 1, 2, 2, 1, 2, 1, 0, 1, 0, 1, 2, 0, 1, 2, 0, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 0, 38
F minor (4b), 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4
C# minor (4#), 1, 1, 2, 1, 1, 1, 0, 1, 0, 1, 2, 0, 1, 1, 0, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 31
F minor mel (4b), 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4
C# minor mel (4#), 1, 1, 2, 1, 1, 1, 0, 1, 0, 1, 2, 0, 1, 1, 0, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 31
Ab major blues (4b), 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 16
E major blues (4#), 1, 2, 2, 1, 2, 1, 0, 0, 0, 1, 2, 0, 1, 2, 0, 1, 1, 2, 2, 1, 2, 1, 0, 0, 1, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 0, 35
F minor blues (4b), 1, 1, 2, 1, 1, 1, 0, 1, 0, 1, 2, 0, 1, 1, 0, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 31
C# minor blues (4#), 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4
Ab dorian (4b), 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 0, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 2, 1, 1, 2, 2, 0, 0, 1, 1, 0, 0, 39
E dorian (4#), 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 7
Ab phrygian (4b), 1, 2, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 1, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 20
E phrygian (4#), 1, 1, 0, 0, 1, 0, 1, 0, 2, 0, 0, 1, 0, 1, 2, 0, 1, 1, 0, 0, 1, 0, 1, 0, 4, 2, 1, 0, 4, 2, 1, 0, 2, 0, 1, 1, 32
Ab lydian (4b), 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 16
E lydian (4#), 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 21
Ab mixolydian (4b), 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 9
E mixolydian (4#), 1, 2, 2, 1, 2, 1, 0, 1, 0, 1, 2, 0, 1, 2, 0, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 0, 38
Ab aeolian (4b), 1, 2, 2, 1, 2, 1, 0, 1, 0, 1, 2, 0, 1, 2, 0, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 0, 38
E aeolian (4#), 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4
Ab locrian (4b), 1, 1, 2, 1, 1, 1, 0, 1, 0, 1, 2, 0, 1, 1, 0, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 31
E locrian (4#), 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4
Db major (5b), 1, 1, 2, 1, 1, 1, 0, 1, 0, 1, 2, 0, 1, 1, 0, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 31
B major (5#), 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 16
Bb minor (5b), 1, 2, 2, 1, 2, 1, 0, 0, 0, 1, 2, 0, 1, 2, 0, 1, 1, 2, 2, 1, 2, 1, 0, 0, 1, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 0, 35
G# minor (5#), 1, 1, 2, 1, 1, 1, 0, 1, 0, 1, 2, 0, 1, 1, 0, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 31
Bb minor mel (5b), 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4
G# minor mel (5#), 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 0, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 2, 1, 1, 2, 2, 0, 0, 1, 1, 0, 0, 39
Db major blues (5b), 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 16
B major blues (5#), 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 21
Bb minor blues (5b), 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 9
G# minor blues (5#), 1, 2, 2, 1, 2, 1, 0, 1, 0, 1, 2, 0, 1, 2, 0, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 0, 38
Db dorian (5b), 1, 2, 2, 1, 2, 1, 0, 1, 0, 1, 2, 0, 1, 2, 0, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 0, 38
B dorian (5#), 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4
Db phrygian (5b), 1, 1, 2, 1, 1, 1, 0, 1, 0, 1, 2, 0, 1, 1, 0, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 31
B phrygian (5#), 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4
Db lydian (5b), 1, 1, 2, 1, 1, 1, 0, 1, 0, 1, 2, 0, 1, 1, 0, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 31
B lydian (5#), 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 16
