 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, rowcost
E major (4#), 4/2, 2/0, 2/2, 1/0, 5/4, 2/5, 2/3, 0/0, 0/0, 3/2, 3/1, 3/2, 1/0, 3/2, 3/1, 1/0, 1/0, 4/2, 2/0, 2/2, 1/0, 5/4, 2/5, 2/3, 0/0, 54/40
F minor (4b), 1/0, 1/0, 0/0, 2/1, 0/0, 0/0, 1/0, 0/0, 0/0, 5/2, 1/0, 1/0, 0/0, 5/2, 1/0, 2/3, 2/3, 1/0, 1/0, 0/0, 2/1, 0/0, 0/0, 1/0, 0/0, 27/12
C# minor (4#), 5/5, 2/2, 2/4, 5/8, 1/0, 3/2, 2/0, 0/0, 0/0, 7/6, 4/5, 3/4, 1/0, 7/6, 4/3, 2/8, 2/8, 5/4, 2/2, 2/0, 5/8, 1/0, 3/2, 2/0, 0/0, 70/77
Db major (5b), 4/4, 2/2, 0/0, 3/1, 0/0, 1/0, 0/0, 0/0, 0/0, 9/6, 6/6, 2/2, 0/0, 9/6, 6/6, 4/7, 4/7, 4/4, 2/2, 0/0, 3/1, 0/0, 1/0, 0/0, 0/0, 60/54
B major (5#), 4/2, 2/2, 1/2, 1/0, 5/4, 2/5, 2/1, 0/0, 0/0, 4/1, 4/1, 2/4, 1/0, 4/1, 4/1, 2/0, 2/0, 4/2, 2/2, 1/2, 1/0, 5/4, 2/5, 2/1, 0/0, 57/40
Bb minor (5b), 2/0, 1/0, 0/0, 3/1, 0/0, 1/0, 0/0, 0/0, 0/0, 6/2, 2/0, 1/0, 0/0, 6/2, 2/0, 3/1, 3/1, 2/0, 1/0, 0/0, 3/1, 0/0, 1/0, 0/0, 0/0, 37/8
G# minor (5#), 5/8, 3/4, 1/2, 5/8, 1/0, 3/2, 2/2, 0/0, 0/0, 9/7, 5/5, 3/6, 1/0, 9/7, 5/3, 3/11, 3/11, 5/8, 3/4, 1/2, 5/8, 1/0, 3/2, 2/2, 0/0, 78/102
Gb major (6b), 6/6, 3/2, 1/0, 2/9, 1/0, 2/6, 1/0, 0/0, 0/0, 8/10, 7/10, 3/2, 1/0, 8/10, 7/8, 4/15, 4/15, 6/6, 3/2, 1/0, 2/9, 1/0, 2/6, 1/0, 0/0, 74/116
F# major (6#), 4/2, 2/2, 1/0, 1/4, 1/0, 1/3, 1/0, 0/0, 0/0, 5/4, 4/3, 2/4, 1/0, 5/4, 4/2, 2/4, 2/4, 4/2, 2/2, 1/0, 1/4, 1/0, 1/3, 1/0, 0/0, 47/47
Eb minor (6b), 3/0, 2/0, 1/0, 3/1, 1/0, 1/0, 1/0, 0/0, 0/0, 6/2, 2/0, 2/0, 1/0, 6/3, 2/3, 2/1, 2/1, 3/0, 2/0, 1/0, 3/1, 1/0, 1/0, 1/0, 0/0, 47/12
D# minor (6#), 5/3, 3/2, 1/0, 5/8, 1/0, 2/6, 1/0, 0/0, 0/0, 10/10, 4/11, 3/8, 1/1, 10/9, 4/9, 4/14, 4/14, 5/8, 3/4, 1/0, 5/8, 1/0, 2/6, 1/0, 0/0, 76/121
Cb major (7b), 7/8, 4/6, 2/4, 2/9, 8/8, 3/6, 3/2, 0/0, 0/0, 7/9, 7/10, 4/10, 2/2, 7/10, 7/8, 4/15, 4/15, 7/8, 4/6, 2/4, 2/9, 8/8, 3/6, 3/2, 0/0, 100/165
C# major (7#), 4/4, 1/1, 0/0, 5/8, 0/0, 2/6, 0/0, 0/0, 0/0, 9/6, 5/5, 1/6, 0/1, 9/5, 5/3, 4/8, 4/8, 4/4, 1/2, 0/5, 5/8, 0/0, 2/2, 0/0, 0/0, 61/82
Ab minor (7b), 3/2, 2/0, 1/0, 3/1, 1/0, 2/0, 2/0, 0/0, 0/0, 7/4, 6/6, 2/0, 1/0, 7/4, 6/6, 3/7, 3/7, 3/0, 2/0, 1/0, 3/1, 1/0, 2/0, 2/0, 0/0, 63/38
A# minor (7#), 4/3, 2/2, 0/0, 5/8, 0/0, 2/6, 0/0, 0/0, 0/0, 11/11, 4/11, 2/8, 0/1, 11/11, 4/9, 5/14, 5/14, 4/8, 2/4, 0/5, 5/8, 0/0, 2/2, 0/0, 0/0, 68/125
