 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, rowcost
Ab dorian (4b), 0, 5, 5, 5, 4, 2, 0, 0, 1, 2, 1, 2, 0, 0,  , 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 3, 5, 5, 5, 4, 1, 70
E dorian (4#), 1, 5, 4, 2, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0,  , 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 3, 4, 2, 2, 2, 0, 41
Ab phrygian (4b), 0, 6, 6, 4, 5, 2, 1, 1, 1, 3, 1, 2, 1, 1,  , 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 6, 4, 7, 3, 1, 66
E phrygian (4#), 2, 7, 3, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1,  , 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 2, 5, 3, 1, 1, 0, 1, 44
Ab lydian (4b), 0, 5, 5, 5, 4, 2, 0, 0, 0, 3, 0, 2, 0, 0,  , 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 5, 5, 6, 4, 0, 58
E lydian (4#), 1, 6, 3, 3, 3, 1, 0, 0, 0, 1, 0, 1, 0, 0,  , 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 3, 3, 3, 3, 0, 44
Ab mixolydian (4b), 1, 7, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0,  , 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 2, 2, 2, 2, 0, 34
E mixolydian (4#), 0, 7, 7, 6, 6, 2, 1, 1, 2, 3, 2, 2, 1, 1,  , 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 2, 2, 0, 0, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 4, 7, 6, 8, 5, 2, 98
Ab aeolian (4b), 0, 7, 6, 6, 5, 2, 1, 1, 2, 2, 2, 2, 1, 1,  , 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 2, 2, 0, 0, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 4, 6, 6, 6, 5, 2, 92
E aeolian (4#), 0, 6, 4, 4, 3, 1, 0, 0, 0, 2, 0, 1, 0, 0,  , 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 4, 5, 3, 0, 48
Ab locrian (4b), 0, 4, 6, 6, 5, 2, 0, 0, 1, 3, 1, 2, 0, 0,  , 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 2, 0, 0, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 6, 6, 7, 5, 1, 77
E locrian (4#), 0, 6, 4, 4, 3, 1, 0, 0, 0, 2, 0, 1, 0, 0,  , 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 4, 5, 3, 0, 48
Db major (5b), 0, 4, 6, 6, 5, 2, 0, 0, 1, 3, 1, 2, 0, 0,  , 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 2, 0, 0, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 6, 6, 7, 5, 1, 77
B major (5#), 0, 5, 5, 5, 4, 2, 0, 0, 0, 3, 0, 2, 0, 0,  , 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 5, 5, 6, 4, 0, 58
Bb minor (5b), 0, 5, 7, 5, 6, 2, 1, 1, 2, 3, 2, 2, 1, 1,  , 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 2, 0, 0, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 3, 7, 5, 8, 4, 2, 85
G# minor (5#), 0, 4, 6, 6, 5, 2, 0, 0, 1, 3, 1, 2, 0, 0,  , 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 2, 0, 0, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 6, 6, 7, 5, 1, 77
Bb minor mel (5b), 0, 6, 4, 4, 3, 1, 0, 0, 0, 2, 0, 1, 0, 0,  , 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 4, 5, 3, 0, 48
G# minor mel (5#), 0, 5, 5, 5, 4, 2, 0, 0, 1, 2, 1, 2, 0, 0,  , 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 3, 5, 5, 5, 4, 1, 70
Db major blues (5b), 0, 5, 5, 5, 4, 2, 0, 0, 0, 3, 0, 2, 0, 0,  , 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 5, 5, 6, 4, 0, 58
B major blues (5#), 1, 6, 3, 3, 3, 1, 0, 0, 0, 1, 0, 1, 0, 0,  , 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 3, 3, 3, 3, 0, 44
Bb minor blues (5b), 1, 7, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0,  , 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 2, 2, 2, 2, 0, 34
G# minor blues (5#), 0, 7, 7, 6, 6, 2, 1, 1, 2, 3, 2, 2, 1, 1,  , 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 2, 2, 0, 0, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 4, 7, 6, 8, 5, 2, 98
Db dorian (5b), 0, 7, 6, 6, 5, 2, 1, 1, 2, 2, 2, 2, 1, 1,  , 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 2, 2, 0, 0, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 4, 6, 6, 6, 5, 2, 92
B dorian (5#), 0, 6, 4, 4, 3, 1, 0, 0, 0, 2, 0, 1, 0, 0,  , 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 4, 5, 3, 0, 48
Db phrygian (5b), 0, 4, 6, 6, 5, 2, 0, 0, 1, 3, 1, 2, 0, 0,  , 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 2, 0, 0, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 6, 6, 7, 5, 1, 77
B phrygian (5#), 0, 6, 4, 4, 3, 1, 0, 0, 0, 2, 0, 1, 0, 0,  , 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 4, 5, 3, 0, 48
Db lydian (5b), 0, 4, 6, 6, 5, 2, 0, 0, 1, 3, 1, 2, 0, 0,  , 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 2, 0, 0, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 6, 6, 7, 5, 1, 77
B lydian (5#), 0, 5, 5, 5, 4, 2, 0, 0, 0, 3, 0, 2, 0, 0,  , 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 5, 5, 6, 4, 0, 58
Db mixolydian (5b), 0, 5, 7, 5, 6, 2, 1, 1, 2, 3, 2, 2, 1, 1,  , 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 2, 0, 0, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 3, 7, 5, 8, 4, 2, 85
B mixolydian (5#), 0, 4, 6, 6, 5, 2, 0, 0, 1, 3, 1, 2, 0, 0,  , 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 2, 0, 0, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 6, 6, 7, 5, 1, 77
Db aeolian (5b), 0, 6, 4, 4, 3, 1, 0, 0, 0, 2, 0, 1, 0, 0,  , 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 4, 5, 3, 0, 48
B aeolian (5#), 0, 5, 5, 5, 4, 2, 0, 0, 1, 2, 1, 2, 0, 0,  , 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 3, 5, 5, 5, 4, 1, 70
Db locrian (5b), 1, 5, 4, 2, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0,  , 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 3, 4, 2, 2, 2, 0, 41
B locrian (5#), 1, 6, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,  , 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 4, 1, 1, 1, 1, 0, 27
Gb major (6b), 2, 7, 3, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1,  , 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 2, 5, 3, 1, 1, 0, 1, 44
F# major (6#), 0, 5, 5, 5, 4, 2, 0, 0, 0, 3, 0, 2, 0, 0,  , 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 5, 5, 6, 4, 0, 58
Eb minor (6b), 1, 6, 3, 3, 3, 1, 0, 0, 0, 1, 0, 1, 0, 0,  , 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 3, 3, 3, 3, 0, 44
D# minor (6#), 1, 7, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0,  , 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 2, 2, 2, 2, 0, 34
Eb minor mel (6b), 0, 7, 7, 6, 6, 2, 1, 1, 2, 3, 2, 2, 1, 1,  , 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 2, 2, 0, 0, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 4, 7, 6, 8, 5, 2, 98
D# minor mel (6#), 0, 7, 6, 6, 5, 2, 1, 1, 2, 2, 2, 2, 1, 1,  , 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 2, 2, 0, 0, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 4, 6, 6, 6, 5, 2, 92
Gb major blues (6b), 0, 6, 4, 4, 3, 1, 0, 0, 0, 2, 0, 1, 0, 0,  , 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 4, 5, 3, 0, 48
F# major blues (6#), 0, 4, 6, 6, 5, 2, 0, 0, 1, 3, 1, 2, 0, 0,  , 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 2, 0, 0, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 6, 6, 7, 5, 1, 77
Eb minor blues (6b), 0, 6, 4, 4, 3, 1, 0, 0, 0, 2, 0, 1, 0, 0,  , 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 4, 5, 3, 0, 48
D# minor blues (6#), 0, 4, 6, 6, 5, 2, 0, 0, 1, 3, 1, 2, 0, 0,  , 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 2, 0, 0, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 6, 6, 7, 5, 1, 77
Gb dorian (6b), 0, 5, 5, 5, 4, 2, 0, 0, 0, 3, 0, 2, 0, 0,  , 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 5, 5, 6, 4, 0, 58
F# dorian (6#), 0, 5, 7, 5, 6, 2, 1, 1, 2, 3, 2, 2, 1, 1,  , 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 2, 0, 0, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 3, 7, 5, 8, 4, 2, 85
Gb phrygian (6b), 0, 4, 6, 6, 5, 2, 0, 0, 1, 3, 1, 2, 0, 0,  , 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 2, 0, 0, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 6, 6, 7, 5, 1, 77
F# phrygian (6#), 0, 6, 4, 4, 3, 1, 0, 0, 0, 2, 0, 1, 0, 0,  , 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 4, 5, 3, 0, 48
Gb lydian (6b), 6, 8, 7, 2, 4, 0, 1, 1, 2, 2, 4, 0, 1, 1,  , 0, 0, 2, 2, 0, 0, 2, 2, 2, 0, 3, 1, 0, 0, 2, 2, 3, 1, 3, 1, 3, 8, 3, 1, 3, 7, 8, 7, 2, 4, 1, 4, 116
F# lydian (6#), 3, 5, 5, 2, 3, 0, 1, 1, 2, 1, 3, 0, 1, 1,  , 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 2, 1, 0, 0, 1, 1, 2, 1, 2, 1, 2, 6, 2, 1, 2, 4, 5, 5, 2, 3, 1, 3, 80
Gb mixolydian (6b), 6, 10, 5, 0, 2, 0, 0, 0, 0, 2, 2, 0, 0, 0,  , 0, 0, 2, 2, 0, 0, 2, 2, 2, 0, 2, 0, 1, 0, 2, 2, 2, 0, 2, 0, 2, 6, 2, 0, 2, 6, 10, 5, 0, 2, 0, 2, 85
F# mixolydian (6#), 3, 7, 3, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0,  , 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 4, 1, 0, 1, 3, 7, 3, 0, 1, 0, 1, 49
Gb aeolian (6b), 6, 9, 6, 1, 3, 0, 1, 1, 1, 2, 3, 0, 1, 1,  , 0, 0, 2, 2, 0, 0, 2, 2, 2, 0, 2, 0, 0, 0, 2, 2, 2, 0, 2, 0, 2, 7, 2, 0, 2, 6, 9, 6, 1, 3, 0, 3, 96
F# aeolian (6#), 3, 6, 4, 1, 2, 0, 1, 1, 1, 1, 2, 0, 1, 1,  , 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 5, 1, 0, 1, 3, 6, 4, 1, 2, 0, 2, 60
Gb locrian (6b), 4, 11, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  , 0, 0, 2, 2, 1, 1, 0, 0, 2, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 8, 3, 0, 0, 0, 0, 49
F# locrian (6#), 2, 8, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  , 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 6, 2, 0, 0, 0, 0, 33
Cb major (7b), 6, 10, 5, 0, 2, 0, 0, 0, 0, 2, 2, 0, 0, 0,  , 0, 0, 2, 2, 0, 0, 2, 2, 2, 0, 2, 0, 1, 0, 2, 2, 2, 0, 2, 0, 2, 6, 2, 0, 2, 6, 10, 5, 0, 2, 0, 2, 85
C# major (7#), 4, 7, 5, 2, 3, 0, 1, 1, 2, 1, 3, 0, 1, 1,  , 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 2, 1, 0, 0, 1, 1, 2, 1, 2, 1, 2, 6, 2, 1, 2, 5, 7, 5, 2, 3, 1, 3, 86
Ab minor (7b), 3, 8, 5, 1, 3, 1, 0, 0, 0, 3, 2, 1, 0, 0,  , 0, 0, 1, 1, 0, 0, 2, 3, 2, 0, 1, 0, 1, 0, 2, 2, 2, 0, 2, 0, 2, 6, 2, 0, 2, 3, 8, 5, 1, 3, 1, 2, 81
A# minor (7#), 4, 8, 10, 4, 6, 1, 2, 2, 3, 3, 3, 1, 2, 2,  , 0, 0, 2, 2, 0, 0, 0, 0, 2, 0, 3, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 7, 1, 1, 1, 5, 8, 10, 4, 9, 2, 3, 118
Ab minor mel (7b), 3, 7, 6, 2, 4, 1, 1, 1, 1, 3, 3, 1, 1, 1,  , 0, 0, 1, 1, 0, 0, 2, 3, 2, 0, 1, 0, 0, 0, 2, 2, 2, 0, 2, 0, 2, 7, 2, 0, 2, 3, 7, 6, 2, 4, 1, 3, 92
A# minor mel (7#), 2, 6, 11, 5, 7, 2, 2, 2, 3, 4, 3, 2, 2, 2,  , 0, 0, 2, 2, 0, 0, 0, 1, 3, 0, 3, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 8, 1, 1, 1, 3, 6, 11, 5, 10, 3, 3, 123
Cb major blues (7b), 6, 11, 6, 2, 4, 0, 1, 1, 1, 2, 3, 0, 1, 1,  , 1, 1, 2, 2, 1, 1, 2, 2, 2, 1, 2, 0, 2, 0, 2, 2, 2, 0, 2, 0, 2, 7, 2, 0, 2, 6, 10, 6, 2, 4, 1, 3, 111
C# major blues (7#), 6, 8, 7, 2, 4, 0, 1, 1, 2, 2, 4, 0, 1, 1,  , 0, 0, 2, 2, 0, 0, 2, 2, 2, 0, 3, 1, 0, 0, 2, 2, 3, 1, 3, 1, 3, 8, 3, 1, 3, 7, 8, 7, 2, 4, 1, 4, 116
Ab minor blues (7b), 3, 5, 5, 2, 3, 0, 1, 1, 2, 1, 3, 0, 1, 1,  , 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 2, 1, 0, 0, 1, 1, 2, 1, 2, 1, 2, 6, 2, 1, 2, 4, 5, 5, 2, 3, 1, 3, 80
A# minor blues (7#), 6, 10, 5, 0, 2, 0, 0, 0, 0, 2, 2, 0, 0, 0,  , 0, 0, 2, 2, 0, 0, 2, 2, 2, 0, 2, 0, 1, 0, 2, 2, 2, 0, 2, 0, 2, 6, 2, 0, 2, 6, 10, 5, 0, 2, 0, 2, 85
Cb dorian (7b), 3, 7, 3, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0,  , 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 4, 1, 0, 1, 3, 7, 3, 0, 1, 0, 1, 49
C# dorian (7#), 6, 9, 6, 1, 3, 0, 1, 1, 1, 2, 3, 0, 1, 1,  , 0, 0, 2, 2, 0, 0, 2, 2, 2, 0, 2, 0, 0, 0, 2, 2, 2, 0, 2, 0, 2, 7, 2, 0, 2, 6, 9, 6, 1, 3, 0, 3, 96
Cb phrygian (7b), 3, 6, 4, 1, 2, 0, 1, 1, 1, 1, 2, 0, 1, 1,  , 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 5, 1, 0, 1, 3, 6, 4, 1, 2, 0, 2, 60
C# phrygian (7#), 4, 11, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  , 0, 0, 2, 2, 1, 1, 0, 0, 2, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 8, 3, 0, 0, 0, 0, 49
Cb lydian (7b), 2, 8, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  , 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 6, 2, 0, 0, 0, 0, 33
C# lydian (7#), 6, 10, 5, 0, 2, 0, 0, 0, 0, 2, 2, 0, 0, 0,  , 0, 0, 2, 2, 0, 0, 2, 2, 2, 0, 2, 0, 1, 0, 2, 2, 2, 0, 2, 0, 2, 6, 2, 0, 2, 6, 10, 5, 0, 2, 0, 2, 85
Cb mixolydian (7b), 4, 7, 5, 2, 3, 0, 1, 1, 2, 1, 3, 0, 1, 1,  , 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 2, 1, 0, 0, 1, 1, 2, 1, 2, 1, 2, 6, 2, 1, 2, 5, 7, 5, 2, 3, 1, 3, 86
C# mixolydian (7#), 3, 8, 5, 1, 3, 1, 0, 0, 0, 3, 2, 1, 0, 0,  , 0, 0, 1, 1, 0, 0, 2, 3, 2, 0, 1, 0, 1, 0, 2, 2, 2, 0, 2, 0, 2, 6, 2, 0, 2, 3, 8, 5, 1, 3, 1, 2, 81
Cb aeolian (7b), 4, 8, 10, 4, 6, 1, 2, 2, 3, 3, 3, 1, 2, 2,  , 0, 0, 2, 2, 0, 0, 0, 0, 2, 0, 3, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 7, 1, 1, 1, 5, 8, 10, 4, 9, 2, 3, 118
C# aeolian (7#), 3, 7, 6, 2, 4, 1, 1, 1, 1, 3, 3, 1, 1, 1,  , 0, 0, 1, 1, 0, 0, 2, 3, 2, 0, 1, 0, 0, 0, 2, 2, 2, 0, 2, 0, 2, 7, 2, 0, 2, 3, 7, 6, 2, 4, 1, 3, 92
Cb locrian (7b), 2, 9, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,  , 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 6, 1, 1, 1, 1, 0, 35
C# locrian (7#), 6, 11, 6, 2, 4, 0, 1, 1, 1, 2, 3, 0, 1, 1,  , 1, 1, 2, 2, 1, 1, 2, 2, 2, 1, 2, 0, 2, 0, 2, 2, 2, 0, 2, 0, 2, 7, 2, 0, 2, 6, 10, 6, 2, 4, 1, 3, 111
