 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, rowcost
A major (3#), 1, 1, 2, 1, 5, 1, 3, 1, 2, 1, 2, 1, 5, 1, 3, 1, 3, 2, 1, 2, 1, 2, 0, 1, 1, 1, 2, 1, 5, 1, 4, 1, 2, 1, 1, 63
C minor (3b), 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 19
F# minor (3#), 1, 1, 2, 1, 4, 1, 2, 1, 2, 1, 2, 1, 4, 1, 2, 1, 4, 1, 2, 1, 1, 1, 0, 0, 1, 1, 2, 1, 4, 1, 3, 1, 2, 1, 1, 55
Ab major (4b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
E major (4#), 1, 1, 2, 1, 5, 1, 2, 0, 1, 1, 2, 1, 5, 1, 2, 0, 2, 2, 0, 2, 0, 1, 0, 2, 1, 1, 2, 1, 5, 1, 3, 0, 1, 0, 0, 50
F minor (4b), 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 3, 0, 2, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 18
C# minor (4#), 1, 1, 1, 1, 4, 2, 3, 0, 1, 1, 1, 1, 4, 2, 3, 0, 2, 3, 0, 3, 0, 1, 0, 2, 1, 1, 1, 1, 4, 2, 3, 0, 1, 0, 0, 51
Db major (5b), 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 18
B major (5#), 0, 0, 1, 0, 4, 1, 2, 0, 0, 0, 1, 0, 4, 1, 2, 0, 2, 2, 0, 2, 0, 1, 0, 2, 0, 0, 1, 0, 4, 1, 3, 0, 0, 0, 0, 34
Bb minor (5b), 0, 0, 1, 0, 2, 1, 1, 0, 0, 0, 1, 0, 2, 1, 1, 0, 2, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 2, 1, 1, 0, 0, 0, 0, 21
G# minor (5#), 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 2, 1, 0, 1, 0, 1, 0, 3, 0, 0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 18
Gb major (6b), 0, 0, 1, 0, 5, 2, 2, 0, 0, 0, 1, 0, 5, 2, 2, 0, 4, 2, 1, 2, 0, 0, 0, 2, 0, 0, 1, 0, 5, 2, 3, 0, 0, 0, 0, 42
F# major (6#), 0, 0, 1, 0, 3, 1, 1, 0, 0, 0, 1, 0, 3, 1, 1, 0, 3, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 3, 1, 2, 0, 0, 0, 0, 26
Eb minor (6b), 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 2, 0, 0, 0, 0, 18
D# minor (6#), 0, 0, 1, 0, 2, 2, 2, 0, 0, 0, 1, 0, 2, 2, 2, 0, 1, 2, 1, 2, 0, 0, 1, 0, 0, 0, 1, 0, 2, 2, 3, 0, 0, 0, 0, 29
Cb major (7b), 0, 0, 2, 0, 6, 2, 3, 0, 0, 0, 2, 0, 6, 2, 3, 0, 3, 3, 0, 3, 0, 1, 0, 3, 0, 0, 2, 0, 6, 2, 5, 0, 0, 0, 0, 54
C# major (7#), 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 2, 2, 2, 0, 3, 2, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 27
Ab minor (7b), 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 2, 0, 0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 16
A# minor (7#), 0, 0, 1, 0, 3, 2, 2, 0, 0, 0, 1, 0, 3, 2, 2, 0, 4, 2, 2, 2, 0, 0, 0, 2, 0, 0, 1, 0, 3, 2, 2, 0, 0, 0, 0, 36
