 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, rowcost
Db major (5b), 0/0, 0/0, 0/0, 0/0, 1/0, 1/0, 1/0, 0/0, 0/0, 0/0, 0/0, 0/0, 1/0, 1/0, 1/0, 0/0, 4/3, 1/0, 1/0, 1/0, 0/0, 0/0, 0/0, 2/8, 0/0, 0/0, 0/0, 0/0, 1/0, 1/0, 1/0, 0/0, 0/0, 0/0, 0/0, 18/11
B major (5#), 0/0, 0/0, 1/1, 0/0, 4/6, 1/1, 2/3, 0/0, 0/0, 0/0, 1/1, 0/0, 4/6, 1/3, 2/3, 0/0, 2/2, 2/6, 0/0, 2/6, 0/0, 1/0, 0/0, 2/0, 0/0, 0/0, 1/1, 0/0, 4/6, 1/1, 3/5, 0/0, 0/0, 0/0, 0/0, 34/51
Bb minor (5b), 0/0, 0/0, 0/0, 0/0, 1/0, 1/0, 1/5, 0/0, 0/0, 0/0, 0/0, 0/0, 1/0, 1/0, 1/5, 0/0, 2/1, 1/0, 1/2, 1/0, 0/0, 0/0, 0/0, 1/0, 0/0, 0/0, 0/0, 0/0, 1/1, 1/0, 1/0, 0/0, 0/0, 0/0, 0/0, 15/14
G# minor (5#), 0/0, 0/0, 1/1, 0/0, 3/2, 2/0, 3/1, 0/0, 0/0, 0/0, 1/1, 0/0, 3/2, 2/0, 3/1, 0/0, 2/1, 3/4, 0/0, 3/4, 0/0, 1/0, 0/0, 3/0, 0/0, 0/0, 1/1, 0/0, 3/2, 2/0, 4/3, 0/0, 0/0, 0/0, 0/0, 40/23
Gb major (6b), 0/0, 0/0, 1/0, 0/0, 5/8, 2/2, 2/4, 0/0, 0/0, 0/0, 1/0, 0/0, 5/8, 2/6, 2/4, 0/0, 4/3, 2/4, 1/0, 2/4, 0/0, 0/0, 0/0, 2/8, 0/0, 0/0, 1/0, 0/0, 5/8, 2/2, 3/4, 0/0, 0/0, 0/0, 0/0, 42/65
F# major (6#), 0/0, 0/0, 1/0, 0/0, 3/4, 1/1, 1/2, 0/0, 0/0, 0/0, 1/0, 0/0, 3/4, 1/3, 1/2, 0/0, 3/2, 1/2, 1/0, 1/2, 0/0, 0/0, 0/0, 1/0, 0/0, 0/0, 1/0, 0/0, 3/4, 1/1, 2/3, 0/0, 0/0, 0/0, 0/0, 26/30
Eb minor (6b), 0/0, 0/0, 1/0, 0/0, 1/0, 1/0, 1/0, 0/0, 0/0, 0/0, 1/0, 0/0, 1/0, 1/0, 1/0, 0/0, 2/1, 1/0, 1/0, 1/0, 0/0, 0/0, 0/0, 1/0, 0/0, 0/0, 1/0, 0/0, 1/0, 1/0, 2/0, 0/0, 0/0, 0/0, 0/0, 19/1
D# minor (6#), 0/0, 0/0, 1/1, 0/0, 2/2, 2/0, 2/1, 0/0, 0/0, 0/0, 1/1, 0/0, 2/2, 2/0, 2/1, 0/0, 3/1, 2/4, 1/0, 2/4, 0/0, 0/0, 0/0, 2/0, 0/0, 0/0, 1/1, 0/0, 2/2, 2/0, 3/3, 0/0, 0/0, 0/0, 0/0, 32/23
Cb major (7b), 0/0, 0/0, 2/2, 0/0, 6/8, 2/2, 3/4, 0/0, 0/0, 0/0, 2/2, 0/0, 6/8, 2/6, 3/4, 0/0, 3/2, 3/4, 0/0, 3/4, 0/0, 1/0, 0/0, 3/8, 0/0, 0/0, 2/2, 0/0, 6/8, 2/2, 5/6, 0/0, 0/0, 0/0, 0/0, 54/72
C# major (7#), 0/0, 0/0, 0/0, 0/0, 2/8, 2/0, 2/1, 0/0, 0/0, 0/0, 0/0, 0/0, 2/8, 2/0, 2/1, 0/0, 3/1, 2/4, 1/0, 2/4, 0/0, 0/0, 0/0, 1/0, 0/0, 0/0, 0/0, 0/0, 2/8, 2/0, 2/3, 0/0, 0/0, 0/0, 0/0, 27/38
Ab minor (7b), 0/0, 0/0, 1/0, 0/0, 2/0, 1/0, 2/0, 0/0, 0/0, 0/0, 1/0, 0/0, 2/0, 1/0, 2/0, 0/0, 1/1, 2/0, 0/0, 2/0, 0/0, 1/0, 0/0, 2/0, 0/0, 0/0, 1/0, 0/0, 2/0, 1/0, 3/0, 0/0, 0/0, 0/0, 0/0, 27/1
A# minor (7#), 0/0, 0/0, 0/0, 0/0, 2/2, 2/0, 2/1, 0/0, 0/0, 0/0, 0/0, 0/0, 2/2, 2/0, 2/1, 0/0, 4/2, 2/4, 2/4, 2/4, 0/0, 0/0, 0/0, 2/0, 0/0, 0/0, 0/0, 0/0, 2/2, 2/0, 2/3, 0/0, 0/0, 0/0, 0/0, 30/25
