 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, rowcost
C major (0), 1, 2, 1, 1, 2, 3, 0, 0, 0, 1, 1, 3, 1, 5, 1, 1, 0, 1, 0, 2, 1, 1, 2, 3, 0, 0, 0, 33
A minor (0), 1, 2, 2, 2, 2, 4, 0, 1, 1, 2, 1, 3, 1, 5, 1, 1, 0, 1, 1, 2, 2, 2, 2, 4, 0, 1, 0, 44
F major (1b), 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 2, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 13
G major (1#), 1, 2, 1, 2, 2, 4, 0, 1, 1, 1, 1, 3, 1, 4, 1, 1, 0, 1, 0, 2, 1, 2, 2, 4, 0, 1, 1, 40
D minor (1b), 0, 2, 1, 1, 2, 2, 1, 0, 0, 0, 0, 1, 0, 4, 0, 1, 0, 0, 1, 2, 1, 1, 2, 2, 1, 0, 0, 25
E minor (1#), 1, 4, 2, 3, 4, 3, 0, 1, 1, 1, 1, 2, 1, 2, 1, 1, 0, 3, 0, 4, 2, 3, 4, 3, 0, 1, 1, 49
Bb major (2b), 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 8
D major (2#), 1, 3, 2, 3, 3, 4, 1, 1, 1, 1, 1, 2, 1, 4, 1, 2, 0, 1, 1, 3, 2, 3, 3, 4, 1, 1, 1, 51
G minor (2b), 0, 0, 0, 1, 1, 2, 0, 1, 1, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 1, 1, 16
B minor (2#), 0, 3, 1, 3, 2, 4, 2, 2, 1, 2, 0, 0, 0, 2, 0, 3, 1, 2, 1, 3, 1, 3, 2, 4, 2, 2, 1, 47
Eb major (3b), 0, 1, 0, 1, 0, 2, 1, 1, 0, 1, 0, 2, 0, 2, 0, 1, 1, 1, 0, 1, 0, 1, 0, 2, 1, 1, 0, 20
A major (3#), 1, 3, 3, 4, 2, 5, 1, 2, 2, 2, 1, 2, 1, 4, 1, 2, 0, 1, 2, 3, 3, 4, 2, 5, 1, 2, 1, 60
C minor (3b), 1, 2, 1, 2, 1, 3, 1, 1, 0, 2, 1, 3, 1, 4, 1, 2, 1, 2, 0, 2, 1, 2, 1, 3, 1, 1, 0, 40
F# minor (3#), 1, 4, 3, 4, 2, 3, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 0, 3, 2, 4, 3, 4, 2, 3, 1, 1, 0, 53
Ab major (4b), 0, 3, 1, 2, 1, 4, 2, 2, 0, 3, 0, 1, 0, 2, 0, 3, 2, 3, 0, 3, 1, 2, 1, 4, 2, 2, 0, 44
E major (4#), 1, 5, 4, 5, 3, 4, 1, 2, 2, 2, 1, 1, 1, 2, 1, 2, 0, 3, 2, 5, 4, 5, 3, 4, 1, 2, 1, 67
F minor (4b), 0, 3, 1, 1, 1, 3, 1, 1, 0, 1, 0, 1, 0, 3, 0, 1, 1, 1, 0, 3, 1, 1, 1, 3, 1, 1, 0, 30
C# minor (4#), 1, 4, 4, 5, 4, 5, 0, 3, 3, 3, 1, 2, 1, 3, 1, 1, 0, 3, 2, 4, 4, 5, 4, 5, 0, 3, 1, 72
Db major (5b), 0, 5, 3, 3, 3, 5, 2, 3, 1, 4, 0, 1, 0, 1, 0, 3, 2, 3, 1, 5, 3, 3, 3, 5, 2, 3, 0, 64
B major (5#), 0, 4, 3, 4, 2, 4, 2, 3, 2, 3, 0, 0, 0, 1, 0, 3, 1, 2, 2, 4, 3, 4, 2, 4, 2, 3, 1, 59
Bb minor (5b), 0, 1, 2, 1, 3, 2, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 2, 1, 3, 2, 0, 1, 0, 25
G# minor (5#), 0, 4, 3, 3, 2, 4, 2, 2, 1, 2, 0, 0, 0, 2, 0, 3, 1, 2, 1, 4, 3, 3, 2, 4, 2, 2, 1, 53
Gb major (6b), 0, 6, 5, 5, 4, 5, 3, 4, 2, 5, 0, 0, 0, 0, 0, 4, 2, 3, 3, 6, 5, 5, 4, 5, 3, 4, 0, 83
F# major (6#), 0, 4, 3, 3, 2, 3, 2, 2, 1, 3, 0, 0, 0, 0, 0, 3, 1, 2, 2, 4, 3, 3, 2, 3, 2, 2, 0, 50
Eb minor (6b), 0, 2, 2, 3, 1, 3, 2, 2, 1, 2, 0, 1, 0, 0, 0, 2, 1, 1, 2, 2, 2, 3, 1, 3, 2, 2, 0, 40
D# minor (6#), 0, 3, 3, 5, 2, 5, 3, 4, 2, 4, 0, 1, 0, 0, 0, 3, 2, 2, 3, 3, 3, 5, 2, 5, 3, 4, 0, 67
Cb major (7b), 0, 7, 6, 7, 4, 6, 4, 5, 3, 5, 0, 0, 0, 1, 0, 5, 2, 3, 4, 7, 6, 7, 4, 6, 4, 5, 1, 102
C# major (7#), 0, 3, 3, 3, 3, 5, 1, 3, 2, 4, 0, 1, 0, 1, 0, 2, 1, 2, 2, 3, 3, 3, 3, 5, 1, 3, 0, 57
Ab minor (7b), 0, 4, 2, 4, 1, 5, 3, 3, 1, 3, 0, 0, 0, 2, 0, 4, 2, 3, 1, 4, 2, 4, 1, 5, 3, 3, 1, 61
A# minor (7#), 0, 2, 4, 2, 5, 3, 0, 2, 2, 2, 0, 1, 0, 1, 0, 0, 0, 0, 2, 2, 4, 2, 5, 3, 0, 2, 0, 44
