 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, rowcost
C# minor (4#), 1/0, 5/4, 5/5, 6/6, 4/3, 5/4, 1/0, 3/6, 3/2, 3/7, 1/0, 1/0, 1/0, 2/0, 1/0, 2/4, 0/0, 3/1, 3/3, 5/4, 5/5, 6/6, 4/3, 5/4, 1/0, 3/6, 1/0, 80/73
Db major (5b), 0/0, 5/8, 3/2, 3/4, 3/2, 5/3, 2/4, 3/8, 1/0, 4/8, 0/0, 1/0, 0/0, 1/0, 0/0, 3/8, 2/8, 3/2, 1/0, 5/8, 3/2, 3/4, 3/2, 5/3, 2/4, 3/8, 0/0, 64/88
B major (5#), 0/0, 4/4, 3/3, 4/4, 2/3, 4/4, 2/0, 3/1, 2/1, 3/1, 0/0, 0/0, 0/0, 1/1, 0/0, 3/1, 1/0, 2/7, 2/0, 4/4, 3/3, 4/4, 2/3, 4/4, 2/0, 3/1, 1/0, 59/49
Bb minor (5b), 0/0, 2/0, 2/0, 2/0, 2/3, 3/1, 1/0, 2/0, 1/0, 2/0, 0/0, 1/1, 0/0, 1/0, 0/0, 1/0, 1/0, 1/0, 1/0, 2/0, 2/0, 2/0, 2/3, 3/1, 1/0, 2/0, 0/0, 37/9
G# minor (5#), 0/0, 4/7, 5/7, 5/6, 4/4, 6/3, 2/0, 4/6, 3/2, 4/7, 0/0, 0/0, 0/0, 1/0, 0/0, 3/1, 1/0, 2/1, 3/1, 4/7, 5/7, 5/6, 4/4, 6/3, 2/0, 4/6, 1/0, 78/78
Gb major (6b), 0/0, 6/10, 5/4, 5/6, 4/4, 5/5, 3/4, 4/14, 2/2, 5/14, 0/0, 0/0, 0/0, 0/0, 0/0, 4/8, 2/8, 3/2, 3/2, 6/8, 5/4, 5/6, 4/4, 5/5, 3/4, 4/14, 0/0, 83/128
F# major (6#), 0/0, 4/6, 3/3, 3/4, 2/2, 3/3, 2/0, 2/3, 1/1, 3/4, 0/0, 0/0, 0/0, 0/0, 0/0, 3/4, 1/4, 2/1, 2/2, 4/4, 3/3, 3/4, 2/2, 3/3, 2/0, 2/3, 0/0, 50/56
Eb minor (6b), 0/0, 3/1, 3/0, 3/2, 2/0, 3/2, 2/0, 2/0, 1/0, 2/4, 0/0, 0/0, 0/0, 0/0, 0/0, 2/0, 1/0, 1/0, 2/0, 3/1, 3/0, 3/2, 2/0, 3/2, 2/0, 2/0, 0/0, 45/14
D# minor (6#), 0/0, 5/6, 5/5, 5/2, 4/2, 5/4, 3/0, 4/14, 2/2, 4/15, 0/0, 0/0, 0/0, 0/0, 0/0, 3/0, 2/0, 2/0, 3/1, 5/6, 5/5, 5/2, 4/2, 5/4, 3/0, 4/14, 0/0, 78/84
Cb major (7b), 0/0, 7/12, 6/10, 7/8, 4/4, 6/5, 4/12, 5/14, 3/2, 5/14, 0/0, 0/0, 0/0, 1/0, 0/0, 5/14, 2/8, 3/2, 4/4, 7/12, 6/10, 7/8, 4/4, 6/5, 4/12, 5/14, 1/0, 102/174
C# major (7#), 0/0, 3/4, 3/3, 3/4, 3/3, 5/3, 1/0, 3/6, 2/2, 4/7, 0/0, 1/0, 0/0, 1/0, 0/0, 2/4, 1/4, 2/1, 2/1, 3/4, 3/3, 3/4, 3/3, 5/3, 1/0, 3/6, 0/0, 57/65
Ab minor (7b), 0/0, 4/4, 3/0, 5/4, 2/1, 6/3, 3/4, 4/11, 2/0, 4/8, 0/0, 0/0, 0/0, 1/0, 0/0, 4/8, 2/8, 3/2, 2/0, 4/5, 3/0, 5/4, 2/1, 6/3, 3/4, 4/11, 1/0, 73/81
A# minor (7#), 0/0, 4/6, 4/5, 4/2, 4/2, 5/2, 2/0, 4/6, 2/1, 4/8, 0/0, 1/0, 0/0, 1/0, 0/0, 2/0, 2/0, 2/0, 2/1, 4/6, 4/5, 4/2, 4/2, 5/2, 2/0, 4/6, 0/0, 70/56
