 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, rowcost
C major (0), 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 6
A minor (0), 0, 0, 1, 0, 0, 0, 0, 1, 2, 1, 1, 1, 2, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 2, 1, 1, 0, 0, 1, 0, 0, 0, 19
F major (1b), 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4
G major (1#), 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 13
D minor (1b), 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 16
E minor (1#), 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 2, 1, 2, 0, 2, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 25
Bb major (2b), 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 10
D major (2#), 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 2, 2, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 2, 0, 0, 2, 1, 1, 1, 25
G minor (2b), 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 17
B minor (2#), 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 0, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 3, 0, 0, 3, 2, 1, 1, 44
Eb major (3b), 0, 1, 1, 0, 1, 1, 1, 2, 2, 1, 1, 0, 1, 2, 1, 0, 0, 1, 1, 0, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 0, 0, 30
A major (3#), 1, 0, 2, 1, 1, 0, 1, 0, 1, 2, 2, 2, 3, 0, 2, 1, 2, 0, 2, 1, 1, 0, 1, 0, 1, 2, 3, 0, 0, 3, 1, 1, 1, 38
C minor (3b), 0, 1, 1, 0, 1, 1, 1, 2, 2, 1, 1, 1, 2, 2, 1, 0, 0, 1, 1, 0, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 0, 0, 32
F# minor (3#), 1, 0, 2, 1, 1, 0, 1, 0, 1, 3, 1, 2, 4, 1, 2, 1, 2, 0, 2, 1, 1, 0, 1, 0, 1, 3, 2, 1, 1, 2, 0, 0, 0, 38
Ab major (4b), 0, 2, 2, 1, 2, 3, 3, 2, 2, 2, 3, 0, 2, 3, 2, 0, 0, 2, 2, 1, 2, 3, 3, 2, 2, 2, 2, 1, 2, 2, 2, 0, 0, 57
E major (4#), 1, 0, 2, 2, 1, 1, 2, 0, 1, 3, 3, 2, 4, 0, 3, 1, 2, 0, 2, 2, 1, 1, 2, 0, 1, 3, 3, 0, 1, 3, 1, 1, 1, 50
F minor (4b), 0, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 31
C# minor (4#), 0, 0, 2, 1, 0, 1, 1, 0, 2, 3, 4, 1, 4, 0, 5, 2, 2, 0, 2, 1, 0, 1, 1, 0, 2, 3, 3, 0, 1, 3, 1, 1, 1, 48
