 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, rowcost
Eb major (3b), 0/0, 1/0, 1/0, 0/0, 1/0, 1/0, 1/0, 2/0, 2/1, 1/1, 1/0, 0/0, 1/0, 2/1, 1/1, 0/0, 0/0, 1/0, 1/0, 0/0, 1/0, 1/0, 1/0, 2/0, 2/1, 1/1, 1/0, 1/1, 1/1, 1/0, 1/0, 0/0, 0/0, 30/8
A major (3#), 1/0, 0/0, 2/0, 1/0, 1/0, 0/0, 1/0, 0/0, 1/0, 2/1, 2/1, 2/1, 3/1, 0/0, 2/1, 1/0, 2/0, 0/0, 2/0, 1/0, 1/0, 0/0, 1/0, 0/0, 1/0, 2/1, 3/1, 0/0, 0/0, 3/1, 1/0, 1/0, 1/0, 38/8
C minor (3b), 0/0, 1/0, 1/0, 0/0, 1/0, 1/0, 1/0, 2/2, 2/1, 1/0, 1/0, 0/0, 1/0, 2/0, 1/0, 0/0, 0/0, 1/0, 1/0, 0/0, 1/0, 1/0, 1/0, 2/2, 2/1, 1/0, 1/0, 1/0, 1/0, 1/0, 1/0, 0/0, 0/0, 30/6
F# minor (3#), 1/0, 0/0, 2/1, 1/1, 1/2, 0/0, 1/1, 0/0, 1/1, 2/2, 2/2, 2/2, 4/3, 0/0, 3/2, 1/0, 2/1, 0/0, 2/1, 1/1, 1/2, 0/0, 1/1, 0/0, 1/1, 2/2, 3/3, 0/0, 0/0, 3/3, 1/1, 1/1, 1/1, 40/35
Ab major (4b), 0/0, 2/2, 2/2, 1/0, 2/2, 3/2, 3/2, 2/2, 2/2, 2/2, 3/2, 0/0, 2/2, 3/3, 2/1, 0/0, 0/0, 2/2, 2/2, 1/0, 2/2, 3/2, 3/2, 2/2, 2/2, 2/2, 2/2, 1/1, 2/1, 2/2, 2/4, 0/0, 0/0, 57/50
E major (4#), 1/0, 0/0, 2/0, 2/0, 1/0, 1/0, 2/0, 0/0, 1/1, 3/1, 3/1, 2/1, 4/1, 0/0, 3/1, 1/0, 2/0, 0/0, 2/0, 2/0, 1/0, 1/0, 2/0, 0/0, 1/1, 3/1, 3/1, 0/0, 1/0, 3/1, 1/0, 1/0, 1/0, 50/10
F minor (4b), 0/0, 1/0, 1/0, 1/0, 1/0, 2/0, 2/0, 1/2, 1/1, 2/0, 2/0, 0/0, 1/0, 2/0, 2/0, 0/0, 0/0, 1/0, 1/0, 1/0, 1/0, 2/0, 2/0, 1/2, 1/1, 2/0, 1/0, 1/0, 2/0, 1/0, 1/0, 0/0, 0/0, 37/6
C# minor (4#), 1/0, 0/0, 3/3, 2/1, 1/2, 1/0, 2/1, 0/0, 2/2, 4/3, 4/2, 2/0, 5/2, 0/0, 5/3, 2/2, 3/3, 0/0, 3/3, 2/1, 1/2, 1/0, 2/1, 0/0, 2/2, 4/3, 4/4, 0/0, 1/0, 4/4, 1/0, 1/0, 1/0, 64/44
Db major (5b), 0/0, 2/2, 3/2, 2/2, 2/2, 4/6, 4/4, 2/2, 3/3, 4/3, 5/4, 0/0, 3/3, 3/3, 4/3, 1/0, 1/0, 2/2, 3/2, 2/2, 2/2, 4/6, 4/4, 2/2, 3/3, 4/3, 3/2, 1/1, 3/3, 3/2, 2/4, 0/0, 0/0, 81/77
B major (5#), 1/0, 1/0, 3/0, 2/1, 2/0, 2/0, 3/1, 1/0, 2/1, 3/1, 4/1, 1/1, 3/2, 1/0, 4/1, 1/0, 2/0, 1/0, 3/0, 2/1, 2/0, 2/0, 3/1, 1/0, 2/1, 3/1, 4/1, 0/0, 1/0, 4/1, 2/0, 1/0, 1/0, 68/15
Bb minor (5b), 0/0, 1/0, 2/0, 1/0, 1/0, 2/0, 2/0, 1/0, 2/1, 3/1, 3/0, 0/0, 2/0, 2/0, 3/0, 1/0, 1/0, 1/0, 2/0, 1/0, 1/0, 2/0, 2/0, 1/0, 2/1, 3/1, 2/0, 1/0, 2/0, 2/0, 1/0, 0/0, 0/0, 50/4
G# minor (5#), 1/0, 1/0, 4/2, 3/2, 2/0, 3/4, 4/2, 1/0, 3/1, 5/5, 6/4, 1/0, 4/2, 1/0, 6/5, 2/2, 3/3, 1/0, 4/3, 3/3, 2/0, 3/4, 4/2, 1/0, 3/1, 5/5, 5/4, 0/0, 2/2, 5/4, 2/0, 1/0, 1/0, 92/60
Gb major (6b), 1/0, 2/2, 5/4, 3/2, 3/2, 4/6, 5/4, 2/2, 4/4, 6/5, 6/6, 1/0, 5/4, 3/3, 5/5, 2/2, 3/2, 2/2, 5/4, 3/2, 3/2, 4/6, 5/4, 2/2, 4/4, 6/5, 5/4, 1/1, 3/3, 5/4, 2/4, 0/0, 0/0, 110/100
F# major (6#), 1/0, 1/0, 3/2, 2/1, 2/0, 2/0, 3/1, 1/0, 2/1, 4/1, 3/1, 1/0, 3/2, 2/0, 3/2, 1/0, 2/1, 1/0, 3/1, 2/1, 2/2, 2/0, 3/1, 1/0, 2/1, 4/1, 3/2, 1/0, 2/0, 3/2, 1/0, 0/0, 0/0, 66/23
Eb minor (6b), 1/0, 1/0, 3/0, 2/0, 2/0, 2/0, 3/0, 1/0, 2/1, 4/1, 3/0, 1/0, 3/1, 2/1, 3/1, 1/0, 2/0, 1/0, 3/0, 2/0, 2/0, 2/0, 3/0, 1/0, 2/1, 4/1, 3/0, 1/1, 2/1, 3/0, 1/0, 0/0, 0/0, 66/9
D# minor (6#), 1/0, 2/0, 5/2, 3/1, 3/0, 4/6, 5/5, 2/2, 4/4, 6/5, 6/6, 1/0, 5/2, 3/2, 5/5, 2/0, 3/1, 2/2, 5/3, 3/1, 3/0, 4/6, 5/5, 2/2, 4/4, 6/5, 5/6, 1/0, 3/2, 5/6, 2/4, 0/0, 0/0, 110/87
Cb major (7b), 2/2, 2/2, 6/6, 4/4, 4/6, 4/6, 6/6, 2/2, 4/4, 6/7, 7/6, 2/2, 6/6, 2/3, 6/5, 2/2, 4/4, 2/2, 6/6, 4/4, 4/6, 4/6, 6/6, 2/2, 4/4, 6/7, 7/6, 0/1, 2/3, 7/6, 3/4, 1/0, 1/0, 128/136
C# major (7#), 0/0, 1/0, 3/3, 1/1, 1/2, 2/0, 2/1, 1/0, 3/2, 4/3, 4/2, 0/0, 3/3, 2/0, 4/3, 2/0, 2/1, 1/0, 3/3, 1/1, 1/2, 2/0, 2/1, 1/0, 3/2, 4/3, 3/4, 1/0, 2/0, 3/4, 1/0, 0/0, 0/0, 63/41
Ab minor (7b), 1/0, 2/2, 4/2, 2/0, 3/2, 3/2, 4/2, 2/2, 3/3, 3/2, 5/2, 1/0, 4/2, 2/3, 4/2, 1/0, 2/0, 2/2, 4/2, 2/0, 3/2, 3/2, 4/2, 2/2, 3/3, 3/2, 5/2, 0/1, 1/1, 5/2, 3/4, 1/0, 1/0, 88/53
A# minor (7#), 0/0, 2/0, 4/2, 2/1, 2/0, 4/6, 4/4, 2/2, 4/2, 6/7, 6/6, 0/0, 4/2, 4/4, 6/6, 2/0, 2/1, 2/2, 4/5, 2/3, 2/4, 4/6, 4/4, 2/2, 4/2, 6/7, 4/6, 2/2, 4/4, 4/6, 2/4, 0/0, 0/0, 100/100
