 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, rowcost
D major (2#), 1, 0, 1, 5, 1, 4, 2, 3, 0, 3, 2, 3, 2, 1, 1, 1, 30
G minor (2b), 0, 1, 0, 1, 0, 2, 1, 2, 0, 1, 2, 2, 1, 0, 0, 0, 13
B minor (2#), 0, 0, 1, 4, 0, 3, 1, 3, 0, 2, 2, 3, 2, 1, 0, 0, 22
G minor mel (2b), 0, 1, 0, 1, 0, 2, 1, 3, 0, 1, 2, 2, 2, 1, 0, 0, 16
B minor mel (2#), 0, 0, 1, 3, 0, 2, 0, 2, 1, 3, 1, 2, 3, 1, 0, 0, 19
Bb major blues (2b), 0, 1, 0, 1, 0, 1, 1, 2, 0, 3, 1, 1, 1, 2, 1, 0, 15
D major blues (2#), 1, 0, 1, 5, 1, 4, 2, 3, 1, 5, 2, 3, 3, 2, 1, 1, 35
G minor blues (2b), 0, 1, 0, 1, 0, 1, 1, 2, 0, 2, 1, 1, 1, 2, 1, 0, 14
B minor blues (2#), 1, 0, 1, 5, 1, 4, 2, 3, 1, 5, 2, 3, 3, 2, 1, 1, 35
Bb dorian (2b), 0, 1, 0, 1, 0, 1, 1, 2, 0, 3, 1, 1, 1, 2, 0, 0, 14
D dorian (2#), 1, 0, 1, 4, 1, 3, 1, 2, 1, 4, 1, 2, 3, 1, 1, 1, 27
Bb phrygian (2b), 1, 0, 0, 3, 1, 2, 1, 1, 1, 5, 0, 1, 2, 2, 1, 1, 22
D phrygian (2#), 1, 0, 0, 3, 1, 3, 1, 2, 1, 4, 1, 2, 3, 1, 1, 1, 25
Bb lydian (2b), 1, 1, 0, 2, 1, 3, 2, 3, 0, 3, 2, 2, 2, 2, 1, 1, 26
D lydian (2#), 1, 1, 0, 4, 1, 4, 2, 3, 0, 4, 2, 3, 2, 2, 1, 1, 31
Bb mixolydian (2b), 1, 0, 0, 2, 1, 3, 2, 3, 0, 2, 2, 2, 2, 1, 1, 1, 23
D mixolydian (2#), 0, 1, 0, 1, 0, 1, 1, 2, 0, 2, 1, 1, 1, 2, 0, 0, 13
Bb aeolian (2b), 1, 0, 0, 2, 1, 3, 2, 3, 0, 2, 2, 2, 2, 1, 1, 1, 23
D aeolian (2#), 0, 1, 0, 1, 0, 1, 1, 2, 0, 2, 1, 1, 1, 2, 0, 0, 13
Bb locrian (2b), 1, 0, 0, 2, 1, 2, 2, 2, 0, 3, 1, 1, 1, 2, 1, 1, 20
D locrian (2#), 0, 1, 0, 1, 0, 1, 1, 1, 0, 2, 1, 1, 0, 1, 0, 0, 10
Eb major (3b), 0, 1, 0, 1, 0, 1, 1, 2, 0, 3, 1, 1, 1, 2, 0, 0, 14
A major (3#), 1, 0, 0, 2, 1, 3, 2, 3, 0, 2, 2, 2, 2, 1, 1, 1, 23
C minor (3b), 0, 1, 1, 4, 0, 2, 1, 2, 0, 3, 1, 2, 1, 2, 0, 0, 20
F# minor (3#), 1, 0, 0, 4, 1, 4, 2, 2, 0, 3, 2, 3, 1, 0, 2, 1, 26
C minor mel (3b), 1, 0, 0, 2, 1, 2, 2, 1, 0, 3, 1, 1, 0, 1, 1, 1, 17
F# minor mel (3#), 1, 0, 1, 4, 1, 2, 1, 0, 1, 4, 0, 1, 1, 0, 2, 1, 20
Eb major blues (3b), 1, 0, 0, 2, 1, 2, 2, 2, 0, 3, 1, 1, 1, 2, 1, 1, 20
A major blues (3#), 1, 0, 0, 3, 1, 2, 1, 1, 1, 5, 0, 1, 2, 2, 1, 1, 22
C minor blues (3b), 1, 0, 0, 3, 1, 3, 1, 2, 1, 4, 1, 2, 3, 1, 1, 1, 25
F# minor blues (3#), 1, 1, 0, 2, 1, 3, 2, 3, 0, 3, 2, 2, 2, 2, 1, 1, 26
Eb dorian (3b), 1, 1, 0, 4, 1, 4, 2, 3, 0, 4, 2, 3, 2, 2, 1, 1, 31
A dorian (3#), 1, 0, 0, 2, 1, 3, 2, 3, 0, 2, 2, 2, 2, 1, 1, 1, 23
Eb phrygian (3b), 0, 1, 0, 1, 0, 1, 1, 2, 0, 2, 1, 1, 1, 2, 0, 0, 13
A phrygian (3#), 1, 0, 0, 2, 1, 3, 2, 3, 0, 2, 2, 2, 2, 1, 1, 1, 23
Eb lydian (3b), 0, 1, 0, 1, 0, 1, 1, 2, 0, 2, 1, 1, 1, 2, 0, 0, 13
A lydian (3#), 1, 0, 0, 2, 1, 2, 2, 2, 0, 3, 1, 1, 1, 2, 1, 1, 20
Eb mixolydian (3b), 0, 1, 0, 1, 0, 1, 1, 1, 0, 2, 1, 1, 0, 1, 0, 0, 10
A mixolydian (3#), 0, 1, 0, 1, 0, 1, 1, 2, 0, 3, 1, 1, 1, 2, 0, 0, 14
Eb aeolian (3b), 1, 0, 0, 2, 1, 3, 2, 3, 0, 2, 2, 2, 2, 1, 1, 1, 23
A aeolian (3#), 0, 1, 1, 4, 0, 2, 1, 2, 0, 3, 1, 2, 1, 2, 0, 0, 20
Eb locrian (3b), 1, 0, 0, 3, 1, 2, 1, 1, 1, 5, 0, 1, 2, 2, 1, 1, 22
A locrian (3#), 1, 0, 0, 3, 1, 3, 1, 2, 1, 4, 1, 2, 3, 1, 1, 1, 25
Ab major (4b), 1, 1, 0, 2, 1, 3, 2, 3, 0, 3, 2, 2, 2, 2, 1, 1, 26
E major (4#), 1, 1, 0, 4, 1, 4, 2, 3, 0, 4, 2, 3, 2, 2, 1, 1, 31
F minor (4b), 1, 0, 0, 2, 1, 3, 2, 3, 0, 2, 2, 2, 2, 1, 1, 1, 23
C# minor (4#), 0, 1, 0, 1, 0, 1, 1, 2, 0, 2, 1, 1, 1, 2, 0, 0, 13
F minor mel (4b), 1, 0, 0, 2, 1, 3, 2, 3, 0, 2, 2, 2, 2, 1, 1, 1, 23
C# minor mel (4#), 0, 1, 0, 1, 0, 1, 1, 2, 0, 2, 1, 1, 1, 2, 0, 0, 13
Ab major blues (4b), 1, 0, 0, 2, 1, 2, 2, 2, 0, 3, 1, 1, 1, 2, 1, 1, 20
E major blues (4#), 0, 1, 0, 1, 0, 1, 1, 1, 0, 2, 1, 1, 0, 1, 0, 0, 10
F minor blues (4b), 0, 1, 0, 1, 0, 1, 1, 2, 0, 3, 1, 1, 1, 2, 0, 0, 14
C# minor blues (4#), 1, 0, 0, 2, 1, 3, 2, 3, 0, 2, 2, 2, 2, 1, 1, 1, 23
Ab dorian (4b), 0, 1, 1, 4, 0, 2, 1, 2, 0, 3, 1, 2, 1, 2, 0, 0, 20
E dorian (4#), 1, 0, 0, 4, 1, 4, 2, 2, 0, 3, 2, 3, 1, 0, 2, 1, 26
Ab phrygian (4b), 1, 0, 0, 2, 1, 2, 2, 1, 0, 3, 1, 1, 0, 1, 1, 1, 17
E phrygian (4#), 1, 0, 1, 4, 1, 2, 1, 0, 1, 4, 0, 1, 1, 0, 2, 1, 20
Ab lydian (4b), 1, 0, 0, 2, 1, 2, 2, 2, 0, 3, 1, 1, 1, 2, 1, 1, 20
E lydian (4#), 1, 0, 0, 3, 1, 2, 1, 1, 1, 5, 0, 1, 2, 2, 1, 1, 22
Ab mixolydian (4b), 1, 0, 0, 3, 1, 3, 1, 2, 1, 4, 1, 2, 3, 1, 1, 1, 25
E mixolydian (4#), 1, 1, 0, 2, 1, 3, 2, 3, 0, 3, 2, 2, 2, 2, 1, 1, 26
Ab aeolian (4b), 1, 1, 0, 4, 1, 4, 2, 3, 0, 4, 2, 3, 2, 2, 1, 1, 31
E aeolian (4#), 1, 0, 0, 2, 1, 3, 2, 3, 0, 2, 2, 2, 2, 1, 1, 1, 23
Ab locrian (4b), 0, 1, 0, 1, 0, 1, 1, 2, 0, 2, 1, 1, 1, 2, 0, 0, 13
E locrian (4#), 1, 0, 0, 2, 1, 3, 2, 3, 0, 2, 2, 2, 2, 1, 1, 1, 23
Db major (5b), 0, 1, 0, 1, 0, 1, 1, 2, 0, 2, 1, 1, 1, 2, 0, 0, 13
B major (5#), 1, 0, 0, 2, 1, 2, 2, 2, 0, 3, 1, 1, 1, 2, 1, 1, 20
Bb minor (5b), 0, 1, 0, 1, 0, 1, 1, 1, 0, 2, 1, 1, 0, 1, 0, 0, 10
G# minor (5#), 0, 1, 0, 1, 0, 1, 1, 2, 0, 3, 1, 1, 1, 2, 0, 0, 14
Bb minor mel (5b), 1, 0, 0, 2, 1, 3, 2, 3, 0, 2, 2, 2, 2, 1, 1, 1, 23
G# minor mel (5#), 0, 1, 1, 4, 0, 2, 1, 2, 0, 3, 1, 2, 1, 2, 0, 0, 20
Db major blues (5b), 1, 0, 0, 2, 1, 2, 2, 2, 0, 3, 1, 1, 1, 2, 1, 1, 20
B major blues (5#), 1, 0, 0, 3, 1, 2, 1, 1, 1, 5, 0, 1, 2, 2, 1, 1, 22
Bb minor blues (5b), 1, 0, 0, 3, 1, 3, 1, 2, 1, 4, 1, 2, 3, 1, 1, 1, 25
G# minor blues (5#), 1, 1, 0, 2, 1, 3, 2, 3, 0, 3, 2, 2, 2, 2, 1, 1, 26
Db dorian (5b), 1, 1, 0, 4, 1, 4, 2, 3, 0, 4, 2, 3, 2, 2, 1, 1, 31
B dorian (5#), 1, 0, 0, 2, 1, 3, 2, 3, 0, 2, 2, 2, 2, 1, 1, 1, 23
Db phrygian (5b), 0, 1, 0, 1, 0, 1, 1, 2, 0, 2, 1, 1, 1, 2, 0, 0, 13
B phrygian (5#), 1, 0, 0, 2, 1, 3, 2, 3, 0, 2, 2, 2, 2, 1, 1, 1, 23
Db lydian (5b), 0, 1, 0, 1, 0, 1, 1, 2, 0, 2, 1, 1, 1, 2, 0, 0, 13
B lydian (5#), 1, 0, 0, 2, 1, 2, 2, 2, 0, 3, 1, 1, 1, 2, 1, 1, 20
Db mixolydian (5b), 0, 1, 0, 1, 0, 1, 1, 1, 0, 2, 1, 1, 0, 1, 0, 0, 10
B mixolydian (5#), 0, 1, 0, 1, 0, 1, 1, 2, 0, 3, 1, 1, 1, 2, 0, 0, 14
Db aeolian (5b), 1, 0, 0, 2, 1, 3, 2, 3, 0, 2, 2, 2, 2, 1, 1, 1, 23
B aeolian (5#), 0, 1, 1, 4, 0, 2, 1, 2, 0, 3, 1, 2, 1, 2, 0, 0, 20
Db locrian (5b), 1, 0, 0, 4, 1, 4, 2, 2, 0, 3, 2, 3, 1, 0, 2, 1, 26
B locrian (5#), 1, 0, 1, 4, 1, 3, 1, 2, 1, 4, 1, 2, 3, 1, 1, 1, 27
Gb major (6b), 1, 0, 1, 4, 1, 2, 1, 0, 1, 4, 0, 1, 1, 0, 2, 1, 20
F# major (6#), 1, 0, 0, 2, 1, 2, 2, 2, 0, 3, 1, 1, 1, 2, 1, 1, 20
Eb minor (6b), 1, 0, 0, 3, 1, 2, 1, 1, 1, 5, 0, 1, 2, 2, 1, 1, 22
D# minor (6#), 1, 0, 0, 3, 1, 3, 1, 2, 1, 4, 1, 2, 3, 1, 1, 1, 25
Eb minor mel (6b), 1, 1, 0, 2, 1, 3, 2, 3, 0, 3, 2, 2, 2, 2, 1, 1, 26
D# minor mel (6#), 1, 1, 0, 4, 1, 4, 2, 3, 0, 4, 2, 3, 2, 2, 1, 1, 31
Gb major blues (6b), 1, 0, 0, 2, 1, 3, 2, 3, 0, 2, 2, 2, 2, 1, 1, 1, 23
F# major blues (6#), 0, 1, 0, 1, 0, 1, 1, 2, 0, 2, 1, 1, 1, 2, 0, 0, 13
Eb minor blues (6b), 1, 0, 0, 2, 1, 3, 2, 3, 0, 2, 2, 2, 2, 1, 1, 1, 23
D# minor blues (6#), 0, 1, 0, 1, 0, 1, 1, 2, 0, 2, 1, 1, 1, 2, 0, 0, 13
Gb dorian (6b), 1, 0, 0, 2, 1, 2, 2, 2, 0, 3, 1, 1, 1, 2, 1, 1, 20
F# dorian (6#), 0, 1, 0, 1, 0, 1, 1, 1, 0, 2, 1, 1, 0, 1, 0, 0, 10
Gb phrygian (6b), 0, 1, 0, 1, 0, 1, 1, 2, 0, 3, 1, 1, 1, 2, 0, 0, 14
F# phrygian (6#), 1, 0, 0, 2, 1, 3, 2, 3, 0, 2, 2, 2, 2, 1, 1, 1, 23
Gb lydian (6b), 0, 1, 0, 3, 0, 2, 0, 0, 2, 5, 0, 2, 2, 0, 2, 0, 19
F# lydian (6#), 0, 1, 0, 2, 0, 1, 0, 0, 1, 3, 0, 1, 1, 0, 1, 0, 11
Gb mixolydian (6b), 0, 0, 1, 4, 0, 3, 0, 1, 2, 5, 1, 3, 3, 0, 2, 0, 25
F# mixolydian (6#), 0, 0, 1, 3, 0, 2, 0, 1, 1, 3, 1, 2, 2, 0, 1, 0, 17
Gb aeolian (6b), 0, 0, 1, 4, 0, 2, 0, 0, 2, 5, 0, 2, 2, 0, 2, 0, 20
F# aeolian (6#), 0, 0, 1, 3, 0, 1, 0, 0, 1, 3, 0, 1, 1, 0, 1, 0, 12
Gb locrian (6b), 1, 0, 1, 5, 1, 4, 1, 1, 2, 6, 1, 3, 3, 0, 3, 1, 33
F# locrian (6#), 1, 0, 1, 4, 1, 3, 1, 1, 1, 4, 1, 2, 2, 0, 2, 1, 25
Cb major (7b), 0, 0, 2, 5, 0, 3, 0, 1, 2, 5, 1, 3, 3, 0, 2, 0, 27
C# major (7#), 0, 1, 0, 2, 0, 2, 0, 0, 2, 5, 0, 2, 2, 0, 1, 0, 17
Ab minor (7b), 0, 0, 1, 1, 0, 1, 0, 1, 0, 2, 1, 1, 1, 1, 1, 0, 11
A# minor (7#), 0, 1, 0, 3, 0, 3, 1, 1, 2, 6, 1, 3, 2, 0, 2, 0, 25
Ab minor mel (7b), 0, 0, 1, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 1, 0, 6
A# minor mel (7#), 0, 1, 0, 1, 0, 1, 1, 1, 0, 4, 1, 1, 0, 1, 2, 0, 14
Cb major blues (7b), 1, 0, 2, 6, 1, 4, 1, 2, 2, 6, 1, 3, 4, 1, 3, 1, 38
C# major blues (7#), 0, 1, 0, 3, 0, 2, 0, 0, 2, 5, 0, 2, 2, 0, 2, 0, 19
Ab minor blues (7b), 0, 1, 0, 2, 0, 1, 0, 0, 1, 3, 0, 1, 1, 0, 1, 0, 11
A# minor blues (7#), 0, 0, 1, 4, 0, 3, 0, 1, 2, 5, 1, 3, 3, 0, 2, 0, 25
Cb dorian (7b), 0, 0, 1, 3, 0, 2, 0, 1, 1, 3, 1, 2, 2, 0, 1, 0, 17
C# dorian (7#), 0, 0, 1, 4, 0, 2, 0, 0, 2, 5, 0, 2, 2, 0, 2, 0, 20
Cb phrygian (7b), 0, 0, 1, 3, 0, 1, 0, 0, 1, 3, 0, 1, 1, 0, 1, 0, 12
C# phrygian (7#), 1, 0, 1, 5, 1, 4, 1, 1, 2, 6, 1, 3, 3, 0, 3, 1, 33
Cb lydian (7b), 1, 0, 1, 4, 1, 3, 1, 1, 1, 4, 1, 2, 2, 0, 2, 1, 25
C# lydian (7#), 0, 0, 2, 5, 0, 3, 0, 1, 2, 5, 1, 3, 3, 0, 2, 0, 27
Cb mixolydian (7b), 0, 1, 0, 2, 0, 2, 0, 0, 2, 5, 0, 2, 2, 0, 1, 0, 17
C# mixolydian (7#), 0, 0, 1, 1, 0, 1, 0, 1, 0, 2, 1, 1, 1, 1, 1, 0, 11
Cb aeolian (7b), 0, 1, 0, 3, 0, 3, 1, 1, 2, 6, 1, 3, 2, 0, 2, 0, 25
C# aeolian (7#), 0, 0, 1, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 1, 0, 6
Cb locrian (7b), 1, 0, 2, 6, 1, 4, 1, 2, 2, 6, 1, 3, 4, 1, 1, 1, 36
C# locrian (7#), 1, 0, 2, 6, 1, 4, 1, 2, 2, 6, 1, 3, 4, 1, 3, 1, 38
