id,title,composer,part,KSgt,KSest,notes,err,time
8891,BWV889_Fugue,Bach,rh,,a minor (0),396,0,3.454
8891,BWV889_Fugue,Bach,lh,,a minor (0),366,1,1.217
8910,BWV891_Prelude,Bach,rh,,b- minor (-5),730,1,1.050
8910,BWV891_Prelude,Bach,lh,,b- minor (-5),498,1,0.374
8911,BWV891_Fugue,Bach,rh,,b- minor (-5),950,5,2.016
8911,BWV891_Fugue,Bach,lh,,b- minor (-5),879,3,1.781
8920,BWV892_Prelude,Bach,rh,(5),F# major (6),589,6,0.969
8920,BWV892_Prelude,Bach,lh,(5),F# major (6),476,9,0.696
8921,BWV892_Fugue,Bach,rh,,B major (5),764,4,0.856
8921,BWV892_Fugue,Bach,lh,,B major (5),702,3,0.677
8930,BWV893_Prelude,Bach,rh,,b minor (2),553,0,0.482
8930,BWV893_Prelude,Bach,lh,,b minor (2),364,0,0.195
8931,BWV893_Fugue,Bach,rh,,b minor (2),575,4,0.463
8931,BWV893_Fugue,Bach,lh,,b minor (2),466,0,0.269
