id,title,composer,KSgt,KSest,notes,err,time
202,202-Bach-sarabande,,,d minor (-1),86,0,0.008
203,203-Listz-preludes,,,a minor (0),113,5,0.009
205,205-Bach-credo,,,D major (2),105,0,0.009
206,206-Beethoven-sonateop26,,(-4),b- minor (-5),67,0,0.007
207,207-Bach-aria,,,e minor (1),134,0,0.010
209,209-Beethoven-rondoop13,,,c minor (-3),87,0,0.007
210,210-Schubert-benedictus,,,e minor (1),78,0,0.006
211,211-Haydn,,,C major (0),132,0,0.010
213,213-Beethoven-sonate2op14,,,G major (1),85,0,0.008
214,214-Schumann-trio3,,,c minor (-3),128,2,0.009
215,215-Debussy-passepied,,A major (3),c# minor (4),51,0,0.005
216,216-Haendel,,,D major (2),147,0,0.013
217,217-Beethoven-octuorop103,,(-2),d minor (-1),84,0,0.007
218,218-Beethoven-sonateop28,,,d minor (-1),85,0,0.007
219,219-Schubert-scherzo,,,g minor (-2),80,0,0.007
220,220-Mozart-sonateKV281,,,c minor (-3),136,0,0.012
221,221-Monteverdi-orfeo,,(-1),B- major (-2),31,0,0.003
222,222-Bartok-burlesque,,C major (0),g minor (-2),66,5,0.005
223,223-Monteverdi-Orfeo,,C major (0),e minor (1),43,6,0.004
224,224-Schumann-trio3op110,,,g minor (-2),61,0,0.005
225,225-Beethoven-variationsop24,,,F major (-1),97,0,0.009
226,226-Milhaud-Boeuf,,,a minor (0),102,4,0.009
227,227-Mozart-quintetK407,,,g minor (-2),105,0,0.009
228,228-Schuman-myrthen7op25,,,b- minor (-5),62,13,0.006
229,229-Liszt-melodie,,G major (1),c minor (-3),81,2,0.006
230,230-Schumann-trio2,,(-1),a minor (0),74,1,0.007
231,231-Duparc-elegie,,,d minor (-1),47,5,0.004
232,232-Beethoven-sonateop22,,,c minor (-3),70,0,0.005
233,233-Debussy-cloches,,,E major (4),64,0,0.006
234,234-Beethoven-symphonie2op36,,,A major (3),74,2,0.007
235,235-Schumann-quatuor1op41,,,a minor (0),142,0,0.012
236,236-Schubert-scherzo,,,e minor (1),82,0,0.007
237,237-Beethoven-symphonie6,,,g minor (-2),122,0,0.009
239,239-Beethoven-themavar,,,G major (1),71,0,0.007
240,240-Haydn-sonate5,,,C major (0),124,0,0.011
241,241-Haendel-sicilianaconcertogrosso8,,,c minor (-3),116,0,0.009
243,243-Strauss-melodie1op56,,(-1),f minor (-4),87,3,0.007
244,244-Bach-concerto1violon,,C major (0),e minor (1),129,3,0.008
245,245-Debussy-Arabesque2,,,e minor (1),184,0,0.013
246,246-Mozart-marcheflute,,,F major (-1),97,1,0.008
247,247-Schubert-Benedictus,,,e minor (1),41,0,0.003
248,248-Mozart-sonateKV280,,,f minor (-4),97,1,0.008
249,249-Mozart-andateKV9b,,B- major (-2),d minor (-1),128,4,0.010
250,250-Cliquet-Pleyel,,,a minor (0),99,0,0.008
251,251-Schumann-Myrthen10op25,,,c minor (-3),67,0,0.006
252,252-Kuhlau-sonatine2op60,,,A major (3),68,0,0.006
253,253-Schubert-gloria,,,b minor (2),50,0,0.005
254,254-Haydn-quatuor5op76,,,b minor (2),111,0,0.009
255,255-Mozart-sonateDomKV457,,,c minor (-3),174,1,0.011
256,256-Mozart-sonataKV309,,,F major (-1),138,0,0.010
257,257-Mozart-quintetteDomKV309,,E- major (-3),g minor (-2),112,0,0.009
258,258-Schumann-quatuor2FaMop41,,,d minor (-1),105,2,0.010
260,260-Monteverdi-Orfeo,,(0),e minor (1),84,6,0.008
262,262-Schumann-Myrthen23op25,,,D major (2),82,1,0.007
263,263-Clergue-Tom,,,F major (-1),70,0,0.007
265,265-Mozart-Aria15,,,c# minor (4),119,0,0.010
266,266-Debussy-Berger,,,f# minor (3),72,2,0.005
267,267-Lalo-RoidYs,,,d minor (-1),52,0,0.005
268,268-Scarlatti-sonatepastorale,,,e minor (1),115,0,0.009
269,269-Beethoven-quatuor1op18,,,d minor (-1),132,0,0.011
271,271-Duparc-elegie,,,d minor (-1),64,0,0.006
272,272-Bach-cantate140duetto,,,c minor (-3),184,0,0.012
273,273-Haendel-concerto2,,,F major (-1),115,0,0.009
274,274-Wolf-melodieespagnole6,,(3),b minor (2),123,6,0.010
275,275-Bartok-danceRoumaine1,,(0),G major (1),120,0,0.012
276,276-Bach-AnnaMagdalena,,,E- major (-3),69,0,0.007
277,277-Debussy-quatuorSolmop10,,(-2),c minor (-3),77,0,0.006
278,278-SaintSaens-Cygne,,,e minor (1),122,0,0.010
302,302-Chopin-nocturne3op9,,,b minor (2),60,0,0.005
303,303-Bach-partita2sinfonia,,,c minor (-3),59,0,0.004
304,304-Bach-polonaise,,,d minor (-1),136,0,0.011
306,306-Haendel-concertogrosso3-4mvt,,,e minor (1),102,2,0.008
307,307-Mozart-fantaisiekv475,,,g minor (-2),78,0,0.006
308,308-Beethoven-sonateop81,,E- major (-3),g minor (-2),109,1,0.008
309,309-Poulenc-improvisation6,,,g minor (-2),129,8,0.011
311,311-Mozart-ariaCosifantutte,,,A major (3),91,0,0.009
312,312-Kuhlau-sonatineop20,,,d minor (-1),105,0,0.008
313,313-Schumann-trio1,,,a minor (0),72,1,0.005
314,314-Couperin-intime,,,e minor (1),60,0,0.005
315,315-Ibert-symphonieconcertante,,C major (0),d minor (-1),147,9,0.011
316,316-Bach-courantesuite3,,(2),f# minor (3),80,0,0.006
317,317-Mozart-sonateKV333,,,g minor (-2),191,0,0.014
319,319-Haydn-symphonie88,,,e minor (1),101,1,0.009
320,320-Kuhlau-sonatine2op60,,,a minor (0),135,1,0.010
321,321-Debussy-Pelleas,,E major (4),g minor (-2),62,4,0.005
323,323-Bartok-images,,A major (3),D major (2),55,0,0.006
325,325-Chopin-concertoop21,,,f minor (-4),238,2,0.018
326,326-Mozart-ariaflute,,,c minor (-3),127,2,0.011
327,327-Mendelssohn-romancesp8op30,,,b- minor (-5),75,0,0.008
328,328-Bartok-sonatine,,D major (2),e minor (1),80,0,0.006
329,329-Debussy-sonateviolon,,,g minor (-2),78,0,0.007
331,331-Beethoven-sonateop26,,(-4),a# minor (7),89,87,0.008
332,332-Milhaud-boeuf,,C major (0),g# minor (5),88,50,0.008
333,333-Mazas-romance1op36,,,E major (4),150,0,0.011
334,334-Haydn-concertosol,,C major (0),e minor (1),166,0,0.012
335,335-Berlioz-BenvenutoCelliniop23,,,e minor (1),104,2,0.008
337,337-Beethoven-sonate2op10,,(-1),C major (0),93,0,0.010
338,338-Haendel-sonateV,,,f# minor (3),155,0,0.011
339,339-Mozart-air17flute,,,g minor (-2),105,2,0.008
340,340-Kuhlau-sonatine4op88,,,A major (3),119,0,0.011
341,341-Mozart-concertolaKV219,,,c# minor (4),179,0,0.013
343,343-Bach-allemandePartita6,,,e minor (1),134,1,0.008
344,344-Mozart-quintettemibK614,,,B- major (-2),79,0,0.007
345,345-Debussy-PelleasII4,,E major (4),A major (3),48,1,0.005
346,346-Chopin-fantaisie,,,A major (3),60,0,0.006
347,347-Haendel-concertogrosso7,,,B- major (-2),111,0,0.008
348,348-Mozart-flutemarche,,,C major (0),102,0,0.008
349,349-Haydn-quatuor5op76,,,d# minor (6),98,0,0.008
351,351-Jones,,,a minor (0),145,0,0.010
352,352-Scarlatti-sonateutK502,,(0),G major (1),86,0,0.008
353,353-Mendelssohn-romancesspop67,,,f# minor (3),31,0,0.002
354,354-Mozart-sonatefaKV332,,,B- major (-2),147,1,0.010
355,355-Mozart-sonatereKV311,,,e minor (1),144,0,0.012
356,356-Chopin-nocturne1op27,,(4),f# minor (3),68,0,0.006
357,357-Bach-ariaGoldbergBWV988,,G major (1),D major (2),137,0,0.010
359,359-Mozart-romance,,,a minor (0),157,0,0.011
360,360-Soulage,,(2),A major (3),115,0,0.010
361,361-Beethoven-sonate2op14,,(1),b minor (2),144,1,0.011
363,363-Debussy-clairdelune,,,b- minor (-5),149,0,0.015
366,366-Bach-andante,,(-1),a minor (0),137,3,0.009
367,367-Bach-suite5,,,e minor (1),99,0,0.008
369,369-Bach-solocembalo,,(-3),g minor (-2),299,3,0.022
370,370-Beethoven-quatuor3op59,,,a minor (0),148,0,0.011
371,371-Haydn-concertoreop21,,,f# minor (3),120,0,0.008
374,374-Bizet-seguedille,,,b minor (2),170,10,0.015
375,375-Beethoven-sonate21op53,,,d minor (-1),70,2,0.005
376,376-Clementi-sonate2op26,,,b minor (2),65,0,0.005
378,378-Beethoven-quintetteop29,,,d minor (-1),168,1,0.012
380,380-Bartok-Bulgare,,(0),d minor (-1),59,0,0.006
401,401-Mozart-sonateKV282,,(-3),g minor (-2),180,4,0.012
403,403-Bach-allemandePartita4,,(2),A major (3),394,4,0.025
404,404-Rode-caprice6,,,b minor (2),188,0,0.013
405,405-Bach-prelude13,,,d# minor (6),102,0,0.008
407,407-Beethoven-sonate1op10,,,f minor (-4),121,6,0.010
408,408-Bach-sarabande-Partita4,,(2),A major (3),153,0,0.010
409,409-Beethoven-quatuor1op18,,(-1),b minor (2),153,5,0.011
410,410-Mozart-sonateKV309,,,d minor (-1),187,1,0.012
413,413-Beethoven-quintetteop16,,,c minor (-3),131,6,0.009
414,414-Bach-laudamus-te,,,f# minor (3),220,3,0.014
415,415-Mozart-donGiovaniI2,,,g minor (-2),132,0,0.011
416,416-Bach-aria-Goldberg,,,e minor (1),98,0,0.007
418,418-Bach-courante-partita4,,,b minor (2),174,0,0.012
419,419-Beethoven-variation23,,,b minor (2),158,0,0.011
420,420-Bach-prelude6,,,b minor (2),167,0,0.011
423,423-Bach-adagio-Goldberg25,,,g minor (-2),98,1,0.006
424,424-Bach-prelude4,,,c# minor (4),125,0,0.009
425,425-Beethoven-sonateop7,,(0),G major (1),133,2,0.010
426,426-Bach-suiteanglaise1,,,A major (3),94,0,0.007
427,427-Bach-rondo-partita2,,,c minor (-3),69,0,0.007
428,428-Beethoven-sonate3op10,,(-1),a minor (0),97,0,0.007
429,429-Mozart-sonateKV283,,(0),e minor (1),161,0,0.011
431,431-Bach-sinfonia-partita2,,,c minor (-3),342,1,0.021
434,434-Bach-concertoitalien,,,d minor (-1),340,0,0.021
435,435-Wolf-nein,,(1),b minor (2),71,6,0.007
436,436-Bach-ouverture-partita4,,(2),A major (3),171,0,0.012
437,437-Bach-courante-partita2,,,c minor (-3),112,0,0.008
438,438-Mozart-sonateKV457,,,c minor (-3),214,1,0.013
440,440-Bach-prelude10,,,e minor (1),176,0,0.012
442,442-Mozart-dongiovaniII7,,,E- major (-3),114,1,0.009
443,443-Ibert-escales,,(6),g# minor (5),172,28,0.012
444,444-Bach-invention,,,E major (4),320,4,0.025
445,445-Beethoven-sonateop110,,(-6),g# minor (5),92,74,0.008
446,446-Mozart-sonateKV330,,,a minor (0),268,0,0.019
448,448-Bach-concertoclavecin1,,,g minor (-2),203,1,0.014
449,449-Clementi-gradus,,F major (-1),e minor (1),150,0,0.010
450,450-Bach-toccata-solm,,,g minor (-2),101,0,0.008
451,451-Bach-sarabande,,,g minor (-2),221,9,0.015
453,453-Mozart-sonateKV310,,,d minor (-1),192,0,0.012
456,456-Haendel-sonate4,,,b minor (2),156,0,0.010
457,457-Bach-prelude8,,,e- minor (-6),109,0,0.009
458,458-Liszt-rhapsodiehongroise12,,,c# minor (4),83,0,0.006
459,459-Bach-courantepartita6,,,e minor (1),153,0,0.012
460,460-Spohr-duoconcertant1op3,,,c minor (-3),127,1,0.010
461,461-Bach-allemande-partita1,,,b minor (2),511,1,0.036
465,465-Clementi-sonateop12,,,F major (-1),231,4,0.016
467,467-Schubert-MatchenTod,,,g minor (-2),167,1,0.012
468,468-Scarlatti-sonateK502,,,C major (0),260,0,0.024
