 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, rowcost
C major (0), 2, 0, 2, 0, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 0, 1, 0, 2, 2, 0, 2, 0, 2, 1, 1, 1, 29
A minor (0), 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 2, 0, 2, 1, 0, 1, 1, 1, 1, 0, 0, 20
A minor mel (0), 1, 0, 1, 2, 1, 1, 1, 1, 0, 0, 1, 2, 2, 2, 1, 3, 1, 2, 1, 0, 1, 2, 1, 1, 0, 0, 28
C major blues (0), 2, 0, 3, 1, 2, 1, 1, 1, 1, 1, 1, 3, 2, 3, 1, 2, 1, 2, 2, 0, 2, 1, 2, 1, 1, 1, 38
A minor blues (0), 2, 0, 3, 1, 2, 1, 1, 1, 1, 1, 1, 3, 2, 3, 1, 2, 1, 2, 2, 0, 2, 1, 2, 1, 1, 1, 38
C dorian (0), 2, 0, 2, 1, 2, 1, 1, 1, 1, 1, 1, 3, 2, 3, 1, 2, 1, 2, 2, 0, 2, 1, 2, 1, 1, 1, 37
C phrygian (0), 1, 0, 3, 0, 1, 0, 1, 1, 1, 1, 1, 2, 1, 2, 0, 1, 0, 1, 1, 0, 2, 0, 1, 0, 1, 1, 23
C lydian (0), 2, 0, 2, 1, 2, 1, 1, 1, 1, 1, 1, 3, 2, 3, 1, 2, 1, 2, 2, 0, 2, 1, 2, 1, 1, 1, 37
C mixolydian (0), 1, 0, 3, 0, 1, 0, 1, 1, 1, 1, 1, 2, 1, 2, 0, 1, 0, 1, 1, 0, 2, 0, 1, 0, 1, 1, 23
C aeolian (0), 2, 0, 2, 0, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 0, 1, 0, 2, 2, 0, 2, 0, 2, 1, 1, 1, 29
C locrian (0), 1, 0, 2, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 15
F major (1b), 1, 0, 3, 0, 1, 0, 1, 1, 1, 1, 1, 2, 1, 2, 0, 2, 0, 1, 1, 0, 2, 0, 1, 0, 1, 1, 24
G major (1#), 2, 0, 2, 1, 2, 1, 1, 1, 1, 1, 1, 3, 2, 3, 1, 2, 1, 2, 2, 0, 2, 1, 2, 1, 1, 1, 37
