 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, rowcost
G locrian (1#),  ,  ,  ,  , 0, 1, 0, 0, 1, 4, 1, 0, 0, 0, 1, 0, 1, 0,  ,  , 0, 2, 0, 0, 2, 2, 1, 0, 0, 0, 0, 0, 2, 1,  ,  , 1, 3, 2, 1, 1, 3, 1, 0, 0, 0, 0, 1, 1, 0, 33
Bb major (2b),  ,  ,  ,  , 0, 0, 0, 0, 1, 3, 1, 0, 0, 1, 2, 0, 0, 0,  ,  , 0, 2, 0, 0, 1, 2, 1, 0, 0, 0, 1, 0, 1, 1,  ,  , 1, 3, 2, 1, 1, 3, 1, 0, 0, 1, 1, 0, 3, 0, 34
D major (2#),  ,  ,  ,  , 0, 3, 0, 0, 0, 4, 0, 1, 1, 2, 0, 0, 2, 1,  ,  , 0, 2, 1, 1, 1, 4, 0, 1, 1, 2, 1, 1, 2, 1,  ,  , 0, 1, 1, 0, 0, 3, 0, 1, 1, 2, 1, 1, 1, 0, 44
G minor (2b),  ,  ,  ,  , 0, 0, 0, 0, 1, 3, 0, 1, 0, 1, 1, 0, 0, 0,  ,  , 0, 3, 0, 0, 2, 1, 0, 1, 0, 0, 2, 1, 1, 1,  ,  , 1, 3, 1, 0, 1, 2, 0, 1, 0, 1, 2, 0, 1, 0, 32
B minor (2#),  ,  ,  ,  , 0, 4, 1, 0, 0, 3, 0, 1, 0, 1, 0, 0, 3, 1,  ,  , 0, 1, 0, 0, 1, 3, 0, 1, 0, 1, 2, 1, 2, 1,  ,  , 0, 2, 1, 0, 0, 2, 0, 1, 0, 1, 2, 2, 1, 0, 39
G minor mel (2b),  ,  ,  ,  , 0, 1, 0, 0, 1, 3, 0, 1, 0, 0, 0, 0, 1, 0,  ,  , 0, 2, 0, 0, 2, 1, 0, 1, 0, 0, 1, 1, 2, 1,  ,  , 1, 3, 1, 0, 1, 2, 0, 1, 0, 0, 1, 1, 1, 0, 30
B minor mel (2#),  ,  ,  ,  , 0, 4, 2, 1, 0, 2, 0, 1, 0, 2, 0, 0, 3, 1,  ,  , 0, 1, 0, 0, 1, 2, 0, 1, 0, 2, 3, 2, 1, 0,  ,  , 0, 1, 0, 0, 0, 1, 0, 1, 0, 2, 2, 2, 2, 1, 41
Bb major blues (2b),  ,  ,  ,  , 1, 3, 1, 0, 1, 3, 1, 0, 0, 2, 3, 1, 2, 0,  ,  , 1, 3, 0, 0, 1, 2, 1, 0, 0, 1, 2, 0, 2, 1,  ,  , 1, 5, 2, 1, 1, 3, 1, 0, 0, 2, 2, 2, 3, 0, 55
D major blues (2#),  ,  ,  ,  , 0, 3, 1, 1, 1, 6, 1, 1, 1, 3, 1, 0, 2, 1,  ,  , 0, 2, 1, 1, 2, 5, 1, 1, 1, 3, 2, 2, 2, 1,  ,  , 1, 2, 2, 1, 1, 5, 1, 1, 1, 3, 1, 1, 2, 1, 69
G minor blues (2b),  ,  ,  ,  , 1, 3, 1, 0, 1, 4, 1, 0, 0, 2, 3, 1, 2, 0,  ,  , 1, 4, 0, 0, 2, 2, 1, 0, 0, 1, 2, 0, 2, 1,  ,  , 1, 5, 2, 1, 1, 3, 1, 0, 0, 2, 2, 2, 1, 0, 56
B minor blues (2#),  ,  ,  ,  , 0, 5, 1, 1, 1, 6, 1, 1, 1, 3, 1, 0, 3, 1,  ,  , 0, 2, 1, 1, 2, 5, 1, 1, 1, 3, 3, 2, 2, 1,  ,  , 1, 2, 2, 1, 1, 5, 1, 1, 1, 3, 2, 2, 2, 1, 75
Bb dorian (2b),  ,  ,  ,  , 0, 1, 0, 0, 1, 3, 1, 0, 0, 0, 1, 0, 1, 0,  ,  , 0, 1, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 2, 1,  ,  , 1, 3, 2, 1, 1, 3, 1, 0, 0, 0, 0, 1, 3, 0, 32
D dorian (2#),  ,  ,  ,  , 0, 3, 1, 1, 0, 3, 0, 1, 1, 3, 0, 0, 2, 1,  ,  , 0, 2, 1, 1, 1, 3, 0, 1, 1, 3, 2, 2, 1, 0,  ,  , 0, 0, 0, 0, 0, 2, 0, 1, 1, 3, 1, 1, 2, 1, 46
Bb phrygian (2b),  ,  ,  ,  , 0, 3, 1, 1, 1, 5, 1, 0, 1, 2, 1, 0, 2, 0,  ,  , 0, 1, 1, 1, 2, 3, 1, 0, 1, 2, 1, 1, 1, 0,  ,  , 1, 1, 1, 1, 1, 4, 1, 0, 1, 2, 0, 2, 1, 1, 50
D phrygian (2#),  ,  ,  ,  , 0, 3, 1, 1, 1, 4, 0, 1, 1, 2, 0, 0, 2, 0,  ,  , 0, 1, 1, 1, 2, 2, 0, 1, 1, 2, 2, 2, 1, 0,  ,  , 1, 1, 0, 0, 1, 3, 0, 1, 1, 2, 1, 2, 1, 1, 47
Bb lydian (2b),  ,  ,  ,  , 0, 2, 0, 0, 1, 4, 1, 1, 1, 2, 2, 0, 1, 0,  ,  , 0, 3, 1, 1, 1, 3, 1, 1, 1, 1, 2, 1, 2, 1,  ,  , 1, 3, 2, 1, 1, 4, 1, 1, 1, 2, 2, 1, 1, 0, 55
D lydian (2#),  ,  ,  ,  , 0, 3, 0, 0, 1, 6, 1, 1, 1, 2, 2, 0, 2, 0,  ,  , 0, 3, 1, 1, 2, 4, 1, 1, 1, 1, 2, 1, 2, 1,  ,  , 1, 3, 2, 1, 1, 5, 1, 1, 1, 2, 2, 2, 1, 0, 63
Bb mixolydian (2b),  ,  ,  ,  , 0, 2, 0, 0, 1, 3, 0, 1, 1, 1, 0, 0, 1, 0,  ,  , 0, 1, 1, 1, 1, 2, 0, 1, 1, 1, 1, 1, 2, 1,  ,  , 1, 2, 1, 0, 1, 3, 0, 1, 1, 1, 1, 1, 0, 0, 37
D mixolydian (2#),  ,  ,  ,  , 0, 1, 0, 0, 1, 3, 1, 0, 0, 0, 1, 0, 1, 0,  ,  , 0, 2, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 2, 1,  ,  , 1, 3, 2, 1, 1, 3, 1, 0, 0, 0, 0, 1, 1, 0, 31
Bb aeolian (2b),  ,  ,  ,  , 0, 2, 0, 0, 1, 3, 0, 1, 1, 1, 0, 0, 1, 0,  ,  , 0, 1, 1, 1, 1, 2, 0, 1, 1, 1, 1, 1, 2, 1,  ,  , 1, 2, 1, 0, 1, 3, 0, 1, 1, 1, 1, 1, 0, 0, 37
D aeolian (2#),  ,  ,  ,  , 0, 1, 0, 0, 1, 3, 1, 0, 0, 0, 1, 0, 1, 0,  ,  , 0, 2, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 2, 1,  ,  , 1, 3, 2, 1, 1, 3, 1, 0, 0, 0, 0, 1, 1, 0, 31
Bb locrian (2b),  ,  ,  ,  , 0, 2, 0, 0, 1, 4, 1, 0, 1, 1, 1, 0, 1, 0,  ,  , 0, 1, 1, 1, 1, 3, 1, 0, 1, 1, 0, 0, 2, 1,  ,  , 1, 2, 2, 1, 1, 4, 1, 0, 1, 1, 0, 1, 0, 0, 40
D locrian (2#),  ,  ,  ,  , 0, 0, 0, 0, 1, 3, 1, 0, 0, 1, 2, 0, 0, 0,  ,  , 0, 3, 0, 0, 1, 2, 1, 0, 0, 0, 1, 0, 1, 1,  ,  , 1, 3, 2, 1, 1, 3, 1, 0, 0, 1, 1, 0, 1, 0, 33
Eb major (3b),  ,  ,  ,  , 0, 1, 0, 0, 1, 3, 1, 0, 0, 0, 1, 0, 1, 0,  ,  , 0, 2, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 2, 1,  ,  , 1, 3, 2, 1, 1, 3, 1, 0, 0, 0, 0, 1, 1, 0, 31
A major (3#),  ,  ,  ,  , 0, 2, 0, 0, 1, 4, 0, 1, 1, 1, 0, 0, 1, 0,  ,  , 0, 1, 1, 1, 2, 2, 0, 1, 1, 1, 1, 1, 2, 1,  ,  , 1, 2, 1, 0, 1, 3, 0, 1, 1, 1, 1, 1, 0, 0, 39
C minor (3b),  ,  ,  ,  , 0, 2, 0, 0, 0, 4, 1, 0, 0, 1, 1, 0, 2, 1,  ,  , 0, 3, 0, 0, 1, 4, 1, 0, 0, 1, 0, 0, 2, 1,  ,  , 0, 2, 2, 1, 0, 3, 1, 0, 0, 1, 0, 1, 2, 0, 38
F# minor (3#),  ,  ,  ,  , 1, 5, 0, 0, 1, 5, 0, 1, 1, 2, 1, 1, 1, 0,  ,  , 1, 2, 1, 1, 2, 3, 0, 1, 1, 2, 2, 1, 1, 1,  ,  , 1, 3, 1, 0, 1, 4, 0, 1, 1, 2, 2, 1, 0, 0, 55
C minor mel (3b),  ,  ,  ,  , 0, 1, 0, 0, 1, 4, 1, 0, 1, 2, 2, 0, 0, 0,  ,  , 0, 2, 1, 1, 1, 3, 1, 0, 1, 1, 1, 0, 1, 1,  ,  , 1, 2, 2, 1, 1, 4, 1, 0, 1, 2, 1, 0, 0, 0, 42
F# minor mel (3#),  ,  ,  ,  , 1, 6, 1, 1, 0, 3, 0, 0, 1, 5, 2, 1, 2, 1,  ,  , 1, 5, 1, 1, 1, 3, 0, 0, 1, 4, 3, 1, 0, 0,  ,  , 0, 1, 0, 0, 0, 2, 0, 0, 1, 5, 2, 1, 3, 1, 61
Eb major blues (3b),  ,  ,  ,  , 0, 2, 0, 0, 1, 4, 1, 0, 1, 1, 1, 0, 1, 0,  ,  , 0, 1, 1, 1, 1, 3, 1, 0, 1, 1, 0, 0, 2, 1,  ,  , 1, 2, 2, 1, 1, 4, 1, 0, 1, 1, 0, 1, 0, 0, 40
A major blues (3#),  ,  ,  ,  , 0, 3, 1, 1, 1, 5, 1, 0, 1, 2, 1, 0, 2, 0,  ,  , 0, 1, 1, 1, 2, 3, 1, 0, 1, 2, 1, 1, 1, 0,  ,  , 1, 1, 1, 1, 1, 4, 1, 0, 1, 2, 0, 2, 1, 1, 50
C minor blues (3b),  ,  ,  ,  , 0, 3, 1, 1, 1, 4, 0, 1, 1, 2, 0, 0, 2, 0,  ,  , 0, 1, 1, 1, 2, 2, 0, 1, 1, 2, 2, 2, 1, 0,  ,  , 1, 1, 0, 0, 1, 3, 0, 1, 1, 2, 1, 2, 1, 1, 47
F# minor blues (3#),  ,  ,  ,  , 0, 2, 0, 0, 1, 4, 1, 1, 1, 2, 2, 0, 1, 0,  ,  , 0, 3, 1, 1, 1, 3, 1, 1, 1, 1, 2, 1, 2, 1,  ,  , 1, 3, 2, 1, 1, 4, 1, 1, 1, 2, 2, 1, 1, 0, 55
Eb dorian (3b),  ,  ,  ,  , 0, 3, 0, 0, 1, 6, 1, 1, 1, 2, 2, 0, 2, 0,  ,  , 0, 3, 1, 1, 2, 4, 1, 1, 1, 1, 2, 1, 2, 1,  ,  , 1, 3, 2, 1, 1, 5, 1, 1, 1, 2, 2, 2, 1, 0, 63
A dorian (3#),  ,  ,  ,  , 0, 2, 0, 0, 1, 3, 0, 1, 1, 1, 0, 0, 1, 0,  ,  , 0, 1, 1, 1, 1, 2, 0, 1, 1, 1, 1, 1, 2, 1,  ,  , 1, 2, 1, 0, 1, 3, 0, 1, 1, 1, 1, 1, 0, 0, 37
Eb phrygian (3b),  ,  ,  ,  , 0, 1, 0, 0, 1, 3, 1, 0, 0, 0, 1, 0, 1, 0,  ,  , 0, 2, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 2, 1,  ,  , 1, 3, 2, 1, 1, 3, 1, 0, 0, 0, 0, 1, 1, 0, 31
A phrygian (3#),  ,  ,  ,  , 0, 2, 0, 0, 1, 3, 0, 1, 1, 1, 0, 0, 1, 0,  ,  , 0, 1, 1, 1, 1, 2, 0, 1, 1, 1, 1, 1, 2, 1,  ,  , 1, 2, 1, 0, 1, 3, 0, 1, 1, 1, 1, 1, 0, 0, 37
Eb lydian (3b),  ,  ,  ,  , 0, 1, 0, 0, 1, 3, 1, 0, 0, 0, 1, 0, 1, 0,  ,  , 0, 2, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 2, 1,  ,  , 1, 3, 2, 1, 1, 3, 1, 0, 0, 0, 0, 1, 1, 0, 31
A lydian (3#),  ,  ,  ,  , 0, 2, 0, 0, 1, 4, 1, 0, 1, 1, 1, 0, 1, 0,  ,  , 0, 1, 1, 1, 1, 3, 1, 0, 1, 1, 0, 0, 2, 1,  ,  , 1, 2, 2, 1, 1, 4, 1, 0, 1, 1, 0, 1, 0, 0, 40
Eb mixolydian (3b),  ,  ,  ,  , 0, 0, 0, 0, 1, 3, 1, 0, 0, 1, 2, 0, 0, 0,  ,  , 0, 3, 0, 0, 1, 2, 1, 0, 0, 0, 1, 0, 1, 1,  ,  , 1, 3, 2, 1, 1, 3, 1, 0, 0, 1, 1, 0, 1, 0, 33
A mixolydian (3#),  ,  ,  ,  , 0, 1, 0, 0, 1, 3, 1, 0, 0, 0, 1, 0, 1, 0,  ,  , 0, 2, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 2, 1,  ,  , 1, 3, 2, 1, 1, 3, 1, 0, 0, 0, 0, 1, 1, 0, 31
Eb aeolian (3b),  ,  ,  ,  , 0, 2, 0, 0, 1, 4, 0, 1, 1, 1, 0, 0, 1, 0,  ,  , 0, 1, 1, 1, 2, 2, 0, 1, 1, 1, 1, 1, 2, 1,  ,  , 1, 2, 1, 0, 1, 3, 0, 1, 1, 1, 1, 1, 0, 0, 39
A aeolian (3#),  ,  ,  ,  , 0, 2, 0, 0, 0, 4, 1, 0, 0, 1, 1, 0, 2, 1,  ,  , 0, 3, 0, 0, 1, 4, 1, 0, 0, 1, 0, 0, 2, 1,  ,  , 0, 2, 2, 1, 0, 3, 1, 0, 0, 1, 0, 1, 2, 0, 38
Eb locrian (3b),  ,  ,  ,  , 0, 3, 1, 1, 1, 5, 1, 0, 1, 2, 1, 0, 2, 0,  ,  , 0, 1, 1, 1, 2, 3, 1, 0, 1, 2, 1, 1, 1, 0,  ,  , 1, 1, 1, 1, 1, 4, 1, 0, 1, 2, 0, 2, 1, 1, 50
A locrian (3#),  ,  ,  ,  , 0, 3, 1, 1, 1, 4, 0, 1, 1, 2, 0, 0, 2, 0,  ,  , 0, 1, 1, 1, 2, 2, 0, 1, 1, 2, 2, 2, 1, 0,  ,  , 1, 1, 0, 0, 1, 3, 0, 1, 1, 2, 1, 2, 1, 1, 47
Ab major (4b),  ,  ,  ,  , 0, 2, 0, 0, 1, 4, 1, 1, 1, 2, 2, 0, 1, 0,  ,  , 0, 3, 1, 1, 1, 3, 1, 1, 1, 1, 2, 1, 2, 1,  ,  , 1, 3, 2, 1, 1, 4, 1, 1, 1, 2, 2, 1, 1, 0, 55
E major (4#),  ,  ,  ,  , 0, 3, 0, 0, 1, 6, 1, 1, 1, 2, 2, 0, 2, 0,  ,  , 0, 3, 1, 1, 2, 4, 1, 1, 1, 1, 2, 1, 2, 1,  ,  , 1, 3, 2, 1, 1, 5, 1, 1, 1, 2, 2, 2, 1, 0, 63
F minor (4b),  ,  ,  ,  , 0, 2, 0, 0, 1, 3, 0, 1, 1, 1, 0, 0, 1, 0,  ,  , 0, 1, 1, 1, 1, 2, 0, 1, 1, 1, 1, 1, 2, 1,  ,  , 1, 2, 1, 0, 1, 3, 0, 1, 1, 1, 1, 1, 0, 0, 37
C# minor (4#),  ,  ,  ,  , 0, 1, 0, 0, 1, 3, 1, 0, 0, 0, 1, 0, 1, 0,  ,  , 0, 2, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 2, 1,  ,  , 1, 3, 2, 1, 1, 3, 1, 0, 0, 0, 0, 1, 1, 0, 31
F minor mel (4b),  ,  ,  ,  , 0, 2, 0, 0, 1, 3, 0, 1, 1, 1, 0, 0, 1, 0,  ,  , 0, 1, 1, 1, 1, 2, 0, 1, 1, 1, 1, 1, 2, 1,  ,  , 1, 2, 1, 0, 1, 3, 0, 1, 1, 1, 1, 1, 0, 0, 37
C# minor mel (4#),  ,  ,  ,  , 0, 1, 0, 0, 1, 3, 1, 0, 0, 0, 1, 0, 1, 0,  ,  , 0, 2, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 2, 1,  ,  , 1, 3, 2, 1, 1, 3, 1, 0, 0, 0, 0, 1, 1, 0, 31
Ab major blues (4b),  ,  ,  ,  , 0, 2, 0, 0, 1, 4, 1, 0, 1, 1, 1, 0, 1, 0,  ,  , 0, 1, 1, 1, 1, 3, 1, 0, 1, 1, 0, 0, 2, 1,  ,  , 1, 2, 2, 1, 1, 4, 1, 0, 1, 1, 0, 1, 0, 0, 40
E major blues (4#),  ,  ,  ,  , 0, 0, 0, 0, 1, 3, 1, 0, 0, 1, 2, 0, 0, 0,  ,  , 0, 3, 0, 0, 1, 2, 1, 0, 0, 0, 1, 0, 1, 1,  ,  , 1, 3, 2, 1, 1, 3, 1, 0, 0, 1, 1, 0, 1, 0, 33
F minor blues (4b),  ,  ,  ,  , 0, 1, 0, 0, 1, 3, 1, 0, 0, 0, 1, 0, 1, 0,  ,  , 0, 2, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 2, 1,  ,  , 1, 3, 2, 1, 1, 3, 1, 0, 0, 0, 0, 1, 1, 0, 31
