 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, rowcost
F minor (4b), 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 2, 1, 2, 1, 2, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 22
C# minor (4#), 0, 0, 2, 2, 1, 2, 0, 0, 0, 0, 1, 3, 0, 3, 1, 4, 1, 0, 1, 4, 1, 3, 0, 0, 0, 0, 2, 2, 1, 0, 0, 3, 1, 3, 0, 0, 41
Db major (5b), 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 2, 3, 0, 5, 1, 4, 2, 1, 1, 4, 3, 6, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 41
B major (5#), 0, 0, 1, 2, 1, 1, 0, 0, 0, 0, 1, 2, 1, 4, 0, 2, 2, 1, 0, 2, 1, 3, 0, 0, 0, 0, 1, 2, 1, 0, 0, 2, 1, 2, 0, 0, 33
Bb minor (5b), 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 2, 0, 1, 1, 3, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 35
G# minor (5#), 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 2, 2, 1, 3, 0, 2, 3, 1, 0, 2, 1, 3, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 28
Gb major (6b), 0, 0, 2, 3, 0, 0, 1, 1, 0, 0, 2, 4, 1, 6, 0, 4, 3, 2, 0, 4, 2, 5, 0, 0, 0, 0, 2, 3, 0, 0, 0, 2, 0, 2, 0, 0, 49
F# major (6#), 0, 0, 1, 2, 0, 0, 1, 1, 0, 0, 1, 2, 1, 4, 0, 2, 2, 2, 0, 2, 1, 3, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 1, 0, 0, 30
Eb minor (6b), 0, 1, 1, 2, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 2, 0, 1, 1, 1, 0, 0, 0, 1, 1, 2, 0, 1, 0, 1, 1, 1, 0, 0, 24
D# minor (6#), 0, 1, 2, 3, 0, 0, 1, 1, 0, 0, 0, 2, 1, 1, 0, 2, 1, 2, 0, 2, 2, 2, 0, 0, 0, 1, 2, 3, 0, 1, 0, 2, 1, 2, 0, 0, 35
Cb major (7b), 0, 0, 2, 4, 1, 1, 0, 0, 0, 0, 2, 4, 2, 7, 0, 4, 4, 2, 0, 4, 2, 5, 0, 0, 0, 0, 2, 4, 1, 0, 0, 3, 1, 3, 0, 0, 58
C# major (7#), 0, 0, 2, 2, 0, 1, 1, 1, 0, 0, 1, 3, 0, 3, 1, 4, 1, 1, 1, 4, 2, 4, 0, 0, 0, 0, 2, 2, 0, 0, 0, 2, 0, 2, 0, 0, 40
Ab minor (7b), 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 2, 0, 1, 2, 1, 0, 1, 2, 5, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 25
A# minor (7#), 1, 1, 2, 2, 0, 1, 2, 2, 0, 1, 2, 4, 0, 2, 1, 5, 2, 2, 1, 5, 1, 1, 1, 1, 1, 1, 2, 2, 0, 0, 0, 2, 1, 2, 1, 1, 53
