 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, rowcost
Eb major (3b), 0/0, 1/0, 0/0, 0/0, 0/0, 1/1, 1/1, 1/1, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 1/1, 1/1, 0/0, 1/1, 1/1, 1/2, 2/1, 2/1, 0/0, 0/0, 0/0, 1/0, 0/0, 0/0, 0/0, 1/0, 0/0, 0/0, 1/0, 0/0, 0/0, 0/0, 16/11
A major (3#), 0/0, 0/0, 1/0, 2/0, 1/0, 1/0, 0/0, 0/0, 1/0, 1/0, 0/0, 1/0, 1/0, 3/1, 0/0, 1/0, 1/0, 2/0, 0/0, 1/0, 0/0, 2/1, 0/0, 0/0, 0/0, 0/0, 1/0, 2/0, 1/0, 1/0, 1/0, 2/1, 1/1, 2/2, 0/0, 0/0, 30/6
C minor (3b), 0/0, 1/0, 0/0, 0/0, 0/0, 1/0, 1/0, 1/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 1/0, 1/0, 0/0, 1/1, 1/0, 1/0, 2/0, 2/1, 0/0, 0/0, 0/0, 1/0, 0/0, 0/0, 0/0, 1/0, 0/0, 0/0, 1/0, 0/0, 0/0, 0/0, 16/2
F# minor (3#), 0/0, 0/0, 1/0, 2/1, 1/0, 1/0, 0/0, 0/0, 1/0, 1/0, 0/0, 1/0, 1/4, 3/3, 0/0, 1/0, 1/1, 2/2, 0/0, 1/0, 0/0, 2/1, 0/0, 0/0, 0/0, 0/0, 1/0, 2/1, 1/0, 1/0, 1/0, 2/1, 1/0, 2/1, 0/0, 0/0, 30/15
Ab major (4b), 0/0, 0/0, 0/0, 0/0, 0/0, 1/1, 1/1, 1/1, 0/0, 0/0, 1/0, 1/0, 0/0, 1/0, 1/1, 2/1, 1/0, 1/1, 1/1, 2/2, 3/3, 6/5, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 23/17
E major (4#), 0/0, 0/0, 1/0, 2/0, 1/0, 1/0, 0/0, 0/0, 0/0, 0/0, 1/0, 2/0, 1/0, 4/1, 0/0, 2/0, 2/0, 1/0, 0/0, 2/0, 0/0, 2/1, 0/0, 0/0, 0/0, 0/0, 1/0, 2/0, 1/0, 0/0, 0/0, 2/1, 1/1, 2/1, 0/0, 0/0, 31/5
F minor (4b), 0/0, 0/0, 0/0, 0/0, 0/0, 1/0, 1/0, 1/0, 0/0, 0/0, 1/0, 1/0, 0/0, 1/0, 1/0, 2/0, 1/0, 1/1, 1/0, 2/0, 2/0, 2/1, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 18/2
C# minor (4#), 0/0, 0/0, 2/0, 3/1, 1/0, 1/0, 0/0, 0/0, 0/0, 0/0, 1/0, 3/2, 1/0, 4/4, 0/0, 3/2, 2/1, 1/0, 0/0, 3/2, 0/0, 2/1, 0/0, 0/0, 0/0, 0/0, 2/8, 3/5, 1/0, 0/0, 0/0, 3/2, 1/0, 3/2, 0/0, 0/0, 40/30
Db major (5b), 0/0, 0/0, 1/0, 1/0, 0/0, 1/0, 1/0, 1/0, 0/0, 0/0, 2/8, 3/4, 0/0, 5/4, 1/0, 4/5, 2/2, 1/1, 1/0, 4/2, 3/2, 6/5, 0/0, 0/0, 0/0, 0/0, 1/0, 1/0, 0/0, 0/0, 0/0, 1/0, 0/0, 1/0, 0/0, 0/0, 41/33
B major (5#), 0/0, 0/0, 1/0, 2/0, 1/0, 1/0, 0/0, 0/0, 0/0, 0/0, 1/0, 2/0, 1/0, 4/1, 0/0, 2/0, 2/1, 1/2, 0/0, 2/0, 1/0, 3/1, 0/0, 0/0, 0/0, 0/0, 1/0, 2/0, 1/0, 0/0, 0/0, 2/1, 1/0, 2/1, 0/0, 0/0, 33/7
Bb minor (5b), 0/0, 0/0, 1/0, 1/0, 0/0, 1/1, 1/0, 1/0, 0/0, 0/0, 1/0, 2/0, 0/0, 1/0, 1/0, 3/1, 1/0, 1/1, 1/0, 3/1, 2/1, 2/2, 0/0, 0/0, 0/0, 0/0, 1/0, 1/0, 0/0, 0/0, 0/0, 1/0, 0/0, 1/0, 0/0, 0/0, 27/7
G# minor (5#), 0/0, 0/0, 2/0, 3/1, 1/0, 1/0, 0/0, 0/0, 0/0, 0/0, 2/0, 4/6, 1/0, 3/2, 0/0, 4/6, 3/3, 1/2, 0/0, 4/4, 1/0, 3/1, 0/0, 0/0, 0/0, 0/0, 2/0, 3/1, 1/0, 0/0, 0/0, 3/1, 1/1, 3/1, 0/0, 0/0, 46/29
Gb major (6b), 0/0, 0/0, 2/8, 3/4, 0/0, 0/0, 1/0, 1/0, 0/0, 0/0, 2/8, 4/6, 1/0, 6/4, 0/0, 4/6, 3/2, 2/1, 0/0, 4/4, 2/2, 5/4, 0/0, 0/0, 0/0, 0/0, 2/8, 3/4, 0/0, 0/0, 0/0, 2/2, 0/0, 2/2, 0/0, 0/0, 49/65
F# major (6#), 0/0, 0/0, 1/0, 2/1, 0/0, 0/0, 1/0, 1/0, 0/0, 0/0, 1/0, 2/0, 1/0, 4/4, 0/0, 2/1, 2/1, 2/0, 0/0, 2/0, 1/0, 3/1, 0/0, 0/0, 0/0, 0/0, 1/0, 2/1, 0/0, 0/0, 0/0, 1/1, 0/0, 1/1, 0/0, 0/0, 30/11
Eb minor (6b), 0/0, 0/0, 1/0, 2/0, 0/0, 0/0, 1/0, 1/0, 0/0, 0/0, 1/0, 2/0, 1/0, 2/0, 0/0, 2/1, 2/0, 2/1, 0/0, 2/1, 1/1, 1/2, 0/0, 0/0, 0/0, 0/0, 1/0, 2/0, 0/0, 0/0, 0/0, 1/0, 0/0, 1/0, 0/0, 0/0, 26/6
D# minor (6#), 0/0, 0/0, 2/0, 3/1, 0/0, 0/0, 1/0, 1/0, 0/0, 0/0, 2/0, 4/6, 1/0, 3/2, 0/0, 4/6, 3/3, 2/0, 0/0, 4/4, 2/2, 2/5, 0/0, 0/0, 0/0, 0/0, 2/0, 3/1, 0/0, 0/0, 0/0, 2/1, 0/0, 2/2, 0/0, 0/0, 43/33
Cb major (7b), 0/0, 0/0, 2/8, 4/6, 1/0, 1/0, 0/0, 0/0, 0/0, 0/0, 2/8, 4/6, 2/8, 7/8, 0/0, 4/6, 4/4, 2/5, 0/0, 4/4, 2/2, 5/4, 0/0, 0/0, 0/0, 0/0, 2/8, 4/6, 1/0, 0/0, 0/0, 3/2, 1/0, 3/2, 0/0, 0/0, 58/87
C# major (7#), 0/0, 0/0, 2/0, 2/1, 0/0, 1/0, 1/0, 1/0, 0/0, 0/0, 1/0, 3/2, 0/0, 3/4, 1/0, 4/2, 1/1, 1/0, 1/0, 4/2, 2/0, 4/1, 0/0, 0/0, 0/0, 0/0, 2/0, 2/1, 0/0, 0/0, 0/0, 2/2, 0/0, 2/2, 0/0, 0/0, 40/18
Ab minor (7b), 0/0, 0/0, 1/0, 2/0, 1/0, 1/0, 0/0, 0/0, 0/0, 0/0, 1/0, 2/0, 1/0, 2/0, 0/0, 2/1, 2/0, 1/1, 0/0, 2/1, 2/2, 5/4, 0/0, 0/0, 0/0, 0/0, 1/0, 2/0, 1/0, 0/0, 0/0, 2/0, 1/0, 2/0, 0/0, 0/0, 34/9
A# minor (7#), 0/0, 0/0, 2/0, 2/1, 0/0, 1/0, 2/2, 2/2, 0/0, 0/0, 2/0, 4/6, 0/0, 2/2, 1/0, 5/6, 2/2, 2/2, 1/0, 5/4, 3/2, 3/1, 0/0, 0/0, 0/0, 0/0, 2/0, 2/1, 0/0, 0/0, 0/0, 2/1, 0/0, 2/2, 0/0, 0/0, 47/34
