 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, rowcost
C locrian (0), 0, 1, 0, 2, 1, 4, 2, 1, 0, 1, 0, 2, 1, 2, 2, 0, 1, 1, 2, 1, 0, 2, 2, 0, 0, 1, 0, 2, 1, 2, 2, 0, 0, 0, 0, 4, 4, 2, 1, 1, 0, 5, 0, 6, 6, 2, 1, 0,  , 1, 1, 3, 3, 2, 2, 0, 1, 2, 0, 3, 3, 0, 1, 4, 2, 0, 96
F major (1b), 0, 1, 1, 3, 2, 2, 3, 2, 1, 1, 1, 3, 2, 3, 3, 1, 2, 1, 2, 1, 0, 2, 2, 1, 0, 1, 1, 3, 2, 3, 3, 1, 0, 0, 0, 4, 2, 3, 2, 1, 0, 3, 1, 5, 4, 2, 2, 0,  , 2, 2, 4, 4, 1, 1, 1, 1, 3, 1, 3, 2, 0, 1, 4, 3, 0, 116
G major (1#), 0, 3, 2, 3, 3, 4, 4, 3, 2, 3, 2, 3, 3, 3, 3, 2, 3, 1, 2, 1, 1, 1, 1, 2, 0, 3, 2, 3, 3, 5, 4, 2, 1, 2, 1, 4, 3, 5, 3, 3, 1, 2, 2, 6, 3, 4, 3, 1,  , 1, 2, 4, 4, 2, 2, 2, 1, 6, 3, 3, 4, 0, 2, 2, 5, 0, 164
D minor (1b), 0, 2, 2, 3, 1, 5, 2, 3, 1, 2, 2, 3, 1, 5, 3, 1, 2, 1, 3, 0, 1, 3, 3, 2, 0, 2, 2, 4, 1, 3, 4, 1, 0, 0, 1, 3, 2, 5, 3, 2, 0, 2, 2, 5, 3, 4, 3, 1,  , 3, 3, 5, 4, 2, 2, 2, 1, 3, 2, 4, 3, 1, 2, 6, 4, 0, 151
E minor (1#), 1, 3, 3, 4, 4, 5, 2, 3, 4, 3, 3, 4, 4, 5, 5, 3, 6, 1, 4, 1, 2, 3, 2, 1, 1, 3, 2, 5, 4, 6, 4, 4, 2, 3, 1, 5, 4, 4, 3, 8, 2, 3, 2, 4, 3, 4, 3, 2,  , 2, 3, 5, 5, 3, 3, 2, 2, 5, 3, 5, 4, 0, 2, 3, 3, 1, 209
D minor mel (1b), 0, 3, 3, 2, 1, 5, 2, 3, 2, 3, 3, 2, 1, 4, 4, 1, 3, 1, 3, 0, 2, 3, 3, 2, 0, 3, 3, 3, 1, 4, 5, 1, 1, 1, 2, 2, 3, 6, 4, 3, 0, 2, 3, 6, 3, 5, 4, 2,  , 2, 4, 4, 3, 3, 3, 3, 2, 4, 3, 3, 4, 1, 3, 5, 5, 0, 175
E minor mel (1#), 1, 4, 4, 4, 3, 6, 1, 3, 4, 4, 4, 4, 3, 6, 5, 3, 6, 1, 3, 0, 3, 3, 2, 2, 1, 4, 3, 5, 3, 5, 5, 4, 2, 3, 2, 4, 3, 5, 4, 9, 2, 2, 3, 5, 2, 5, 4, 3,  , 3, 4, 6, 5, 4, 3, 3, 2, 4, 4, 5, 5, 1, 3, 4, 4, 1, 228
F major blues (1b), 0, 3, 3, 3, 3, 3, 4, 2, 2, 3, 3, 3, 3, 3, 5, 1, 3, 1, 2, 1, 1, 3, 3, 1, 0, 3, 3, 3, 3, 4, 4, 1, 1, 1, 1, 5, 5, 4, 4, 3, 0, 4, 3, 7, 5, 3, 4, 2,  , 2, 4, 5, 4, 4, 3, 2, 3, 5, 2, 4, 4, 0, 2, 4, 4, 0, 184
G major blues (1#), 0, 4, 3, 4, 3, 5, 4, 3, 2, 4, 3, 4, 3, 5, 4, 2, 3, 1, 2, 1, 2, 2, 2, 3, 0, 4, 3, 4, 3, 5, 5, 2, 1, 2, 2, 5, 4, 6, 4, 4, 1, 3, 3, 7, 4, 5, 4, 2,  , 3, 4, 6, 5, 3, 3, 3, 2, 6, 4, 4, 5, 1, 3, 5, 6, 0, 215
D minor blues (1b), 0, 3, 3, 3, 3, 5, 4, 3, 2, 3, 3, 3, 3, 4, 5, 1, 3, 1, 4, 1, 1, 4, 4, 1, 0, 3, 3, 4, 3, 5, 5, 1, 1, 1, 1, 5, 6, 5, 4, 3, 0, 4, 3, 7, 5, 4, 4, 2,  , 2, 4, 5, 4, 4, 4, 2, 3, 6, 2, 5, 4, 0, 2, 5, 4, 0, 202
E minor blues (1#), 0, 4, 5, 4, 3, 6, 3, 4, 3, 4, 5, 4, 3, 6, 5, 2, 5, 1, 4, 1, 2, 3, 3, 3, 0, 4, 4, 5, 3, 6, 6, 3, 1, 2, 2, 5, 5, 7, 5, 8, 1, 3, 4, 6, 5, 6, 5, 2,  , 3, 4, 6, 7, 5, 4, 4, 3, 7, 5, 5, 6, 1, 3, 6, 6, 0, 256
F dorian (1b), 0, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 4, 1, 3, 1, 2, 1, 1, 2, 2, 1, 0, 2, 2, 2, 2, 4, 4, 1, 1, 1, 1, 3, 3, 4, 3, 2, 0, 3, 2, 6, 4, 3, 3, 1,  , 1, 3, 3, 3, 2, 2, 2, 2, 4, 2, 2, 3, 0, 2, 3, 4, 0, 140
G dorian (1#), 0, 4, 3, 3, 2, 5, 3, 3, 2, 4, 3, 3, 2, 4, 3, 2, 3, 1, 1, 0, 2, 1, 1, 3, 0, 4, 3, 3, 2, 4, 5, 2, 1, 2, 2, 3, 2, 6, 4, 4, 1, 1, 3, 7, 2, 5, 4, 2,  , 2, 3, 5, 4, 3, 2, 3, 1, 5, 4, 3, 5, 1, 3, 3, 6, 0, 183
F phrygian (1b), 0, 1, 0, 2, 1, 3, 2, 1, 0, 1, 0, 2, 1, 2, 2, 0, 1, 1, 2, 1, 0, 2, 2, 0, 0, 1, 0, 2, 1, 2, 2, 0, 0, 0, 0, 4, 3, 2, 1, 1, 0, 4, 0, 6, 5, 2, 1, 0,  , 1, 1, 3, 3, 2, 1, 0, 1, 2, 0, 3, 3, 0, 1, 4, 2, 0, 91
G phrygian (1#), 0, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 3, 4, 1, 3, 1, 2, 1, 1, 2, 2, 1, 0, 2, 2, 2, 2, 5, 4, 1, 1, 1, 1, 3, 4, 4, 3, 2, 0, 3, 2, 6, 4, 3, 3, 1,  , 1, 3, 3, 3, 2, 3, 2, 2, 5, 2, 2, 3, 0, 2, 3, 4, 0, 146
F lydian (1b), 0, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 4, 1, 3, 1, 2, 1, 1, 2, 2, 1, 0, 2, 2, 2, 2, 4, 4, 1, 1, 1, 1, 3, 3, 4, 3, 2, 0, 3, 2, 6, 4, 3, 3, 1,  , 1, 3, 3, 3, 2, 2, 2, 2, 4, 2, 2, 3, 0, 2, 3, 4, 0, 140
G lydian (1#), 0, 4, 3, 3, 2, 5, 3, 3, 2, 4, 3, 3, 2, 4, 3, 2, 3, 1, 1, 0, 2, 1, 1, 3, 0, 4, 3, 3, 2, 4, 5, 2, 1, 2, 2, 3, 2, 6, 4, 4, 1, 1, 3, 7, 2, 5, 4, 2,  , 2, 3, 5, 4, 3, 2, 3, 1, 5, 4, 3, 5, 1, 3, 3, 6, 0, 183
F mixolydian (1b), 0, 1, 0, 2, 1, 3, 2, 1, 0, 1, 0, 2, 1, 2, 2, 0, 1, 1, 2, 1, 0, 2, 2, 0, 0, 1, 0, 2, 1, 2, 2, 0, 0, 0, 0, 4, 3, 2, 1, 1, 0, 4, 0, 6, 5, 2, 1, 0,  , 1, 1, 3, 3, 2, 1, 0, 1, 2, 0, 3, 3, 0, 1, 4, 2, 0, 91
G mixolydian (1#), 0, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 3, 4, 1, 3, 1, 2, 1, 1, 2, 2, 1, 0, 2, 2, 2, 2, 5, 4, 1, 1, 1, 1, 3, 4, 4, 3, 2, 0, 3, 2, 6, 4, 3, 3, 1,  , 1, 3, 3, 3, 2, 3, 2, 2, 5, 2, 2, 3, 0, 2, 3, 4, 0, 146
F aeolian (1b), 0, 1, 1, 3, 2, 2, 3, 2, 1, 1, 1, 3, 2, 3, 3, 1, 2, 1, 2, 1, 0, 2, 2, 1, 0, 1, 1, 3, 2, 3, 3, 1, 0, 0, 0, 4, 2, 3, 2, 1, 0, 3, 1, 5, 4, 2, 2, 0,  , 2, 2, 4, 4, 1, 1, 1, 1, 3, 1, 3, 2, 0, 1, 4, 3, 0, 116
G aeolian (1#), 0, 3, 2, 3, 3, 4, 4, 3, 2, 3, 2, 3, 3, 3, 3, 2, 3, 1, 2, 1, 1, 1, 1, 2, 0, 3, 2, 3, 3, 5, 4, 2, 1, 2, 1, 4, 3, 5, 3, 3, 1, 2, 2, 6, 3, 4, 3, 1,  , 1, 2, 4, 4, 2, 2, 2, 1, 6, 3, 3, 4, 0, 2, 2, 5, 0, 164
F locrian (1b), 0, 2, 1, 1, 2, 2, 3, 0, 0, 2, 1, 1, 2, 2, 3, 0, 0, 0, 1, 1, 0, 3, 3, 0, 0, 2, 1, 1, 2, 2, 1, 0, 0, 0, 0, 5, 4, 1, 2, 2, 0, 4, 1, 5, 5, 1, 2, 1,  , 1, 2, 4, 2, 3, 2, 0, 2, 3, 0, 4, 3, 0, 1, 3, 2, 0, 104
G locrian (1#), 0, 1, 1, 3, 2, 3, 3, 2, 1, 1, 1, 3, 2, 4, 3, 1, 2, 1, 2, 1, 0, 2, 2, 1, 0, 1, 1, 3, 2, 4, 3, 1, 0, 0, 0, 4, 3, 3, 2, 1, 0, 3, 1, 5, 4, 2, 2, 0,  , 2, 2, 4, 4, 1, 2, 1, 1, 4, 1, 3, 2, 0, 1, 4, 3, 0, 122
Bb major (2b), 0, 1, 0, 2, 1, 3, 2, 1, 0, 1, 0, 2, 1, 2, 2, 0, 1, 1, 2, 1, 0, 2, 2, 0, 0, 1, 0, 2, 1, 2, 2, 0, 0, 0, 0, 4, 3, 3, 1, 1, 0, 4, 0, 5, 5, 3, 1, 0,  , 3, 1, 3, 2, 4, 1, 0, 1, 2, 0, 3, 3, 0, 1, 3, 2, 0, 94
D major (2#), 0, 4, 3, 3, 2, 6, 3, 4, 2, 4, 3, 3, 2, 4, 3, 2, 3, 1, 3, 0, 2, 2, 2, 3, 0, 4, 3, 4, 2, 4, 5, 2, 1, 2, 2, 3, 2, 7, 4, 4, 1, 1, 3, 6, 2, 6, 4, 2,  , 2, 3, 5, 4, 3, 2, 3, 1, 5, 4, 4, 5, 1, 3, 4, 6, 0, 193
G minor (2b), 0, 2, 0, 3, 2, 5, 3, 2, 0, 2, 0, 3, 2, 3, 1, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 2, 0, 3, 2, 3, 2, 1, 0, 1, 0, 5, 3, 3, 1, 2, 1, 3, 0, 6, 4, 3, 1, 0,  , 1, 0, 4, 4, 2, 1, 0, 0, 4, 1, 4, 4, 0, 1, 3, 3, 0, 115
B minor (2#), 0, 4, 4, 3, 3, 5, 3, 4, 2, 4, 4, 3, 3, 5, 3, 2, 4, 1, 3, 0, 1, 3, 3, 3, 0, 4, 3, 4, 3, 3, 5, 3, 0, 1, 1, 4, 3, 5, 6, 7, 1, 2, 5, 4, 5, 4, 6, 3,  , 2, 4, 5, 5, 3, 2, 3, 1, 6, 4, 4, 5, 1, 2, 3, 4, 0, 206
G minor mel (2b), 0, 2, 1, 4, 3, 4, 4, 3, 1, 2, 1, 4, 3, 4, 2, 2, 2, 1, 2, 1, 0, 1, 1, 2, 0, 2, 1, 4, 3, 4, 3, 2, 0, 1, 0, 5, 2, 4, 2, 2, 1, 2, 1, 5, 3, 3, 2, 0,  , 2, 1, 5, 5, 1, 1, 1, 0, 5, 2, 4, 3, 0, 1, 3, 4, 0, 140
B minor mel (2#), 0, 4, 5, 2, 4, 4, 4, 3, 3, 4, 5, 2, 4, 5, 4, 2, 3, 0, 4, 0, 2, 2, 2, 4, 0, 4, 4, 3, 4, 3, 4, 3, 0, 2, 1, 3, 4, 4, 7, 8, 1, 3, 5, 3, 6, 3, 7, 3,  , 3, 4, 5, 6, 4, 3, 4, 2, 6, 5, 3, 6, 1, 2, 2, 4, 0, 217
Bb major blues (2b), 1, 3, 2, 4, 4, 3, 4, 2, 2, 3, 2, 4, 4, 4, 5, 2, 3, 1, 2, 1, 1, 4, 3, 1, 1, 3, 2, 4, 4, 4, 3, 2, 1, 1, 0, 5, 4, 4, 3, 3, 1, 4, 3, 5, 5, 3, 3, 2,  , 5, 4, 6, 4, 5, 2, 2, 2, 5, 2, 5, 4, 0, 1, 3, 4, 1, 190
D major blues (2#), 0, 4, 4, 3, 4, 6, 5, 4, 3, 4, 4, 3, 4, 4, 5, 2, 3, 1, 5, 1, 3, 3, 3, 4, 0, 4, 4, 4, 4, 5, 5, 2, 1, 3, 2, 4, 5, 7, 5, 5, 1, 4, 3, 6, 5, 6, 5, 2,  , 3, 4, 5, 5, 4, 4, 4, 3, 6, 5, 4, 6, 1, 3, 5, 6, 0, 242
G minor blues (2b), 1, 3, 2, 4, 4, 4, 4, 2, 2, 3, 2, 4, 4, 5, 5, 2, 3, 1, 2, 1, 1, 4, 3, 1, 1, 3, 2, 4, 4, 5, 3, 2, 1, 1, 0, 6, 5, 3, 3, 3, 1, 5, 3, 6, 6, 2, 3, 2,  , 3, 4, 6, 5, 3, 3, 2, 2, 6, 2, 5, 4, 0, 1, 4, 4, 1, 196
B minor blues (2#), 0, 3, 6, 3, 4, 6, 4, 4, 4, 3, 6, 3, 4, 5, 6, 2, 5, 1, 5, 1, 3, 3, 3, 4, 0, 3, 5, 4, 4, 5, 6, 3, 1, 3, 2, 4, 7, 6, 6, 9, 1, 5, 4, 5, 8, 5, 6, 2,  , 3, 4, 5, 7, 5, 5, 5, 4, 6, 6, 4, 8, 1, 3, 5, 5, 0, 268
Bb dorian (2b), 0, 1, 1, 3, 2, 2, 3, 2, 1, 1, 1, 3, 2, 3, 3, 1, 2, 1, 2, 1, 0, 2, 2, 1, 0, 1, 1, 3, 2, 3, 3, 1, 0, 0, 0, 4, 2, 4, 2, 1, 0, 3, 1, 4, 4, 3, 2, 0,  , 4, 2, 4, 3, 3, 1, 1, 1, 3, 1, 3, 2, 0, 1, 3, 3, 0, 119
D dorian (2#), 0, 4, 4, 2, 3, 5, 4, 3, 3, 4, 4, 2, 3, 4, 4, 2, 2, 0, 4, 0, 3, 1, 1, 4, 0, 4, 4, 3, 3, 4, 4, 2, 1, 3, 2, 2, 3, 6, 5, 5, 1, 2, 3, 5, 3, 5, 5, 2,  , 3, 3, 5, 5, 4, 3, 4, 2, 5, 5, 3, 6, 1, 3, 3, 6, 0, 204
Bb phrygian (2b), 0, 2, 3, 1, 3, 3, 3, 2, 4, 2, 3, 1, 3, 4, 5, 1, 4, 0, 5, 1, 2, 2, 2, 2, 0, 2, 3, 2, 3, 6, 3, 2, 1, 2, 1, 2, 5, 4, 4, 3, 0, 4, 3, 4, 6, 3, 4, 1,  , 2, 3, 3, 6, 3, 4, 4, 3, 6, 4, 2, 5, 0, 2, 3, 5, 0, 181
D phrygian (2#), 0, 3, 3, 2, 4, 4, 4, 3, 4, 3, 3, 2, 4, 4, 4, 2, 4, 0, 5, 1, 2, 1, 1, 3, 0, 3, 3, 3, 4, 6, 3, 3, 1, 3, 1, 3, 4, 5, 4, 4, 1, 3, 3, 4, 5, 4, 4, 1,  , 2, 2, 4, 7, 3, 3, 4, 2, 7, 5, 3, 6, 0, 2, 2, 6, 0, 199
Bb lydian (2b), 0, 3, 2, 4, 3, 5, 4, 3, 2, 3, 2, 4, 3, 3, 4, 2, 3, 1, 2, 1, 1, 2, 2, 2, 0, 3, 2, 4, 3, 4, 4, 2, 1, 2, 1, 5, 5, 5, 3, 3, 1, 5, 2, 7, 6, 4, 3, 1,  , 2, 3, 5, 5, 3, 3, 2, 2, 5, 3, 4, 5, 0, 2, 4, 5, 0, 190
D lydian (2#), 0, 3, 2, 4, 3, 6, 4, 4, 3, 3, 2, 4, 3, 5, 4, 2, 5, 1, 4, 1, 1, 3, 3, 2, 0, 3, 2, 5, 3, 6, 4, 3, 1, 2, 1, 5, 5, 6, 3, 3, 1, 4, 3, 6, 6, 5, 3, 1,  , 2, 3, 5, 7, 3, 3, 3, 2, 7, 4, 5, 6, 0, 2, 5, 6, 0, 216
Bb mixolydian (2b), 0, 3, 2, 3, 3, 4, 4, 3, 2, 3, 2, 3, 3, 2, 3, 2, 3, 1, 2, 1, 1, 1, 1, 2, 0, 3, 2, 3, 3, 4, 4, 2, 1, 2, 1, 4, 3, 5, 3, 3, 1, 3, 2, 6, 4, 4, 3, 1,  , 1, 2, 4, 4, 2, 2, 2, 1, 5, 3, 3, 4, 0, 2, 2, 5, 0, 163
D mixolydian (2#), 0, 1, 1, 3, 2, 3, 3, 2, 1, 1, 1, 3, 2, 3, 3, 1, 2, 1, 2, 1, 0, 2, 2, 1, 0, 1, 1, 3, 2, 3, 3, 1, 0, 0, 0, 4, 3, 3, 2, 1, 0, 4, 1, 5, 5, 2, 2, 0,  , 2, 2, 4, 4, 1, 2, 1, 1, 3, 1, 3, 2, 0, 1, 4, 3, 0, 121
Bb aeolian (2b), 0, 3, 2, 3, 3, 4, 4, 3, 2, 3, 2, 3, 3, 2, 3, 2, 3, 1, 2, 1, 1, 1, 1, 2, 0, 3, 2, 3, 3, 4, 4, 2, 1, 2, 1, 4, 3, 5, 3, 3, 1, 3, 2, 6, 4, 4, 3, 1,  , 1, 2, 4, 4, 2, 2, 2, 1, 5, 3, 3, 4, 0, 2, 2, 5, 0, 163
D aeolian (2#), 0, 1, 1, 3, 2, 3, 3, 2, 1, 1, 1, 3, 2, 3, 3, 1, 2, 1, 2, 1, 0, 2, 2, 1, 0, 1, 1, 3, 2, 3, 3, 1, 0, 0, 0, 4, 3, 3, 2, 1, 0, 4, 1, 5, 5, 2, 2, 0,  , 2, 2, 4, 4, 1, 2, 1, 1, 3, 1, 3, 2, 0, 1, 4, 3, 0, 121
Bb locrian (2b), 0, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 4, 1, 3, 1, 2, 1, 1, 2, 2, 1, 0, 2, 2, 2, 2, 4, 4, 1, 1, 1, 1, 3, 4, 4, 3, 2, 0, 4, 2, 6, 5, 3, 3, 1,  , 1, 3, 3, 3, 2, 3, 2, 2, 4, 2, 2, 3, 0, 2, 3, 4, 0, 145
D locrian (2#), 0, 1, 0, 2, 1, 4, 2, 1, 0, 1, 0, 2, 1, 2, 2, 0, 1, 1, 2, 1, 0, 2, 2, 0, 0, 1, 0, 2, 1, 2, 2, 0, 0, 0, 0, 4, 4, 2, 1, 1, 0, 5, 0, 6, 6, 2, 1, 0,  , 1, 1, 3, 3, 2, 2, 0, 1, 2, 0, 3, 3, 0, 1, 4, 2, 0, 96
Eb major (3b), 0, 1, 1, 3, 2, 2, 3, 2, 1, 1, 1, 3, 2, 3, 3, 1, 2, 1, 2, 1, 0, 2, 2, 1, 0, 1, 1, 3, 2, 3, 3, 1, 0, 0, 0, 4, 2, 3, 2, 1, 0, 3, 1, 5, 4, 2, 2, 0,  , 2, 2, 4, 4, 1, 1, 1, 1, 3, 1, 3, 2, 0, 1, 4, 3, 0, 116
A major (3#), 0, 3, 2, 3, 3, 4, 4, 3, 2, 3, 2, 3, 3, 3, 3, 2, 3, 1, 2, 1, 1, 1, 1, 2, 0, 3, 2, 3, 3, 5, 4, 2, 1, 2, 1, 4, 3, 5, 3, 3, 1, 2, 2, 6, 3, 4, 3, 1,  , 1, 2, 4, 4, 2, 2, 2, 1, 6, 3, 3, 4, 0, 2, 2, 5, 0, 164
C minor (3b), 0, 2, 2, 3, 1, 5, 2, 3, 1, 2, 2, 3, 1, 5, 3, 1, 2, 1, 3, 0, 1, 3, 3, 2, 0, 2, 2, 4, 1, 3, 4, 1, 0, 0, 1, 3, 2, 5, 3, 2, 0, 2, 2, 5, 3, 4, 3, 1,  , 3, 3, 5, 4, 2, 2, 2, 1, 3, 2, 4, 3, 1, 2, 6, 4, 0, 151
F# minor (3#), 1, 3, 3, 4, 4, 5, 2, 3, 4, 3, 3, 4, 4, 5, 5, 3, 6, 1, 4, 1, 2, 3, 2, 1, 1, 3, 2, 5, 4, 6, 4, 4, 2, 3, 1, 5, 4, 4, 3, 8, 2, 3, 2, 4, 3, 4, 3, 2,  , 2, 3, 5, 5, 3, 3, 2, 2, 5, 3, 5, 4, 0, 2, 3, 3, 1, 209
C minor mel (3b), 0, 2, 1, 1, 1, 4, 2, 1, 1, 2, 1, 1, 1, 1, 3, 0, 2, 1, 2, 1, 1, 2, 2, 0, 0, 2, 1, 1, 1, 3, 3, 0, 1, 1, 1, 3, 5, 3, 2, 2, 0, 5, 1, 7, 6, 3, 2, 1,  , 0, 2, 2, 2, 3, 3, 1, 2, 3, 1, 2, 4, 0, 2, 3, 3, 0, 120
F# minor mel (3#), 1, 4, 5, 2, 3, 3, 3, 1, 5, 4, 5, 2, 3, 5, 5, 2, 5, 0, 4, 0, 4, 2, 1, 2, 1, 4, 4, 3, 3, 6, 4, 3, 2, 3, 2, 3, 6, 3, 4, 8, 1, 3, 3, 5, 4, 5, 4, 3,  , 7, 4, 4, 5, 9, 3, 4, 3, 4, 4, 2, 5, 1, 2, 4, 5, 1, 225
Eb major blues (3b), 0, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 4, 1, 3, 1, 2, 1, 1, 2, 2, 1, 0, 2, 2, 2, 2, 4, 4, 1, 1, 1, 1, 3, 4, 4, 3, 2, 0, 4, 2, 6, 5, 3, 3, 1,  , 1, 3, 3, 3, 2, 3, 2, 2, 4, 2, 2, 3, 0, 2, 3, 4, 0, 145
A major blues (3#), 0, 2, 3, 1, 3, 3, 3, 2, 4, 2, 3, 1, 3, 4, 5, 1, 4, 0, 5, 1, 2, 2, 2, 2, 0, 2, 3, 2, 3, 6, 3, 2, 1, 2, 1, 2, 5, 4, 4, 3, 0, 4, 3, 4, 6, 3, 4, 1,  , 2, 3, 3, 6, 3, 4, 4, 3, 6, 4, 2, 5, 0, 2, 3, 5, 0, 181
C minor blues (3b), 0, 3, 3, 2, 4, 4, 4, 3, 4, 3, 3, 2, 4, 4, 4, 2, 4, 0, 5, 1, 2, 1, 1, 3, 0, 3, 3, 3, 4, 6, 3, 3, 1, 3, 1, 3, 4, 5, 4, 4, 1, 3, 3, 4, 5, 4, 4, 1,  , 2, 2, 4, 7, 3, 3, 4, 2, 7, 5, 3, 6, 0, 2, 2, 6, 0, 199
F# minor blues (3#), 0, 3, 2, 4, 3, 5, 4, 3, 2, 3, 2, 4, 3, 3, 4, 2, 3, 1, 2, 1, 1, 2, 2, 2, 0, 3, 2, 4, 3, 4, 4, 2, 1, 2, 1, 5, 5, 5, 3, 3, 1, 5, 2, 7, 6, 4, 3, 1,  , 2, 3, 5, 5, 3, 3, 2, 2, 5, 3, 4, 5, 0, 2, 4, 5, 0, 190
