 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, rowcost
C minor (3b), 1/1, 2/1, 2/1, 1/1, 2/3, 0/0, 1/0, 0/0, 1/1, 0/0, 2/0, 2/0, 1/0, 2/0, 2/0, 1/1, 3/1, 2/1, 1/1, 2/0, 2/1, 1/1, 2/3, 0/0, 1/0, 0/0, 0/0, 34/17
F# minor (3#), 3/2, 3/1, 3/2, 3/1, 3/3, 5/2, 4/2, 1/1, 3/3, 1/1, 3/1, 1/1, 2/1, 3/3, 1/1, 4/2, 3/2, 0/0, 0/0, 3/1, 3/2, 3/1, 3/3, 5/2, 4/2, 1/1, 1/0, 69/41
Ab major (4b), 3/2, 4/3, 4/3, 6/4, 5/5, 0/0, 1/1, 0/0, 3/2, 1/0, 3/3, 3/4, 4/3, 4/4, 4/3, 3/1, 4/3, 1/1, 2/2, 4/3, 4/3, 6/4, 5/5, 0/0, 1/1, 1/0, 0/0, 76/60
E major (4#), 3/2, 2/0, 3/1, 4/1, 3/2, 4/1, 4/3, 1/0, 3/2, 2/0, 2/0, 1/0, 2/1, 3/2, 2/2, 3/2, 4/3, 1/0, 0/0, 2/0, 3/1, 4/1, 3/2, 4/1, 4/3, 2/0, 1/0, 70/30
F minor (4b), 1/1, 2/2, 3/1, 2/0, 2/1, 0/1, 1/0, 0/0, 1/1, 1/0, 2/1, 2/0, 2/3, 3/0, 3/1, 2/1, 2/1, 1/1, 1/1, 2/2, 3/1, 2/0, 2/1, 0/1, 1/0, 1/0, 0/0, 42/21
C# minor (4#), 3/1, 4/1, 4/2, 4/1, 3/2, 3/1, 3/0, 2/0, 3/1, 2/1, 4/3, 1/1, 3/2, 5/6, 3/4, 5/2, 4/2, 1/0, 0/0, 4/3, 4/2, 4/1, 3/2, 3/1, 3/0, 2/1, 1/0, 81/40
Db major (5b), 4/2, 5/3, 5/5, 7/6, 5/5, 1/0, 2/1, 1/0, 4/2, 2/2, 4/3, 3/4, 5/5, 6/6, 6/7, 4/3, 5/4, 2/2, 2/2, 5/3, 5/5, 7/6, 5/5, 1/0, 2/1, 2/2, 0/0, 100/84
B major (5#), 4/2, 2/1, 2/2, 5/2, 4/3, 4/3, 3/2, 1/1, 4/3, 2/1, 3/0, 2/0, 2/1, 5/1, 3/0, 2/2, 5/2, 1/0, 1/0, 2/1, 2/2, 5/2, 4/3, 4/3, 3/2, 2/1, 1/0, 78/40
Bb minor (5b), 2/1, 5/2, 4/3, 2/0, 2/1, 1/1, 2/0, 1/0, 2/1, 1/0, 3/1, 2/0, 4/3, 4/0, 4/1, 3/1, 2/1, 1/1, 1/1, 5/2, 4/3, 2/0, 2/1, 1/1, 2/0, 1/0, 0/0, 63/25
G# minor (5#), 4/1, 4/1, 4/4, 6/2, 4/3, 3/1, 2/0, 2/0, 4/1, 3/2, 5/3, 2/0, 4/3, 7/8, 5/6, 5/4, 6/4, 2/2, 1/0, 4/1, 4/4, 6/2, 4/3, 3/1, 2/0, 3/2, 1/0, 100/58
Gb major (6b), 6/4, 5/3, 4/4, 7/6, 6/5, 6/4, 6/5, 2/2, 6/6, 3/2, 6/5, 4/4, 4/3, 7/10, 6/9, 5/3, 6/4, 2/2, 2/2, 5/3, 4/4, 7/6, 6/5, 6/4, 6/5, 3/2, 1/0, 131/112
F# major (6#), 4/2, 4/2, 3/2, 4/1, 4/3, 4/2, 4/2, 1/1, 4/3, 2/2, 4/2, 3/0, 3/1, 4/4, 3/1, 4/2, 4/2, 1/0, 1/0, 4/1, 3/2, 4/1, 4/3, 4/2, 4/2, 2/2, 1/0, 87/45
Eb minor (6b), 2/1, 4/3, 3/3, 2/2, 3/1, 2/0, 2/1, 1/0, 2/1, 2/0, 4/1, 3/2, 3/3, 4/3, 3/1, 4/1, 3/1, 1/1, 1/1, 4/1, 3/2, 2/2, 3/1, 2/0, 2/1, 2/0, 1/0, 68/33
D# minor (6#), 4/2, 5/1, 4/2, 4/4, 4/1, 3/1, 3/0, 2/0, 4/2, 3/1, 6/3, 4/2, 4/3, 7/10, 6/8, 5/4, 5/6, 2/2, 2/2, 5/3, 4/4, 4/7, 4/6, 3/1, 3/0, 3/1, 1/0, 104/76
Cb major (7b), 6/4, 4/4, 4/6, 8/6, 7/7, 7/6, 5/4, 2/2, 6/6, 4/4, 6/7, 4/6, 4/7, 8/10, 6/9, 4/7, 8/6, 2/2, 2/2, 4/7, 4/9, 8/6, 7/7, 7/6, 5/4, 4/4, 2/2, 138/150
C# major (7#), 4/1, 6/1, 4/3, 4/1, 3/2, 2/1, 3/0, 2/0, 4/1, 1/1, 4/3, 2/0, 4/1, 5/6, 5/2, 3/2, 3/2, 1/0, 1/0, 6/3, 4/2, 4/1, 3/2, 2/1, 3/0, 1/1, 0/0, 84/37
Ab minor (7b), 4/3, 3/1, 3/2, 7/4, 6/5, 2/0, 1/0, 1/0, 4/4, 2/0, 5/3, 3/4, 3/3, 6/4, 4/3, 4/2, 6/3, 1/1, 2/2, 3/1, 3/2, 7/4, 6/5, 2/0, 1/0, 2/0, 1/0, 92/56
A# minor (7#), 4/2, 7/3, 5/2, 4/4, 3/1, 2/1, 4/2, 2/0, 4/2, 2/1, 5/3, 4/6, 5/1, 8/12, 7/8, 4/4, 4/6, 2/2, 2/2, 7/3, 5/2, 4/4, 3/1, 2/1, 4/2, 2/1, 0/0, 105/76
