 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, rowcost
Eb major (3b), 2, 2, 2, 1, 1, 1, 0, 0, 2, 2, 2, 2, 1, 1, 0, 0, 2, 2, 2, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 2, 2, 2, 0, 2, 0, 2, 2, 0, 0, 51
A major (3#), 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 2, 2, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 38
C minor (3b), 1, 1, 1, 1, 1, 1, 0, 0, 2, 2, 2, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 34
F# minor (3#), 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 0, 2, 1, 0, 1, 2, 2, 2, 2, 2, 2, 0, 0, 2, 1, 1, 1, 1, 1, 3, 1, 2, 1, 2, 1, 2, 2, 1, 1, 55
Ab major (4b), 2, 2, 2, 2, 2, 2, 0, 1, 3, 3, 3, 3, 2, 3, 1, 0, 2, 2, 2, 2, 2, 2, 2, 1, 3, 1, 3, 3, 2, 2, 2, 3, 3, 0, 2, 0, 2, 2, 0, 0, 74
E major (4#), 1, 1, 1, 2, 2, 1, 1, 2, 0, 0, 0, 0, 2, 2, 1, 0, 1, 1, 1, 2, 2, 2, 0, 0, 1, 1, 1, 1, 2, 2, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 46
F minor (4b), 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 0, 2, 2, 0, 1, 0, 1, 1, 0, 0, 41
C# minor (4#), 3, 3, 3, 3, 1, 2, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 3, 3, 3, 3, 1, 1, 0, 1, 1, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 0, 0, 73
Db major (5b), 3, 3, 3, 4, 3, 3, 0, 2, 3, 3, 3, 3, 3, 4, 2, 0, 3, 3, 3, 4, 3, 3, 2, 1, 3, 2, 4, 4, 3, 3, 3, 4, 3, 1, 3, 1, 3, 3, 0, 0, 104
B major (5#), 1, 1, 1, 2, 2, 2, 1, 2, 1, 1, 1, 1, 2, 3, 1, 0, 1, 1, 1, 2, 2, 2, 1, 0, 2, 1, 2, 2, 3, 3, 2, 2, 2, 2, 1, 2, 1, 1, 1, 1, 60
Bb minor (5b), 3, 3, 3, 3, 2, 1, 0, 1, 1, 1, 1, 1, 2, 1, 1, 0, 3, 3, 3, 3, 2, 2, 0, 1, 1, 2, 2, 2, 1, 1, 2, 2, 1, 1, 3, 1, 3, 3, 0, 0, 66
G# minor (5#), 0, 0, 0, 2, 3, 1, 1, 3, 1, 1, 1, 1, 3, 4, 2, 0, 0, 0, 0, 2, 3, 3, 1, 0, 3, 1, 1, 1, 2, 2, 1, 1, 3, 1, 0, 1, 0, 0, 1, 1, 51
Gb major (6b), 3, 3, 3, 5, 4, 4, 1, 3, 3, 3, 3, 2, 4, 5, 2, 0, 3, 3, 3, 5, 4, 4, 2, 0, 4, 2, 4, 4, 4, 4, 4, 4, 4, 2, 3, 2, 3, 3, 1, 1, 121
F# major (6#), 2, 2, 2, 3, 3, 2, 1, 2, 2, 2, 2, 1, 3, 3, 1, 0, 2, 2, 2, 3, 3, 3, 1, 0, 3, 1, 2, 2, 2, 2, 3, 2, 3, 1, 2, 1, 2, 2, 1, 1, 77
Eb minor (6b), 2, 2, 2, 2, 2, 2, 1, 1, 2, 2, 2, 1, 2, 2, 0, 0, 2, 2, 2, 2, 2, 2, 1, 0, 3, 2, 2, 2, 2, 2, 3, 2, 3, 1, 2, 1, 2, 2, 1, 1, 69
D# minor (6#), 3, 3, 3, 3, 2, 4, 1, 1, 3, 3, 3, 2, 2, 3, 0, 0, 3, 3, 3, 3, 2, 2, 2, 0, 4, 3, 4, 4, 4, 4, 4, 4, 4, 2, 3, 2, 3, 3, 1, 1, 104
Cb major (7b), 2, 2, 2, 4, 4, 4, 2, 4, 2, 2, 2, 2, 4, 6, 2, 0, 2, 2, 2, 4, 4, 4, 2, 0, 4, 2, 4, 4, 5, 5, 3, 4, 4, 3, 2, 3, 2, 2, 2, 2, 115
C# major (7#), 4, 4, 4, 4, 2, 3, 0, 1, 2, 2, 2, 2, 2, 2, 1, 0, 4, 4, 4, 4, 2, 2, 1, 1, 2, 3, 4, 4, 3, 3, 4, 4, 2, 2, 4, 2, 4, 4, 0, 0, 102
Ab minor (7b), 0, 0, 0, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 4, 1, 0, 0, 0, 0, 1, 2, 2, 2, 0, 4, 1, 2, 2, 3, 3, 1, 2, 4, 1, 0, 1, 0, 0, 1, 1, 56
A# minor (7#), 5, 5, 5, 6, 4, 2, 0, 2, 2, 2, 2, 1, 4, 2, 2, 0, 5, 5, 5, 6, 4, 4, 0, 1, 1, 3, 3, 3, 2, 2, 4, 3, 1, 2, 5, 2, 5, 5, 0, 0, 115
