 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, rowcost
C major (0), 1, 1, 1, 0, 0, 1, 2, 1, 0, 4, 0, 1, 2, 3, 1, 4, 1, 1, 1, 5, 1, 2, 4, 6, 5, 0, 48
A minor (0), 4, 1, 0, 0, 1, 1, 3, 4, 1, 5, 1, 2, 2, 4, 2, 3, 1, 1, 2, 3, 2, 5, 3, 5, 4, 0, 60
A minor mel (0), 4, 1, 1, 1, 2, 2, 4, 5, 1, 6, 2, 2, 2, 3, 2, 4, 1, 1, 2, 2, 2, 6, 4, 4, 3, 1, 68
C major blues (0), 1, 1, 2, 2, 1, 2, 3, 2, 0, 5, 2, 2, 3, 3, 1, 5, 1, 1, 1, 5, 1, 3, 5, 6, 5, 2, 65
A minor blues (0), 4, 1, 2, 2, 1, 2, 4, 5, 0, 5, 2, 2, 3, 3, 1, 5, 1, 1, 1, 4, 1, 5, 5, 4, 5, 2, 71
C dorian (0), 1, 1, 2, 1, 1, 2, 3, 2, 0, 5, 1, 1, 2, 2, 1, 5, 1, 1, 1, 4, 1, 3, 5, 5, 4, 1, 56
C phrygian (0), 1, 1, 1, 0, 0, 1, 2, 1, 0, 3, 0, 1, 3, 2, 0, 3, 0, 0, 0, 5, 0, 1, 3, 5, 5, 0, 38
C lydian (0), 1, 1, 2, 1, 1, 2, 3, 2, 0, 5, 1, 1, 2, 2, 1, 5, 1, 1, 1, 4, 1, 3, 5, 5, 4, 1, 56
C mixolydian (0), 1, 1, 1, 0, 0, 1, 2, 1, 0, 3, 0, 1, 3, 2, 0, 3, 0, 0, 0, 5, 0, 1, 3, 5, 5, 0, 38
C aeolian (0), 1, 1, 1, 0, 0, 1, 2, 1, 0, 4, 0, 1, 2, 3, 1, 4, 1, 1, 1, 5, 1, 2, 4, 6, 5, 0, 48
C locrian (0), 0, 1, 1, 1, 0, 0, 1, 1, 0, 2, 1, 2, 3, 1, 0, 2, 0, 0, 0, 4, 0, 0, 3, 5, 4, 1, 33
F major (1b), 1, 1, 1, 0, 0, 1, 2, 1, 0, 3, 0, 1, 3, 2, 0, 3, 0, 0, 0, 5, 0, 1, 3, 5, 4, 0, 37
G major (1#), 1, 1, 2, 1, 1, 2, 4, 5, 0, 5, 1, 1, 2, 2, 1, 5, 1, 1, 1, 4, 1, 3, 5, 3, 4, 1, 58
D minor (1b), 1, 2, 1, 1, 0, 2, 2, 3, 1, 2, 1, 0, 2, 2, 0, 2, 0, 0, 0, 3, 0, 1, 2, 2, 4, 0, 34
E minor (1#), 3, 1, 2, 1, 1, 1, 3, 5, 0, 4, 2, 1, 2, 1, 1, 4, 1, 1, 1, 2, 1, 5, 5, 4, 3, 2, 57
