 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, rowcost
Ab major (4b), 0, 1, 1, 3, 1, 1, 2, 2, 1, 2, 1, 2, 2, 1, 2, 2, 3, 3, 0, 0, 3, 4, 0, 1, 0, 1, 2, 2, 2, 1, 2, 2, 1, 0, 2, 2, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 61
E major (4#), 0, 1, 1, 3, 1, 1, 2, 2, 1, 2, 1, 2, 2, 1, 2, 1, 2, 3, 0, 0, 2, 3, 0, 1, 0, 1, 2, 2, 2, 1, 2, 2, 1, 0, 2, 2, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 57
F minor (4b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2, 2, 1, 0, 0, 2, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 21
C# minor (4#), 0, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 0, 2, 2, 3, 2, 0, 0, 3, 4, 0, 1, 0, 1, 2, 2, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43
F minor mel (4b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2, 2, 1, 0, 0, 2, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 21
C# minor mel (4#), 0, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 0, 2, 2, 3, 2, 0, 0, 3, 4, 0, 1, 0, 1, 2, 2, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43
Ab major blues (4b), 0, 0, 1, 1, 1, 0, 1, 1, 1, 2, 1, 1, 1, 0, 2, 2, 2, 1, 0, 0, 2, 3, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 34
E major blues (4#), 0, 1, 1, 3, 1, 1, 2, 2, 1, 1, 1, 2, 2, 1, 2, 2, 3, 3, 0, 0, 3, 4, 0, 1, 0, 1, 2, 2, 2, 1, 2, 2, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53
F minor blues (4b), 0, 1, 2, 2, 1, 1, 2, 2, 2, 1, 1, 1, 1, 0, 2, 2, 3, 2, 0, 0, 3, 4, 0, 1, 0, 1, 2, 2, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45
C# minor blues (4#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 17
Ab dorian (4b), 0, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 2, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 38
E dorian (4#), 1, 1, 1, 1, 1, 1, 1, 0, 0, 2, 0, 0, 0, 1, 2, 2, 2, 2, 0, 0, 2, 2, 1, 1, 1, 1, 2, 1, 1, 0, 0, 0, 0, 1, 2, 2, 1, 1, 2, 2, 0, 0, 2, 1, 1, 3, 0, 48
Ab phrygian (4b), 0, 0, 1, 2, 1, 0, 1, 1, 1, 2, 1, 2, 2, 1, 2, 2, 2, 2, 0, 0, 2, 3, 0, 0, 0, 0, 1, 1, 1, 0, 1, 2, 1, 0, 1, 2, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 44
E phrygian (4#), 2, 1, 2, 2, 1, 1, 1, 0, 1, 2, 0, 2, 1, 2, 1, 1, 1, 2, 0, 0, 1, 1, 2, 1, 2, 1, 1, 1, 0, 0, 2, 2, 0, 1, 2, 4, 3, 1, 3, 4, 0, 0, 3, 2, 2, 4, 1, 67
Ab lydian (4b), 0, 0, 1, 1, 1, 0, 1, 1, 1, 2, 1, 1, 1, 0, 2, 2, 2, 1, 0, 0, 2, 3, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 34
E lydian (4#), 1, 0, 2, 1, 1, 0, 1, 1, 2, 2, 1, 2, 1, 0, 2, 1, 1, 1, 0, 0, 1, 2, 1, 0, 1, 0, 1, 2, 1, 0, 1, 2, 1, 0, 0, 1, 0, 0, 1, 2, 0, 0, 1, 1, 0, 1, 1, 41
Ab mixolydian (4b), 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 2, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 2, 0, 0, 1, 1, 0, 1, 1, 28
E mixolydian (4#), 0, 1, 1, 3, 1, 1, 2, 2, 1, 2, 1, 2, 2, 1, 2, 2, 3, 3, 0, 0, 3, 4, 0, 1, 0, 1, 2, 2, 2, 1, 2, 2, 1, 0, 2, 2, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 61
Ab aeolian (4b), 0, 1, 1, 3, 1, 1, 2, 2, 1, 2, 1, 2, 2, 1, 2, 1, 2, 3, 0, 0, 2, 3, 0, 1, 0, 1, 2, 2, 2, 1, 2, 2, 1, 0, 2, 2, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 57
E aeolian (4#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2, 2, 1, 0, 0, 2, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 21
Ab locrian (4b), 0, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 0, 2, 2, 3, 2, 0, 0, 3, 4, 0, 1, 0, 1, 2, 2, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43
E locrian (4#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2, 2, 1, 0, 0, 2, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 21
Db major (5b), 0, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 0, 2, 2, 3, 2, 0, 0, 3, 4, 0, 1, 0, 1, 2, 2, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43
B major (5#), 0, 0, 1, 1, 1, 0, 1, 1, 1, 2, 1, 1, 1, 0, 2, 2, 2, 1, 0, 0, 2, 3, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 34
Bb minor (5b), 0, 1, 1, 3, 1, 1, 2, 2, 1, 1, 1, 2, 2, 1, 2, 2, 3, 3, 0, 0, 3, 4, 0, 1, 0, 1, 2, 2, 2, 1, 2, 2, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53
G# minor (5#), 0, 1, 2, 2, 1, 1, 2, 2, 2, 1, 1, 1, 1, 0, 2, 2, 3, 2, 0, 0, 3, 4, 0, 1, 0, 1, 2, 2, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45
Bb minor mel (5b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 17
G# minor mel (5#), 0, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 2, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 38
Db major blues (5b), 0, 0, 1, 1, 1, 0, 1, 1, 1, 2, 1, 1, 1, 0, 2, 2, 2, 1, 0, 0, 2, 3, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 34
B major blues (5#), 1, 0, 2, 1, 1, 0, 1, 1, 2, 2, 1, 2, 1, 0, 2, 1, 1, 1, 0, 0, 1, 2, 1, 0, 1, 0, 1, 2, 1, 0, 1, 2, 1, 0, 0, 1, 0, 0, 1, 2, 0, 0, 1, 1, 0, 1, 1, 41
Bb minor blues (5b), 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 2, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 2, 0, 0, 1, 1, 0, 1, 1, 28
G# minor blues (5#), 0, 1, 1, 3, 1, 1, 2, 2, 1, 2, 1, 2, 2, 1, 2, 2, 3, 3, 0, 0, 3, 4, 0, 1, 0, 1, 2, 2, 2, 1, 2, 2, 1, 0, 2, 2, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 61
Db dorian (5b), 0, 1, 1, 3, 1, 1, 2, 2, 1, 2, 1, 2, 2, 1, 2, 1, 2, 3, 0, 0, 2, 3, 0, 1, 0, 1, 2, 2, 2, 1, 2, 2, 1, 0, 2, 2, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 57
B dorian (5#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2, 2, 1, 0, 0, 2, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 21
Db phrygian (5b), 0, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 0, 2, 2, 3, 2, 0, 0, 3, 4, 0, 1, 0, 1, 2, 2, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43
B phrygian (5#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2, 2, 1, 0, 0, 2, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 21
Db lydian (5b), 0, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 0, 2, 2, 3, 2, 0, 0, 3, 4, 0, 1, 0, 1, 2, 2, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43
B lydian (5#), 0, 0, 1, 1, 1, 0, 1, 1, 1, 2, 1, 1, 1, 0, 2, 2, 2, 1, 0, 0, 2, 3, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 34
Db mixolydian (5b), 0, 1, 1, 3, 1, 1, 2, 2, 1, 1, 1, 2, 2, 1, 2, 2, 3, 3, 0, 0, 3, 4, 0, 1, 0, 1, 2, 2, 2, 1, 2, 2, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53
B mixolydian (5#), 0, 1, 2, 2, 1, 1, 2, 2, 2, 1, 1, 1, 1, 0, 2, 2, 3, 2, 0, 0, 3, 4, 0, 1, 0, 1, 2, 2, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45
Db aeolian (5b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 17
B aeolian (5#), 0, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 2, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 38
Db locrian (5b), 1, 1, 1, 1, 1, 1, 1, 0, 0, 2, 0, 0, 0, 1, 2, 2, 2, 2, 0, 0, 2, 2, 1, 1, 1, 1, 2, 1, 1, 0, 0, 0, 0, 1, 2, 2, 1, 1, 2, 2, 0, 0, 2, 1, 1, 3, 0, 48
B locrian (5#), 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 2, 2, 1, 0, 2, 4, 0, 0, 2, 2, 1, 3, 1, 30
Gb major (6b), 2, 1, 2, 2, 1, 1, 1, 0, 1, 2, 0, 2, 1, 2, 1, 1, 1, 2, 0, 0, 1, 1, 2, 1, 2, 1, 1, 1, 0, 0, 2, 2, 0, 1, 2, 4, 3, 1, 3, 4, 0, 0, 3, 2, 2, 4, 1, 67
F# major (6#), 0, 0, 1, 1, 1, 0, 1, 1, 1, 2, 1, 1, 1, 0, 2, 2, 2, 1, 0, 0, 2, 3, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 34
Eb minor (6b), 1, 0, 2, 1, 1, 0, 1, 1, 2, 2, 1, 2, 1, 0, 2, 1, 1, 1, 0, 0, 1, 2, 1, 0, 1, 0, 1, 2, 1, 0, 1, 2, 1, 0, 0, 1, 0, 0, 1, 2, 0, 0, 1, 1, 0, 1, 1, 41
D# minor (6#), 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 2, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 2, 0, 0, 1, 1, 0, 1, 1, 28
Eb minor mel (6b), 0, 1, 1, 3, 1, 1, 2, 2, 1, 2, 1, 2, 2, 1, 2, 2, 3, 3, 0, 0, 3, 4, 0, 1, 0, 1, 2, 2, 2, 1, 2, 2, 1, 0, 2, 2, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 61
D# minor mel (6#), 0, 1, 1, 3, 1, 1, 2, 2, 1, 2, 1, 2, 2, 1, 2, 1, 2, 3, 0, 0, 2, 3, 0, 1, 0, 1, 2, 2, 2, 1, 2, 2, 1, 0, 2, 2, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 57
Gb major blues (6b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2, 2, 1, 0, 0, 2, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 21
F# major blues (6#), 0, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 0, 2, 2, 3, 2, 0, 0, 3, 4, 0, 1, 0, 1, 2, 2, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43
Eb minor blues (6b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2, 2, 1, 0, 0, 2, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 21
D# minor blues (6#), 0, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 0, 2, 2, 3, 2, 0, 0, 3, 4, 0, 1, 0, 1, 2, 2, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43
Gb dorian (6b), 0, 0, 1, 1, 1, 0, 1, 1, 1, 2, 1, 1, 1, 0, 2, 2, 2, 1, 0, 0, 2, 3, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 34
F# dorian (6#), 0, 1, 1, 3, 1, 1, 2, 2, 1, 1, 1, 2, 2, 1, 2, 2, 3, 3, 0, 0, 3, 4, 0, 1, 0, 1, 2, 2, 2, 1, 2, 2, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53
Gb phrygian (6b), 0, 1, 2, 2, 1, 1, 2, 2, 2, 1, 1, 1, 1, 0, 2, 2, 3, 2, 0, 0, 3, 4, 0, 1, 0, 1, 2, 2, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45
F# phrygian (6#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 17
Gb lydian (6b), 6, 5, 6, 6, 2, 3, 3, 1, 4, 2, 0, 5, 1, 3, 4, 2, 3, 4, 2, 2, 3, 3, 6, 5, 6, 5, 3, 5, 3, 1, 6, 5, 0, 2, 3, 3, 3, 2, 2, 4, 2, 2, 2, 0, 2, 4, 2, 148
F# lydian (6#), 3, 3, 3, 4, 1, 2, 2, 1, 2, 1, 0, 3, 1, 2, 2, 1, 2, 3, 1, 1, 2, 2, 3, 3, 3, 3, 2, 3, 2, 1, 4, 3, 0, 1, 2, 2, 2, 1, 1, 2, 1, 1, 1, 0, 1, 2, 1, 87
Gb mixolydian (6b), 6, 4, 6, 4, 2, 2, 2, 0, 4, 2, 0, 4, 0, 2, 4, 2, 2, 2, 2, 2, 2, 2, 6, 4, 6, 4, 2, 4, 2, 0, 4, 4, 0, 2, 4, 3, 3, 2, 3, 5, 2, 2, 3, 1, 3, 5, 2, 132
F# mixolydian (6#), 3, 2, 3, 2, 1, 1, 1, 0, 2, 1, 0, 2, 0, 1, 2, 1, 1, 1, 1, 1, 1, 1, 3, 2, 3, 2, 1, 2, 1, 0, 2, 2, 0, 1, 3, 2, 2, 1, 2, 3, 1, 1, 2, 1, 2, 3, 1, 71
Gb aeolian (6b), 6, 4, 6, 5, 2, 2, 2, 0, 4, 2, 0, 5, 1, 3, 4, 2, 2, 3, 2, 2, 2, 2, 6, 4, 6, 4, 2, 4, 2, 0, 5, 5, 0, 2, 3, 4, 4, 2, 3, 5, 2, 2, 3, 1, 3, 5, 2, 140
F# aeolian (6#), 3, 2, 3, 3, 1, 1, 1, 0, 2, 1, 0, 3, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 3, 2, 3, 2, 1, 2, 1, 0, 3, 3, 0, 1, 2, 3, 3, 1, 2, 3, 1, 1, 2, 1, 2, 3, 1, 79
Gb locrian (6b), 4, 2, 4, 2, 2, 2, 2, 0, 2, 3, 0, 2, 0, 2, 2, 2, 2, 2, 0, 0, 2, 2, 4, 2, 4, 2, 2, 2, 0, 0, 2, 2, 0, 2, 4, 4, 3, 2, 4, 6, 0, 0, 4, 2, 3, 6, 2, 101
F# locrian (6#), 2, 1, 2, 1, 1, 1, 1, 0, 1, 2, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 2, 1, 2, 1, 1, 1, 0, 0, 1, 1, 0, 1, 3, 3, 2, 1, 3, 4, 0, 0, 3, 2, 2, 4, 1, 59
Cb major (7b), 6, 4, 6, 4, 2, 2, 2, 0, 4, 2, 0, 4, 0, 2, 4, 2, 2, 2, 2, 2, 2, 2, 6, 4, 6, 4, 2, 4, 2, 0, 4, 4, 0, 2, 4, 4, 4, 2, 4, 6, 2, 2, 4, 2, 4, 6, 2, 140
C# major (7#), 4, 3, 7, 4, 1, 2, 2, 1, 3, 1, 0, 5, 1, 2, 2, 1, 2, 3, 1, 1, 2, 2, 4, 3, 4, 3, 2, 4, 2, 1, 5, 5, 0, 1, 2, 2, 2, 1, 1, 3, 1, 1, 1, 0, 1, 2, 2, 103
Ab minor (7b), 3, 3, 5, 4, 2, 1, 2, 1, 4, 2, 1, 3, 1, 1, 5, 1, 3, 2, 2, 2, 1, 4, 3, 3, 3, 3, 2, 2, 2, 0, 2, 3, 1, 1, 3, 2, 2, 1, 2, 3, 2, 2, 2, 1, 2, 4, 0, 104
A# minor (7#), 4, 3, 7, 5, 2, 3, 3, 1, 2, 2, 0, 5, 2, 4, 3, 2, 6, 6, 0, 0, 3, 6, 4, 3, 4, 3, 4, 3, 1, 1, 5, 5, 0, 2, 4, 4, 4, 2, 2, 2, 0, 0, 2, 0, 2, 2, 2, 130
Ab minor mel (7b), 3, 3, 5, 5, 2, 1, 2, 1, 4, 2, 1, 4, 2, 2, 5, 1, 3, 3, 2, 2, 1, 4, 3, 3, 3, 3, 2, 2, 2, 0, 3, 4, 1, 1, 2, 3, 3, 1, 2, 3, 2, 2, 2, 1, 2, 4, 0, 112
A# minor mel (7#), 2, 3, 5, 6, 3, 3, 4, 2, 3, 3, 1, 3, 3, 4, 4, 2, 6, 6, 0, 0, 3, 7, 2, 3, 2, 3, 4, 1, 1, 1, 3, 3, 1, 2, 4, 4, 4, 2, 2, 0, 0, 0, 2, 0, 2, 2, 0, 121
Cb major blues (7b), 6, 4, 6, 5, 2, 2, 2, 0, 4, 3, 0, 5, 1, 3, 4, 2, 2, 3, 2, 2, 2, 2, 6, 4, 6, 4, 2, 4, 2, 0, 5, 5, 0, 2, 4, 6, 5, 2, 5, 7, 2, 2, 5, 3, 4, 7, 2, 156
C# major blues (7#), 6, 5, 6, 6, 2, 3, 3, 1, 4, 2, 0, 5, 1, 3, 4, 2, 3, 4, 2, 2, 3, 3, 6, 5, 6, 5, 3, 5, 3, 1, 6, 5, 0, 2, 3, 3, 3, 2, 2, 4, 2, 2, 2, 0, 2, 4, 2, 148
Ab minor blues (7b), 3, 3, 3, 4, 1, 2, 2, 1, 2, 1, 0, 3, 1, 2, 2, 1, 2, 3, 1, 1, 2, 2, 3, 3, 3, 3, 2, 3, 2, 1, 4, 3, 0, 1, 2, 2, 2, 1, 1, 2, 1, 1, 1, 0, 1, 2, 1, 87
A# minor blues (7#), 6, 4, 6, 4, 2, 2, 2, 0, 4, 2, 0, 4, 0, 2, 4, 2, 2, 2, 2, 2, 2, 2, 6, 4, 6, 4, 2, 4, 2, 0, 4, 4, 0, 2, 4, 3, 3, 2, 3, 5, 2, 2, 3, 1, 3, 5, 2, 132
Cb dorian (7b), 3, 2, 3, 2, 1, 1, 1, 0, 2, 1, 0, 2, 0, 1, 2, 1, 1, 1, 1, 1, 1, 1, 3, 2, 3, 2, 1, 2, 1, 0, 2, 2, 0, 1, 3, 2, 2, 1, 2, 3, 1, 1, 2, 1, 2, 3, 1, 71
C# dorian (7#), 6, 4, 6, 5, 2, 2, 2, 0, 4, 2, 0, 5, 1, 3, 4, 2, 2, 3, 2, 2, 2, 2, 6, 4, 6, 4, 2, 4, 2, 0, 5, 5, 0, 2, 3, 4, 4, 2, 3, 5, 2, 2, 3, 1, 3, 5, 2, 140
Cb phrygian (7b), 3, 2, 3, 3, 1, 1, 1, 0, 2, 1, 0, 3, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 3, 2, 3, 2, 1, 2, 1, 0, 3, 3, 0, 1, 2, 3, 3, 1, 2, 3, 1, 1, 2, 1, 2, 3, 1, 79
C# phrygian (7#), 4, 2, 4, 2, 2, 2, 2, 0, 2, 3, 0, 2, 0, 2, 2, 2, 2, 2, 0, 0, 2, 2, 4, 2, 4, 2, 2, 2, 0, 0, 2, 2, 0, 2, 4, 4, 3, 2, 4, 6, 0, 0, 4, 2, 3, 6, 2, 101
Cb lydian (7b), 2, 1, 2, 1, 1, 1, 1, 0, 1, 2, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 2, 1, 2, 1, 1, 1, 0, 0, 1, 1, 0, 1, 3, 3, 2, 1, 3, 4, 0, 0, 3, 2, 2, 4, 1, 59
C# lydian (7#), 6, 4, 6, 4, 2, 2, 2, 0, 4, 2, 0, 4, 0, 2, 4, 2, 2, 2, 2, 2, 2, 2, 6, 4, 6, 4, 2, 4, 2, 0, 4, 4, 0, 2, 4, 4, 4, 2, 4, 6, 2, 2, 4, 2, 4, 6, 2, 140
Cb mixolydian (7b), 4, 3, 7, 4, 1, 2, 2, 1, 3, 1, 0, 5, 1, 2, 2, 1, 2, 3, 1, 1, 2, 2, 4, 3, 4, 3, 2, 4, 2, 1, 5, 5, 0, 1, 2, 2, 2, 1, 1, 3, 1, 1, 1, 0, 1, 2, 2, 103
C# mixolydian (7#), 3, 3, 5, 4, 2, 1, 2, 1, 4, 2, 1, 3, 1, 1, 5, 1, 3, 2, 2, 2, 1, 4, 3, 3, 3, 3, 2, 2, 2, 0, 2, 3, 1, 1, 3, 2, 2, 1, 2, 3, 2, 2, 2, 1, 2, 4, 0, 104
Cb aeolian (7b), 4, 3, 7, 5, 2, 3, 3, 1, 2, 2, 0, 5, 2, 4, 3, 2, 6, 6, 0, 0, 3, 6, 4, 3, 4, 3, 4, 3, 1, 1, 5, 5, 0, 2, 4, 4, 4, 2, 2, 2, 0, 0, 2, 0, 2, 2, 2, 130
C# aeolian (7#), 3, 3, 5, 5, 2, 1, 2, 1, 4, 2, 1, 4, 2, 2, 5, 1, 3, 3, 2, 2, 1, 4, 3, 3, 3, 3, 2, 2, 2, 0, 3, 4, 1, 1, 2, 3, 3, 1, 2, 3, 2, 2, 2, 1, 2, 4, 0, 112
Cb locrian (7b), 2, 0, 2, 0, 0, 0, 0, 0, 2, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 2, 0, 0, 2, 2, 0, 0, 2, 3, 2, 0, 3, 7, 0, 0, 3, 3, 2, 5, 2, 51
C# locrian (7#), 6, 4, 6, 5, 2, 2, 2, 0, 4, 3, 0, 5, 1, 3, 4, 2, 2, 3, 2, 2, 2, 2, 6, 4, 6, 4, 2, 4, 2, 0, 5, 5, 0, 2, 4, 6, 5, 2, 5, 7, 2, 2, 5, 3, 4, 7, 2, 156
