 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, rowcost
D major blues (2#), 3, 4, 4, 3, 2, 4, 2, 4, 3, 3, 3, 3, 3, 1, 4, 5, 2,  , 4, 3, 3, 9, 3, 0, 3, 6, 4, 1, 5, 6, 3, 5, 1, 1, 2, 1, 3, 3, 2, 7, 4,  , 5, 3, 4, 4, 3, 5, 2, 158
G minor blues (2b), 1, 3, 1, 3, 3, 1, 2, 4, 1, 3, 4, 2, 1, 1, 3, 3, 1,  , 5, 6, 2, 7, 2, 2, 2, 6, 2, 0, 5, 4, 2, 5, 0, 0, 1, 1, 3, 4, 3, 5, 1,  , 4, 6, 3, 4, 2, 2, 2, 128
B minor blues (2#), 3, 6, 5, 3, 2, 5, 4, 4, 4, 4, 3, 4, 3, 1, 4, 5, 4,  , 6, 3, 3, 14, 3, 0, 4, 5, 5, 1, 3, 7, 4, 7, 1, 1, 2, 2, 3, 3, 2, 7, 4,  , 6, 3, 4, 4, 4, 5, 3, 183
Bb dorian (2b), 0, 1, 0, 1, 1, 0, 0, 1, 0, 3, 2, 1, 0, 0, 2, 2, 0,  , 2, 4, 0, 5, 1, 0, 2, 4, 2, 0, 2, 3, 0, 4, 0, 0, 2, 0, 3, 1, 1, 3, 1,  , 3, 4, 2, 2, 0, 1, 0, 66
D dorian (2#), 3, 3, 4, 3, 2, 4, 2, 4, 3, 2, 2, 3, 3, 1, 4, 5, 2,  , 4, 2, 3, 9, 3, 0, 3, 5, 4, 1, 4, 4, 3, 4, 1, 1, 2, 1, 2, 2, 1, 7, 4,  , 5, 2, 3, 3, 3, 5, 2, 143
Bb phrygian (2b), 1, 3, 2, 1, 1, 2, 0, 2, 1, 3, 2, 2, 1, 0, 3, 3, 1,  , 3, 1, 2, 7, 2, 0, 1, 5, 3, 0, 3, 5, 2, 5, 1, 0, 0, 0, 0, 3, 1, 7, 3,  , 3, 1, 4, 3, 1, 3, 0, 97
D phrygian (2#), 2, 4, 3, 2, 2, 3, 1, 3, 2, 3, 3, 2, 2, 0, 3, 4, 1,  , 4, 1, 2, 8, 2, 0, 2, 6, 3, 1, 4, 6, 2, 5, 1, 1, 1, 1, 1, 3, 2, 7, 4,  , 4, 1, 3, 4, 2, 4, 1, 126
Bb lydian (2b), 1, 4, 2, 2, 3, 2, 2, 3, 2, 4, 4, 2, 1, 0, 3, 3, 1,  , 4, 5, 2, 7, 1, 1, 3, 6, 3, 1, 6, 5, 2, 4, 1, 1, 2, 2, 3, 3, 2, 4, 3,  , 4, 5, 3, 4, 2, 3, 2, 133
D lydian (2#), 1, 4, 2, 2, 3, 2, 2, 3, 2, 2, 3, 2, 1, 0, 3, 3, 1,  , 5, 4, 2, 8, 1, 1, 3, 6, 2, 1, 6, 7, 2, 4, 1, 1, 2, 2, 3, 3, 2, 6, 3,  , 4, 4, 3, 4, 2, 3, 2, 133
Bb mixolydian (2b), 1, 3, 2, 2, 2, 2, 1, 2, 2, 4, 3, 2, 1, 0, 3, 3, 1,  , 3, 3, 1, 7, 1, 0, 1, 6, 3, 1, 5, 5, 1, 4, 1, 1, 1, 1, 2, 2, 2, 4, 3,  , 3, 3, 2, 4, 2, 3, 1, 110
D mixolydian (2#), 0, 1, 0, 1, 2, 0, 0, 1, 0, 3, 2, 1, 0, 0, 2, 2, 0,  , 2, 4, 0, 5, 1, 0, 1, 4, 2, 0, 5, 3, 0, 3, 0, 0, 1, 0, 2, 1, 1, 3, 1,  , 2, 4, 2, 2, 0, 1, 0, 65
Bb aeolian (2b), 1, 3, 2, 2, 2, 2, 1, 2, 2, 4, 3, 2, 1, 0, 3, 3, 1,  , 3, 3, 1, 7, 1, 0, 1, 6, 3, 1, 5, 5, 1, 4, 1, 1, 1, 1, 2, 2, 2, 4, 3,  , 3, 3, 2, 4, 2, 3, 1, 110
D aeolian (2#), 0, 1, 0, 1, 2, 0, 0, 1, 0, 3, 2, 1, 0, 0, 2, 2, 0,  , 2, 4, 0, 5, 1, 0, 1, 4, 2, 0, 5, 3, 0, 3, 0, 0, 1, 0, 2, 1, 1, 3, 1,  , 2, 4, 2, 2, 0, 1, 0, 65
Bb locrian (2b), 0, 2, 1, 1, 1, 1, 0, 1, 1, 4, 2, 2, 0, 0, 3, 2, 1,  , 2, 3, 1, 6, 1, 0, 0, 5, 3, 0, 4, 4, 1, 4, 1, 0, 0, 0, 1, 2, 1, 4, 2,  , 2, 3, 3, 3, 1, 2, 0, 81
D locrian (2#), 0, 2, 0, 0, 2, 0, 1, 2, 0, 3, 3, 0, 0, 0, 2, 1, 0,  , 3, 5, 1, 4, 0, 1, 2, 4, 2, 0, 5, 2, 1, 3, 0, 0, 1, 1, 2, 2, 1, 2, 1,  , 3, 5, 2, 2, 0, 1, 1, 73
Eb major (3b), 0, 1, 0, 1, 2, 0, 0, 1, 0, 3, 2, 1, 0, 0, 2, 2, 0,  , 2, 4, 0, 5, 1, 0, 1, 4, 2, 0, 5, 3, 0, 3, 0, 0, 1, 0, 2, 1, 1, 3, 1,  , 3, 4, 2, 2, 0, 1, 0, 66
A major (3#), 1, 3, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 1, 0, 3, 3, 1,  , 3, 3, 1, 7, 1, 0, 1, 6, 3, 1, 5, 5, 1, 4, 1, 1, 1, 1, 2, 2, 2, 5, 3,  , 3, 3, 2, 4, 2, 3, 1, 108
C minor (3b), 1, 0, 1, 2, 2, 1, 1, 2, 1, 0, 0, 2, 1, 1, 3, 3, 1,  , 3, 4, 1, 6, 2, 0, 2, 3, 2, 0, 5, 3, 1, 2, 0, 0, 2, 0, 3, 0, 0, 5, 1,  , 3, 4, 2, 1, 1, 2, 1, 81
F# minor (3#), 2, 4, 3, 3, 3, 3, 1, 3, 3, 4, 3, 2, 1, 0, 3, 2, 3,  , 3, 1, 2, 10, 0, 1, 1, 6, 3, 1, 3, 6, 2, 7, 1, 1, 1, 1, 2, 3, 3, 4, 3,  , 3, 1, 3, 5, 4, 4, 2, 130
C minor mel (3b), 0, 3, 1, 0, 1, 1, 1, 2, 1, 4, 3, 1, 0, 0, 3, 1, 1,  , 3, 4, 2, 5, 0, 1, 1, 5, 3, 0, 4, 3, 2, 4, 1, 0, 0, 1, 1, 3, 1, 3, 2,  , 3, 4, 3, 3, 1, 2, 1, 89
F# minor mel (3#), 3, 4, 4, 3, 2, 4, 3, 5, 3, 4, 4, 3, 2, 1, 4, 2, 4,  , 5, 3, 5, 11, 2, 2, 5, 4, 5, 0, 1, 3, 5, 7, 1, 0, 3, 1, 3, 4, 1, 5, 3,  , 6, 3, 3, 3, 4, 5, 5, 163
Eb major blues (3b), 0, 2, 1, 1, 1, 1, 0, 1, 1, 4, 2, 2, 0, 0, 3, 2, 1,  , 2, 3, 1, 6, 1, 0, 0, 5, 3, 0, 4, 4, 1, 4, 1, 0, 0, 0, 1, 2, 1, 4, 2,  , 2, 3, 3, 3, 1, 2, 0, 81
A major blues (3#), 1, 3, 2, 1, 1, 2, 0, 2, 1, 3, 2, 2, 1, 0, 3, 3, 1,  , 3, 1, 2, 7, 2, 0, 1, 5, 3, 0, 3, 5, 2, 5, 1, 0, 0, 0, 0, 3, 1, 7, 3,  , 3, 1, 4, 3, 1, 3, 0, 97
C minor blues (3b), 2, 4, 3, 2, 2, 3, 1, 3, 2, 3, 3, 2, 2, 0, 3, 4, 1,  , 4, 1, 2, 8, 2, 0, 2, 6, 3, 1, 4, 6, 2, 5, 1, 1, 1, 1, 1, 3, 2, 7, 4,  , 4, 1, 3, 4, 2, 4, 1, 126
F# minor blues (3#), 1, 4, 2, 2, 3, 2, 2, 3, 2, 4, 4, 2, 1, 0, 3, 3, 1,  , 4, 5, 2, 7, 1, 1, 3, 6, 3, 1, 6, 5, 2, 4, 1, 1, 2, 2, 3, 3, 2, 4, 3,  , 4, 5, 3, 4, 2, 3, 2, 133
Eb dorian (3b), 1, 4, 2, 2, 3, 2, 2, 3, 2, 2, 3, 2, 1, 0, 3, 3, 1,  , 5, 4, 2, 8, 1, 1, 3, 6, 2, 1, 6, 7, 2, 4, 1, 1, 2, 2, 3, 3, 2, 6, 3,  , 4, 4, 3, 4, 2, 3, 2, 133
A dorian (3#), 1, 3, 2, 2, 2, 2, 1, 2, 2, 4, 3, 2, 1, 0, 3, 3, 1,  , 3, 3, 1, 7, 1, 0, 1, 6, 3, 1, 5, 5, 1, 4, 1, 1, 1, 1, 2, 2, 2, 4, 3,  , 3, 3, 2, 4, 2, 3, 1, 110
Eb phrygian (3b), 0, 1, 0, 1, 2, 0, 0, 1, 0, 3, 2, 1, 0, 0, 2, 2, 0,  , 2, 4, 0, 5, 1, 0, 1, 4, 2, 0, 5, 3, 0, 3, 0, 0, 1, 0, 2, 1, 1, 3, 1,  , 2, 4, 2, 2, 0, 1, 0, 65
A phrygian (3#), 1, 3, 2, 2, 2, 2, 1, 2, 2, 4, 3, 2, 1, 0, 3, 3, 1,  , 3, 3, 1, 7, 1, 0, 1, 6, 3, 1, 5, 5, 1, 4, 1, 1, 1, 1, 2, 2, 2, 4, 3,  , 3, 3, 2, 4, 2, 3, 1, 110
Eb lydian (3b), 0, 1, 0, 1, 2, 0, 0, 1, 0, 3, 2, 1, 0, 0, 2, 2, 0,  , 2, 4, 0, 5, 1, 0, 1, 4, 2, 0, 5, 3, 0, 3, 0, 0, 1, 0, 2, 1, 1, 3, 1,  , 2, 4, 2, 2, 0, 1, 0, 65
A lydian (3#), 0, 2, 1, 1, 1, 1, 0, 1, 1, 4, 2, 2, 0, 0, 3, 2, 1,  , 2, 3, 1, 6, 1, 0, 0, 5, 3, 0, 4, 4, 1, 4, 1, 0, 0, 0, 1, 2, 1, 4, 2,  , 2, 3, 3, 3, 1, 2, 0, 81
Eb mixolydian (3b), 0, 2, 0, 0, 2, 0, 1, 2, 0, 3, 3, 0, 0, 0, 2, 1, 0,  , 3, 5, 1, 4, 0, 1, 2, 4, 2, 0, 5, 2, 1, 3, 0, 0, 1, 1, 2, 2, 1, 2, 1,  , 3, 5, 2, 2, 0, 1, 1, 73
A mixolydian (3#), 0, 1, 0, 1, 2, 0, 0, 1, 0, 3, 2, 1, 0, 0, 2, 2, 0,  , 2, 4, 0, 5, 1, 0, 1, 4, 2, 0, 5, 3, 0, 3, 0, 0, 1, 0, 2, 1, 1, 3, 1,  , 3, 4, 2, 2, 0, 1, 0, 66
Eb aeolian (3b), 1, 3, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 1, 0, 3, 3, 1,  , 3, 3, 1, 7, 1, 0, 1, 6, 3, 1, 5, 5, 1, 4, 1, 1, 1, 1, 2, 2, 2, 5, 3,  , 3, 3, 2, 4, 2, 3, 1, 108
A aeolian (3#), 1, 0, 1, 2, 2, 1, 1, 2, 1, 0, 0, 2, 1, 1, 3, 3, 1,  , 3, 4, 1, 6, 2, 0, 2, 3, 2, 0, 5, 3, 1, 2, 0, 0, 2, 0, 3, 0, 0, 5, 1,  , 3, 4, 2, 1, 1, 2, 1, 81
Eb locrian (3b), 1, 3, 2, 1, 1, 2, 0, 2, 1, 3, 2, 2, 1, 0, 3, 3, 1,  , 3, 1, 2, 7, 2, 0, 1, 5, 3, 0, 3, 5, 2, 5, 1, 0, 0, 0, 0, 3, 1, 7, 3,  , 3, 1, 4, 3, 1, 3, 0, 97
A locrian (3#), 2, 4, 3, 2, 2, 3, 1, 3, 2, 3, 3, 2, 2, 0, 3, 4, 1,  , 4, 1, 2, 8, 2, 0, 2, 6, 3, 1, 4, 6, 2, 5, 1, 1, 1, 1, 1, 3, 2, 7, 4,  , 4, 1, 3, 4, 2, 4, 1, 126
Ab major (4b), 1, 4, 2, 2, 3, 2, 2, 3, 2, 4, 4, 2, 1, 0, 3, 3, 1,  , 4, 5, 2, 7, 1, 1, 3, 6, 3, 1, 6, 5, 2, 4, 1, 1, 2, 2, 3, 3, 2, 4, 3,  , 4, 5, 3, 4, 2, 3, 2, 133
E major (4#), 1, 4, 2, 2, 3, 2, 2, 3, 2, 2, 3, 2, 1, 0, 3, 3, 1,  , 5, 4, 2, 8, 1, 1, 3, 6, 2, 1, 6, 7, 2, 4, 1, 1, 2, 2, 3, 3, 2, 6, 3,  , 4, 4, 3, 4, 2, 3, 2, 133
F minor (4b), 1, 3, 2, 2, 2, 2, 1, 2, 2, 4, 3, 2, 1, 0, 3, 3, 1,  , 3, 3, 1, 7, 1, 0, 1, 6, 3, 1, 5, 5, 1, 4, 1, 1, 1, 1, 2, 2, 2, 4, 3,  , 3, 3, 2, 4, 2, 3, 1, 110
C# minor (4#), 0, 1, 0, 1, 2, 0, 0, 1, 0, 3, 2, 1, 0, 0, 2, 2, 0,  , 2, 4, 0, 5, 1, 0, 1, 4, 2, 0, 5, 3, 0, 3, 0, 0, 1, 0, 2, 1, 1, 3, 1,  , 2, 4, 2, 2, 0, 1, 0, 65
F minor mel (4b), 1, 3, 2, 2, 2, 2, 1, 2, 2, 4, 3, 2, 1, 0, 3, 3, 1,  , 3, 3, 1, 7, 1, 0, 1, 6, 3, 1, 5, 5, 1, 4, 1, 1, 1, 1, 2, 2, 2, 4, 3,  , 3, 3, 2, 4, 2, 3, 1, 110
C# minor mel (4#), 0, 1, 0, 1, 2, 0, 0, 1, 0, 3, 2, 1, 0, 0, 2, 2, 0,  , 2, 4, 0, 5, 1, 0, 1, 4, 2, 0, 5, 3, 0, 3, 0, 0, 1, 0, 2, 1, 1, 3, 1,  , 2, 4, 2, 2, 0, 1, 0, 65
Ab major blues (4b), 0, 2, 1, 1, 1, 1, 0, 1, 1, 4, 2, 2, 0, 0, 3, 2, 1,  , 2, 3, 1, 6, 1, 0, 0, 5, 3, 0, 4, 4, 1, 4, 1, 0, 0, 0, 1, 2, 1, 4, 2,  , 2, 3, 3, 3, 1, 2, 0, 81
E major blues (4#), 0, 2, 0, 0, 2, 0, 1, 2, 0, 3, 3, 0, 0, 0, 2, 1, 0,  , 3, 5, 1, 4, 0, 1, 2, 4, 2, 0, 5, 2, 1, 3, 0, 0, 1, 1, 2, 2, 1, 2, 1,  , 3, 5, 2, 2, 0, 1, 1, 73
F minor blues (4b), 0, 1, 0, 1, 2, 0, 0, 1, 0, 3, 2, 1, 0, 0, 2, 2, 0,  , 2, 4, 0, 5, 1, 0, 1, 4, 2, 0, 5, 3, 0, 3, 0, 0, 1, 0, 2, 1, 1, 3, 1,  , 3, 4, 2, 2, 0, 1, 0, 66
C# minor blues (4#), 1, 3, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 1, 0, 3, 3, 1,  , 3, 3, 1, 7, 1, 0, 1, 6, 3, 1, 5, 5, 1, 4, 1, 1, 1, 1, 2, 2, 2, 5, 3,  , 3, 3, 2, 4, 2, 3, 1, 108
