 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, rowcost
C major (0), 2, 1, 2, 0, 2, 1, 1, 0, 0, 2, 1, 2, 1, 0, 0, 1, 0, 2, 1, 2, 0, 2, 1, 1, 0, 2, 0, 27
A minor (0), 3, 1, 5, 1, 3, 1, 1, 0, 0, 2, 1, 2, 1, 0, 0, 2, 1, 3, 1, 5, 1, 3, 1, 1, 0, 3, 1, 43
F major (1b), 1, 1, 2, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 2, 0, 1, 1, 2, 0, 1, 1, 1, 0, 1, 0, 22
G major (1#), 1, 1, 3, 0, 1, 1, 1, 0, 0, 2, 1, 2, 1, 0, 0, 0, 0, 1, 1, 3, 0, 1, 1, 1, 0, 3, 0, 25
D minor (1b), 3, 2, 4, 0, 3, 2, 2, 1, 1, 2, 1, 2, 2, 1, 0, 1, 0, 3, 2, 4, 0, 3, 2, 2, 1, 2, 0, 46
E minor (1#), 1, 0, 3, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 3, 0, 1, 0, 0, 0, 2, 0, 15
Bb major (2b), 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 10
D major (2#), 2, 2, 4, 0, 2, 2, 2, 1, 1, 3, 1, 3, 2, 0, 0, 0, 0, 2, 2, 4, 0, 2, 2, 2, 1, 4, 0, 44
G minor (2b), 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 2, 0, 1, 0, 0, 0, 1, 0, 11
B minor (2#), 2, 2, 5, 0, 2, 2, 2, 1, 1, 2, 1, 2, 2, 1, 0, 0, 0, 2, 2, 5, 0, 2, 2, 2, 1, 3, 0, 44
Eb major (3b), 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 2, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 11
A major (3#), 3, 2, 6, 1, 3, 2, 2, 1, 1, 3, 1, 3, 2, 0, 0, 1, 1, 3, 2, 6, 1, 3, 2, 2, 1, 5, 1, 58
C minor (3b), 2, 0, 1, 0, 2, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 2, 0, 1, 0, 2, 0, 0, 0, 1, 0, 16
F# minor (3#), 2, 2, 4, 1, 2, 2, 2, 1, 1, 3, 1, 3, 2, 0, 1, 1, 1, 2, 2, 4, 1, 2, 2, 2, 1, 4, 1, 50
Ab major (4b), 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 2, 0, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 15
E major (4#), 3, 1, 5, 1, 3, 1, 1, 1, 1, 2, 0, 2, 1, 0, 1, 1, 1, 3, 1, 5, 1, 3, 1, 1, 1, 4, 1, 46
F minor (4b), 1, 1, 3, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 2, 1, 2, 0, 1, 1, 3, 0, 1, 1, 1, 0, 1, 0, 26
C# minor (4#), 4, 0, 3, 2, 4, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 2, 2, 4, 0, 3, 2, 4, 0, 0, 0, 4, 2, 40
Db major (5b), 2, 0, 3, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 1, 1, 2, 0, 3, 1, 2, 0, 0, 0, 1, 1, 26
B major (5#), 3, 1, 5, 1, 3, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 3, 1, 5, 1, 3, 1, 1, 1, 3, 1, 44
