id,title,composer,part,KSgt,KSest,notes,err,time
11,Sonata 1_1,Beethoven,rh,,f minor (-4),808,16,0.402
11,Sonata 1_1,Beethoven,lh,,f minor (-4),890,12,0.369
51,Sonata 5_1,Beethoven,rh,,c minor (-3),1043,11,0.503
51,Sonata 5_1,Beethoven,lh,,c minor (-3),1147,4,0.452
72,Sonata 7_2,Beethoven,rh,,d minor (-1),1134,26,48.455
72,Sonata 7_2,Beethoven,lh,,d minor (-1),969,13,2.058
82,Sonata 8_2,Beethoven,rh,,f minor (-4),1066,117,4.616
82,Sonata 8_2,Beethoven,lh,,f minor (-4),594,99,2.719
83,Sonata 8_3,Beethoven,rh,,c minor (-3),1329,10,1.058
83,Sonata 8_3,Beethoven,lh,,c minor (-3),1128,13,0.638
91,Sonata 9_1,Beethoven,rh,,c# minor (4),1218,35,1.340
91,Sonata 9_1,Beethoven,lh,,c# minor (4),1497,85,1.619
101,Sonata 10_1,Beethoven,rh,,e minor (1),1563,17,2.054
101,Sonata 10_1,Beethoven,lh,,e minor (1),1209,25,0.676
111,Sonata 11_1,Beethoven,rh,,g minor (-2),2092,125,5.432
111,Sonata 11_1,Beethoven,lh,,g minor (-2),1809,25,2.402
112,Sonata 11_2,Beethoven,rh,,c minor (-3),1034,6,"5,584.934"
112,Sonata 11_2,Beethoven,lh,,c minor (-3),1213,4,"1,000.467"
113,Sonata 11_3,Beethoven,rh,,g minor (-2),382,8,0.362
113,Sonata 11_3,Beethoven,lh,,g minor (-2),389,3,0.408
134,Sonata 13_4,Beethoven,rh,,c minor (-3),2063,15,974.337
134,Sonata 13_4,Beethoven,lh,,c minor (-3),2060,11,2.730
143,Sonata 14_3,Beethoven,rh,,c# minor (4),2488,29,"8,982.683"
143,Sonata 14_3,Beethoven,lh,,c# minor (4),2588,20,3.686
151,Sonata 15_1,Beethoven,rh,,b minor (2),2170,11,1.423
151,Sonata 15_1,Beethoven,lh,,b minor (2),2055,7,0.883
154,Sonata 15_4,Beethoven,rh,,b minor (2),1660,6,1.936
154,Sonata 15_4,Beethoven,lh,,b minor (2),1115,15,0.595
161,Sonata 16_1,Beethoven,rh,,e minor (1),2083,15,3.212
161,Sonata 16_1,Beethoven,lh,,e minor (1),1736,41,2.186
171,Sonata 17_1,Beethoven,rh,,d minor (-1),1513,31,0.844
171,Sonata 17_1,Beethoven,lh,,d minor (-1),1502,19,0.996
172,Sonata 17_2,Beethoven,rh,,g minor (-2),899,34,4.229
172,Sonata 17_2,Beethoven,lh,,g minor (-2),842,27,0.975
173,Sonata 17_3,Beethoven,rh,,d minor (-1),1689,26,0.599
173,Sonata 17_3,Beethoven,lh,,d minor (-1),2189,40,0.982
181,Sonata 18_1,Beethoven,rh,,c minor (-3),1822,30,1.799
181,Sonata 18_1,Beethoven,lh,,c minor (-3),1516,39,0.839
182,Sonata 18_2,Beethoven,rh,,f minor (-4),1044,3,0.805
182,Sonata 18_2,Beethoven,lh,,f minor (-4),1248,16,1.287
183,Sonata 18_3,Beethoven,rh,,c minor (-3),469,16,0.510
183,Sonata 18_3,Beethoven,lh,,c minor (-3),369,10,0.191
184,Sonata 18_4,Beethoven,lh,,c minor (-3),1536,54,0.507
211,Sonata 21_1,Beethoven,rh,,a minor (0),3015,106,6.122
211,Sonata 21_1,Beethoven,lh,,a minor (0),3942,137,48.800
212,Sonata 21_2,Beethoven,rh,(-1),a minor (0),184,6,0.450
212,Sonata 21_2,Beethoven,lh,(-1),a minor (0),334,10,8.880
221,Sonata 22_1,Beethoven,rh,,d minor (-1),1664,18,4.867
221,Sonata 22_1,Beethoven,lh,,d minor (-1),1477,19,2.811
222,Sonata 22_2,Beethoven,rh,(-1),a minor (0),1243,74,0.900
222,Sonata 22_2,Beethoven,lh,,d minor (-1),1341,91,1.182
241,Sonata 24_1,Beethoven,rh,,d# minor (6),1200,9,1.474
241,Sonata 24_1,Beethoven,lh,,d# minor (6),1010,16,1.860
242,Sonata 24_2,Beethoven,rh,,d# minor (6),1011,54,0.530
242,Sonata 24_2,Beethoven,lh,,d# minor (6),805,31,0.554
261,Sonata 26_1,Beethoven,rh,,c minor (-3),1496,22,2.204
261,Sonata 26_1,Beethoven,lh,,c minor (-3),1280,48,1.053
262,Sonata 26_2,Beethoven,rh,(-3),g minor (-2),457,9,2.314
262,Sonata 26_2,Beethoven,lh,(-3),g minor (-2),442,8,2.482
263,Sonata 26_3,Beethoven,rh,,c minor (-3),1763,60,1.679
263,Sonata 26_3,Beethoven,lh,,c minor (-3),2174,119,6.985
281,Sonata 28_1,Beethoven,rh,,f# minor (3),884,16,1.359
281,Sonata 28_1,Beethoven,lh,,f# minor (3),724,10,0.892
301,Sonata 30_1,Beethoven,rh,,c# minor (4),932,22,4.360
301,Sonata 30_1,Beethoven,lh,,c# minor (4),744,8,2.473
