 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, rowcost
G lydian (1#), 0, 2, 5, 2, 5, 5, 3, 2, 5, 4, 6, 4, 1, 5, 3, 2, 3, 3, 2, 7, 8, 3, 5, 5, 3, 5, 1, 3, 7, 3, 3, 4, 7, 3, 4, 1, 1, 2, 3, 4, 1, 3, 5, 1, 4, 2, 3, 0, 7, 4, 174
F mixolydian (1b), 0, 0, 5, 0, 2, 3, 3, 0, 6, 3, 4, 2, 0, 2, 4, 0, 1, 1, 1, 5, 9, 0, 2, 6, 0, 1, 0, 2, 10, 0, 0, 0, 6, 2, 1, 0, 0, 1, 1, 1, 1, 0, 2, 0, 8, 0, 1, 0, 7, 0, 103
G mixolydian (1#), 0, 1, 5, 1, 3, 5, 4, 1, 6, 2, 6, 3, 0, 4, 3, 1, 3, 3, 3, 7, 8, 2, 4, 5, 1, 3, 1, 2, 7, 2, 1, 2, 5, 3, 3, 0, 1, 3, 3, 3, 2, 2, 5, 0, 6, 1, 2, 0, 5, 2, 145
F aeolian (1b), 0, 0, 5, 0, 2, 4, 2, 0, 5, 4, 5, 3, 0, 3, 3, 0, 2, 2, 2, 6, 8, 1, 3, 7, 0, 2, 1, 3, 9, 1, 0, 1, 5, 3, 2, 0, 0, 2, 2, 2, 1, 1, 3, 0, 7, 0, 1, 0, 6, 1, 120
G aeolian (1#), 0, 2, 4, 2, 4, 6, 4, 2, 5, 3, 5, 3, 1, 4, 2, 1, 2, 4, 3, 6, 7, 2, 4, 4, 2, 4, 1, 2, 6, 3, 2, 3, 6, 2, 4, 1, 1, 2, 2, 3, 1, 3, 6, 0, 5, 1, 2, 0, 6, 3, 151
F locrian (1b), 0, 0, 6, 0, 1, 2, 3, 1, 5, 3, 3, 2, 0, 3, 4, 1, 1, 1, 1, 6, 10, 1, 3, 7, 1, 2, 1, 3, 9, 0, 0, 1, 7, 3, 0, 0, 0, 1, 2, 0, 1, 0, 2, 1, 7, 0, 1, 1, 8, 1, 116
G locrian (1#), 0, 0, 4, 0, 2, 4, 3, 0, 5, 3, 5, 2, 0, 3, 3, 0, 2, 2, 3, 6, 9, 1, 3, 4, 0, 2, 1, 3, 6, 1, 0, 1, 6, 2, 2, 0, 0, 3, 2, 2, 1, 1, 4, 0, 7, 0, 1, 0, 6, 1, 116
Bb major (2b), 0, 0, 5, 0, 2, 3, 3, 0, 6, 4, 4, 2, 0, 2, 4, 0, 1, 1, 1, 5, 8, 0, 2, 6, 0, 1, 0, 1, 10, 0, 0, 0, 5, 2, 1, 0, 0, 1, 1, 1, 1, 0, 2, 0, 8, 0, 1, 0, 6, 0, 100
D major (2#), 0, 2, 5, 2, 6, 5, 3, 2, 3, 4, 5, 4, 1, 5, 3, 2, 3, 3, 2, 6, 8, 3, 5, 5, 3, 5, 1, 3, 10, 3, 3, 4, 7, 3, 4, 1, 1, 2, 3, 5, 1, 3, 5, 1, 2, 2, 3, 0, 7, 4, 173
G minor (2b), 0, 1, 3, 1, 3, 4, 4, 1, 5, 3, 3, 1, 1, 2, 3, 0, 0, 2, 2, 4, 9, 0, 2, 2, 1, 2, 0, 2, 6, 1, 1, 1, 8, 0, 2, 1, 0, 1, 0, 1, 0, 1, 4, 0, 7, 0, 1, 0, 8, 1, 105
B minor (2#), 0, 1, 5, 1, 5, 3, 2, 6, 3, 3, 4, 4, 1, 4, 3, 2, 3, 2, 2, 8, 11, 3, 4, 5, 4, 6, 2, 4, 7, 2, 2, 8, 10, 4, 5, 1, 0, 3, 3, 4, 0, 2, 2, 2, 3, 1, 2, 1, 10, 4, 177
G minor mel (2b), 0, 1, 3, 1, 3, 5, 3, 1, 4, 4, 4, 2, 1, 3, 2, 0, 1, 3, 3, 5, 8, 1, 3, 3, 1, 3, 1, 3, 5, 2, 1, 2, 7, 1, 3, 1, 0, 2, 1, 2, 0, 2, 5, 0, 6, 0, 1, 0, 7, 2, 122
B minor mel (2#), 0, 1, 6, 1, 4, 2, 2, 6, 2, 4, 5, 4, 1, 4, 4, 3, 4, 3, 2, 9, 10, 4, 5, 6, 4, 6, 2, 4, 6, 3, 3, 9, 11, 5, 4, 1, 0, 4, 4, 5, 0, 2, 2, 2, 2, 1, 2, 1, 9, 5, 189
Bb major blues (2b), 1, 1, 7, 1, 3, 4, 3, 2, 7, 6, 5, 3, 0, 5, 4, 2, 3, 2, 2, 8, 9, 3, 4, 8, 2, 4, 2, 4, 10, 1, 0, 3, 7, 5, 3, 1, 0, 3, 4, 3, 1, 1, 3, 2, 8, 0, 1, 2, 7, 2, 172
D major blues (2#), 0, 2, 7, 2, 6, 6, 4, 2, 4, 5, 7, 4, 1, 5, 5, 3, 5, 5, 3, 8, 9, 4, 6, 7, 3, 5, 1, 3, 11, 4, 4, 5, 8, 5, 4, 1, 1, 4, 5, 6, 2, 3, 6, 1, 4, 2, 3, 0, 7, 5, 213
G minor blues (2b), 1, 1, 6, 1, 3, 4, 4, 2, 7, 4, 5, 3, 0, 5, 4, 2, 3, 2, 3, 8, 11, 3, 4, 5, 2, 4, 2, 5, 8, 1, 0, 3, 9, 4, 3, 1, 0, 4, 4, 3, 1, 1, 4, 2, 8, 0, 1, 2, 8, 2, 173
B minor blues (2#), 0, 2, 8, 2, 6, 5, 4, 5, 3, 5, 7, 5, 1, 5, 5, 4, 6, 5, 3, 11, 11, 5, 6, 8, 5, 7, 1, 5, 9, 4, 4, 8, 11, 7, 6, 1, 1, 5, 6, 6, 2, 3, 5, 1, 4, 2, 3, 0, 9, 6, 243
Bb dorian (2b), 0, 0, 5, 0, 2, 4, 2, 0, 5, 5, 5, 3, 0, 3, 3, 0, 2, 2, 2, 6, 7, 1, 3, 7, 0, 2, 1, 2, 9, 1, 0, 1, 4, 3, 2, 0, 0, 2, 2, 2, 1, 1, 3, 0, 7, 0, 1, 0, 5, 1, 117
D dorian (2#), 0, 2, 6, 2, 5, 4, 3, 2, 2, 5, 6, 4, 1, 5, 4, 3, 4, 4, 2, 7, 7, 4, 6, 6, 3, 5, 1, 3, 9, 4, 4, 5, 8, 4, 3, 1, 1, 3, 4, 6, 1, 3, 5, 1, 1, 2, 3, 0, 6, 5, 185
Bb phrygian (2b), 0, 1, 6, 1, 3, 4, 4, 1, 3, 3, 6, 4, 0, 4, 4, 2, 5, 4, 3, 8, 7, 3, 4, 5, 1, 3, 1, 3, 9, 3, 2, 4, 6, 5, 4, 0, 1, 5, 4, 5, 2, 2, 5, 0, 3, 1, 2, 0, 4, 3, 163
D phrygian (2#), 0, 2, 5, 2, 4, 5, 4, 2, 2, 4, 5, 4, 1, 4, 3, 2, 4, 5, 3, 7, 6, 3, 4, 4, 2, 4, 1, 3, 8, 4, 3, 5, 7, 4, 5, 1, 1, 4, 3, 5, 1, 3, 6, 0, 2, 1, 2, 0, 5, 4, 169
Bb lydian (2b), 0, 2, 6, 2, 4, 6, 4, 2, 7, 4, 6, 4, 1, 4, 4, 1, 3, 4, 2, 7, 10, 2, 4, 5, 2, 4, 1, 3, 10, 3, 2, 3, 8, 3, 4, 1, 1, 3, 3, 3, 2, 3, 6, 0, 8, 1, 2, 0, 8, 3, 181
D lydian (2#), 0, 2, 5, 2, 5, 6, 5, 2, 5, 4, 5, 4, 1, 5, 4, 1, 4, 4, 3, 7, 10, 2, 4, 5, 2, 5, 1, 4, 11, 3, 2, 4, 8, 4, 6, 1, 1, 4, 3, 4, 2, 3, 6, 0, 6, 1, 2, 0, 8, 3, 189
Bb mixolydian (2b), 0, 2, 5, 2, 4, 6, 3, 2, 5, 3, 5, 4, 1, 4, 2, 1, 2, 4, 2, 6, 7, 2, 4, 4, 2, 4, 1, 2, 8, 3, 2, 3, 6, 2, 4, 1, 1, 2, 2, 3, 1, 3, 6, 0, 5, 1, 2, 0, 6, 3, 153
D mixolydian (2#), 0, 0, 5, 0, 2, 4, 2, 0, 5, 3, 5, 3, 0, 3, 3, 0, 2, 2, 2, 6, 9, 1, 3, 4, 0, 2, 1, 3, 8, 1, 0, 1, 6, 2, 2, 0, 0, 3, 2, 2, 1, 1, 4, 0, 7, 0, 1, 0, 6, 1, 118
Bb aeolian (2b), 0, 2, 5, 2, 4, 6, 3, 2, 5, 3, 5, 4, 1, 4, 2, 1, 2, 4, 2, 6, 7, 2, 4, 4, 2, 4, 1, 2, 8, 3, 2, 3, 6, 2, 4, 1, 1, 2, 2, 3, 1, 3, 6, 0, 5, 1, 2, 0, 6, 3, 153
D aeolian (2#), 0, 0, 5, 0, 2, 4, 2, 0, 5, 3, 5, 3, 0, 3, 3, 0, 2, 2, 2, 6, 9, 1, 3, 4, 0, 2, 1, 3, 8, 1, 0, 1, 6, 2, 2, 0, 0, 3, 2, 2, 1, 1, 4, 0, 7, 0, 1, 0, 6, 1, 118
Bb locrian (2b), 0, 1, 6, 1, 3, 5, 3, 1, 6, 2, 6, 4, 0, 4, 3, 1, 3, 3, 2, 7, 8, 2, 4, 5, 1, 3, 1, 2, 9, 2, 1, 2, 5, 3, 3, 0, 1, 3, 3, 3, 2, 2, 5, 0, 6, 1, 2, 0, 5, 2, 147
D locrian (2#), 0, 0, 5, 0, 2, 3, 3, 0, 6, 2, 4, 2, 0, 2, 4, 0, 1, 1, 1, 5, 10, 0, 2, 3, 0, 1, 0, 2, 9, 0, 0, 0, 7, 1, 1, 0, 0, 2, 1, 1, 1, 0, 3, 0, 8, 0, 1, 0, 7, 0, 101
Eb major (3b), 0, 0, 5, 0, 2, 4, 2, 0, 5, 4, 5, 3, 0, 3, 3, 0, 2, 2, 2, 6, 8, 1, 3, 7, 0, 2, 1, 3, 9, 1, 0, 1, 5, 3, 2, 0, 0, 2, 2, 2, 1, 1, 3, 0, 7, 0, 1, 0, 6, 1, 120
A major (3#), 0, 2, 4, 2, 4, 6, 4, 2, 5, 3, 5, 3, 1, 4, 2, 1, 2, 4, 3, 6, 7, 2, 4, 4, 2, 4, 1, 2, 6, 3, 2, 3, 6, 2, 4, 1, 1, 2, 2, 3, 1, 3, 6, 0, 5, 1, 2, 0, 6, 3, 151
C minor (3b), 0, 0, 5, 0, 4, 3, 2, 0, 3, 4, 5, 3, 0, 4, 4, 1, 3, 1, 2, 6, 10, 2, 4, 5, 1, 3, 1, 4, 10, 1, 1, 2, 7, 3, 2, 0, 0, 3, 3, 4, 1, 1, 3, 1, 4, 1, 2, 0, 7, 2, 138
F# minor (3#), 1, 3, 6, 3, 6, 4, 3, 6, 3, 4, 3, 3, 1, 3, 1, 3, 2, 3, 2, 8, 8, 4, 3, 4, 5, 7, 0, 5, 8, 2, 2, 5, 8, 3, 7, 2, 1, 4, 4, 5, 1, 2, 5, 1, 2, 1, 2, 1, 7, 3, 180
C minor mel (3b), 0, 1, 6, 1, 3, 4, 4, 1, 7, 1, 5, 3, 0, 3, 4, 1, 2, 2, 1, 6, 9, 1, 3, 4, 1, 2, 0, 1, 10, 1, 1, 1, 6, 2, 2, 0, 1, 2, 2, 2, 2, 1, 4, 0, 7, 1, 2, 0, 6, 1, 130
F# minor mel (3#), 1, 2, 5, 2, 4, 1, 3, 5, 3, 6, 6, 3, 0, 6, 3, 5, 4, 2, 1, 8, 9, 6, 5, 6, 5, 9, 0, 7, 9, 2, 3, 6, 11, 5, 5, 1, 1, 4, 6, 7, 1, 1, 1, 2, 1, 2, 2, 1, 8, 4, 200
Eb major blues (3b), 0, 1, 6, 1, 3, 5, 3, 1, 6, 2, 6, 4, 0, 4, 3, 1, 3, 3, 2, 7, 8, 2, 4, 5, 1, 3, 1, 2, 9, 2, 1, 2, 5, 3, 3, 0, 1, 3, 3, 3, 2, 2, 5, 0, 6, 1, 2, 0, 5, 2, 147
A major blues (3#), 0, 1, 6, 1, 3, 4, 4, 1, 3, 3, 6, 4, 0, 4, 4, 2, 5, 4, 3, 8, 7, 3, 4, 5, 1, 3, 1, 3, 9, 3, 2, 4, 6, 5, 4, 0, 1, 5, 4, 5, 2, 2, 5, 0, 3, 1, 2, 0, 4, 3, 163
C minor blues (3b), 0, 2, 5, 2, 4, 5, 4, 2, 2, 4, 5, 4, 1, 4, 3, 2, 4, 5, 3, 7, 6, 3, 4, 4, 2, 4, 1, 3, 8, 4, 3, 5, 7, 4, 5, 1, 1, 4, 3, 5, 1, 3, 6, 0, 2, 1, 2, 0, 5, 4, 169
F# minor blues (3#), 0, 2, 6, 2, 4, 6, 4, 2, 7, 4, 6, 4, 1, 4, 4, 1, 3, 4, 2, 7, 10, 2, 4, 5, 2, 4, 1, 3, 10, 3, 2, 3, 8, 3, 4, 1, 1, 3, 3, 3, 2, 3, 6, 0, 8, 1, 2, 0, 8, 3, 181
Eb dorian (3b), 0, 2, 5, 2, 5, 6, 5, 2, 5, 4, 5, 4, 1, 5, 4, 1, 4, 4, 3, 7, 10, 2, 4, 5, 2, 5, 1, 4, 11, 3, 2, 4, 8, 4, 6, 1, 1, 4, 3, 4, 2, 3, 6, 0, 6, 1, 2, 0, 8, 3, 189
A dorian (3#), 0, 2, 5, 2, 4, 6, 3, 2, 5, 3, 5, 4, 1, 4, 2, 1, 2, 4, 2, 6, 7, 2, 4, 4, 2, 4, 1, 2, 8, 3, 2, 3, 6, 2, 4, 1, 1, 2, 2, 3, 1, 3, 6, 0, 5, 1, 2, 0, 6, 3, 153
Eb phrygian (3b), 0, 0, 5, 0, 2, 4, 2, 0, 5, 3, 5, 3, 0, 3, 3, 0, 2, 2, 2, 6, 9, 1, 3, 4, 0, 2, 1, 3, 8, 1, 0, 1, 6, 2, 2, 0, 0, 3, 2, 2, 1, 1, 4, 0, 7, 0, 1, 0, 6, 1, 118
A phrygian (3#), 0, 2, 5, 2, 4, 6, 3, 2, 5, 3, 5, 4, 1, 4, 2, 1, 2, 4, 2, 6, 7, 2, 4, 4, 2, 4, 1, 2, 8, 3, 2, 3, 6, 2, 4, 1, 1, 2, 2, 3, 1, 3, 6, 0, 5, 1, 2, 0, 6, 3, 153
Eb lydian (3b), 0, 0, 5, 0, 2, 4, 2, 0, 5, 3, 5, 3, 0, 3, 3, 0, 2, 2, 2, 6, 9, 1, 3, 4, 0, 2, 1, 3, 8, 1, 0, 1, 6, 2, 2, 0, 0, 3, 2, 2, 1, 1, 4, 0, 7, 0, 1, 0, 6, 1, 118
A lydian (3#), 0, 1, 6, 1, 3, 5, 3, 1, 6, 2, 6, 4, 0, 4, 3, 1, 3, 3, 2, 7, 8, 2, 4, 5, 1, 3, 1, 2, 9, 2, 1, 2, 5, 3, 3, 0, 1, 3, 3, 3, 2, 2, 5, 0, 6, 1, 2, 0, 5, 2, 147
Eb mixolydian (3b), 0, 0, 5, 0, 2, 3, 3, 0, 6, 2, 4, 2, 0, 2, 4, 0, 1, 1, 1, 5, 10, 0, 2, 3, 0, 1, 0, 2, 9, 0, 0, 0, 7, 1, 1, 0, 0, 2, 1, 1, 1, 0, 3, 0, 8, 0, 1, 0, 7, 0, 101
A mixolydian (3#), 0, 0, 5, 0, 2, 4, 2, 0, 5, 4, 5, 3, 0, 3, 3, 0, 2, 2, 2, 6, 8, 1, 3, 7, 0, 2, 1, 3, 9, 1, 0, 1, 5, 3, 2, 0, 0, 2, 2, 2, 1, 1, 3, 0, 7, 0, 1, 0, 6, 1, 120
Eb aeolian (3b), 0, 2, 4, 2, 4, 6, 4, 2, 5, 3, 5, 3, 1, 4, 2, 1, 2, 4, 3, 6, 7, 2, 4, 4, 2, 4, 1, 2, 6, 3, 2, 3, 6, 2, 4, 1, 1, 2, 2, 3, 1, 3, 6, 0, 5, 1, 2, 0, 6, 3, 151
A aeolian (3#), 0, 0, 5, 0, 4, 3, 2, 0, 3, 4, 5, 3, 0, 4, 4, 1, 3, 1, 2, 6, 10, 2, 4, 5, 1, 3, 1, 4, 10, 1, 1, 2, 7, 3, 2, 0, 0, 3, 3, 4, 1, 1, 3, 1, 4, 1, 2, 0, 7, 2, 138
Eb locrian (3b), 0, 1, 6, 1, 3, 4, 4, 1, 3, 3, 6, 4, 0, 4, 4, 2, 5, 4, 3, 8, 7, 3, 4, 5, 1, 3, 1, 3, 9, 3, 2, 4, 6, 5, 4, 0, 1, 5, 4, 5, 2, 2, 5, 0, 3, 1, 2, 0, 4, 3, 163
A locrian (3#), 0, 2, 5, 2, 4, 5, 4, 2, 2, 4, 5, 4, 1, 4, 3, 2, 4, 5, 3, 7, 6, 3, 4, 4, 2, 4, 1, 3, 8, 4, 3, 5, 7, 4, 5, 1, 1, 4, 3, 5, 1, 3, 6, 0, 2, 1, 2, 0, 5, 4, 169
Ab major (4b), 0, 2, 6, 2, 4, 6, 4, 2, 7, 4, 6, 4, 1, 4, 4, 1, 3, 4, 2, 7, 10, 2, 4, 5, 2, 4, 1, 3, 10, 3, 2, 3, 8, 3, 4, 1, 1, 3, 3, 3, 2, 3, 6, 0, 8, 1, 2, 0, 8, 3, 181
E major (4#), 0, 2, 5, 2, 5, 6, 5, 2, 5, 4, 5, 4, 1, 5, 4, 1, 4, 4, 3, 7, 10, 2, 4, 5, 2, 5, 1, 4, 11, 3, 2, 4, 8, 4, 6, 1, 1, 4, 3, 4, 2, 3, 6, 0, 6, 1, 2, 0, 8, 3, 189
F minor (4b), 0, 2, 5, 2, 4, 6, 3, 2, 5, 3, 5, 4, 1, 4, 2, 1, 2, 4, 2, 6, 7, 2, 4, 4, 2, 4, 1, 2, 8, 3, 2, 3, 6, 2, 4, 1, 1, 2, 2, 3, 1, 3, 6, 0, 5, 1, 2, 0, 6, 3, 153
C# minor (4#), 0, 0, 5, 0, 2, 4, 2, 0, 5, 3, 5, 3, 0, 3, 3, 0, 2, 2, 2, 6, 9, 1, 3, 4, 0, 2, 1, 3, 8, 1, 0, 1, 6, 2, 2, 0, 0, 3, 2, 2, 1, 1, 4, 0, 7, 0, 1, 0, 6, 1, 118
F minor mel (4b), 0, 2, 5, 2, 4, 6, 3, 2, 5, 3, 5, 4, 1, 4, 2, 1, 2, 4, 2, 6, 7, 2, 4, 4, 2, 4, 1, 2, 8, 3, 2, 3, 6, 2, 4, 1, 1, 2, 2, 3, 1, 3, 6, 0, 5, 1, 2, 0, 6, 3, 153
C# minor mel (4#), 0, 0, 5, 0, 2, 4, 2, 0, 5, 3, 5, 3, 0, 3, 3, 0, 2, 2, 2, 6, 9, 1, 3, 4, 0, 2, 1, 3, 8, 1, 0, 1, 6, 2, 2, 0, 0, 3, 2, 2, 1, 1, 4, 0, 7, 0, 1, 0, 6, 1, 118
Ab major blues (4b), 0, 1, 6, 1, 3, 5, 3, 1, 6, 2, 6, 4, 0, 4, 3, 1, 3, 3, 2, 7, 8, 2, 4, 5, 1, 3, 1, 2, 9, 2, 1, 2, 5, 3, 3, 0, 1, 3, 3, 3, 2, 2, 5, 0, 6, 1, 2, 0, 5, 2, 147
